rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002
186143,193435,200874,208577,215820,222650,229220,233644,232518,228447,223744,217029,213672,212504,211220,208769,194064,171746,154928,142785,134851,130018,127838,127958,126789,125412,122987,119723,115303,107657,99611.5,91324.2,84401.1,80315.1,77858.7,81429.1,80923.2,73915.5,67876.1,67035.2,62597.2,59929.3,54479.2,52756.7,54318.2,55586.7,54213.2,50243.2,49658.3,50732.7,52931.1,47497.6,46378.7,45507,34174.5,28710,28202,28189,28714.6,30276.6,32363.5,31945.2,30582.7,32120.5,35596.4,42293.5,53014.6,52334.1,53735.2,62008.1,77063.5,82523.7,85423,91525.8
186143,193435,200874,208577,215820,222650,229220,233644,232518,228447,223744,217029,213672,212504,211220,208769,194064,171746,154928,142785,134851,130018,127838,127958,126789,125412,122987,119723,115303,107657,99611.5,91324.2,84401.1,80315.1,77858.7,81429.1,80923.2,73915.5,67876.1,67035.2,62597.2,59929.3,54479.2,52756.7,54318.2,55586.7,54213.2,50243.2,49658.3,50732.7,52931.1,47497.6,46378.7,45507,34174.5,28710,28202,28189,28714.6,30276.6,32363.5,31945.2,30582.7,32120.5,35596.4,42293.5,53014.6,52334.1,53735.2,62008.1,77063.5,82523.7,85423,91525.8
186143,193435,200874,208577,215820,222650,229220,233644,232518,228447,223744,217029,213672,212504,211220,208769,194064,171746,154928,142785,134851,130018,127838,127958,126789,125412,122987,119723,115303,107657,99611.5,91324.2,84401.1,80315.1,77858.7,81429.1,80923.2,73915.5,67876.1,67035.2,62597.2,59929.3,54479.2,52756.7,54318.2,55586.7,54213.2,50243.2,49658.3,50732.7,52931.1,47497.6,46378.7,45507,34174.5,28710,28202,28189,28714.6,30276.6,32363.5,31945.2,30582.7,32120.5,35596.4,42293.5,53014.6,52334.1,53735.2,62008.1,77063.5,82523.7,85423,91525.8
421159,225317,172537,131353,130787,321262,120129,415798,223742,261733,187898,234724,178816,205291,142798,321003,523704,137105,245771,38467.8,160533,104061,83243.3,212355,40187,71169.3,132222,114203,237591,58132.8,166079,60797.5,151366,106263,65280.2,111523,22899.3,106742,116341,77435.9,127673,42165.6,64604.1,55923.4,38809.6,59273,52968.1,101029,31862.4,53825.2,30875.5,54555.5,144343,21813.3,19173.6,33055.6,23064.3,20440.6,32630.2,37048.8,28498.8,45199.6,26908,25327.6,48933.3,33956.1,62386.7,45965.8,25089.8,48157,146894,52008.5,78867.3,119238
450183,637940,163939,111360,101153,731051,126952,98522.7,597653,125818,205200,218361,147337,348346,95079.8,305763,190967,169207,170967,88344,182735,151353,117359,179718,21821.9,77663.7,114997,75901.6,90803.2,112764,276310,83625.7,85419.2,178941,22606.9,52362.2,40101.2,149540,92556.7,69936.3,92984.8,53951.5,50108.5,76572.1,24458.5,58490.1,28062,122870,60487.9,47950.4,23437.4,94903.9,87780.5,22297.7,17114.1,43495.4,35685.5,20742.2,29582.7,34629.6,17761.5,33104.6,10332.1,23474.9,56375.5,30418,94129.7,29342.4,33643,34121.4,128707,37504.6,66752.6,47725.7
146950,534259,85166.1,25390.8,183593,1.03198e+006,157758,320062,208997,298968,254449,242376,428770,295963,126395,509412,178158,215860,112131,106947,307731,311554,93146.3,107692,37583,43844.9,57579.1,194312,109811,83890.3,476598,93565.3,41691.2,278122,21969.5,76353.4,28915.1,167061,40335.9,144432,82175.9,139725,82258.4,37787,28103.4,139828,45643.8,73895.4,35372.3,58311.4,24658.1,33827.8,64910.2,97852.3,35973.1,58270.7,43780.5,28984.2,41550.9,90808.3,43314.9,52592.2,50894.6,21296.4,68366,67954.4,110407,37120.1,62383.5,121847,186588,74677.8,53627.3,94283
488508,585340,64335.6,67165.9,288056,531514,104722,1.42742e+006,137189,281729,192756,206532,947218,359248,110282,207359,112230,448728,369169,64638.1,421454,100701,89328.6,131700,61678.3,129993,25885.7,237510,50000.9,258581,69213.5,153268,91099.2,465147,17244.7,70148.1,99935.4,280720,43420.6,94756.9,49748.9,132674,71180.9,78605.6,46365.7,148270,55339,9864.29,58002.7,64902.3,33775.8,47423.8,36412.8,122302,36263.3,48961.5,142175,33698.3,40081.1,48918.5,64590.3,47657.8,100602,15153,34363.7,104468,69235.4,21174.4,29853.4,110033,296021,60729.4,25397.4,56477.2
883781,707559,49688.4,173889,221558,250700,76346.7,664832,170930,438018,178943,153412,866194,345794,128140,235963,65746.4,161766,469925,93468.9,306677,143213,83986.9,115818,61344,99497.8,55883,289563,210992,219375,49136.5,86664.5,94988.8,322709,11131.3,108425,77075.1,246978,25011.6,74448.6,22309,299473,74983.6,45913.7,45812.7,173261,63683.3,29643.7,28896.8,45483.9,96483.4,66995.1,10164,89714.6,47133.7,30989.5,142332,66373.7,54432.9,42473.9,141323,51094,102576,20363.3,12656,147206,64343.8,25984.2,171899,211412,95320.7,95071.8,39275,38003.2
159914,183285,72224.4,135114,195053,1.01247e+006,112089,246925,188075,534677,248538,248190,376144,212306,136238,880229,205800,101653,129371,135045,208459,158652,138496,299509,56478.1,48606.8,40999.7,205962,208188,271752,28155.5,81573.9,37206.7,244286,9287.99,153687,37411.2,148691,22082.5,95762.3,19890.1,260064,28283.2,121657,26522.2,177319,38991.3,43428.3,40274.3,38723.8,62048.4,61618.8,15265.1,75446.4,18439.5,26366.8,64025.9,43676.2,70782.5,19189.4,67910.9,15094.6,65220.5,14545.2,27787.7,43433.9,28608.9,24786.8,182984,84656.3,181208,61740,89584.1,58619.2
356545,156787,87757,152418,251710,800328,95241.9,276072,224147,136617,127508,296783,263245,563418,241051,594271,299526,55409.1,190193,101703,263990,227220,87720,84338.3,68843.5,71466,51047.9,138252,175507,358869,77747.7,28617.5,56632.5,224711,16517.5,130109,24873.2,146166,77603.6,67720.5,20151,239631,38234.8,46189.9,21315.6,168844,19140,44056.8,26521.1,58492.1,56444.5,61263.8,18786.2,46081.3,24947.6,34181,35134.7,31506.8,54437.1,40334.8,36335.2,13332.4,39130.8,22752.9,16730.4,35694.5,33350.6,55117,127612,67186.5,82021.5,115824,72808.9,88853.3
124132,308158,70762.9,172621,165140,596977,162929,425108,300532,96050.5,132688,132837,117532,372820,112671,483436,287518,108858,140682,108664,158007,200155,32474,65075.2,90113.7,58356.6,60262.2,271653,173364,80368.9,38902.6,40123.9,20787.7,194159,15063.1,219682,51446.5,41706.9,258460,41561.6,56491,71456.3,26302.5,61325.4,55461.2,197650,43996.6,19872.5,18821.9,101632,27106.3,40063,26962.2,98817.7,8194.26,26855.3,36619.9,59047.6,28995.9,48839,37633.5,17748.7,38161.9,20298.6,67627.4,76962.6,75053.3,29451.8,62266.5,91134.4,76502.1,33950.1,146170,58301.6
185811,286448,121954,200231,114391,344835,366487,96586,520680,45005.2,73981.8,150327,114059,314959,337474,554388,96691.8,170689,152749,113624,326691,162840,30973.2,99149.2,204311,16300,29262.7,335355,191000,123109,152532,71799.1,19121.4,92620.7,12381,156178,138251,58915.6,249704,43070.9,29004,78097.9,40437.9,77455.5,25104.3,158515,64446.4,19210.2,12316.4,40577.3,27019.8,40878.8,24579.5,136726,21875.7,26465.2,46309.2,41198.8,30768.9,27990.3,33216.7,20024.5,42304,19356.7,188637,168946,93664.9,34807.9,89621.3,47390.9,62996.7,47217.6,194173,57273.2
554478,79053.1,86166.7,172556,173379,231169,407980,135168,946109,143545,76583.6,126851,105152,242331,143651,463320,87719,114835,217467,540963,43821.7,106630,28996.7,70661.6,318641,10032.6,71019.3,382076,264038,115784,260985,31333.4,28249.5,83685.5,11043.2,157755,75906,89988.2,159808,60619,63684.4,50207.1,43695.8,105540,18801.7,78900.3,131293,46006.7,7224.87,90956.5,23077.8,38512.7,28732.9,63949.8,15154.4,65374.7,36610.1,34398.2,34870.4,28166.2,120594,38530.8,11410.6,31530.4,65483,218056,46178.4,26347,163991,56384.2,102981,55018.5,111118,34638.2
497219,128833,161980,143012,62438,361530,293504,79741.7,426207,219715,32248.8,198615,449459,54736.6,92956,1.2939e+006,333954,229845,88061.8,168473,46745.7,178855,60322.4,43574.8,248910,9957.08,182517,318582,264424,125519,49422.5,216044,32019.3,89919.4,27655.5,131339,42684.3,28634.5,112226,135413,34798.5,52578.1,37530.5,82647,42597.7,93891.1,88172.9,19940.6,5004.76,115824,35382.8,52686.5,40872.7,83239.5,19982.9,16072.3,41283.6,31672.2,48497.5,50770.4,79813.5,49562.8,17731,51950.9,35839.2,234828,93341.4,32170.8,97764.1,40325.5,163101,124512,275879,44771.7
465420,171756,144347,157256,163024,279811,494712,57714.9,905066,146427,58799.3,114359,200305,146009,195116,645239,350599,505478,81532.6,92807.3,99426.3,181815,138513,101869,100052,25311.1,125410,426245,308180,44210.5,95185.9,179025,15620.6,64164,69900.9,211154,24148.4,33895,131478,125361,24297.4,60407.7,79826.4,89593.1,35948.2,33874.6,34030.6,48641.6,8203.93,116623,45901.7,84563.2,22639,66044.5,10526.5,23348.5,20455.5,41473.7,46691.5,33106,57649.9,38834.4,8632.3,80282,22786.2,284790,15020.8,40511.4,60515.9,34493.9,126167,196228,103464,62623
404260,278945,232707,189967,221192,309031,195177,84373.5,317272,63246.2,211148,274932,101069,86285.4,254659,953021,230644,222395,178359,98293.2,102710,194514,70005.6,54806.3,39259.7,111973,287270,162130,342375,41058.9,82487.8,101619,37526.7,33416.5,42292.6,101398,27935.5,23869.9,92730,133904,11264.5,70975.1,57370.1,118728,33627.7,29187.4,51968,21516.8,15916.7,122676,37443.1,109345,26392.4,29632.9,9656.52,22881.1,31627.6,14196.4,42134.4,36668.3,48379.6,37117.9,9424.66,47909.9,52980.6,104021,13800.4,33852.8,64810.7,41379.1,66529.9,56580.7,116719,57331.5
570725,340994,252198,221625,168613,315065,47288.7,115960,580093,64601.8,135838,108625,21132.5,143196,837735,770458,160725,118927,352186,30972.7,162145,116962,43603.8,84024,68348.9,106551,281671,174055,287614,46639.4,81461.2,65293.7,37042.8,44984,92995,149180,22243.7,33176.5,203944,128577,10454.6,104818,27081.9,100566,36137.4,40141.3,36177.7,54122.2,24446.9,92133.6,77187.5,109867,29146,22969.2,11371,38559,19292.9,29249.7,34012.7,40525.5,55844,71013.8,10799.8,77711.6,31462.5,159593,8844.54,55862,33170.4,53113,31112.5,70916.9,306163,227896
123261,370061,294723,103678,98098.4,397749,81672.9,79996.4,868117,62135.9,217580,62925.5,16090.6,266171,545395,553733,463001,75957.9,139151,43815.4,57364.7,72067.9,116336,71111.8,134361,78569.3,191117,585611,196892,45653.7,54492.4,79808.6,31264,47143.8,176604,86895.9,15717.7,51923,166559,96943.1,45430.9,80524.1,23598.3,170296,10122.2,76999,73699.1,40075.9,11943.4,69187.9,129846,56696.5,32218.4,32832.1,8128.43,84779.8,47705.5,26370.5,22678.7,41297.2,46343.4,201351,11470,97880.7,68747,69405,15084.3,100431,29855.2,115740,27515.8,161469,344921,113560
189275,188864,536963,246919,127776,153103,85031.1,143840,633559,44134.6,497283,33815.1,29621.3,134353,1.39951e+006,205247,387228,37759.4,237042,22469.3,76963.6,209330,57826.2,38316.6,164915,254702,452733,297946,106562,43916.5,29184.8,205668,41421.2,80277.5,76864.3,52936.2,28265,31162.1,281113,82358.1,28488.4,70570.1,62170.6,140287,13960,74335.1,54694.7,31227.1,9810.25,85790,164327,25501.9,32253.8,46708.5,20205,133367,56311.3,33502,29790.6,80081.6,46467.5,171205,5698.38,135246,100754,129770,91379.3,117245,45181.5,68266.6,66497.6,177968,211988,135331
429780,214406,640015,184702,94156.3,145227,49086.3,179535,779553,24919.4,598337,26953.5,29860.6,181187,892031,202252,316680,82737.3,72809.5,43955.8,227819,61874.5,230411,24407.7,191015,447830,100107,421123,96556.9,34900.4,30548.4,107677,34919.9,122201,88442.3,81131.1,15410.8,48797.1,85792.7,44918.4,25323.4,97441.3,100541,43803.2,7032.27,28058.7,62926.2,53389.4,15109.2,58754.5,129948,11580,37729.1,56759.5,41140.3,54495.7,29215.1,27334,12614.7,98295.5,51245,86291.3,2938.9,153284,71510.1,89229.8,125541,16583.1,72618.2,52813,51107.7,149353,63016.4,54122.9
565229,123155,393433,80833.9,126815,95349.4,49301.3,294060,994608,20220.6,537596,41458.1,56689.9,110337,1.25096e+006,133635,236949,52169.8,40571.6,14004.2,113595,57468.7,448599,44126.4,106497,158015,240737,493576,138692,62614.1,31446.1,90153.2,15634.2,196472,191802,56120.6,10802.8,21024.6,75473.7,39198.5,24072.6,101880,201796,81156.7,8476.06,19425.4,90966.9,20210.9,7735.83,48306.6,151614,16414.3,81387.3,42061.8,23986.4,32030.9,40643.1,25362.7,17847.2,75640.6,57237.1,90254.2,2918.88,112449,138311,64516.9,99345,24399,187954,60911.6,25843.8,118863,91356.4,30155.4
277646,116328,528405,116612,127638,71599.9,75556.9,115970,995710,56649.3,776108,40775.3,58236.2,295212,515759,368555,116540,121805,67684.1,18866.9,80719.8,151387,646037,88046.6,28675.9,251877,378438,171715,37872,68600.7,98704,64549.3,16501.6,197370,84551.7,65561.7,26238,20046.7,42402.4,35673.8,42753.3,158734,113468,80415.4,7177.44,27934.6,48833.6,42740.9,6946.56,82815.3,145713,8119.33,43349.1,67296.9,61248.4,13616.7,72693,55054.7,15965.9,40553.8,18801,69842,6711.23,119268,77209.3,25312.8,124881,47060.6,175035,94200.3,42091.4,116831,59472.4,22586.3
449625,72295.4,398375,191095,116901,56351.1,126876,93287.8,268836,33698.7,704826,78212.8,74290.9,464981,346176,558640,33846.1,103131,61167.4,31947.8,196220,99440.6,313635,42428.6,66818,248722,91576,263702,75496.5,57832.6,59865.7,60962.4,59072.6,297609,121469,86477.7,20143.7,19441.5,75723.5,38877.4,23750.9,92672.9,93948.2,140098,12778.4,70822,37420.7,23683.1,8062.66,63966.7,170254,6889.46,35903.9,41273.6,81369.2,17670.5,30898.5,66762.8,27009.9,19581.7,21730.3,61325.7,21716.2,117226,23761.9,44756.1,66033.9,86542.6,50103.5,38786.3,93909.5,179150,49557.5,31866.6
397535,85167.2,160329,169044,160930,104453,271228,78496.4,324275,18500.7,407825,77407,67954.2,162475,393724,311639,62372.4,109953,100880,11577.9,94588.9,107910,395948,23818.9,174186,54868.3,68054.4,243074,38416.2,100263,70195.3,118543,62415.3,156886,153610,172550,30437.6,21541.8,76446.7,59557.6,23159,86725,149639,72441.9,19551.2,64695.7,45149,38817.1,12825.3,75392.5,103632,21839.3,24857.3,56781.8,45667.5,25346.7,49242.7,37718.2,22797.3,46413.8,40806.9,60883.8,17520.9,118860,16754.8,48961.3,79170.3,126152,97318.2,51863.2,105597,245943,161507,28435
834094,145877,294070,91592.8,76416.9,63944.9,366263,185243,468745,54485.6,450737,152529,49274.7,139102,440239,95405.1,149015,52384.9,152726,45336,58816.9,179819,358992,76104.5,175360,40407.1,172353,77170.6,107131,74088.8,118028,136028,40838,67773.8,246693,155047,28415.3,28739,100594,32588.8,23488.9,42692,80376.1,186746,30142.1,26721.1,108277,29647.8,16730.6,144984,47972.9,34308.2,20810.5,58658.1,19640.4,40772.7,37131.9,108723,39994.7,14491.7,53627.6,88355.8,13434,204464,33361.2,20246.8,54662.1,76192.6,181663,101419,145221,205654,75989.2,56827.4
613022,293789,126612,197055,177438,44064.5,257833,214631,148251,52501.6,187770,112841,54617,275278,534022,177113,314924,8423.82,58806.6,19852.8,147786,310384,411566,82568.6,114428,24342.2,120348,153214,431001,107363,63894.1,70022.7,50369.5,146197,157744,169194,19733.9,97793.1,54802.6,34226.6,100987,16187.9,110210,141037,26934.5,19692.4,132590,28936.6,25511.3,89911,40851.9,12700.6,38368.3,88661.8,34677,48264.9,22309.4,74101,11512.3,53654,38670.4,66769.3,15379.8,92770.1,31576.8,10699,84409.7,60927.5,118641,146754,142805,195661,127107,27669.5
236046,345446,72327.7,168605,212120,49635.1,505792,55904.2,175882,35747.5,537386,196255,16575.8,101299,394657,695336,149028,24337.8,64842.1,44736.1,204059,115521,203897,170916,73882.2,61793.3,156476,75312.9,552052,118796,62815,89686,55302.4,172470,263404,77133.3,21312.1,87823.7,59470.4,59204.2,54582.8,9321.45,94206,136872,88201.4,18392.4,52100.5,36641.4,26407.7,107666,78386.8,14569.2,41797.5,63517,47837.4,49996.1,31879.9,61421.8,26498.2,19992.9,42108.5,113433,17917.6,74247.7,17988.3,9903.53,95259.5,24458,147078,348246,97179,147211,63662.5,100704
72224.8,437128,35972.9,211720,629044,26214.8,340680,147966,164145,39361.3,749825,132442,38319,99960.3,271022,983014,183495,28268.5,26026.4,82846.6,153401,349436,129392,156547,46156.6,109795,98702.6,34919.1,443780,213226,49779.6,90203.1,51914.5,128580,172202,102742,88062.2,60294.2,30156.7,120596,49854.5,13798.9,104038,131808,69324.6,59654.1,15597.3,50462.8,24920.7,166568,54168.8,22715.9,54610.4,30866.7,31099,25835.3,97250.4,40182.2,43661.9,14930.4,46504.3,84772.5,16015.8,49361.4,18823.7,19683.7,65897.8,10974.9,113560,319198,141603,196435,79019.1,226740
83791.1,435946,45056.4,252125,1.14701e+006,37890.7,311070,126001,89188,68089,729392,170636,55302,58808.5,547266,272845,538625,46223.2,24055.8,46335,372459,224957,375977,270057,30061.9,54181.8,35234.4,49764.3,151611,279211,61485.9,246157,111721,153222,201454,52381.3,50200.3,51701.5,75781.7,142952,40292.3,12734.9,156988,26226.4,135864,76920.4,17487.6,91613.9,11605.5,173012,59810.9,30742.1,36415.4,29090.5,20255.9,22743.6,75119.5,69643.5,21320.1,9217.41,38159.8,65911,26822.1,56652.6,13472,22780.6,138760,16583.7,27459.1,168092,131957,255571,51590.2,40104.5
23145.5,389604,70348.8,159488,1.30949e+006,77638,284327,273517,99018.7,52491.2,154460,146126,19012.8,91721.2,577404,109766,480807,71617.5,16831.8,137326,385736,124637,380969,90267.2,17968.8,55261.5,54118.2,38844.7,81274,352033,33719,123358,87824.7,123224,288170,120322,27828,46223.1,95263.6,54926.6,42661.9,41967.1,192161,19832.6,125990,73002.6,42183.8,28476.5,35516.5,250197,18921.7,30841,29682.2,57083.3,63983,50713.4,28661.6,52371.8,50397,14191.3,54511.7,95672.9,28107.3,36349,31528,29887.6,100617,49445.6,30775.9,140341,169215,356267,91617.6,52696.1
39100.7,306730,48918.1,87635.1,1.02898e+006,70133.1,445641,360468,90936.3,22307.1,146081,345465,24597.6,118338,462601,91094.8,232560,60348.1,64689.3,194924,177768,38598.6,483292,32643.9,47453.1,64674.2,100745,30452,204811,153354,44961.1,150999,55484.1,163615,270332,54030.5,153402,53974.2,83425.3,61655.1,56137.9,72935.2,236386,17604.8,116935,85555.4,27501.4,26336.6,68292.4,116397,40896,14902.5,106295,32850.6,40620.3,26086,33425.8,39359.8,12601.2,48336.8,52709.8,138892,25787.5,39702.5,66786.5,25812.7,33787.7,36146,19811.1,192678,151816,471813,63920.4,84025.5
167135,278158,151297,47116.1,788784,42320,556852,403241,203081,28206.3,112412,248851,36993,85493.7,233961,72428.5,59766,45819.9,80809.8,97219.1,544984,135913,196476,13016.4,53285.3,31920.3,139883,45075.7,215434,148887,47594.3,260473,22343.1,135081,31293.4,121360,161584,88133.7,72481.5,67591.8,12099.2,103155,249202,40664.1,38742.9,135242,27412.5,37973.8,50188,87187.9,88634.1,16555.7,102100,8028.77,37735.5,34865.1,41094.3,12121.9,8098.93,30516.3,46547.8,61942.5,9972.85,33863,63101,8284.31,49186.8,19687.1,18870.1,141881,84320.1,113283,105216,65465.6
139817,137960,231327,116727,976591,154306,1.2784e+006,231931,52935.5,34397.1,154303,389971,124196,89676.9,77534.9,72758,138840,32744.1,163850,339026,275985,174350,62210.5,12798.7,182626,82493.7,262047,53234.8,154048,514914,66662.5,218922,19737,120572,28353.6,111179,166753,119444,54337.5,135334,34005.2,79729.5,156004,52926.3,37085.5,100739,35923.1,45133.6,79332.9,63717.4,126302,27277.6,97902,10181.2,84399.9,61953.6,18017.1,28200.7,33820.1,54787.3,61010.3,58737.6,34164.7,73929.5,34685.5,43835.1,122307,32928.2,27251.9,99184,142523,113951,63421,389948
139581,372941,102690,81486.5,490503,109636,4.00807e+006,109077,87800.3,60876.2,122519,398793,69025.5,131570,40269.2,35692.9,226570,40447.3,81591.1,246697,364563,163879,76639.3,30333.8,96814.4,64415.7,161514,246775,115892,351802,86641,61284.7,17495.8,83556.9,63459.5,32912,76243.1,134378,35555,53731.8,59314.5,42107.1,111163,77295.1,12365,84458.5,54000.6,64291.6,115437,57977.2,64869.9,14895.6,53063.7,10274.4,71449.2,59154.9,21902.5,23235.3,8881.24,29552.7,39835.8,42899.2,29330.5,37545.1,33672.6,38350,49661.6,23216.8,20866.9,36688.2,97266.5,126114,42643.8,210542
421391,167319,210816,45825.4,174396,54349.1,936172,104574,37426.4,124662,226298,381481,103571,387893,59067.1,224012,193465,30936.8,36211.4,322214,314572,131861,77747.6,77672.5,30112.9,59606.4,82699.1,657231,95401.5,108500,42337.4,87715.9,68836.7,131238,76534.3,14952.5,229520,44343.1,173035,64933.2,46444.7,20131.1,172336,29428.7,14837.6,148127,85707.6,45304.9,92867.1,65857.6,67507.4,28127.6,37466.2,16245.3,95423,43774,30165.2,26491,8221.16,41139.3,75010.8,46092.5,66754.4,15669.7,41258.4,33704.5,120362,20331.5,56203.5,46824.3,79952.6,84684.4,17423.2,235136
251664,105136,150688,27442.4,210648,188534,2.22206e+006,83289.1,113218,99734.5,260320,153003,130330,364130,10808.5,332689,209448,52494.1,66325.4,618055,242130,42938.2,26040.8,93882.6,171861,84375.9,113036,180414,108947,103593,52908.8,188036,177641,35662.8,71771.1,12366.5,103484,93930.5,226290,21041.7,87842.5,18693.1,65353.8,35213.3,32601.3,106417,124270,30358,62555.6,41925.5,70303.1,16451,34778.6,15683.8,67189.1,54009.5,23350.7,18314.8,7985.74,16120.4,37473.3,43731.6,32395.8,24614.2,18293.3,27005.5,185406,6830.15,55190.3,36638.4,83185.9,85456.3,15357.1,132718
101859,63206.4,261882,68697.1,55879.6,119434,3.88204e+006,146342,61897.2,187533,150624,94343.4,87731.3,202847,15767.9,100995,225279,63208.6,216417,247175,193064,57532.7,38142.1,211520,103937,242628,38083.4,89824.8,130856,99058.3,33378.7,95325.9,223495,97762.4,131063,37287.6,41229.5,74117.8,107312,22667,98780.5,44741.7,175535,27270.1,60534,51855.5,51965.4,26326.7,14271.1,38515.6,106593,22599.5,39431,22272.4,38660.2,53093.6,19964.4,46270.2,4547.35,11427.4,22322.4,60812.9,45441.5,42823.1,22073.6,30829.5,114139,6023.3,87461.4,29092.6,157257,40743.5,21359.8,449307
38968.5,109605,289566,72100,82698.1,86562.4,1.87882e+006,73581.2,37799.4,231342,408591,186028,59403.5,166922,22385.4,140312,236990,114408,319451,353681,53206.2,18069,27970.6,257196,83178.9,134525,113025,59942.7,257508,44783.3,27940.1,56091.6,364350,151753,236645,26496.9,47485.7,61422,177697,15892,137217,102118,107011,27574.9,22837.4,52070.6,77879.2,9579.01,13468.3,29919.7,129834,15504.8,66134.4,15770.3,86829,54956,18456.1,80624.9,5772.05,14723.8,28319.6,38185.4,21894.5,26592.5,21088.9,20227.9,63040.5,11499.6,85591.5,73953.9,176051,49619.3,20353.3,292522
83922.9,87080.5,238764,88464.4,226703,27079.2,2.09451e+006,46021.8,56072.6,630118,347162,78222.5,26443.6,133681,135664,319423,114790,97548.9,107067,107000,166993,64460.9,43719.5,443379,58939,31521.8,167462,27569.8,176669,99205.3,65611.7,99699.8,120278,88050.4,345791,39905.7,46438.1,61587.1,73429.5,53614.8,28665.1,62053.1,85379.8,46816.2,11113.3,81612,89596.7,18344.3,10555,40406.4,113344,13455.7,41212.9,20852.4,67060.7,23724.1,54318.2,32796.1,9395.59,11476.7,19532.5,17128.6,38938,49638.1,59292.5,8385.07,27706.1,26031,41898.3,72656.1,96107.2,71789.1,41083.8,140974
103829,53069.2,76275.6,73303.5,278854,43375.3,784166,121293,27062.6,891692,371976,107064,21917.2,98607.7,256712,94225.6,286956,149188,141585,160468,43505.7,135199,51569.6,480930,41900.4,35457.2,46888.2,43132.8,145111,72480.8,307906,61434.7,127205,94742.1,319908,56111,49417.8,70898.7,174478,77193.8,12237,45694.1,224618,123688,9363.93,110329,38201.2,24931.1,10836.7,17464.1,296704,20985.3,46115.9,36225.6,88276.3,69367.7,64496.6,81219.5,7999.82,18754.9,16218.4,53380.6,43508.7,33677.9,64144.7,94623.5,82884.2,37025.8,39462.6,51946.6,141156,137389,115586,404252
55289,153819,97985.5,153239,498250,81540.5,503854,595140,42668.4,1.09052e+006,177782,52552,18187,68668.8,814193,97286.8,82532,189352,79569.7,276270,57747.1,236616,15407.4,445143,84598.5,57165.9,22461.9,73543.8,70894.3,197270,314574,27433.4,95940.6,96860.9,370945,50346.3,26833.9,61263.9,101472,108070,12562.5,30438.7,295486,20931.3,39606.3,66415.3,43570,10294.2,12684.3,80981.4,113458,74699.4,22837.2,21590.5,159821,73496.6,61036.8,87716.4,11442.4,35237,20421.8,31176.5,46485.3,16729.9,47379.3,58318.7,102542,61554.1,30504.1,85335.3,204560,76303.9,97155.3,536801
38769.8,208334,58074.6,199718,145827,142698,324002,968195,49114.7,1.04232e+006,65102,19215,15667,92819.4,245107,422106,213406,188757,49158.3,248303,45200.3,266881,16783.1,402947,61843.6,141250,28663.5,54505,96156.7,142519,74508.4,52509.7,46031.8,279194,238604,32306,89880.3,35190.7,62120.9,288463,19479.6,19677.1,177404,28180.8,32849.1,24371,82619.4,7832.72,13771,95092.9,55835.4,56083,45230.1,19304.1,115261,61183.5,41614.4,55090.2,23878.6,27035.2,18365.3,51728,62847,8526.27,87324.8,45137.6,348338,98215.1,22550.8,70199.5,137491,124210,92622.4,268574
39165.7,110110,69962.8,279353,269018,224292,386053,261442,66814.1,1.02938e+006,68762.2,105502,56743.3,176226,405998,119400,137999,320898,81613,188320,95012.6,166349,30976.9,273181,264705,79889.8,106502,81216.6,68424.9,56748.4,125823,31148.4,126841,331506,101590,60799.2,62552,24850,55112.5,289599,21812.2,54755,274261,15360.4,23993.6,29515.9,147252,1931.5,28415.5,70565.8,20289.8,70194.9,55114.7,21556.6,106310,74760.2,19975.2,35504.2,24421.5,36438.3,18844.6,27349.2,47914.2,2857.3,196369,72576.8,114009,118622,30557.7,21888.5,96910.3,103229,59314.2,80327.2
24245.5,235629,262903,198392,218508,88724.2,487409,576142,188187,559114,31580.2,52531.1,56741.2,80071.2,597858,96618.3,174850,219044,163929,157368,129629,88179.1,63642.9,123095,220560,33680.6,188091,124266,92333.5,108979,62322.6,28867.4,162729,186487,128634,74786.8,65572.2,24957.1,62465.2,313280,19694.5,62012.2,154143,26113.2,29847.9,52849.8,91531.2,2341.71,15505.3,43977.6,45276.9,127625,28965.9,45268.3,60292.2,120433,20370.6,47283,41964.2,48535.4,43751.2,57287.9,46877.5,5547.83,246068,80280.4,123663,102358,112210,30970.8,137121,85965.8,134414,49183.2
