sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003
28017.7,26315.8,25540.7,21992.9,18221.9,17413,15785.9,12067.5,8545.87,7197.62,6342.78,4773.93,4943.91,7997.06,10287.2,9976,8195.26,5715.21,3561.4,5165.57,6573.23,7195.63,7033.7,6033.52,4726.82,4365.7,3859.79,4331.82,2995.75,1531.5,1790.95,2499.43,4102.44,5469.43,5583.75,5393.34,4409.47,2876.81,2504.63,2918.21,3041.27,2843.2,2657.75,2524.79,2404.4,2268.49,2412.5,2927.85,3341.81,3234.71,2622.42,1902.84,1409.91,1192.69,1147.12,1452.53,1640.9,1362.18,1205.56,1293.82,1304.78,1312.52,1478.17,1696.22,2086.06,2587.6,3223.87,3787.06,4324.26,5239.64,6003.29,6667.42,7078.53,7553.26,8208.78,8318.6
23547.6,21074.7,19881.6,16810.6,14310.3,14397.5,13836.7,12458.1,9821.83,8062.46,6763.28,4021.85,3798.68,6725,8901.28,9666.48,7524.96,3644.03,2740.91,3256.5,4279.58,5047.05,4803.88,4007.41,2755,2922.67,3235.38,4797.03,4383.32,3111.43,3120.67,3808.31,4598.52,4170.64,3488.81,3453.67,3076.45,1820.73,1774.52,2108.27,2076.36,1998.1,1918.89,1832.76,1853.43,1975.63,2380.69,2838.71,3051.87,2940.32,2442.55,1646.71,1017.97,852.534,920.113,1172.53,1318.88,1108.99,1036.08,1292.88,1478.19,1601.57,1892.15,2125.83,2338.66,2540.68,2873.61,3200.42,3623.49,4346.12,4809.13,5429.72,6092.42,6765.34,7606.54,7961.61
23787.1,21580.2,20330.7,16800.5,14417.7,14827.4,14057.8,11444,8050.61,6169.82,5113.98,3190.74,2301.21,3372.48,4449.68,6367.54,7431.56,4886.52,4384.67,5079.54,6249.96,6220.34,5093.56,4367.39,3498.94,3313.66,3109.19,3551.76,2581.72,1897.79,2301.11,2563.02,2921.79,2924.79,2633.3,2210.64,2122.7,1510.17,1984.16,2852.76,3191.24,2884.01,2427.5,2278.01,2054.94,1767.61,1895.76,2231.51,2595.03,2685.66,2532.25,1896.25,1345.87,1206.2,1109.25,1256.52,1270.98,1139.84,1114.58,1307.93,1489.99,1520.68,1721.57,1983.71,2155.94,2300.55,2602.26,2897.72,3340.76,3860.34,4154.19,4496.29,4919.24,5361.55,5720.92,6089.02
27784.4,25594.9,23933.2,20965.7,18488,17836.2,15880.6,12190.1,9646.05,8806.79,8228.9,6351.88,4244.55,4637.67,5678.65,6529.57,6769.77,4036.26,2714.52,3323.39,4337.46,4062.81,3121.3,2831.69,2531.02,2561.02,2817.82,3907.23,3143.73,2353.15,2203.04,1704.9,1713.86,1662.76,1639.12,1577.72,1698.86,1526.8,1661.7,2183.25,2896.55,3014.35,2669.6,2577.11,2357.3,2055.94,2130.18,2533.23,2916.93,2875.34,2623.56,1832.87,1304.4,1303.43,1210.29,1199.96,1233.85,1128.2,1161.87,1341.73,1405.81,1462.03,1660.26,1881.07,2140.14,2458.3,2867.98,3164.44,3595.72,4114.29,4454.96,4936.81,5597.95,6402.42,7134.48,7805.6
24626.7,22278.9,20852.4,19379.8,17995.1,18404.1,18208.5,15151.3,12972.2,11763.2,10396.8,8674.51,6744.28,7342.61,8543.71,9139.01,9241.83,6531.55,3718.64,3379.7,3189.99,2769.22,1966.05,1866.67,1683.59,1672.6,2148.79,3178.15,3114.02,2897.29,2620.47,2115.57,1653.18,1527.02,1419.39,1218.1,1469.09,1588.64,1576.09,2086.06,2829.8,2845.62,2304.67,2175.41,1730.46,1337.4,1403.34,1577.65,2167.44,2530.89,2156.17,1598.59,1334.28,1308.57,1447.36,1414.6,1215.61,994.462,939.077,1050.2,1218.81,1408.6,1815.18,2335.64,2643.25,2957.86,3603.77,4069.56,4731.08,5523.84,5763.86,6064.14,6493.23,7335.3,8377.43,9188.27
24661.9,22376.4,20855.4,19598,18318.3,17092.3,15937.1,14247.7,12765.7,12445.1,11999.2,10253.3,8296.43,7345.25,6742.41,6373.04,6321.01,5307.36,4601.04,5352.18,5593.7,5779.06,5010.85,3986.06,1968.64,2144.77,2948.17,3880.97,3847.61,3386.36,2366.51,1962.49,2192.45,3035.63,3219.11,1939.15,1564.92,1728.82,1749.25,2004.01,2674.63,2388.19,1983.72,1997.72,1611.65,1415.37,1443.75,1693.84,2299.95,2409.64,2045.49,1924.57,1848.56,1636.84,1496,1269.35,1002.09,868.456,986.185,1219.28,1415.67,1533.8,1783.1,2088.89,2345.08,2661.34,3054.46,3345.03,3635.98,4033.59,4185.06,4513.21,5094.61,5840.13,6929.23,8057.92
25059.2,22190.2,20328,18876.2,17241.1,15090.2,13478.5,12118.9,11091.2,10450,9495.64,8549.07,7496.38,6751.98,6062.51,6439.45,6285.39,4357.33,3295.76,3978.13,4147.36,3474.49,2686.08,2237.07,1166.44,1250.99,1531.07,2079.77,2642.24,2544.08,1203.66,1455.35,1902.73,2758.06,2188.29,1509.19,1743.82,1887.61,1666.57,2148.92,2857.41,2332.31,1952.09,1997.31,1891.92,1738.6,1449.8,1499.91,1977.41,2260.5,2106.6,1802.1,1653.39,1654.55,1680.7,1551.02,1104.51,861.957,953.128,1168.77,1382.92,1510.17,1703.65,1993.55,2261.2,2523.97,3054.6,3510.22,3772.07,4057.46,4111.08,4524.64,5277.5,6098.68,7851.97,9537.36
27052.8,23356.9,20879.1,19443.5,17573.5,14872.8,13428.5,12187.6,10780,11905.6,12297.7,9671.41,7228.26,6615.79,5597.84,6080.63,6169.49,3825.98,3316.86,4269.67,6174.88,7061.98,5674.25,4330.93,2099.37,1895.62,2481.78,2925.71,3324.52,3152.66,2389.73,2136.58,2272.44,2852.79,3140.7,2627.62,2380.8,2465.86,2397.99,2700.01,3126.28,2903.26,2582.61,2499.26,2629.12,2727.1,2231.29,2007.06,2387.13,2630.21,2541.88,2052.81,1856.47,1990.76,2280.8,2354.82,1762.96,1385,1377.49,1487.72,1599.43,1828.46,2117.63,2381.24,2627.7,2827.92,3192.43,3459.43,3582.78,3708.39,3705.02,3979.75,4530.06,5232.02,6883.58,8742.8
28492.1,24293.7,21136.6,18838.7,17332.2,15669.6,15276.6,13653.3,12015,15109.6,17909.2,15386.6,12668,11329.5,9176.68,9242.95,10007.5,7267.74,5194.78,5590.08,5369.85,5956.34,5591.23,4523.05,3209.89,3492.9,4551.3,6078.8,7054.19,6251.3,4122.08,2897.58,2513.33,2505.43,3324.15,3235.28,3187.34,3494.24,3610.69,4125.27,4517.65,4063.47,3535.3,3404.26,3681.72,3768.51,3239.02,3055.73,3099.19,3219.21,3381.64,2541.61,2198.49,2359.94,2648.23,2880.28,2313.62,1794.12,1619.62,1590.33,1635.61,1750.85,1982.07,2189.48,2308.43,2444.94,2741.86,2995.05,3221.48,3492,3577.1,4000.02,4618.04,4968.89,5824.3,6943.33
30287.4,26159,22713.9,20470.4,19141.3,17364.9,16451.7,14963.7,12456.3,14816.9,18107.7,16121.9,13427.4,12274.6,10651.3,9208.85,8329.31,7042.59,6148.2,6948.44,6732.31,6890.87,7166.55,6193.7,5179.63,5704.49,6337.21,7284.52,8469.29,6941.28,4568.25,3410.94,2916.79,2820.59,3845.18,4323.32,3633.35,3535.77,3813.23,4468.04,5146.82,5007.94,4625.33,4557.92,4667.89,4486.29,3881.72,3977.08,4255.6,4235.83,4151.19,3777.23,3574.76,3496.85,3897.86,3918.07,3146.68,2619.24,2392.07,2346.86,2423.11,2428.47,2444.31,2651.36,2875.44,3074.46,3486.72,3839.84,3985.2,4156.19,4249.51,4516.72,5018.09,5479.97,6388.46,7641.87
