sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012
23985.9,22586.5,21381.7,19936,18774.3,18034.5,17091.6,16355.7,15459.5,14842,14566.7,13975.7,13515.1,13176.5,13249.9,12972.3,13342.1,14474.2,14923.3,14616.2,11589.5,9098.56,8252.55,8130,8484.19,7937.75,6936.58,7010.63,7430.66,7054.29,5254.19,3748.44,3269.5,3707.62,4631.46,4606.4,4214.14,3863.73,3153.07,2687.23,2819.48,2892.97,2753.52,2737.54,2565.38,2028.83,1682.55,1744.94,1891.86,1800.1,1633.46,1499.31,1557.28,1599.52,1550.56,1460.02,1399.52,1443.48,1456.87,1466.62,1447.2,1629,1931.64,2057.38,2211.91,2438.25,2630.49,2748.03,3038.74,3335.22,3432.41,3608.76,3816.82,4270.33,4857.6,5222.81,5543.79,5832.45,6082.71,6657.94,7821.45,8715.39,9395.91,10240.1,10584.1
20475.5,19314.3,18471,16578.9,15076.3,14661.6,14063.2,14269.1,14623.9,15437.7,16054.3,15498.4,15303.2,14579.2,14190.3,13889.9,14684.1,15887,15854.8,15322.8,11714.2,8453.73,7217.55,6796.3,6734.78,6001.29,5419.87,5981.41,6272.18,5879.51,3897.28,2691.63,2299.44,2629.33,3190.34,2786.88,2513.82,2375.54,1687.44,1316.83,1645.88,1910.59,1970.15,2060.12,1917.84,1338.19,1023.94,1091.88,1313.78,1390.74,1193.65,1026.52,1174,1113.5,1129,1017.44,935.403,998.958,883.387,836.556,908.802,1088.61,1362.33,1521.65,1771,2066.98,2198.15,2344.14,2579.47,2796.77,3007.07,3306.49,3579.84,4172.7,4887.45,5334.95,5685.19,5970.09,6326.18,6936.96,8210.28,9327.93,10105.2,11013.6,11415
23191.2,21887.3,21039.8,18044.3,15876.6,15774.7,15443.2,15131.4,14430.7,14174.2,14397.9,13935,14250.9,14370.3,14442.9,14380.1,14921.4,16578.2,16224,14712.9,11912.1,9412.89,7667.56,6257.54,5841.55,5467.68,4866.59,5489.72,5682.18,5159.93,4984.57,4399.1,3738.01,3364.39,2791.16,2028.73,1928.54,2087.71,1574.5,1381.74,1593.15,1669.92,1934.8,2145.03,1867.14,1459.38,1159.56,1269.1,1640.86,1693.75,1383.05,1049.99,1035.19,937.017,1024.24,1000.33,974.94,993.423,861.277,776.982,725.607,718.383,815.19,934.529,1034.64,1201.42,1333.21,1426.45,1559.92,1683.83,1852.34,2045.32,2232.48,2576.19,2871.45,3310.52,3873.47,4214.98,4604.92,5074.55,5882.97,6764.79,7180.84,7427.42,7677.82
19475.7,18494.6,17961.8,15130.9,12885.9,12685.7,12512.9,12559.4,12074.4,11421.2,10961.1,10398.3,10611.4,10032,8741.71,7951.06,7427.94,7663.26,8291.99,8497.27,6029.78,4593.25,4800.75,4662.71,4608.64,3954.07,3294.29,3591.42,4022.45,3860.82,3840.46,3227.63,2638.84,2844.19,2497.04,2065.02,2049.66,1991.11,1761.02,1767.69,1833.39,1780.53,1643.49,1554.44,1418.6,1226.62,1272.23,1397.37,1552.2,1763.08,1558.15,1219.25,1162.22,1117.31,1120.72,1075.9,1024.95,934.557,773.393,695.196,709.059,845.082,1065.6,1258.12,1401.99,1596.64,1760.93,1886.69,2022.35,2152.62,2285.64,2495.23,2785.29,3099.98,3415.41,3837.51,4368.57,4819.74,5361.97,6051.36,7054.84,7915.19,8450.26,8983.09,9375.23
13150.5,11898.9,11414,9301.6,7553.16,7298.74,7165.24,6874.81,6184.51,5922.73,5958.49,5905.53,5929.32,5587.29,5133.75,4785.13,4952.39,5455.44,6096.87,6672.43,4272.29,3463.22,3845.1,3642.16,3518.31,2862.53,1732.64,1943.89,2658.06,2764.78,2709.56,2287.29,2014.91,2192.2,2643.95,2833.77,2623.61,2108.21,1793.91,1884.02,1769.09,1574.75,1112.8,884.329,790.305,639.26,672.235,815.658,933.77,1195.08,1222.19,1084.95,1173.44,1266.16,1180.74,911.531,907.061,984.292,888.142,827.623,871.335,1037.18,1339.81,1695.14,1987.2,2299.48,2545.78,2691.78,2885.92,3099.76,3312.3,3668.38,4089.65,4426.98,4761.84,5331.08,5901.15,6491.78,7217.52,7872.98,9155.43,10128.5,10744.7,11415.6,11691.8
12680.3,10811.3,10411.1,9366.24,8477.38,8772.89,9334.19,10215.4,10649.1,10873.3,10855.9,10415.3,9375.85,8657.98,7931.38,6811.09,6343.17,6044.83,5510.28,5122.79,3681.7,3190.73,3211.25,2492.81,2179.51,1706.74,1760.95,2489.13,2898.04,2454.6,2420.71,2190.16,1917.35,1769.17,1843.75,1553.32,1390.36,1170.07,1143.33,1128.19,1074.48,1232.94,891.735,713.231,607.663,587.405,563.387,718.25,818.365,856.469,883.402,844.961,746.017,703.148,757.166,742.508,765.337,708.326,628.345,568.4,581.003,743.164,994.595,1311.06,1583.88,1711.77,1827.42,1929.94,2101.88,2365.39,2593.32,2991,3508.26,3835.38,4615.4,5715.75,6577.04,7870.6,9075.46,9569.48,10114.8,10340.5,10364.5,10619.9,10818.9
15082.7,13427.2,13200.9,12412.8,11592.8,11495,11604.6,12628.3,13140.9,13132.1,12572.8,11846.6,10591.3,9971.66,10173.1,9349.84,8419.66,7612.34,6544.72,5733.3,4582.61,4415.77,4673.5,4304.79,3266.99,1951.81,2217.26,3229.5,3745.6,2903.29,2822.28,2447.97,2145.46,1993.75,1765.78,1341.32,1346.78,1090.82,1112.91,1433.77,1662.22,1931.3,1757.88,1330.57,1022.38,962.173,927.537,988.757,1010.61,1020.39,1127.83,1193.09,1160.55,1078.37,1046.56,926.339,848.403,829.465,808.803,713.655,594.673,651.559,813.98,1060.96,1362.05,1627.87,1833.1,1939.1,2085.63,2390.43,2671.16,3304.83,3987.78,4276.9,4937.93,5874.03,6757.87,8313.43,9859.37,10320.7,10468.9,10455.1,10527.8,11022.4,11618.1
20428,19536.6,18920.4,17813.9,16946.2,16228.9,16011.9,16542.2,16671.2,17461.4,17089.4,15960,14482.5,13299.6,12769,11914.2,11457.9,10567,9590.36,9332.96,8292.5,7832.76,7965.35,6888.69,5506,4095.88,2886.68,2908.66,3490.27,3743.03,4119.12,3751.7,3154.66,2715.43,1995.12,1358.05,1365.71,1448.01,1293.64,1353.35,1441.66,1629.08,1491.05,1117.85,899.442,1001.98,1002.33,938.765,790.378,781.556,921.902,985.239,1024.72,1188.03,1321.79,1183.38,1089.04,1023.51,877.832,720.661,598.801,663.321,883.808,1127.69,1506.22,1902.04,2097.18,2174.15,2307.34,2490.55,2612.3,2860.7,3173.03,3406.72,4017.06,4865.65,5379.66,6007.53,6669.74,6846.08,7006.21,7127.14,7582.79,8469.53,9439.84
22272.5,20887.7,20022.8,18978.1,18373.8,17858.3,17209.2,17520.7,17821.3,17686.8,17317.2,16887.1,15850.9,15104.6,14390.8,13496.9,12543.9,11679.6,11796.9,12035.4,9287.6,7715.05,8143.35,7048.4,5901.24,4662.41,3216.84,2967.61,3213.85,3464.64,4270.68,4163.81,3531.86,3387.83,3513.42,3652.76,3618.15,3341.73,2993.25,2490.72,2058.92,1674.7,1339.08,1186.91,1156.26,1549.03,1797.26,1800.27,1758.7,1676.48,1505.67,1500.77,1519.36,1952.28,2401.82,2094.8,1827.34,1710.75,1493.22,1246.27,1069.5,1183.35,1410.19,1619.46,1935.11,2160.36,2269.25,2338.01,2462.42,2606.9,2628.58,2782.06,3101.97,3315.65,4032.06,5085.49,5709.27,6152.7,6410.19,6495.81,6703.28,6836.87,7816.8,9058.45,9975.38
18096.7,16250.1,15514.6,14704.9,14482.7,14352.8,14339,15298.3,15828.2,16321.7,16348,15831.9,14721,14062.1,13160.9,11809.6,10753,9845.48,9140.92,7849.83,6209.61,6027.97,6383.56,6668.65,6796.31,5600.98,3265.44,2460.45,2384.32,2229.81,2650.79,2915.39,2588.09,2300.59,2077.42,2260.68,1734.64,1440.91,1473.1,1438.97,1169.02,949.78,946.612,1083.53,1020.18,1238.94,1352.31,1400.43,1402.23,1291.81,1315.72,1206.86,1146.03,1197.55,1226.01,1142.1,1087.08,1077.79,995.488,755.677,502.036,465.283,538.14,665.73,817.602,930.994,1034.85,1114.92,1235.21,1415.3,1566.07,1776.44,2097.16,2450.68,3189.62,4208.46,4957.85,5513.17,5786,6040.3,6831.95,7426.12,9219.56,11462.8,12436.2
15405,13784.3,13126.6,12385.4,11911.8,11407.9,11257.9,11736.1,11961.3,12186.9,12963.9,13864.4,12470.2,11792.5,10963.9,9654.59,9514.19,8507.66,7532.84,6155.13,4290.26,3952.36,4086.69,4507.46,5150.17,4410.94,2721.78,1892.87,1918.8,2095.47,2854.67,3447.85,3249.11,2851.92,2111.48,2290.96,1797.34,1434.91,1436.36,1564.29,1359.47,1230.28,1152.07,1269.35,1133.93,1221.41,1271.53,1361.74,1365.98,1379.66,1388.66,1212.51,1139.46,1229.18,1157.55,1149.08,1307.87,1286.97,1204.33,1069.58,845.86,827.749,941.735,1156.69,1388.77,1530.17,1636.06,1709.84,1833.64,2036.98,2260.36,2497.43,2828.86,3390.22,4286.88,5539.99,6510.72,7157.01,7623.65,7797.02,8382.68,8886.46,9287.24,9925.52,10395.8
13770,11570.6,10240.2,9174.68,8940.74,8519.7,8286.14,8876.2,8879.44,9495.29,9798.06,9619.62,9111.48,8377.71,7945.64,7175.75,7405.37,7479.59,7902.67,6864.1,4924.06,4482.18,4278.61,4283.79,5094.86,4239.85,3320.54,2856.13,2918.44,3246.12,3785.21,4102.18,4451.05,4439.52,3872.28,3973.84,3678.37,2808.73,2325.76,2408.96,2412.33,2390.84,2194.02,1982.05,1799.13,1994.34,2415.3,2557.09,2519.72,2559.96,2133.9,1509.27,1498.86,1621.3,1760.99,1966.58,2043.2,1956.28,1916.15,1825.06,1539.75,1441.6,1589.78,1791.54,1980.63,2109.05,2166.46,2247.11,2368.17,2577.35,2945.69,3243.54,3437.21,3863.27,4470.59,5439.82,6385.57,7022.49,7635.29,8122.58,9513.48,10867.7,11887.9,13066.5,13717.7
13380.6,11558.4,10129.3,8935.56,8513.51,7941.94,7254.62,6979.73,7184.92,8666.96,9109.93,8552.23,7856.78,6481.41,5597.5,4682.46,4332,3867.43,3773.61,3509.53,2668.63,2539.79,3176.25,3469.85,4793.05,4534.16,3581.95,3280.76,3615.73,3992.87,4627.04,5561.16,5785.65,5428.37,5030.13,4739.55,3969.48,3105.35,2750.09,3023.76,3117.1,2838.52,2371.89,2133.81,1988.52,2018.01,2151.3,1998.81,1871.42,1991.67,1901.3,1559.03,1785.64,1987.48,2056.14,2142.16,1919.7,1558.36,1509.85,1557.79,1232.24,1072.74,1186.59,1311.22,1436.82,1570.3,1724.8,1924.4,2162.68,2648.94,3232.97,3618.8,3996.9,4704.98,5513.84,6636.51,7715.57,8208.79,8443.46,8602.17,9067.91,9643.16,10640.7,11408,12945.5
11409.9,9466.92,6603.43,5063.61,5249.01,5248.94,5037.31,4832.1,5094.8,6069.79,5987.42,6051.33,6023.61,5057.49,4334.57,3548.49,3513.92,3675.38,3412.91,3122.02,2589.13,2448.63,2649.65,2683.28,3289.35,3262.46,3235.65,3456.21,4544.94,4876.05,4945.09,5229.75,3672.04,2364.71,2247.79,2492.82,2743.67,2240.13,1892.11,1948.75,1965.88,2202.96,2111.65,2167.05,2291.73,2000.43,1835.95,1960.13,2023.73,2298.28,2477.34,2418.89,2487.87,2471.72,2296.77,2319.17,1886.32,1342.53,1211.49,1166.69,1131.23,1184.86,1453.84,1768.1,1948.86,2067.72,2233.78,2470.94,2707.64,3112.74,3541.49,3839.38,4098.59,4655.78,5336.41,6063.74,6953.33,7451.75,7654.1,7996.44,8588.49,9217.78,10069.8,10656,11570.4
22629.8,21415.1,18898.1,16942.7,16613.6,15893.3,14389,12906.5,11815,11486,10998.9,10779.3,10377,9550.51,8713.07,7658.91,7421.47,7211.27,7341.57,7124.31,6184.79,6103.43,5950.46,5694.63,6349.95,6107.82,5421.43,5331.96,6277.56,6229.13,6497.84,7012.76,6447.5,5869.47,5090.14,4448.19,3897.21,2736.35,2269.74,2718.97,2972,2861.4,2714.54,3178.68,3578.68,3455.23,3397,3582.25,3683.46,3811.79,3905.04,3847.36,4259.06,4443.35,4019.21,3773.03,2829.57,1989.8,1855.67,1803.28,1721.84,1840.7,2111.35,2307.16,2458.43,2518.6,2752.72,3058.57,3149.93,3317.9,3533.63,3700.44,3901.23,4261.64,4540.49,4838.3,5201.93,5432.22,5674.71,5790.29,6082.65,6642.86,7333.95,7908.68,9010.15
20727.6,19788,18468,17329.1,16833.1,15843,13999.8,11889.4,10193.2,9472.27,8958.4,8752.59,8249.53,7389.14,6309.61,5358.95,5847.2,6718.81,7211.93,6548.47,5567.31,5634.97,5443.93,5109.68,5717.92,5097.63,5087.16,5671.1,6586.41,7054.14,7478.11,7801.71,6821.98,5393.61,3855.12,3346.42,3160.55,2795.07,2504.98,2349.76,1772.91,1426.73,1482.84,1902.86,2194.82,2169.89,2274.77,2362.73,2354.51,2356.84,2354.15,2412.84,2659.1,2856.68,2659.77,2483.01,1923.08,1515.82,1483.96,1397.64,1362.4,1401.97,1490.37,1629.7,1832.35,1971.08,2355.53,2807.32,2951,3217.01,3467.17,3868.48,4301.72,4564.6,4754.12,5144.14,5600.79,5752.3,5971.77,6059.41,6502.57,7081.64,7839.77,8553.59,9532.31
22402.2,21619.9,20095.1,18778.4,18027.4,17036.6,15526,13406.8,11724.6,10901.7,10082,10074,9986.61,9097.98,7793.95,6499.95,6956.33,7738.21,7118.49,6279.61,6094.05,6434.63,6393.65,6047.82,6078.05,5463.14,6311.22,6870.08,6530.71,6247.42,7102.28,7593.18,6711.22,6070.25,4712.92,4103.69,3774.35,4014,4502.45,4239.99,3271.12,2661.73,2497.6,2697.39,2788.13,2517.64,2506.38,2708.63,2838.13,2990.56,3108.53,2900.03,2788.26,2883.9,2551.18,2359.56,1943.92,1618.4,1693.76,1707.95,1770.39,1827.4,1957.64,2147.87,2382.54,2551.3,2943.39,3464.1,3665.56,3973.04,4350.35,4669.99,4823.42,5031.2,5233.5,5729.35,6389.42,6595.57,6791.86,6992.05,7502.06,8199.75,9258.54,10149.3,11635.4
19230.6,17955.7,16952.1,16408.9,16072,15889.7,14975.3,12653.6,10959.1,10489.6,9722.02,9887.16,9786.54,8749.31,6937.04,5212.76,5051.7,5710.97,6091.5,5685.67,6456.04,7891.68,8008.99,8207.04,8087.52,7143.1,7536.14,6964.92,6526.09,7182.69,8584.92,9661.66,9283.86,7920.11,6159.82,5417.39,4754.98,3897.57,3279.29,2966.9,2712.4,2650.94,2615.38,2908.12,2869.97,2310.01,2062.18,2159.06,2350.62,2196.3,2011.12,1984.08,2171.45,2333.77,2141.84,2056.98,1647.8,1316.6,1362.97,1380.18,1491.36,1545.5,1656.19,1843.31,2035.42,2225.32,2383.34,2534.66,2571.89,2633.65,2725.8,2833.24,2913.61,3228.6,3596.2,4023.61,4534.16,4761.38,5071.51,5448.23,5960.89,6724.55,7873.87,8818.23,10329.4
18753.4,17339.1,16434,16042.5,15763.4,15238.5,13968.1,11777.5,10144.9,9551.5,8809.31,8699.3,8437.23,7848.67,6543.72,5338.43,5348.47,6035.72,6530.33,6008.67,6231.02,7303.53,7197.98,7803.26,7927.08,7020.52,6829.56,5587.07,5324.09,6279.03,7765.13,8487.6,7678.63,6167.59,4407.34,3799.67,3333.14,2793.53,2351.98,2274.54,2102.15,1864.48,1783.55,1921.68,1816.14,1634.63,1779.79,2163.38,2477.69,2394.51,2371.91,2498.74,2933.75,3118.33,2719.81,2404.95,1878.41,1588.59,1624.19,1689.62,1784.73,1762.53,1900.43,2111.59,2379.49,2784.81,3055.1,3185.68,3212.38,3253.04,3390.93,3631.03,3834.31,4410.91,5056.75,5483.29,5890.28,5965.34,6148.42,6557.89,6873.81,7487.59,8347.71,8863.05,9825.86
23378,21217.5,19939.4,19502.2,19336.1,18662.1,17189.2,14881.8,13132.1,12436,11807.1,11919.3,11407.9,9932.48,8044.24,6184.28,5781.37,6318.11,5672.86,4629.37,4133.54,4635.89,4748.12,6467.57,7349.69,6236.88,6261.11,5963.38,6368.42,7206.08,7980.28,7987.94,7044.96,5760.05,4440.55,4193.84,4194.71,3988.65,3582.99,3296.77,2905.12,2466.66,2312.94,2452.4,2520.42,2271.75,2191.34,2153.26,2183.23,2248.17,2396.44,2533.98,2863.7,3123.78,2821.48,2474.36,1866.42,1473.56,1439.38,1444.62,1465.04,1381.82,1332.36,1395.79,1564.59,1909.3,2276.92,2469.28,2516.19,2528.65,2581.32,2723.29,2884.26,3345.87,3906.76,4274.86,4519.12,4563.56,4637.15,4850.82,5065.1,5302.07,5605.47,6073.53,7176.72
21131.4,19928.7,18643.8,17477.5,16867.8,15857.2,14156.7,11963.5,10148.2,9708.22,9596.94,10585.8,11110.7,10072.8,8257.89,5245.74,4506.4,5087.62,4144.6,3173.88,3101.62,4435.33,5584.24,9201.69,10964.7,9489.11,9152.12,7873.05,7086.46,7430.79,7558.13,7140.45,6002.81,4793.66,3743.31,3631.21,3580.24,3323.31,2906.3,2526.93,2381.55,2154.33,1894.89,1643.5,1460.8,1316.72,1323.21,1305.32,1337.69,1456.54,1505.7,1526.28,1590.4,1648.21,1358.64,1175.85,1005.26,812.074,804.975,769.624,825.395,849.53,829.102,879.198,950.63,1076.68,1211.73,1315.22,1377.23,1447.8,1540.88,1620.89,1701.53,1936.72,2235.83,2545.91,2801.33,2884.21,2969.32,3172.34,3338.43,3453.77,3674.96,4102.95,4987.77
23889.6,22712.8,21653.5,20801.6,20332.4,19039.9,17116.1,15271.8,13944.4,14331.3,14593,15143.9,15583,14518.1,12187.1,7756.8,6092.92,6393.28,5809.55,4953.09,4413.39,4887.08,5046.14,6444.95,8034.98,7974.15,7739.31,6373.57,5247.6,4980.72,5096.85,5258.31,5007.11,4760.42,4139.6,3662.52,3580.81,3600.02,3777.52,3841.52,3651.82,3159.61,2557.17,2251.01,2203.61,2044.19,1969.59,1986.97,1893.38,1847.94,1887.27,1820.31,1876.93,2031.12,1673.13,1444.74,1445.51,1396.73,1398.97,1378.16,1445.1,1454.01,1433.26,1522.94,1696.53,1956.95,2245.18,2541.4,2704.55,2769.46,2871.75,2990.6,3071.97,3466.16,3918.78,4322.98,4791.13,4973.23,5384.75,5993.23,6307.97,6555.72,6896.71,7375.08,7904.33
21347.4,20003.1,19029.3,18319.1,17708.6,16656.6,15694.5,14825.1,14086.4,16001,17661.4,18672,19442.6,18164.7,14772,10653,9179.88,9540.4,9176.62,9583.54,10463.9,11297.5,10877.4,11614.9,12947.6,12852,12612,11769.5,10870.3,9958.69,8908.9,7654.12,5833.72,4845.15,4350.5,3642.2,3047.91,2972.78,3266.93,3286.01,3089.71,2395.62,1969.31,1764.65,2066.4,2413.18,2424.02,2237.43,1897.87,1788.09,1898.47,1658.93,1522.44,1828.14,1684.79,1491.95,1622.64,1658.96,1714.41,1779.46,1861.03,1874.91,1950.25,2153.57,2343.52,2755.91,3153.84,3397.57,3523.88,3576.41,3691.66,3846.9,3928.73,4382.98,4921.11,5116.9,5605.29,6007.84,6726.82,7844.46,8386.06,8820.14,9073.89,8881.54,8873.78
23942.4,21515.7,20152.1,19159.3,18478.8,18485.7,18438.6,17053.3,16435.9,17602.1,17207.7,16644.4,15574.4,13812.4,10639.3,8479.03,8662.72,11094,13212.8,12985.4,11855.2,10803.2,10046.8,10588.3,11381.9,11703.9,11866.1,11885,11636.2,10182.5,8542.5,7444.18,5464.93,4262.2,3519.67,3236.72,3017.88,3327.91,3708.32,3581.81,3423.83,2591.12,2028.92,1832.05,1957.42,2202.29,2140.91,1721.83,1471.34,1461.87,1737.98,1472.36,1329.36,1763.44,1427,1217.37,1519.03,1725.21,1844.67,1947.74,2086.08,2142.97,2448.34,2847.8,3038.91,3271.46,3451.58,3713.27,3873.48,4092.95,4325.01,4458.81,4606.01,4825.04,5315.32,5800.71,7099.69,8343.16,9666.67,11221.2,11618.6,12120.2,12407.1,12132.2,12023.9
17929.2,16057.1,15187.8,14636.1,14123,14502.1,15243.6,14183.9,14263.3,15674.8,15063.9,14596.2,13383.5,11812.4,9494.57,7494.81,7335.72,9926.52,12729.7,11855.1,10742.4,10748.6,10742.3,11191.4,11525.6,11770.5,11477.4,11016.8,10752.5,9380.94,7655.81,6556.4,4635.62,3731.51,3048.16,2682.82,2586.6,2870.7,3237.1,3340.48,2995.83,1843.06,1429.26,1463.73,1654.48,1968.6,2005.49,1636.44,1390.85,1440.67,1357.03,1208.62,1218.93,1235.32,1055.73,1117.67,1298.36,1523.03,1761.44,1942.71,2179.98,2259.04,2608.28,3047.23,3249.95,3510.64,3672.36,3935.02,4126.36,4346.88,4625.67,4948.7,5368.82,5783.57,6406.1,7196.47,9003.32,10768.4,12366.6,14273.4,14851.6,15205.3,15478.1,15243.7,15017.9
16702.4,15038.2,13791.8,12760.5,11939.8,11693.9,11775.8,11119.2,11096.6,11996.6,11321.1,10926.8,9602.57,7621.98,6770.07,7123.11,8065.75,11359.8,14862.9,14187.2,12680.1,12859.4,12105.4,12194.3,12617.8,11995.3,10479.5,8521.79,7325.99,5806.43,4776.11,4414.1,3311.65,2945.09,2490.17,2314.25,2294.36,2631.62,3201.31,3241.89,2927.14,1653.41,1433.43,1476.29,1750,2111.82,2268.75,2052.76,1742.58,1621.03,1418.3,1240.64,1170.34,1147.29,1012.87,1063.22,1200.6,1251.4,1378.88,1540.03,1691.54,1744.32,2031.82,2391.43,2758.54,3168.76,3378.9,3664.91,3812.81,4124.09,4523.41,4819.27,5324.39,5723.21,5918.18,6268.8,7296.31,8522.99,10730.8,13755.5,15268.1,15546.2,15408.7,15258.4,15167.9
17726.9,16135.6,14964.3,13936.3,13103.8,12772.6,12837.6,12127.7,12424.5,13594.1,12607.4,11875.4,10357.2,8007.74,6342.03,5998.01,6714.67,8618.24,11023.4,12113.5,12097.4,12140.9,11216.8,10926.2,10945,10751.2,9006.78,8104.27,7785.84,6678.98,5865.09,5100.39,3566.4,2865,2615.31,2624.95,2600.58,2695.32,2953.58,2945.77,2736.18,1459.02,1256.89,1241.14,1363.3,1550.96,1549.13,1411.05,1237.68,1170.74,1250.78,1363.09,1477.52,1189.29,877.174,886.972,1048.12,1069.71,1091.93,1154.83,1165.5,1117.09,1153.92,1241.11,1388.22,1570.57,1671.66,1836.48,1981.03,2292.43,2600.63,2969.11,3434.56,3620.95,3707.16,3933.35,4518.74,5208.23,6553.26,8365.17,9248.85,9596.71,9711.23,9641.78,9714.45
20968.1,19931.7,18816.9,17367.6,16173.9,15281,14725.5,13316.1,12380.9,12855.9,12508.5,11962,11010.9,9733.23,8593.18,7834.56,8073.39,9123.73,10659.6,11771.9,12058.8,11508.4,10181.7,9167.45,8089.97,7121.6,6254.32,6191.42,6368.79,5999.18,5738.03,4979.82,3682.42,2698.71,2379,2914.79,3366.03,3081.65,3284.41,3269.09,2921.68,1723.14,1413.17,1493.65,1809.87,2138.43,2453.69,2536.85,2230,1703.59,1497.36,1465.98,1672.77,1698.18,1328.35,1016.84,886.396,841.673,873.703,952.359,1052.91,1074.42,1133.89,1229.6,1460.58,1772.32,1900.16,2013.05,2081.87,2215.19,2368.34,2523.49,2710.77,2919.37,3114.81,3350.97,3938.58,4503.25,5439.94,6650.98,7124.11,7276.27,7506.87,7749.5,8388.97
20971.1,19612.2,18698.7,17799.3,16833.7,15941.4,15784.3,15226.2,14430.5,14560,14540.1,14594.5,14488.2,13252.4,11696.7,10620.4,10318.8,9971.34,10283.4,10941.6,10936.1,10021.6,8678.36,7944.44,7265.81,7030.74,6632.89,6249.52,6061.22,5633.83,5106.32,3978.6,3226.37,2776.65,2626.53,2847.25,2560.48,1958.67,2294.73,2732.39,2950.44,2453.91,1678.62,1351.38,1320.61,1444.84,1502.21,1333.16,1214.45,1103.1,1223.55,1314.46,1354.69,1168.48,935.502,968.905,987.734,861.975,699.003,608.616,601.492,592.799,654.761,753.856,910.578,1131,1293.24,1460.17,1600.6,1775.83,1957.7,2220.71,2607.57,2929.04,3218.27,3499.07,3854.4,4296.87,4832,5430.17,5762.29,6141.71,6737.83,7480.65,8535.69
20074.3,18789.2,17590.4,16532.7,15638,14559.6,13680.5,12492.2,11601.8,11782.2,11395.7,11175.1,10411.7,8719.14,7589.84,7006.42,7019.55,6696.89,7297.52,8543.42,8713.87,7590.56,6046.7,5500.49,5700.09,6140.21,7293.35,8112.43,7873.42,6856.53,5635.98,4121.16,3478.89,3022.83,2837.79,3519.06,3341.06,2175.3,2458.65,3183.19,3027.04,2427.57,1789.87,1354.03,1335.22,1702.87,1885.23,1627.26,1627.36,1559.06,1668.74,1508.44,1302.08,1147.97,937.112,809.269,731.451,584.444,480.129,464.611,473.78,464.749,496.463,552.281,687.134,880.409,1041.86,1206.23,1322.22,1462.34,1614.51,1830.24,2149.67,2520.25,2972.15,3324.71,3549.12,3856.29,4162.35,4344.01,4466.43,4874.58,5624.93,6565.5,8050.09
19286,17784.9,16369.2,15294,14484.9,13581.4,12544.4,11230.9,10594.4,10800.9,9458.85,8393.3,7858.45,6988.92,6408.02,6026.92,6086.5,5986.59,6245.58,6513.73,6273.4,6411.46,6570.96,6106.59,5770.55,5661.29,5594.73,5866.44,5926.81,4702.56,3885.22,3493.8,3262.81,3284.18,3099.88,3009.48,2179.8,1785.68,2164.68,2752.12,3095.31,3217.58,2851.99,2116.22,1933.02,2100.49,1931.65,1635.15,1661.97,1676.46,1911.92,1967.21,1827.22,1651.31,1415,1400.23,1230.06,834.317,666.87,664.832,733.725,766.564,921.63,1134.72,1372.92,1670.41,1856.98,1975.67,2060.25,2248.15,2448.29,2796.03,3268.94,3705.92,4217.27,4600.54,4869.11,5206.3,5518.71,5688.62,5800.31,6179.07,6754.82,7407.81,8432.69
12167.6,10519.8,9404.31,8379.05,7740.89,7213.91,6598.82,5682.96,5428.63,6316.42,6064.27,6966.91,7537.86,6540.61,5805.68,5211.85,5005.46,4721.69,4966.64,5657.44,5921.88,5051.16,4941.79,5551.04,5861.55,5834.22,5481.11,5240.57,5000.44,3593.9,2834.75,2667.43,2782.14,2926.56,2499.65,2423.21,2256.59,2066.48,2414.96,2739.23,2571.9,2369.3,1945.2,1731.61,1747.64,1779.23,1675.41,1325.02,1188.85,1151.21,1118.55,1133.46,1208.3,1147.43,1040.82,1165.99,1163.38,804.938,619.279,625.789,643.516,621.339,750.917,947.66,1100.69,1293.79,1478,1656.29,1788.49,1961.19,2159.86,2440.14,2964.85,3457.24,3878.35,4406.18,4850.55,5373.41,5977.7,6388.15,6642.37,6837.19,7115.97,7633.94,8189.98
