rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
34912.1,126913,352071,99207.4,115464,31741.4,48685.6,188703,47380.3,96081.7,19011.1,415567,43197.1,34375.8,140569,252193,96737.5,94734.2,71677,63317.1,76364,104490,223294,733334,37465.4,80731.1,238465,30817.4,557739,71486.2,57352.9,32836.1,95384.6,179209,87915.4,89562.5,7684.91,10420.2,111516,14813.6,73686.9,88231.2,57898.1,39627.6,37611.9,14873,48697.1,85984.4,26923.9,102643,30443.7,7813.48,31404.8,59366.5,51597.5,31250.7,16771.5,17410.9,8983.97,15547.8,21543.1,133664,50191.6,9172.53,37949.6,34254.8,17713.9,48122.6,53573.7,139036,82706.8,112514,35638,146002,65302.2,74783,34716.3,30842.1,9459.35,144553,27251.3,76626.3,139636
23309.2,90825.7,220051,125220,120269,56729,46639.2,226410,27135.8,88098.7,17419.8,509735,97660.6,9703.99,99360.7,330025,48403.6,148880,62760.8,50683,144940,130275,285806,288015,40195,91633.3,195856,42467.6,266438,40938.4,78478.8,47379.3,64964.8,176056,67147.1,213169,7523.75,11127.9,86437.6,13356.6,43140.4,135013,70101.7,43353.4,30325.8,21044.9,53002.6,74578.7,22721.6,86980.1,66874.9,15420.7,17345.1,103061,56609.4,25470.6,16663.6,65729.5,45568.9,15259.5,43618.9,288485,82407.1,9201.4,83952.7,54875.1,52574.5,42838.7,80343.9,258649,85265.4,125365,107581,267603,204887,82081.2,79814.9,73429.5,15212.4,150820,86841.9,101701,190431
19638.6,226054,102136,118629,109545,58661.3,70929.6,160813,31454,48497,109909,473868,129286,6529.62,189341,181472,26167.1,105168,49950.7,39030.1,139512,326086,284313,296116,58989.1,53285.1,94076.9,57395.8,446778,22965.2,31267.7,30202.5,63541.5,345460,75307.3,181159,9654.41,19522.8,80823.4,13055.8,77264.4,119463,27869.4,70677.5,56439.9,32341.7,23026.7,87340.5,18474.6,75711.4,24296.2,16196.4,16523.9,41318.8,29936.8,20374,9093.22,75548.1,28489.4,9487.91,20666.8,86255.9,57512.7,12534.7,51258.8,37575.2,12425.3,20955.4,64459.4,155529,65425.9,71343.7,44779.6,104679,132562,78175.8,37162.8,84756.6,17378.1,94893.1,59479.4,136884,140422
13805.9,52951.1,83041.9,68625,303773,66452.1,87390.5,35912.6,24326.9,19023.6,121399,478831,85566.5,10122.7,204175,122844,95716.6,72293.9,160365,41684.2,77369,167369,287528,170562,265983,63772.3,51862.1,60281.2,335175,76606.9,24261.4,30457.2,47396.7,150032,59268.2,313833,10050.2,17855.2,88728.2,17926.6,97314.8,66135.9,26945.3,47610.5,36425.9,60212.4,17959.3,55636.3,96746,50812.6,23100.7,10026.5,8575.67,81617.5,57933.2,10675.8,6945.9,43968.5,12646.5,5819.56,22669.8,42372.3,20782.7,6068.05,26628.8,56414.4,37848.7,21807.4,43219.9,83453.4,38314.1,45880.2,56689.7,68489.6,84112.1,84768.3,50418,65999.7,30677.4,76536.7,122809,95041,300317
37806.7,77111.7,110137,87054.3,332632,93812.2,33084.7,45798.3,22230.1,11284.5,30967.2,417591,180439,36481.6,269924,112258,86555.5,55369.6,92572.9,68653.6,33081.9,151699,407223,163801,170735,222996,55148.8,63985.6,87055.3,84719.7,15386.6,36024,81934.5,158621,53668.5,500907,13920.4,21316.3,57589.9,16575.7,82349.7,70104.3,39581,65631.8,15820.7,59101,16254.6,77246.5,65337.9,33410.4,23456.5,25320.9,9055.93,38779.4,57128.3,7751.55,10421.8,26593,5632.95,8783.99,14973.5,17747.5,21777.7,3542.71,20530,28187.9,8284.81,15737.1,55514.8,43317.3,45786.3,31242.4,32799.8,32127,45192.7,68648.6,17348.6,54585.7,35797.8,175137,78288.2,162949,214805
30040.1,71804.3,78193.8,152274,341656,132482,26639.3,72567,18453.9,8462.03,21789.4,541738,253742,88307.7,372477,66180.1,162622,43090.1,123393,97315.4,35913.8,158532,264318,204895,164247,469404,25567.4,50835,102311,52466.7,37453.4,27227.7,72911.4,126456,44735.4,244819,27314.6,8310.87,115581,20379.5,33691.9,120134,32775.2,44449.2,18481.8,44987.2,13354.8,60862.5,68150.8,45202.5,18653.8,20182,11471,40857.7,49768.2,9041.41,9306.11,15896.7,6675.79,13047,13848.2,38993.9,31021.9,7832.84,12693.6,32475.9,11415.1,17477.1,56122.8,34041,21125.3,34493.5,55210.6,21821.5,101175,77957.2,30976.7,35650.5,49273.7,515248,90634.4,112527,211483
35639.7,86784.3,68388.2,133793,478155,82136.1,17181,64464.1,41990.2,29469.3,10590.8,257312,168316,77201.8,518025,50127.1,189534,51680.3,85276.4,130991,37896.3,271249,370892,356729,91749.8,277358,36876.1,49647.7,78768.4,57133.7,99150.1,34052.7,97290.8,120396,22772,450071,35161.9,4353.56,142525,28674.4,27605.9,75097.9,55602.5,25718.4,25431.8,44505.4,27643.4,17263.8,137051,45716.2,24696.9,27499.7,9893.54,26898.4,53027.4,23916.1,8027.33,30980.2,7732.45,9932.74,10603.5,64275.3,33792.2,14966.8,7212.07,17229.5,12675.2,19094.8,96065.7,42192.4,47236.3,23061.2,81834.9,25497.2,131086,48523.4,18382.6,35987.4,42978.7,412712,118614,80059.6,224557
100334,139628,80047.4,139281,308998,106192,37286.5,26434.7,33183.8,45362.2,23871,477694,167883,90637.1,349201,32937.4,392953,32330.2,92675,94707,24159,196312,143028,279545,60710.7,265515,20050.1,24784.8,213781,68590.5,133407,57324.9,65090.8,218522,51920.1,540277,27307.5,5061.4,145816,13500.8,27479.5,91160,123948,14415.3,65822.9,40727.3,54017,21934.8,121403,68461.2,29676.9,26276.2,18849.7,36623.1,29483,27542.7,18706.7,26449,13323.6,10951.9,18691.9,42773.1,35151.9,37614.8,10046.6,18910.5,16051.6,30997.1,151287,34711.7,32092.2,12618.1,83060.7,24639,226510,185616,18554.7,24327.4,49718.2,190159,74106,92690.7,297126
63258.6,272358,62364.4,168250,106898,181104,56808.3,26058.3,34796.8,28660.6,47552.4,242642,80399.3,142017,323214,94424.1,171953,51317.7,207855,51755.1,45962.2,188956,194336,297450,185773,280744,21508.3,17118.9,209111,46560.3,152502,53336.2,110921,185826,45295.8,478757,28833.3,3664.79,72754.4,29770.1,47847.7,57080.3,37668.5,28909.3,75635.1,44501.3,41378.7,19970.5,122893,28019.5,59070.2,24895.1,25701.9,26434.2,55259.1,19407.7,7742.56,38915.8,6084.76,10296,29313.5,32030.1,18329.4,20236.5,7518.11,16536.7,18865.3,18950.7,180835,17636.6,11266.8,19358,88367.4,11841.4,153336,130592,10466.3,77945.7,25246.9,279139,62314.6,50757.9,199201
18364.1,150179,55441.1,65874.3,49082.4,151370,47045.1,63399,33483.4,26211.1,101926,133605,70278.2,172081,335760,65043.3,71090.9,98369.8,167997,79282.3,115321,119498,92660.5,213306,287412,93814.6,38564.7,61076.2,100366,53695,125127,88272.9,96930.3,118819,59601.3,307566,37646.9,7921.97,28729.5,35798.6,46587.4,67687.1,43697,42015.7,76744.5,34781.9,73728.7,21357,100667,36979.8,80229.4,31160,14635.3,41586,31446.4,16400.2,6629.11,91494.9,6489.14,10078.9,16577.6,33096.1,27125.5,35205.3,13901.4,28970.6,20932.3,22221.6,93504,19948,10550.4,45024.3,106045,22678.3,94279.1,103125,15249.5,108227,28107.9,259915,63139.6,24596.5,127885
29684.1,128181,35473.3,83267.4,57209.2,184991,121879,215765,50135.3,65806.7,34955.9,27848.3,45018.3,429628,129212,84807,73351.1,149165,152960,68693.1,181677,239083,71224.2,128913,404821,148505,27757.7,59882.1,107923,31942.9,101908,91559,142686,156014,36988.1,464999,21468.9,10196.1,27063.7,59886.1,93253.5,48590.3,27133,40273.5,27358.6,19899.2,82697.1,23911.3,117636,32385.9,153476,41293.4,13481.7,28854.7,25017.9,20920.1,14520.1,83564.8,28707.7,8249.62,31633.9,28737.9,17352.8,94346.1,30048,19825.9,54088.7,76190.4,172757,26984,33244.6,79128.2,55432.1,27325.1,95284.9,104412,51032.6,163176,44454.1,543732,42404.2,48161.5,82833.3
29134.8,216593,88077.4,72198.2,64559.7,149617,137394,110397,90531.4,142720,41162.7,35993.3,88146.2,358006,167756,98666.7,102909,145943,96230.6,68499.8,201333,181377,169703,92122.3,229800,88771.4,59328.2,112300,68810.1,29692.2,265051,61260.5,175458,159644,28294.2,278659,29613.6,10143.6,23795.3,122668,80025.4,75153.1,47629.4,14728.3,63371,31742.4,80354.6,30749.8,110363,52129.8,101200,56190.8,24975.7,20312.8,32029.8,21165.2,24786.5,66921.5,17341.3,9014.56,23784.2,34023.9,18045,92961.9,41808.6,20772.2,57268.1,163529,148191,25750.8,72819.8,160786,56082,23611.6,217940,78459.9,63509.1,107755,102643,663108,46659.3,39562.8,116479
37516.7,60105.2,112760,67065.1,63884.9,278629,125451,110883,92470.5,58779,91346.7,58307.6,88304.1,467201,68392.5,46691.2,70921.2,205483,133889,36759,179120,107638,183399,93497.9,443893,87942.4,73070.9,102083,74500.6,53706.5,165919,32919.7,160991,138121,50788,334950,28607.1,13382.7,28968.2,79827.6,125777,77764.1,45103.5,15449.2,26424,62858,57981.1,39240.6,73971.5,77804,78965.2,58669.4,19495.7,21941.4,27872.6,27654.4,16966.6,47347.4,13882.4,7943.07,22072.6,59099.2,10085.6,38782.1,46544.3,18454.6,64878.8,81008.3,108221,31557.8,69657.9,111313,36313.5,16904.2,185617,93720.5,67771.7,162197,102895,366327,42520.6,47186.7,130225
34979.7,70803.5,147188,46387.9,87296.6,172195,63239.9,94738.7,134590,59678.2,48575.7,65177.7,490672,294198,45617.7,25902.2,140950,236769,235665,68399.5,132741,111153,201085,146761,490092,56836.4,108185,128716,23055.6,72293.5,403879,23671.3,108126,73909.6,69980,449578,20409.7,24969.8,28848.5,40674.9,100264,53523.3,73345.6,10060.2,28131.9,54942.1,50747.5,63901.8,70117.7,70374.2,112658,65726.9,13100,10752,28518.2,32289.3,52197.3,20968.1,16423.4,9216.75,13697.6,43818.1,12493.3,41741.7,41798.1,23858.3,51968.2,73901.8,123101,27581.4,127462,101538,112223,34540.9,85780.6,97482.1,124514,204012,71143.5,404645,64495.1,105143,103867
107215,159152,77937.9,112980,44042.2,107383,75677.5,121359,262113,63153.7,31695.9,146407,197183,211412,62167.5,39863.3,191538,140350,163667,210536,97503.9,132050,254350,79593.1,221168,34385,322110,214164,36619.1,73814.5,206567,26490,208228,30463.4,24863.9,370097,9168.15,62053.2,37363.6,42161.4,42590.3,79624.5,42343,30495,49909,23551.6,27236.9,156457,74927.7,40630.3,84736,66569.5,10287.1,7404.97,15019.2,24677.7,53830.4,8479.26,12847.1,11154.7,6591.37,34902.8,11797.5,16628.2,17860.4,9445.18,14884.1,59359.1,122400,13889.4,112952,39546.3,97810.1,18619.7,67301,121934,78254,138766,50973.6,329580,124231,253235,159335
52074.2,135037,84483.5,215066,58393.1,127638,34536.5,152007,229441,53382.5,77403.3,176287,173454,145444,142727,29491.1,300867,149391,189923,283195,89419.3,98324,181275,30832.2,261389,73788,336637,105510,18306.8,90302.9,165567,38831.8,232439,20288,28315.4,215775,3940.46,83675.1,69301.5,38869.2,40917.6,110310,49773.9,23729.7,107647,20171.8,60610.4,109552,51087.3,44871.6,165981,30514.7,15527.4,4268.65,25523.5,26370.7,32349.7,20241.8,12349,15583.2,6423.06,40386.4,23219.9,11146,15529.2,10301.3,22114.1,39876.6,69559.1,32664.2,104994,29939.1,218964,61091.4,41863.1,54111.3,58979.1,124081,78570.3,381691,192940,102872,265450
28496.2,183444,107778,165532,30150.7,190505,60596.6,271820,108926,48424.1,132340,191073,159212,77984.1,61340.6,39267.4,133376,206584,245130,297515,66404.6,120419,140162,50439.6,461728,72147.6,108423,58456,24131.2,84810.5,361012,37627.6,109048,32782,16374.9,395489,7806.42,65203.9,78304.7,37470.2,36134.2,55255.6,47952,53872.9,130818,28329.9,43844.2,45429.2,76382.2,53981.8,146452,17317.7,18306.7,7520.18,27529.5,17659.7,20227.1,15228.4,18159.9,7185.45,9413.37,25937.5,35156.5,16500.3,14665.6,8436.37,20439.2,32029.2,97116.7,61188.7,86757.4,32021.4,252697,56028.7,31771.2,55514.1,78509.6,99044.3,101602,359326,190366,74406.5,249536
23740.5,187714,105199,187135,38550.4,384599,66613.6,354338,91863.3,23259.8,223993,157487,267566,231915,23927.7,37262.2,141697,316533,161225,115155,55921.3,192027,86302.5,87788.9,371775,28002.2,35359.2,25471.9,55168.7,70949.4,255318,44266.4,264504,11106.8,16732,175230,19402.5,186598,75563.5,8851.39,45082.5,67397,30156.8,34738.6,78888.7,34481.5,56321.2,45802,42919,43154.6,167967,21881.8,16588,6312.84,21247,9492.76,34298.4,9156.21,28586.1,4821.46,12097.1,10666.5,52088,12460.4,22193.4,10548.8,18218.9,21409,132787,100131,113693,45872.5,214149,62224.9,30517.8,116932,48568.9,189442,81000.2,134955,154215,128004,118898
28195.3,243632,84472.5,202477,32741.9,439114,53574.4,294775,74116.1,83176.8,141287,248976,244687,170150,37556.4,55186.1,99453.7,520526,44956.4,179698,49482.8,234168,111670,125834,370723,65461.3,38438.6,18410.4,40116.2,142860,141293,74548.6,135302,8230.66,13032.9,237470,18077.1,169111,57583.8,22941.6,39403.6,44939,50233.1,44822.2,138974,40007.6,29475.4,87926.9,24384.6,44922.5,85543.7,25737.6,23690.7,12103.9,30746.3,13537.9,26462.2,13347.2,32067.7,5139.21,42235.9,10341,77556.9,15634.6,25137.4,8857.64,14959.1,18978.3,80240.7,59390.2,99713.1,122679,210185,145063,28575.6,99217.4,63759.6,223771,92547.8,107012,198731,148968,107068
96910,219668,74925.5,127070,63647.9,318983,57010.8,164414,44075.9,75782.8,70191.8,196258,291051,90047.6,56362.8,32250.7,66423.4,436987,82570.2,89567.7,65917.9,129421,180398,65323.7,756768,51754.4,37071.9,33580.7,74809.9,164568,341117,22599.8,158273,12203.9,10284,239559,26334.9,169812,51001.1,40578.8,14968.9,55182.6,50966.2,23844,212974,24395,30370.1,69040.3,29088.3,27562.4,121467,23529.1,12696.5,10147.8,54071.1,16181.4,19402.9,13618,22307.6,6925.8,29110,8844.53,87751.8,22121,16506.5,12025.2,16162.3,8969.62,65641,75211.1,92420.9,58362.7,149647,71660,63678.8,87784.4,57613.5,217954,69155.5,83965.3,143003,94572.6,107010
89154.4,141483,114695,116875,243486,433543,87268.6,57610,46522.4,191793,137226,80039.3,261681,69422.2,51937.2,73889.8,114065,199189,74319.4,77401.7,42240.1,275903,64461.9,122346,460073,42278.2,39560.1,28729.1,92355.6,180702,263989,36405.7,91160,9408.16,8540.32,201271,17423.7,109037,33386.2,40481.9,20584.7,68142.3,42105.3,23250.7,104557,30565.5,28400.1,162298,38774,81543.9,40741.8,23447,9995.21,9511.32,37872.6,14348.4,22708.2,10823.7,18715.9,8991.88,19046.8,7045.98,47925.5,18248.6,13939.5,20401.1,16468,26304.5,74833.3,39149.5,73824.3,22178.6,123627,71624.1,70647.2,114829,52833.4,166294,49348.7,138695,121396,80022.5,83890.1
93577.1,145700,76393.9,139231,179175,179282,99637,53137.5,37307.1,104171,196925,110052,246604,56575.6,33204,120202,155484,363139,133463,73718.1,25553.1,90125.5,37389.8,204476,355616,111201,21353.9,17479.3,39795.6,204649,380043,58067.6,73890.9,12880.5,8148.01,197571,25851.8,59132.7,30554,53785.2,25828.7,40258.7,36300.5,37534.4,109505,27214.8,24840.6,112527,66730.1,57919.6,35816.2,20371.9,13930.6,20855.5,12511.8,9594.86,25087.6,9764.37,27715.8,9454.08,9531.48,8572.2,37738.7,21586.1,13188.3,16041.1,9492.51,28563.4,82381.1,37742.2,69078.1,13210.4,82819.1,42608.6,33299.5,89714.7,45475.9,140306,26908.2,49376.5,179813,28887.7,86015.3
100233,137800,58386.2,187480,183894,184083,32717.8,25839.4,59090,132358,114106,183652,176709,36680.6,19470.6,112851,187922,256536,192063,207517,14897.6,42568.8,16961.3,306843,285398,51645.2,37942.8,14381.8,19981,150031,234094,25752.5,54568.8,11452.1,3920.86,272069,16989.5,41993.3,29920.6,29309.5,31170.8,30009.3,35049,57579.2,197044,67684.7,14978.6,132902,36776.5,43709.9,33621,19985.9,13215.9,43480.6,7721.89,27385.2,20795.4,18467.1,33874.9,23041.2,22930.3,29247,9937.68,34151.1,31425.1,38810.3,34468.1,33434.5,126770,35525.3,21844.1,22214.7,98532.1,96934.9,114775,103757,87123.4,98263,14034.8,42097.1,93082.3,42967.1,47471
97700.5,196125,94048.5,110322,190909,195592,39762.9,25859.1,114350,101474,69564.4,127873,48353.7,18331.5,32302.2,79739.1,456405,146294,246472,129455,64456.6,66012.2,15901.2,214629,294929,68176.7,66371.6,27558.4,19856.2,115860,218336,20027,26317.3,11323.6,5396.53,212494,22701.9,39108.7,16634.8,21514.3,49835.5,102862,40082.8,68388.1,124978,62776.9,6950.72,89643.1,22649.4,105699,42319.2,24461.8,28081.3,34986.3,8541.74,17149.3,38454.8,11606.8,21456.8,24163.3,11271.9,17136.8,7593.62,18255.4,16563.6,37340.1,27219.2,34709.9,113360,37281.4,15262.7,11545.6,81783.6,85103.6,52380.6,96775.4,57744.4,28434.1,24297.6,26346.2,35150.2,58764.2,43593.5
175478,74503,130807,93310.5,128866,155631,34677.1,25768.8,128212,144267,105348,84113.2,119676,24896.6,38061.2,51589.9,179814,223988,164180,99660.6,54115.3,52993.8,17900.1,170977,557048,50008.9,88218.8,78191.4,36144.1,83779.2,231147,12898.8,114100,11144.8,3233.22,214138,32713.7,39458.7,37601.6,54124.5,51550.5,107185,35386.6,54025,142399,28630,8707.69,58123.1,28647.8,96874.4,42423,12820.6,32911.2,47775.6,10036.3,35033.4,19709.9,22682.4,18948.7,51906.2,9152.61,41300.4,13990.2,16958.1,15999.6,36981.7,43944.2,75595.4,180464,45185.2,17422.4,23284.1,65826.7,36307.5,91760.4,131316,109300,115174,34572.1,29524.6,41960.1,81095,44546.6
117903,46627.5,51898.2,133521,191531,194306,20461,42660,42927,54805.5,31921.2,112976,55096.8,50591.5,54213,105093,115783,437180,116890,73981.3,49799.6,48335.6,32784.6,154535,510939,81777.9,38639.1,67876.1,62379.7,43888.8,354304,36342.3,48922.1,18708.5,4494.56,236287,24396.3,53261.1,33914.8,45640.2,45564.4,99093.6,29358.8,67117.5,129283,36091.5,10438.3,76942.4,18557.7,84937.8,47785.3,25728.2,97918.4,50918.6,9368.65,60777.9,17232.6,52073,28349.9,40018.1,33810.9,58353.8,32388.2,22072,34095.3,61722.4,88046.5,155869,303341,42289.8,54115,28688.2,99203.5,81746.8,282581,166482,190509,115251,19394.3,54868.1,112365,32158.7,33075.6
85437.9,83521.9,81808.9,82363.4,206476,188055,25812,59674.5,60623.4,81010.1,20591.3,213595,81969,149162,22566.1,116791,83928.7,812836,90805.3,66154.2,66906.8,48876.3,66716.7,195730,805535,36060.2,25952.1,113117,51618.5,183262,523948,52051.5,45838,21938.7,7095.79,173806,47795.9,45084.6,27673.3,78032.6,74070.2,62869.8,36256.3,32191.9,100854,78844.8,9182.19,33104.3,10069.6,47882.3,32329.3,76154.7,79850.7,15181.1,7429.67,80177.4,19739.2,74127.7,27867.7,33663.1,12293.1,37253.1,26793.3,20491.7,44410.2,137243,42911.8,128429,289617,38786.4,65027.1,50340.7,163878,99504.6,118085,188951,89626.2,132239,32391.4,49719.8,93717.5,62242.6,34437.8
79282.8,39162.3,59166,58851.3,81970.4,442922,17843.4,98814.8,49559,126797,15380.7,155821,180521,83285.2,7767.97,129767,151100,481540,72540.5,77231.2,37628.3,135761,78425.7,62600.9,272340,44373.2,24761,283672,67930.4,110188,474015,66313.9,30347.5,37509.3,5440.75,317842,73236.4,53296.9,43627.1,36948.4,69253.5,66270.1,48352.7,53356,72681,41421.4,9080.46,36369.5,17773.7,31399.5,27900.4,90911.5,76923.1,18577.2,8011.82,33119.1,19194.1,61217.9,69667.5,14827.3,10295.8,59304,52632.6,33863,43845,102097,60707.8,129911,105501,36126.3,39142.5,96494.5,140966,105507,162543,103238,48086.7,114729,39710.8,51641,55230.9,70652,29310.8
106309,130863,63245.5,33428.1,65719.5,264856,17252.4,89517,22268,129921,21610.8,61999.6,83920.6,93435.7,41475.6,151619,79328.1,398990,155046,66233.7,18131.1,106726,233722,63436.6,351053,86273.3,30650.5,265587,96939.5,85757.8,269041,41248.1,37110.9,157139,5770.05,273896,65046.5,20548.9,26658.2,73971.2,60051,67418.3,62088.4,37054,133237,35485.4,9028.9,40352.3,12561.9,28878.6,13941.3,52399.2,97228.7,34786.6,10193.1,23388.9,15131.2,42929.1,45025.3,19426.1,12359.2,53498,17544.1,18608.7,45351.1,45471.9,61839.7,56586.5,72695.5,33085.4,27024.3,126139,158344,136298,209205,100677,40040.2,167770,72714.8,90563.6,33990.3,90124.6,23316.1
124261,83207.5,46262.9,64854.3,59236.5,208098,36733,281444,28775,47451.5,25427.3,71446,167886,142073,27669,74191.4,166302,547266,173370,87904.7,34267.8,110032,147286,83950.9,328368,132113,57496.6,280893,48988.8,73033.2,240175,30910.7,34878.8,115004,8579.99,237949,99423.1,18981.1,30250.2,66500.2,66742.4,39869.3,98406.1,23068.6,83044.2,26751.9,8930.28,53546.8,33363.8,28441.4,28436.4,34768.6,87358.5,32485.4,14855.5,18938.8,17331.8,32525.3,45369.5,14699.2,11033.9,48322,15637.2,11768.6,42467.4,51402.3,79969.1,48036.5,67126.5,27699.4,29545.8,149231,117158,174713,245586,40959.7,37176.2,325719,60946.3,99938.1,27975.8,160206,57026.2
113022,106206,54686.3,35102.6,95551.5,127016,75734.9,659832,29987.2,62217,25718.4,132513,144859,61663.6,57387.8,69135.2,160715,637281,86316.1,215015,61307.5,68377.2,114937,143561,185647,60087.8,47224.3,240975,73893.9,36268.6,205032,19809.5,38272.7,143669,11040.5,120984,103064,20401.8,55973.7,82713.9,39813.7,30210.7,122017,39147.2,64979.8,22113.1,19378.4,63997.9,31663.1,23704.3,18132.1,31009.1,76890.7,25329.8,15069.8,28869,11643.8,11120.4,42354.4,8170.78,5137.88,31814,6315.7,15870.6,28016.5,19158.7,67350.1,60099.1,31537.8,33952.6,22500.1,96544.7,81235.2,174792,111589,25975,36597.3,312108,23021.9,78977.8,15468.8,174313,102447
170250,106058,140571,46397.2,73430.7,223057,62356.6,320466,24592.8,43501.6,28056.8,159966,90746.3,70599.1,65032.3,27123.4,102661,734415,181252,164413,41934.5,112358,132960,75720.8,33732.8,64974.3,100083,235269,85024.8,63906,204496,5119.77,102078,122106,35847.6,179445,71867.5,34921.9,66504.3,43152.9,41008.6,53404.2,114302,53455,36830.4,39079.3,14396.2,74225.4,40321.5,39628.3,15760.1,17175.5,22223.6,25345.2,22272.1,55013.8,12460.9,16237.5,22409.5,9972.69,6427.94,34870.9,8637.84,40589.1,10260.3,25648.9,32049.8,24814.6,33363.8,45835.2,23441.6,59407.9,109716,72653.1,40043,20840.4,24674,343410,21254.8,89739.4,12884.8,118931,117033
66140.9,53603.6,117221,15632.2,50218.4,112773,56355,110495,39635.3,127325,48136.1,142141,153290,109092,33236.7,47603.3,53083.1,506952,215575,51809.9,96304.7,141881,333652,67236.7,69392.6,21418,64728.9,209911,320599,51353.2,168452,12870.7,49725,172092,49334.9,239951,117000,59197.1,45325.9,17451,26941.8,18486.7,63151.5,121459,55285.9,46203.2,14718.8,72766,30599,59561.5,15746.8,25565.9,44976.2,22375.1,18951.2,49117.1,12010.7,12246.2,23592.3,20218.5,6804.33,34636.6,6889.7,46551.1,18050.5,19946.9,45483.8,19822.2,60617.9,65170.3,34923.8,67187,111689,71884.5,49666.9,35397.7,23734.5,265984,48572.1,80408.7,30544.3,273168,73596.4
58008.2,31088.1,66183.5,19448.3,70379.3,165030,109562,175961,51673.9,167982,18170.3,201017,105185,121617,62997.1,39930.6,28081,490948,299621,45117.7,107662,192189,301672,53211.5,184982,43612.6,81749.2,159207,329424,67662.1,177722,11215.9,64828.7,121681,73798,261533,27953.7,116607,40902.1,17879.6,49540.9,63652.6,52298.3,145707,31521.2,39031.3,39986.7,33688.1,20402.7,136050,29400.3,33026.2,34568,36949.7,12076.7,43071.1,16000.6,30928.2,22547.7,59936.5,13446,30962.5,37517.3,99206.5,16720.1,43905.1,44845,41924.5,96470.4,36651.8,50318.7,74925.4,257448,252802,54217.2,94679.4,59678.7,158858,47554,72982.6,34269.9,393068,94216.8
60100.2,86019.2,54000.6,20032.1,82421.6,98058.3,189254,127934,70377.3,199542,22439.5,497359,78816.6,165194,40859.5,47750.8,56405.2,405454,443280,76497.3,57652.3,120013,235588,43094.4,130863,42808.2,80733.5,160004,397795,126582,405666,14447.3,82238.6,51565.5,36971.8,44706.3,74174,134135,74330.7,12986.7,39029.6,85714.5,70185.4,115747,50796.4,16689,36765.7,65159.9,23741.3,94934.1,40054.5,26223.8,30065.9,48181.9,8138.48,37713.5,18687,24061.1,15646.1,39805.9,11404.3,25180.3,24527.3,88046.1,12679.6,46495.2,33975.7,69772.8,141484,39074.8,31229,96116.9,254192,264024,61329.7,54177.5,59071.1,103383,37907.8,57659.3,49963.2,340380,160234
124318,56104.5,77683.4,21863,72473.9,102450,93632.7,133477,131629,128877,21408.4,374731,104521,382919,60477.2,74724.4,40834.7,287175,306087,70982.6,91221.1,191253,86499,34893.7,219230,61813.4,140000,232692,159249,177463,395334,39593.7,58814.9,38440.8,69425.6,77554.2,42674.3,92452.4,68308.1,12506,34400.4,51181.6,99391.8,183422,47791.5,10564.1,34111.1,145863,102807,75517.1,32266.8,48716.4,54135.3,68354.2,4104.18,45578.5,15170,35976.1,18322.9,30987.2,21940.9,36243.4,23849.9,90602.8,19234.7,51312.3,13346.6,47862.7,101466,55249,27588.2,189858,114785,237824,72333.9,43852.8,56478,116829,51598.3,48288.1,53777.9,188649,171936
203743,66061.2,103351,43703.9,66300.4,54975.4,61468.7,110058,211958,93211.7,49744.4,186767,116333,634353,28867.6,23835.3,36278.3,154877,279407,31850.9,44863.3,599837,130553,46128.4,119468,107744,70283,242071,132483,96549.6,660373,23059.8,51522.9,56657.6,55635.4,98891.7,47113.8,93834.9,73434.1,15483.6,40725.4,65057.5,65441.6,113421,35143.7,12363.4,66326.3,122647,43595.8,80812.3,29482.4,70799.3,19375.7,76296.1,6962.96,26313.1,8499.27,22534.5,24950.3,26621.8,17101.7,22660.3,24240.8,34604.1,34525.5,51633.5,5074.15,58871.8,32282.3,76430.1,21300.8,83193.4,105349,256232,79461.6,26815.5,62622.9,87773.7,69876.5,50094.7,42630.5,75591.6,129589
