ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
112501,0.888712,0.199888,0.199888,71727.1,822.861,0.438898,0.735, 13158.6, 4044.03, 980.259, 0.460852,0.0611756,3.8765e-005,9894.32,393.625
131438,0.786141,0.199888,0.199888,65437.5,2.81315,0.411866,0.735, 15373.6, 5160.81, 1055.82, 0.363321,0.0779886,5.10639e-005,9215.84,390.383
132260,0.962518,0.199888,0.199888,63402.7,83378.6,0.463345,0.735, 15469.7, 4423.7, 1214.11, 0.553443,0.116513,6.1211e-005,8985.09,392.768
121879,0.97409,0.199888,0.199888,67562.1,332.013,0.433206,0.735, 14255.5, 4026.34, 1127.61, 0.570627,0.095705,5.18317e-005,9840.38,388.143
114735,0.901779,0.199888,0.199888,77586.4,14680.7,0.463371,0.735, 13420, 4074.89, 1009.32, 0.475492,0.0652309,3.79593e-005,13802.7,388.208
133756,0.84721,0.199888,0.199888,72103.5,772975,0.432958,0.735, 15644.7, 4988.68, 1129.41, 0.418106,0.0743669,4.75565e-005,11768.8,384.207
120749,0.907767,0.199888,0.199888,66176.4,357.617,0.382735,0.735, 14123.3, 4264.46, 1066.82, 0.482417,0.0754865,5.13401e-005,10077.8,390.33
136920,0.85909,0.199888,0.199888,73686.6,17.3673,0.427791,0.735, 16014.8, 5054.09, 1166.79, 0.429814,0.0576809,3.693e-005,14151.2,388.566
168607,0.792545,0.199888,0.199888,67727.7,3.91389,0.388149,0.735, 19721, 6585.38, 1361.81, 0.368695,0.0637139,4.48201e-005,11613.3,392.59
200236,0.693056,0.199888,0.199888,76155.2,6.94831,0.398748,0.735, 23420.5, 8474.59, 1473.78, 0.292589,0.0539371,3.39005e-005,14744.3,407.523
130889,0.947595,0.199888,0.199888,66182.7,953265,0.370165,0.735, 15309.4, 4446.03, 1189.31, 0.532531,0.103031,4.75279e-005,13726,391.029
130057,0.911862,0.199888,0.199888,62045.3,228044,0.37928,0.735, 15212, 4575.44, 1152.44, 0.487237,0.0958906,5.0214e-005,12221.4,385.291
161428,0.747492,0.199888,0.199888,63327.1,12879.8,0.361033,0.735, 18881.4, 6540.7, 1252.89, 0.332409,0.06024,4.42485e-005,9805.11,382.41
159937,0.795843,0.199888,0.199888,68775.6,3.82928,0.368791,0.735, 18706.9, 6229.77, 1295.4, 0.371493,0.0668247,3.93847e-005,11428.5,387.676
130918,0.952185,0.199888,0.199888,75820.9,77951.7,0.388542,0.735, 15312.7, 4426.15, 1193.33, 0.538823,0.0817514,2.85458e-005,16468.8,393.149
139758,0.868012,0.199888,0.199888,84918.4,322549,0.462363,0.735, 16346.7, 5118.35, 1199.09, 0.438872,0.0725324,2.68047e-005,17229.7,391.356
132656,0.853592,0.199888,0.199888,80932.7,1.60677,0.422797,0.735, 15516, 4920.28, 1125.68, 0.424347,0.0680167,3.20626e-005,17906.6,388.607
128277,0.887868,0.199888,0.199888,74073.5,5.9455,0.440515,0.735, 15003.8, 4614.68, 1117.03, 0.459927,0.0902092,4.54919e-005,12346.6,383.019
111377,0.781063,0.199888,0.199888,73662.5,7263.66,0.492719,0.735, 13027.1, 4391.37, 890.754, 0.359113,0.07963,4.07557e-005,11688.9,381.273
101032,0.84937,0.199888,0.199888,78182.6,3.37507,0.446404,0.735, 11817.1, 3761.13, 854.531, 0.420206,0.0591048,3.38632e-005,14731.3,388.971
98793,0.828123,0.199888,0.199888,69777.9,275390,0.449766,0.735, 11555.3, 3745.48, 821.703, 0.400073,0.0554904,3.55688e-005,14654.7,396.64
77280.3,0.982804,0.199888,0.199888,64801.8,2.65324e+006,0.415509,0.735, 9039.04, 2528.7, 719.186, 0.584188,0.0802583,4.30645e-005,10621.7,393.024
120728,0.728418,0.199888,0.199888,65106.7,5945.44,0.39473,0.735, 14120.9, 4967.18, 920.364, 0.318011,0.0533102,3.34668e-005,14575.9,409.307
108719,0.852289,0.199888,0.199888,74854.6,34.1253,0.422085,0.735, 12716.2, 4037.03, 921.629, 0.423063,0.057983,2.49289e-005,15873.9,405.646
99392.2,0.813453,0.199888,0.199888,64061.3,12870.9,0.459757,0.735, 11625.4, 3815.12, 816.909, 0.386805,0.05282,3.3756e-005,13295.8,412.12
71063.6,0.927926,0.199888,0.199888,55208,187.323,0.461418,0.735, 8311.91, 2461.68, 636.921, 0.506842,0.0921851,4.69464e-005,9950.32,407.8
127251,0.743415,0.199888,0.199888,60184.8,1069.84,0.434785,0.735, 14883.8, 5172.87, 983.911, 0.329287,0.0748,4.23504e-005,10383.3,400.674
126098,0.80472,0.199888,0.199888,64524.3,9424.66,0.415211,0.735, 14749, 4875.65, 1028.95, 0.379132,0.0820632,4.08808e-005,11610,405.577
98417,0.944813,0.199888,0.199888,57000.1,102131,0.426727,0.735, 11511.3, 3352.46, 892.533, 0.528775,0.108408,5.42045e-005,10003.1,399.172
118018,0.854863,0.199888,0.199888,54626.9,131.027,0.404392,0.735, 13803.9, 4372.52, 1002.45, 0.425602,0.130816,6.32132e-005,10725.1,394.251
92151.5,0.934432,0.199888,0.199888,53331.5,12483.5,0.425405,0.735, 10778.5, 3171.81, 829.702, 0.515122,0.124133,5.62539e-005,10655.1,389.881
111468,0.844978,0.199888,0.199888,55197.1,138141,0.418321,0.735, 13037.8, 4165.44, 939.576, 0.415949,0.109371,5.34238e-005,10419.3,390.27
118626,0.883106,0.199888,0.199888,59635,1.80663e+006,0.4513,0.735, 13875.1, 4286.02, 1029.36, 0.454759,0.11698,4.6815e-005,13235.4,394.849
91750.9,0.863111,0.199888,0.199888,60964.7,1.37863e+006,0.419753,0.735, 10731.6, 3374.8, 784.276, 0.433866,0.0933661,4.00892e-005,12231.8,400.52
101067,0.834209,0.199888,0.199888,45677.8,6.38317,0.410052,0.735, 11821.2, 3811.88, 844.709, 0.405724,0.159381,9.27833e-005,5391.41,406.441
103038,0.883596,0.199888,0.199888,51321.8,2.95203,0.423821,0.735, 12051.8, 3721.15, 894.415, 0.455287,0.144782,8.45441e-005,6526.51,410.326
101609,0.841688,0.199888,0.199888,58421.8,259.958,0.393048,0.735, 11884.6, 3807.81, 854.269, 0.412794,0.107644,6.03913e-005,7372.01,406.278
103944,0.963068,0.199888,0.199888,69940.9,8.27025,0.399344,0.735, 12157.7, 3474.6, 954.53, 0.55424,0.106615,3.61261e-005,13146.8,403.425
147803,0.751809,0.199888,0.199888,59020.6,2.36727e+006,0.386141,0.735, 17287.7, 5967.83, 1151.7, 0.335741,0.102562,6.17713e-005,7976.81,405.963
137733,0.75568,0.199888,0.199888,55111.1,69.2848,0.477866,0.735, 16109.8, 5543.84, 1077.02, 0.338754,0.147965,8.04304e-005,6466.93,394.829
145715,0.653351,0.199888,0.199888,49471.4,3.87426,0.459277,0.735, 17043.5, 6365.98, 1027.44, 0.265724,0.140841,0.000117784,4610.6,389.655
139269,0.793735,0.199888,0.199888,50965.7,9.35223,0.409096,0.735, 16289.5, 5434.16, 1125.99, 0.369703,0.161368,0.000103596,6175.84,398.26
155951,0.75465,0.199888,0.199888,52202.6,691851,0.439852,0.735, 18240.8, 6282.39, 1218.35, 0.33795,0.128184,9.05585e-005,6338.95,397.862
151457,0.69294,0.199888,0.199888,56799.6,7.28161,0.434653,0.735, 17715.1, 6410.71, 1114.62, 0.292508,0.0813401,7.56111e-005,8136.88,393.1
143981,0.750424,0.199888,0.199888,53665.1,1.06053,0.437606,0.735, 16840.7, 5820, 1120.5, 0.334669,0.122963,8.5398e-005,7098.66,389.82
121339,0.929795,0.199888,0.199888,53379.1,3.00198,0.4448,0.735, 14192.3, 4195.56, 1088.95, 0.5092,0.180894,8.17207e-005,6712.36,388.778
127393,0.867192,0.199888,0.199888,59776.9,16068.3,0.468803,0.735, 14900.5, 4668.9, 1092.32, 0.43803,0.158007,5.72975e-005,9425.53,384.231
149562,0.766885,0.199888,0.199888,66031,110.055,0.468593,0.735, 17493.5, 5965.56, 1181.36, 0.347608,0.112014,4.92012e-005,11713.9,382.846
111402,0.83418,0.199888,0.199888,61674.2,17364,0.434699,0.735, 13030.1, 4201.78, 931.066, 0.405697,0.119239,6.14926e-005,10175.3,376.179
97735,0.955701,0.199888,0.199888,64914.1,1.09073,0.406229,0.735, 11431.5, 3292.32, 893.013, 0.543726,0.149594,6.23507e-005,11266.6,385.233
139893,0.905561,0.199888,0.199888,59808.3,40.2309,0.428979,0.735, 16362.5, 4950.82, 1233.99, 0.479849,0.132859,8.41606e-005,8726.1,382.388
154993,0.806776,0.199888,0.199888,61198.7,22.6457,0.437968,0.735, 18128.7, 5982.64, 1266.9, 0.380924,0.108581,7.68332e-005,8867.3,393.376
133241,0.840247,0.199888,0.199888,58821.9,75451.2,0.403746,0.735, 15584.4, 4999.42, 1118.94, 0.41142,0.109092,7.93489e-005,9188.81,383.772
128868,0.937413,0.199888,0.199888,55083.1,1.0955,0.388165,0.735, 15072.9, 4422.45, 1162.7, 0.518985,0.171244,7.80585e-005,10040,400.124
130585,0.763253,0.199888,0.199888,60430.2,4186.85,0.447153,0.735, 15273.8, 5223.98, 1028.12, 0.344716,0.118208,6.53299e-005,11207.1,397.198
128604,0.78847,0.199888,0.199888,57670.5,12.6598,0.440714,0.735, 15042.1, 5039.87, 1035.11, 0.365266,0.126207,7.37478e-005,9270.26,384.988
118874,0.851137,0.199888,0.199888,55479,151.668,0.493816,0.735, 13904.1, 4418.56, 1006.82, 0.421932,0.146851,8.99111e-005,8280.01,368.401
112484,0.769615,0.199888,0.199888,50031.7,3.00417e+006,0.47877,0.735, 13156.7, 4476.69, 890.642, 0.349796,0.15184,0.000110209,6269.82,372.202
131100,0.716245,0.199888,0.199888,49770.3,186907,0.43947,0.735, 15334.1, 5446.75, 987.711, 0.309083,0.145762,8.09816e-005,7879.22,389.397
109930,0.768554,0.199888,0.199888,46428.1,82.5328,0.471175,0.735, 12857.9, 4378.81, 869.601, 0.348945,0.1842,0.000102067,5534.65,393.668
107381,0.774056,0.199888,0.199888,52982.5,474.33,0.485323,0.735, 12559.8, 4258.15, 853.568, 0.353384,0.131639,7.29657e-005,7994.84,379.79
103720,0.82132,0.199888,0.199888,59177.7,67274.2,0.505959,0.735, 12131.6, 3954.99, 857.967, 0.39386,0.112838,4.38897e-005,13458.5,384.825
107823,0.728946,0.199888,0.199888,60428.7,810.202,0.503644,0.735, 12611.4, 4434.34, 822.398, 0.318402,0.0839857,4.51708e-005,11949.6,393.95
81104.2,0.866825,0.199888,0.199888,59417.7,864.939,0.447452,0.735, 9486.31, 2973.41, 695.229, 0.437653,0.0848041,4.96694e-005,10056.8,403.037
90818.9,0.914238,0.199888,0.199888,56269,20.7177,0.433278,0.735, 10622.6, 3187.83, 806.12, 0.490066,0.119906,6.00543e-005,11066.4,391.016
93863.5,0.916021,0.199888,0.199888,58959.8,87047.4,0.504749,0.735, 10978.7, 3289.1, 834.205, 0.492204,0.182976,6.25706e-005,12453.5,399.757
102527,0.897935,0.199888,0.199888,52973.5,320.495,0.558785,0.735, 11992, 3654.36, 899.409, 0.471119,0.225719,8.59422e-005,9458.95,409.122
126395,0.756962,0.199888,0.199888,51249,1981.62,0.557743,0.735, 14783.7, 5082.23, 989.517, 0.339757,0.190189,9.6825e-005,7716.03,405.81
124753,0.905439,0.199888,0.199888,54145.6,88.2775,0.48696,0.735, 14591.7, 4415.54, 1100.35, 0.479708,0.213668,8.62292e-005,7843.65,399.513
118035,0.905322,0.199888,0.199888,66841.6,1845.98,0.433559,0.735, 13805.9, 4178.21, 1041.01, 0.479572,0.146253,5.63259e-005,11254,394.109
119787,0.894502,0.199888,0.199888,65728.1,3.25546,0.382918,0.735, 14010.9, 4283.12, 1048.19, 0.467261,0.14853,6.11852e-005,10531.8,386.188
111047,0.886101,0.199888,0.199888,68874.4,46211.7,0.389332,0.735, 12988.5, 4001.28, 965.727, 0.458,0.104447,5.60776e-005,9760.08,379.638
126016,0.867556,0.199888,0.199888,60818.5,1.3883,0.385818,0.735, 14739.4, 4616.96, 1080.82, 0.438404,0.144525,7.21305e-005,8458.38,382.317
