rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002
66312.3,61007.4,82955.6,126131,128838,256487,57531.6,32479.8,73289.3,525626,78601.4,191845,997884,161370,81479.8,59676.3,31153.3,135926,20847.4,35427.5,100092,335534,278429,96369.2,49783.5,110569,63864.7,319778,77253.5,57108.4,165872,107411,59600.2,29788.5,330238,47293.6,117175,43305.4,57219.7,55548.1,200006,47457.2,75599.9,39941.3,48207.1,78200.4,90157.1,15048.8,46638.1,199390,25185.5,17213.7,28452.1,12960.2,58629.4,48123.7,37400.9,37290,35746.8,65525.5,24148.5,18787.4,48877.7,22804.4,138722,28275.7,3762.84,18495.4,184612,23059.3,33736.2,51042.8,66614.7,35504.4
114860,61254.9,80399.4,64156.5,124712,149672,72578.6,68224.9,86314.1,239004,35565.8,143425,690108,180418,38160.8,85940.3,61961.6,306433,35402.8,55316,83058.8,299210,141819,24036.2,228795,143435,104108,375767,58947.5,33320.5,65250.7,62605.8,72134.7,40134.9,347726,36691.4,57952.1,41816.2,169597,53069.7,110127,35940.4,85973.4,29147.8,85973.7,126072,51301.5,9165.57,61821.8,144221,23021.6,29179.2,60866.9,23605.3,41979.3,29198.7,26910.9,21410.1,51002.9,126680,28105.1,26003.2,55407.7,34498.3,167438,29626.7,14251.5,83421.8,184559,43492.4,59476.5,68988.5,98034.1,97668.8
96660.3,152787,41845.9,93521.8,382566,296622,96281,49875.2,32182,298490,36735.4,681418,176045,310474,61029,134416,63462.1,313737,88739.2,51225.2,63668.4,42449.4,372116,93681.9,213887,102444,177953,260080,164330,19192.2,69280.3,45892.9,35398.5,201033,381801,30595,41839.6,52699.8,155929,31319.5,64284,39297.2,122222,113002,91375.4,74505.7,77989,32186.9,64627.1,63343.6,37849.8,35099.2,131579,12260.1,28010.1,33318.5,31154.4,56120.6,20550,68641.2,29483.2,22245.9,59382,144421,34373.3,31679.8,18076.6,51756.7,92412,46370.3,104947,91345.7,20713.1,44070
149941,113225,131561,99946.6,166644,509448,173644,63460.4,15183.5,86780,23878.7,294134,125017,462005,73023,163359,57544,184729,100322,81546.3,173018,48742.2,213451,81461.6,177483,177912,80673.8,281247,148431,18072.2,93907.7,51994.5,46316.4,145332,275792,30007.9,64207.7,26617.4,133828,54052.5,71009.1,46661.7,122805,124150,117708,51819.4,90174,48738.6,59970.5,33443.8,53007.3,69466.1,54734.5,10091.8,54674.4,51615.7,36482,37830.7,34457.5,68697.8,43746.3,43212.4,40186.3,89809.9,45022.2,46556.9,55091.9,49365.9,182241,17366.8,96635.5,71863.7,21624.1,52635.5
199199,75215.4,109668,35978.5,203887,489647,89233.9,48420.6,35447.1,38960.9,80095.1,371688,82653.4,193820,47790,291295,76944.3,187750,99351.3,161729,159078,63204.9,322600,58103.5,115945,93809.6,105299,296755,160999,27396.4,66841.8,24684.7,60848.5,60460.5,413291,47067.8,67302.7,48283.6,53480.4,39446,40849.6,71883.2,176257,270828,45597.6,45382.7,74681.1,25778.4,53907.9,78955.7,53800.2,86948.6,69849.2,5145.25,55047.6,36403.9,31037.8,59821.8,45271.7,75136,33996.9,69651.4,53176.7,73795.1,61772.6,46968.7,69664,145201,58419.7,21461.5,77013.5,110187,26918.5,79625.9
163539,86259,113890,39556.9,329032,427895,107020,40003.3,17160.2,34316.7,138219,103619,23983.1,223357,54101.9,315346,56859.5,103068,71777.4,137266,96752.5,93599.1,233872,98439.9,188848,55333.3,86530.3,276944,225216,46146.5,32882.8,55939.1,79135.4,113125,191362,21394,85523.8,11416.5,77118.2,74060.4,35404.9,62866.3,67438.6,174762,21602.8,39722.4,102488,16055.7,101522,80587.4,94070.3,43848.5,50133,6295.4,47721.4,37866.1,38172.4,68281.2,42882.4,50722.6,24326.1,57678.4,28694.4,46933.9,129532,34033.4,61792.1,100662,73760.5,17674.7,80720.1,62607.1,37230.6,66179.8
197787,255615,103982,68246.1,355676,131221,102239,100821,38518.6,27382.5,286666,69381.5,79061.8,313022,53413.4,233534,57195.5,174705,45418.6,61366.6,92925.6,116483,230126,49165.1,463845,58527.7,144943,247466,259426,24331.1,153268,70705,82222.5,180696,129548,66486.1,46224,31328.4,97614.8,21324.1,29806.6,79995.6,85876.7,84340.2,16321.5,24619.4,187429,14990.2,67006.9,69813.1,59978.8,41877.6,26116.3,6347.37,70433,17120.3,21128.4,32459,29501.9,149174,17927.4,28725.5,14468.3,37782.7,42164.6,12241.5,38017.4,83165,44593.4,30984.3,23440.5,22505.7,122042,72471
118461,192583,102575,102081,194451,391278,152720,91322.3,17003,40014.3,117712,138745,74768.7,377771,24631.2,271140,121564,40022.3,76382,57736.7,274799,118884,240367,68993,195142,56894.4,263775,91464.7,231767,51907.8,173959,47114.5,99117.5,208725,79469.1,83446.3,134006,35493.8,105939,33117.7,27924.5,71701.5,43779.6,66727.8,17056,51336.3,54225.1,31418.1,29487.3,62916.4,143635,16443.8,27728,4283.02,42420.8,22317.6,18876.6,76310.4,60421.3,35428,22597.9,17338,53651.6,31270.5,19440.7,19965.4,25358.6,39145.2,27477.4,40022.2,122661,24620.1,95883.1,65739.5
42385.5,233589,63640.8,112074,275988,337956,131584,60591.6,18841.6,35469.5,89504,176421,87627.5,412650,47447.9,111087,29991.3,39948.3,39642.7,99194.3,184166,150040,505666,30948.7,116352,75363.4,270549,100784,449647,182597,81960.1,98176.6,71102.7,214384,35632.6,149801,196636,29021.8,23019.1,62061.8,71997.7,39442.5,54914.6,62916.8,21250.6,67395.7,34505.9,47803.6,63082.3,29488,140831,13774,34162.5,7021.78,71130.8,20897.1,26509.1,31057.6,89904.6,37793.3,19806.5,93466.7,14032.3,33295.8,38651,10625.9,67689.9,44960.7,50937.1,22909.6,98088.7,53511.3,135832,56750.6
74953.8,458385,59713.5,61618.1,302012,524263,161779,155730,38936.6,61369.1,157014,89014.5,27650.8,208995,54902.3,424944,58737.5,45917.8,76525.3,52509,85017.3,139851,276965,28893.8,208279,148988,106044,152848,349999,147744,54109.7,51320.2,81467,48404.2,67260,210836,89407.4,22968.2,84665,47590.4,56323.4,94727.6,27995.1,200138,39056.8,96007.2,7351.6,54924.7,46745.6,23815.6,79889.7,33410.6,25353.7,8190.2,86111.1,31903.8,32975.9,29053.1,91516.1,48758.7,20130.4,49829.5,22283,57682.9,42094,29247.6,33479.5,95093.2,30879.6,14469.9,168997,110073,98343.4,23671.2
178327,262271,161344,149917,248517,370512,286009,346330,18751.4,40323.9,165765,36482.1,49938.8,28468.7,36433.6,314180,331775,63504.3,50083.5,100757,75587.8,145318,225155,19850.6,84372.3,241155,133844,127826,521200,82474,71707.1,50983.1,206151,40325.2,82079.6,122307,107387,44441.8,126594,51197.5,86472.3,73525.7,25839.7,80231,10732.9,133537,16943.4,39382.7,39584.5,98080,57693.8,12797.9,21430.8,7249.31,97900.1,16099.4,17495.6,28952.6,33245.9,17358.9,20994.1,31835.3,21186,84584.2,19143.3,24531.1,69401.6,94149.7,11168.4,16515.2,70319.6,123345,39810.8,19912.8
100875,114348,238963,91343.5,332690,122394,84388.9,325574,54884,30136.7,283502,79500.8,115509,47676.2,96347.3,164235,295393,177355,145236,176710,42522.3,267297,240117,13692.1,91708.1,98984.3,96032.3,102804,331682,290171,88111.7,94424.9,344180,62848.5,91036.2,68372.1,102748,44653.9,157676,38617,79598.2,138415,48098,40829,47759.9,29204.1,27140.3,76790.9,82206,42259.5,131013,14582.5,10202.8,7879.14,126216,27613.1,25966.5,34901,52827.2,19456.7,39017.6,41849.5,32180.9,93724.8,44694.8,44084.2,58453,97112.8,26286.2,23499.5,88736.1,279960,28714.3,46224.3
121924,156214,126528,235174,149808,155118,55058.5,565346,17520.1,64192.5,410873,155141,41555.1,151918,158301,83026.3,165267,95911.3,85313.4,42013.5,86835.6,272617,181178,26133.3,98500.2,101968,132357,97109,372842,219058,114844,129790,190007,63414.2,160153,50875.1,136743,52258.8,146616,57262.9,151367,46190.2,84425.9,19476.2,17372.1,65035.7,23044.3,98569.1,79803,55923.6,43107.7,40473.9,12384.1,7726.62,131846,29548.6,24299.4,32553,75707.2,27398,25671.4,39985.9,59028.7,42696.8,26919.4,36226.7,61129.1,171419,37876.9,27280.8,41960.6,187402,16114.2,72282.8
81827.7,81123.2,274637,164077,182377,119911,63504.8,321595,25541,177525,455977,151678,76691.5,140299,334226,93670.3,116104,167827,81122.3,38429.9,117491,80018.2,46138.6,64049.8,84586,304609,52050.5,257478,315617,263655,134560,96686.4,101604,55266,345655,108694,93757.7,27975.2,64895.1,37404.3,106500,102010,92973.7,24347.1,18402.3,43496.7,17400.4,73075.8,58523.6,135367,72603.2,20029.3,9966,7416.78,77450.9,37788.6,26608.6,32053.4,30707.2,14207.3,23453.8,19237.2,19875.3,14219.5,37440.5,13049.2,96068.9,62594.2,36509.6,21129.1,19405.7,130169,9049.44,90132.7
110692,84861.1,296445,175019,243064,121590,65087.7,230979,55619.8,284240,261203,115559,176408,111672,278059,125198,120326,82974.5,198270,92473.8,117303,137397,107319,30469.8,210751,433386,61163.4,67161.8,63593.1,354565,104503,276422,172063,28646,179273,71010.5,24833.9,74255.1,256079,43688.6,143847,56017.3,55891.7,26805.3,23860.9,24161.4,79324.1,72583,191416,66926.8,33868.5,55208.1,8345.85,6603.18,105167,19388.1,34228.9,26193,52636.5,13634.5,18033.4,19071,28803.7,9326.09,34052.4,21069.6,111007,49793.9,22444.5,23995.5,25610.6,229261,9479.34,58395.1
97521.1,134736,341831,324176,320685,66614,102152,120060,23730,174451,176837,110321,157413,197574,470891,195349,124437,107228,187779,238121,94254.7,113125,193497,25746.3,278916,385031,42502.4,23956.6,79041.4,601129,374356,155494,148511,16121.6,164363,41432.7,46496.5,72222.9,325445,54301,117405,53483,77822.6,25023.5,23508.9,43822.5,49953,71970.1,133446,64079.6,68041.5,45937.3,22461.5,4921.9,122162,37968.2,23025.4,19549.9,55496.9,35846.3,25443.2,18342.6,19699.9,10136,53398.3,35044.1,77094.2,33094.4,19389.7,27807.5,26181.6,89496.6,15252.4,66833.1
63037.9,103705,110444,162292,218201,137618,109512,109939,28445.8,63405.9,259931,89824.4,158731,145694,119950,210980,70678.5,124527,46938.8,254529,112112,180374,323184,42721,241124,208819,32159.6,93134.2,31650.6,160172,395152,89158,57478,18943.3,170211,255380,42357.6,55552.6,173844,16894.7,140932,31061.2,44975.4,40636.2,35304.5,35721,99036.2,51540.4,110146,26565.1,85174.8,31326.8,24319.9,9133.05,52268.9,43651.4,13702.8,11426,28604.6,29892.7,19723.8,6649.99,11378.6,15756.1,39154.9,15112.2,47934.7,16291.5,6531.66,19251.6,27807.1,62160.5,9608.75,71327.7
33952.4,114159,68270.9,807962,120823,155619,176655,165703,67932.1,98296.1,153134,85385.9,99474.7,77852.8,111223,154904,50890.6,103909,95972,185172,97139.7,132793,493485,110121,212616,118053,56096,38234,43925.9,207440,237166,33103,36903.3,39961.4,105611,59882.4,72655.4,96666.7,75585.9,15484.7,120374,52955.5,98164.5,47031.1,38971,76745.1,29836,94099.2,32648.5,23987.7,52058.4,32610.6,51198,9317.26,30972.3,27747.5,17739.5,15783,10273.2,40564.8,13679.4,4851.59,8365.68,13332,38778.7,14102.8,62499.9,6472.56,18468,11078.6,17085,30391.6,16049.9,58044.2
130844,134644,76758.1,832819,84135.7,137886,141439,474440,62708.7,61609.9,275432,307955,23353,67923.7,60459.5,138053,73257.4,120360,117069,127676,167241,56416.2,218155,60925.5,106754,506128,32598,19488,91599.4,234021,181250,55552.9,23111.1,28381,107551,60499.6,137587,97604.3,65006.6,32298.8,96523.1,32207.8,141063,74516,22588.8,94212.9,59964.6,52638.5,32507.5,21941.7,28811.6,78316.3,36442.8,14910,17538.2,30814,18732.6,53178.9,23458.4,31953.6,18347.3,13454.3,4669.67,27441.7,47589.8,10387.2,73953.3,21182,34955,30073.6,29180.3,29558.2,20355,53353
64233.7,114278,152544,473702,84952.1,139115,162174,306862,129082,81897.6,143102,267793,40020.3,44890.5,19340.7,73561.4,271338,226573,152110,188604,211792,83537.2,284931,88974.9,66415.6,337142,95790.3,18908.7,148574,145639,46480.7,89703.1,59147.3,62908.7,81180.7,122585,97038.9,52749,94341,39303.1,28650.8,58840.3,90870.3,40085.8,67871.2,33983.1,67506.3,36179.6,29735.7,30718.6,23631.2,73799.3,79117.8,8867.42,18960.8,17142.9,8821.96,38620.2,24181.6,29468.7,15059.3,20230.4,3232.17,30062,16264.4,18404.8,29577.6,28298,51083.4,84943.9,35202.9,21887.7,7781.98,40151
38716.8,72744.4,95745.6,323175,48946,119624,219231,228808,110733,121773,311027,182866,24241.8,220213,44266.6,67010.7,252304,136984,243813,94401,76424.6,76013.9,245655,230637,71544.3,658037,35307.8,28200.9,97064.4,72837.1,94906.5,101232,81648.6,68253.8,172163,55493.1,96783.8,63918.3,48348.3,51769.2,22142.4,71825.7,96819.9,34289.2,67814.9,38587.9,53560.3,31103.3,26460.8,46440.2,54821.7,78110.8,65425.4,7771.51,36707.1,13592.4,9628.92,29379.6,22782.3,20306.2,47947.3,25929.2,3124.08,49708.2,20535.6,21701.5,57323.2,23365.7,59910.4,88349,25808.6,17671.1,12014.6,23516.1
114766,348298,313056,372974,63448.1,90031,203089,281068,94262.3,137118,482902,127120,37318.6,69111.4,97512.9,28772.6,195826,193713,209891,133973,141985,122953,71711.3,195261,52550.5,255767,60552.7,59189.5,108908,253481,82698.7,102488,109333,53297.9,136514,98054.5,38648.9,87424.5,69983.1,97925.4,35493.2,46294.9,170178,23860.5,29200.3,91295,20105.6,30731.5,27545.4,62607,45824.4,56927.2,57685.3,4129.33,24061.9,29396.7,20146.3,17717.7,38218.7,9900.18,21901.6,26664.1,3068.36,23878,12375.8,18556.4,69681.6,25436.6,48416.3,69954.7,13508.9,26518.2,13511,51170.1
121923,96150.2,190255,411420,148443,50315.9,311430,144450,117361,149696,238036,53686.8,114405,122764,53942.5,33639,62224.1,161198,337356,109503,166234,407177,39677,147943,146142,116812,223766,59696.4,84376.2,227669,145266,52765.2,141126,33503.4,96329.7,106238,28936.7,79284.4,142135,79178.4,33120.3,57988.7,62887.7,38211.3,23579.9,87246.5,52447.5,14108.1,38795.3,29202.4,138940,50682.3,28679.7,9479.79,36191.8,25822.8,33865.2,23609.1,46182.7,17891.8,32565.1,38208.8,5975.64,20659.4,18600,55954.1,98368.4,24498.5,70622.5,26396.5,31682.9,81922.6,29023.5,92175.9
54465.2,99259.1,139358,375160,143232,74533.7,151331,95886.8,33509.1,44675.2,81433.2,91704.6,216040,45711.3,61405.6,15850.8,254733,436673,76180.4,60453.4,246125,517819,109227,116522,78742.1,125765,301843,39990,47100.9,306469,135138,63535.9,110306,108041,77415,105683,32896.1,114039,50246.5,34395.7,30405.4,63824.7,80488.3,33537.3,91999.1,24204.3,101543,10503,45583.6,30573.1,78307.8,28523.9,22868.1,14058.8,56837.5,25128.7,39967.3,26303.3,38575.6,15967.7,37157.8,47730.5,7404.81,8956.85,22522.5,39763.5,47456,23953.1,59007.1,23029.3,33576.2,91803,78763.8,147141
26291.4,132936,112822,158539,200806,104733,112943,57619.6,42031.3,147161,41146.3,62531.4,454891,54424.7,134996,14503.8,313564,179579,60426.5,89796.5,314805,472647,96097.2,315447,52306.7,188786,153466,34223.2,40278.1,379371,280469,98735.1,57664.5,112679,84166.5,67962.3,109160,18967.6,87907.4,33143.2,62213.9,96922.2,35425.7,32512.7,100809,12947.1,55337.6,9635.75,23297.6,52273.4,71959,14837.7,23041.9,8738.3,48923.1,31417.8,29848,9754.44,48510.8,17340.4,24002.1,23390.4,9472.27,30710.3,29933.7,20756.5,35467.2,25509.6,67805.6,56517.8,14920,73003.1,148005,124417
20832.5,224358,41989,93310.2,304371,40234.7,136274,76617.5,26008.3,254089,66299,64373.6,205020,115139,102613,13782.1,405343,217971,26060.3,74834.9,332891,180346,64202.9,374199,16109.3,127992,198020,128700,146535,151557,221935,102570,104734,69526.3,59757.1,70418.1,100280,86418.6,132918,42756.4,31550.9,99421.6,53378.8,83844.1,123210,12967.2,26098.2,11827.2,40164.3,24758.7,126833,21298.8,12699.3,19162.5,47091.6,32040.3,25678.3,13900.2,29693,14425.4,25238.8,46484.1,6550.58,36534.3,45183.3,59804.7,35310.5,25901.7,51863.5,71074,26347,63540.7,57718.6,292692
22348.8,105220,26811.4,188121,127964,57500.5,187201,57185.5,26476.2,138276,50463.3,94798.2,324323,193392,78912.9,18512.5,420114,88420.3,107179,40683.8,378415,153052,57983.3,288737,16374.7,108111,220084,135734,110415,239549,189648,73933.9,81147.2,67344.5,137319,46444.6,80209.4,143980,63438.6,107089,50881.6,78804.7,43523.2,40547,62600.4,15563.1,43400.1,20197.2,53573.1,20665.9,113232,47828.5,9340.16,27745.2,43256.1,13131.9,7475.97,21598.1,28965.9,14705.2,37343.7,19345.5,4256.13,21136.8,22440.6,53877.6,42220.6,26919.5,26187.8,44375.3,45392.5,18091.5,112941,73696.2
52819.6,82333.6,6337.64,116157,62366.7,85876.7,96828.2,61557.4,18557.1,103021,89055.4,138311,366313,222348,57948.4,13164.9,130584,107629,140529,64129.1,261557,113737,123079,163797,22368.7,155516,89059.9,136785,69967.4,300873,161997,66285.7,82197.3,45260.2,180464,27823.4,126551,75153.5,66187.1,130750,87017.6,60549.3,36851.6,46597.8,116293,23528.3,51701.2,15506.7,73283.4,19533.5,72893.5,17196.2,28778.1,40776.1,46652.7,12751,31969.6,38871.2,16893.6,21377.6,17098.4,41257.3,11414.2,23093.5,17573,50470.5,44002.8,63164,91309.8,19177.9,60687.4,10255,83328.1,31667.4
61501.5,88916.1,16880.4,139161,85133.4,68976.4,93981,78832,25940.9,202654,122890,212800,231442,100208,138903,11013.6,451200,57544.1,92581.5,68053.5,642748,125481,198915,49457.7,7552.27,289698,73040.8,256718,194069,190091,123974,50516.2,54728.8,26604.9,177505,12784.5,169216,123531,72799.5,106284,94674.1,47433.2,14335.9,25501.8,178268,17708.5,40275.2,11241,34800.5,38984.1,64939.7,23363.2,26003.4,55578.8,45695,11540.3,10953.1,33695.6,17984.8,21453,23854.8,41043.2,9173.85,32530.3,26341.8,58832.3,81737.6,16996.9,49280.6,29803.8,74365.4,46670.8,34439.4,42577.7
104766,58671.8,13153.3,317395,118058,62755.6,79857.8,36432.6,7803.27,201862,167644,186879,84132.4,214006,109135,14796.6,351663,84363.5,110220,38267.9,571557,118194,93652.7,50752.3,13501.8,342122,170117,296369,72385.8,110775,139128,49703.8,60565.3,39515.1,133736,17311.3,197541,88480,69981.2,41595,86910.6,113076,19288.8,27087.2,65806.9,47245.8,97993.4,4840.98,17485.3,48372.5,46459.2,15577.2,21095,95103.7,40290.1,9081.53,10839.4,67174.3,22804.5,29508.3,26528,16756.9,11989.3,79179.4,43432.4,55010.9,35939.8,9011.74,77776.8,22763.2,117622,37139.7,38550,126793
295730,64346.2,23817.6,351280,106944,66661.1,54670,66008.5,11715.8,487511,177554,208075,112184,179658,150875,10716.4,147231,102505,111141,26398.3,1.08745e+006,97590.5,81722.7,58343.5,12638,234451,84359.3,399648,48373,169745,115162,40522.5,58240.8,32926.7,168691,40436.3,123749,55457,51844.2,27201.1,87811.4,143016,22846.1,25908.9,29004.4,78669.5,89182.3,7431.61,29902.4,36322.9,41945.1,17180.3,9237.03,79641.7,47343.1,10794.5,16085.6,51139.8,37788.3,35977.3,21270.6,13894.4,9411.05,39243.6,31420.4,59975.9,22352.4,5401.78,75563.3,16722.6,100029,30590.1,40857,287973
250790,50252.6,29383.6,112365,23598.4,109677,113576,52836.2,28656.9,218078,150435,176818,302257,102125,132961,12428.3,120349,68203.5,223371,59945.6,578562,62609.5,41167.7,88913.6,26543.8,213535,26845.8,221333,64292.5,127500,191332,69348,142073,52374.3,205509,9786.11,182748,53203.8,75335.2,32522.9,166955,38874.4,35769.9,18596.8,23689.1,123857,29780.9,9904.53,69148.9,29405.9,19410.2,31946.9,19151.2,51086,29005.6,15411.5,38558.1,18474.1,20133.1,25390.9,34294.5,23521.7,4730.71,32044.9,27032.7,33358.3,22010.8,4245.54,46509.7,13931.7,85491.9,17985.6,23933.3,194811
180881,102467,115442,262957,35376.5,37660.9,176658,20031.3,57480.3,109546,49680.8,366025,108501,52062.8,101645,20395.7,321525,55502.1,55820,74775.9,449568,62419.4,64595.9,226899,43805.5,61544.8,45503.8,54931.8,105866,245933,350560,42050.9,69428,53309.3,80352.9,18712.8,142248,51447.6,72756.5,22266.8,66257.2,42419,81713.7,23526.8,11012.4,72525.8,21016.3,5717.3,160195,6344.06,26798,53020.3,17963.4,40940.7,40199.8,12566.2,19097,17180.9,58533.2,16784.3,29843.6,19828.7,8094.01,48517.7,11312.6,21025.3,33181.5,6067.53,110706,7199.42,51420.8,17629.6,19525.3,76803.5
289107,106829,174353,145443,17424.7,37317.2,211848,43806.8,178307,292376,80209.6,444237,110323,59672.3,65372.5,77932.5,212788,36328.9,48102.4,176191,943183,33837.1,41447.1,598032,27182.8,145944,35068.8,31729.1,54145.3,212652,256106,40893.1,45275.2,97200.2,54254.1,62624.1,80010.2,49590.5,52798.7,48469.3,61651.3,139769,92219.8,24187.9,14059.5,60924.5,16752.8,7161.73,200510,12797.1,83958.1,20778.8,16955.2,67529,74425,11513.4,22658.4,19632.7,50695,19542.3,28452.3,22047.3,6546.59,100358,23275.1,35086.6,26343.1,11828.4,85770.3,11294.8,64195.9,26401.1,71476.6,78898.9
61163.8,390601,246394,321491,23859.9,120638,110327,23057.7,283850,119532,59263.7,417002,19337.9,51896.5,74782.6,32396.3,141146,42643.7,111134,143126,460736,74506.2,64443,246616,52648.2,90882.5,24858.3,43841.5,244152,300009,99488.5,32044.1,127970,52799.9,39230.2,44908.8,198878,16520.7,73259.9,76083.6,80865.7,91800.6,35590.4,59271.1,13817.8,32490.4,39967.1,9585.75,77137.6,31019,97740.8,16496.1,10273.8,54955.5,38176.7,35008,32567.4,16324.9,92560.9,13329.8,19491.1,17877.8,10079.2,57603.5,16539.7,59847.6,70225.4,9930.59,56279.4,23741.8,115582,29865.5,26230.7,57891.8
39966.7,520287,229688,176382,9969.56,212585,174783,15684.4,117514,77906.6,76053.5,291983,17527.9,307314,39203.3,86021,309167,228934,39907.1,83156.4,157061,24740.5,67438.1,316569,55862.7,42555.1,49816.9,64866.8,79682.3,186614,227191,60614.9,260912,30287.5,40652.6,49207.6,116171,61214,48716.9,68489,65948.8,129873,26167.7,38470.8,25201.1,34633.2,28295.6,9752.5,87458.6,26820.6,96566.1,11874.5,7293.13,59093.8,63138.5,47272.9,30878.9,34655.5,48078,8321.87,37005.6,18668.9,24679.8,55735.9,22474.7,42723.9,66508.6,8714.34,83631.9,16200.2,83848.3,83297.9,43083.2,52909.1
38502.6,408465,124834,114162,25014.4,54233.7,42209.6,67555,201913,108409,107811,76459.4,30856.7,200538,125133,84232.1,216811,274279,20329.7,171917,162324,26119.8,100749,302108,63043.9,57579.8,49403.5,111867,132632,206990,210333,78391.7,105380,40440.3,28869.7,41925.9,68546.2,166957,69326.5,57749,47974.4,148819,94291.5,50680.6,54772.7,45173.4,12260.1,8839.7,133972,31571.9,59805.3,8754.07,18891.9,54597.3,51807.3,44629.7,18364.3,96338.5,16515.2,8091.43,34995.6,35690.4,28357.9,29435.9,20730.7,54718,82615.3,18204.1,72142.9,9148.98,144147,84056.7,33931.9,99047.6
75633.3,512128,164961,132113,36556.5,39794.3,113388,51273.6,36922.4,33338.7,241124,30401.5,15331.9,256233,183102,105483,819499,54148.9,92872.6,126967,132842,22990.8,82543.6,122860,212385,199643,80352.6,249557,51651.4,308377,199376,37966.9,139204,56494.7,26687.6,77430.7,193216,43150.1,49160.4,120299,61495,171032,71224.2,15782,54999.7,61583.2,8240.55,11771.9,70382.4,76594.6,29546.4,18269.9,8111.85,106402,37014.8,33756.9,13883.9,39900.7,29473.3,8206.33,33761.7,9562.77,46813.8,41428,24433.2,21055.3,149043,19731.4,66415.7,10699.1,69611.6,53960.5,29386.1,112137
83518,679456,150412,515030,44750.8,84812.2,183630,116309,67714.3,35530.6,157367,62959.9,24492.2,383953,86077.3,88923.9,519088,22114,260796,45538.5,156940,45070,125428,35601.8,197569,141090,56403,357530,73341.4,150150,378351,55149.5,61275.5,44020.1,15042.5,124294,147680,47396.7,70247.9,104864,55886.3,140842,58544.5,22565.1,52968.3,51791.8,9779.25,23849.1,60723,87167,13069.5,17539.4,12708.7,103179,24056.6,30763.5,15868.2,41214.4,22923.6,17813.6,21704.4,12550.9,8724.01,39078.4,25907.3,38497.5,64632,11325.3,40757,7747.07,139877,34121.2,43352.2,75643.6
82567.6,540926,316488,312719,50466.6,186470,141368,63230.2,123689,65870.6,64862.1,131134,42931.3,173792,52229.9,108363,768729,19181.5,235824,106740,75718.6,43191.1,87912.4,29787.5,82431.3,300074,119597,282908,48091.5,192007,87247.1,44700.9,80973.8,88446.4,24021.9,29243,90369.9,59656.1,128563,68098.4,79981.7,49305.3,114480,27485.1,25919.4,30827.3,31761,18814.2,71579.8,102092,51542,46005.4,11295.9,91756.5,16442.8,29333.2,20790.7,39631.7,17116.1,29300.4,47883.1,8566.12,6510.34,33391.6,17172.9,21681.4,118317,25752.9,26406.1,9407.34,198949,39341.8,19164.9,46414
123814,243972,105090,474001,33892.4,127866,112103,87506.9,98187.2,190314,59468.4,70091.1,26796,185225,121267,113938,454932,24611.9,222651,110730,52242.1,71309.1,116884,29679.2,140648,118573,45523.8,273568,187655,128890,160236,6853.36,70119.2,33360.3,48165,38990.4,216222,29562.7,45536.6,56036.3,95779.8,34450,185627,42565.1,22824.4,36419.2,29123,23458.8,136496,45907,16059.8,62900.8,15984.8,42275.8,31405.9,17754.8,20154.6,55248.5,16118.3,17582.9,64460.5,7398.62,5500.49,30321.6,9843.79,20764.2,36134.4,39797.2,29969.4,21039.3,164371,12854.5,30029.5,85949.1
75469.8,236033,66808.7,125179,24635,131117,209622,53009.3,103156,45004.1,44498.3,171477,74065.5,81015.8,213124,401833,117470,58951.8,92428.6,156889,97871.6,30958.4,217347,86137.8,93428,173903,186146,368804,67194.2,128760,85941.5,7927.89,83415.4,31464.4,47156,90488.2,136484,18299.1,73233.3,24874.9,69250.2,79500.8,227789,52471.9,28418.4,78981.7,39303.3,14486.3,84052.7,58504.1,9147.9,33325.1,26769.5,50629.3,41799.4,37736.3,14899.9,24106,13997.2,16548.9,36666.6,56627.1,9941.89,18427.3,10742,31550,35886,36991,19880.1,21358.3,106025,12065.9,38173.3,28574.1
