sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003
13144.8,11547.4,9782.54,8336.79,7713.45,7531.54,6838.83,6260.83,5835.43,5725.29,5556.24,5316.34,4928.79,4190.79,6142.97,8285.97,8512.84,8164.45,7384.38,6626.87,6589.69,7399.92,8994.58,9987.6,9932.04,9162.01,8159.48,7098.56,6187.06,4002.72,3517.78,4861.94,4572.51,4343.07,3406.99,1781.02,2014.15,2462.21,3744.47,4731.28,4398.79,3856.63,2696.39,2175.84,2359.04,2545.72,2425.34,2215.99,2309.49,2055.81,1830.79,1523.52,1301.74,1590.52,1838.17,1572.1,1347.78,1387.15,1490.34,1518.67,1525.38,1538,1549.72,1652.98,1881.01,2103.65,2465.84,2814.29,2922.75,3128.3,3319.59,3556.72,3777.76,4178.03,4610.94,4788.55
10428.3,8760.45,7283.43,6520.88,6365.9,6119.08,5353.91,4643.09,3859.08,3901.54,3776.37,3651.54,3048.01,2207.51,3062.19,4486.93,5631.52,6639.95,6946.75,6587.28,6221.07,6566.07,7159.13,7977.34,8350.22,7861.68,7235.16,6506.52,5370.33,3904.06,3311.55,3859.87,3255.1,2618.34,1317.38,933.244,1792.84,2368.92,3437.14,3783.99,3261.16,3000.23,2405.02,2181.14,2284,2187.91,1478.87,1232.82,1302.59,1247.11,1377.74,1285.6,1048.94,1012.18,1090.58,935.384,837.467,1018.81,1220.09,1271.7,1260.85,1237.26,1247.68,1336.01,1514.58,1747.3,2170.54,2540.34,2648.08,2889.52,3104.22,3409.83,3889.9,4302.68,4525.49,5021.99
11845.6,9781.03,8889.49,8497.26,8270.66,7625.36,6918.5,6102.76,4995.04,5294.16,5609.79,5450.04,4986.23,3839.65,4520.89,5646.51,6420.71,6539.81,6144.51,5901.06,5029.71,4588.5,4283.8,4384.4,4464.29,4358.13,4285.36,4145.04,4019.08,2825.89,2176.34,2372.37,2323.15,2377.96,1702.41,1033.44,1465.94,1819.34,2000.92,2008.32,1874.26,1562.1,1201.9,1327.09,1641.89,1748.71,1448.29,1432.64,1309.21,1127.47,1281.61,1195.25,983.638,939.129,1020.2,980.991,918.871,1064.49,1150.85,1156.5,1172.27,1126.38,1141.48,1306.52,1582.59,1986.62,2744.82,3373.18,3549.72,3856.57,4254.04,4625.6,5416.32,6667.2,7374.47,8326.32
12597.9,10548.4,9940.68,9779.46,9659.25,9655.83,9407.72,8714.57,7624.63,7882.5,8391.01,8371.32,7992.98,7296.47,9466.01,11839.3,11785.4,10742.3,9577.53,8981.73,8307.56,8413.08,9078.34,10012.7,10158,9804.7,9139.98,7982.33,6939.06,4997.28,3461.92,2563.63,2001.53,2107.14,2079.71,1647.59,2694.01,3557.28,3338.05,2929.86,2477.88,2148.21,1567.44,1428.28,1761.65,1863.75,1466.41,1607.46,1511.9,1323.48,1443.32,1078.37,921.755,1003.05,1109.65,1069.13,930.593,954.445,938.441,932.942,955.386,854.398,824.247,943.984,1099.42,1491.07,2052.25,2361.4,2462.79,2648.52,2811.2,2933.47,3215.25,3635.99,3902.98,4631.26
16030.9,14224.4,13619.5,13162.7,12354.1,11507,10573.9,9552.62,8554.71,8795.24,8754.11,8592.18,8636.78,7936.36,9850.91,12103.5,12421.4,11652.8,10818.8,10327.4,10033,10570.1,11401.6,13429.5,14303.7,13605.2,11772.6,9944.33,8365.82,5961.67,4288.17,3120.57,2463.53,3023.76,3500.51,2411.65,2691.2,3141.56,2727.1,2389.47,2091.58,2003.07,1429.75,1203.96,1645.74,2039.07,1805.27,1679.08,1570.55,1430.21,1681.64,1492.17,1242.92,1270.87,1347.7,1338.33,1200.13,1218.92,1134.67,1098.45,1155.54,1004.91,970.879,1120.53,1286.13,1683.16,2319.17,2715.63,2913.55,3156.28,3277.49,3626.42,4081.38,4476.78,4739.96,5102.31
17410.2,15707.6,15162.3,14674.9,13942.9,12536.5,10836.2,9506.36,8238.45,7969.84,7899.33,7722.02,7615.02,6434.31,6928.11,8187.37,8510.27,7323.58,6056.29,5734.21,5798.05,6778.68,7334.9,9388.97,11007.1,10650.1,9096.5,7246.24,5770.63,4300.44,3283.4,2505.84,2196.59,3089.66,3831.61,2822.94,3086.71,3123.96,2442.28,2225.31,1903.42,1826.63,1630.44,1472.12,1908.8,2272.17,2163.78,2127.26,1908.57,1759.25,2283.91,2291.81,1855.63,1612.17,1430.91,1280.28,1162.08,1207.64,1135.39,1063.75,1059.04,871.655,827.847,959.832,1102.55,1352.05,1806.01,2146.35,2286.84,2424.11,2512.91,2791.73,3081.59,3772.31,4452.05,4635.28
13143,11332.1,11143.2,10548.8,9713.64,8860.15,8089.85,7709.41,7788.8,8512.58,8237.64,8011.26,8121.88,7140.3,7615.48,8818.28,8708.86,7452.76,6009.69,4848.41,4220.37,4515.76,4946.8,6161.94,6670.92,6253.9,5488.12,4658.1,4127.84,3412.93,2882.83,2650.94,2400.12,1648.24,1573.09,1431.74,2164.62,2523.89,2308.32,2253.78,1979.78,2155.34,1780.99,1264.9,1279.72,1489.6,1329.4,1181.78,987.313,814.733,915.989,860.725,761.435,818.561,822.412,740.962,757.264,835.572,773.58,678.554,638.666,428.846,333.335,372.31,441.383,568.302,789.526,997.287,1212,1449.08,1595.42,1888,2249.54,2820.81,3289.7,3854.96
16442.7,15436.6,15188.8,14270,13212.3,12754.5,11855.9,11319.7,11158.6,11408,11413.5,10748.1,8321.44,6431.38,7036.08,7791.46,7296.29,6345.38,5336.98,4332.35,3900.34,4677.88,5964.3,6544.9,6099.91,5697.24,4966.49,4389.99,4575.25,4543.54,4024.62,3842.88,3627.53,2968.19,2369.15,1848.72,2632.3,3252.64,2976.95,2942.81,2637.9,2194.61,1960.58,1865.32,1919.6,2312.13,2626.14,2624.53,2167.96,1545.77,1300.74,1039.41,932.19,1180.77,1487.1,1524.82,1371.89,1303.04,1227.34,1192.26,1178.42,947.842,825.34,892.655,977.314,1205.05,1549.74,1770.32,1998.84,2299.59,2507.08,2775.4,3200.73,3820.9,4250.92,5302.48
17270.1,16441.3,16228.2,15488.1,14261.5,12315.5,10434.8,9387.43,9317.02,9584.23,9659.7,9698.33,7983.08,7146.99,8857.92,9989.21,9591.19,8405.32,6620.44,5308.07,4864.18,5792.42,7057.43,6456.03,5591.98,5326.36,5939.55,6472.06,5753.8,4682.67,3836.24,3299.2,2921.81,2635.3,2459.93,2277.89,3390.7,4570.49,4480.66,4168.58,3544.8,2860.59,2526.46,2265.29,2011.84,2112.94,2333.81,2203.05,1907.15,2025.47,1999.07,1700,1467.2,1539.68,1504.07,1305.07,1182.96,1124.49,1128.74,1171.81,1178.58,1031.37,985.709,1073.43,1192.34,1374.36,1591.64,1816,1991.89,2323.23,2675.59,2971.32,3488.8,4087.36,4436.82,5185.87
19911.6,18332.3,18084.8,17580.4,16506.7,15189.5,13635.5,12403.7,11461.3,10807.5,10711.1,10659.6,9557.73,8718.95,9944.2,10505.5,9688.55,8867.55,7264.78,5929.29,5394.49,5924.46,8576.33,9692.98,8705.83,8063.68,7521.63,7106.22,6346.66,5261.91,4517.79,3922.5,3328.34,2859.31,2413.4,2183.37,3226.25,4392.19,4694.68,4658.81,4365.56,4062.41,3941.84,3685.52,3504.57,3940.12,4211.7,3491.6,2867.14,3039.31,3284.49,3025.37,2574.02,2366.07,2318.11,2155.08,1829.58,1708.88,1822.93,1859.7,1893.36,1968.82,2119.41,2348.55,2733.87,3170.14,3401.25,3622.6,3841.31,4349.99,4916.73,5826.15,7058.62,7920.16,8371.78,8725.58
26293.2,24970.8,24714.9,24070.5,22877.6,21317,19349.3,18040.6,16651.4,15204.1,15426.9,15783.1,15036.9,14223.9,13667.3,12789.5,11481.6,9697.68,7815.31,6851.83,5979.63,6580.9,8431.59,8710.73,8913.31,9379.46,9591.58,10314.4,10279.7,8792.43,7600.14,6967.56,6396.11,5147.04,3819.83,2677.89,3603.26,4740.59,4870.2,5052.53,4832.05,4773.56,5107.8,5076.37,4795.85,5146.13,5533.92,4754.49,4183.98,4717.62,5273.5,5071.05,4512.97,4226.64,3887.15,3383.29,2975.6,2737.06,2840.86,3022.26,3060.04,3172.96,3355.79,3578.29,3936.4,4297.78,4686.97,5105.04,5372.72,6190.9,7057.53,8529.82,10350.6,11456.2,12159.2,12924.4
25232.9,24444.4,24139.9,22933.5,21279.5,19626.8,18031,16482.7,14573.1,13229.7,13546.9,14008.5,11737.7,9587.83,8916.32,8404.83,7621.34,6481.63,6088.45,6482.32,5643.89,5452.17,5905.67,5753.11,6541.41,6985.95,7072.53,7698.85,7328.87,6241.44,5513.41,5054.28,4730.14,4722.35,4715.89,3543.84,3436.51,3377.71,3031.88,3176.49,3117.27,3328.3,3592.1,3583.15,3522.87,3647.69,3760.88,2841.8,2444.07,3108.41,3894.39,3816.68,3245.32,3140.15,2771.47,2297.63,2136.47,2057.44,2138.08,2298.1,2379.92,2515.62,2720.47,2968.77,3344.14,3739.12,4076.04,4430.71,4685.2,5357.58,6075.4,7069.42,8528.91,9864.66,10641.3,12825.4
26349,25572.9,25290.8,24228.2,22470.9,20569.8,19105.7,17627.8,16739,16474.9,16798.7,17206.8,12945,9883.74,9819.11,10029.2,9477.57,7971.27,7178.98,6988.39,5197.3,4690.3,4919.36,4645.04,5765.17,6676.53,8020.14,9548.33,9012.03,8147.94,6816.03,5603.04,5043.13,4647.8,4696.77,3860.21,4070.98,4336.44,3799.4,3706.49,3440.65,3469.33,3648,3994.47,4230.07,4409.55,4268.41,2897.29,2342.93,2629.45,3332.76,3802.5,3485.96,3199.88,2636.51,2000.43,1767.52,1742.31,1682.76,1553.88,1462.43,1485.82,1616.76,1813.66,2056.53,2279.54,2534.63,2771.56,2864.39,3187.1,3589.39,4129.37,5192.6,6497.04,7316.04,9516.49
20664.1,19480.5,19121.6,17481.9,15363,14133.8,13512,13528.5,14472.8,15527.4,17603.7,19610.2,15934.9,12532.4,11549.9,11559.2,11370.7,9996.04,9297.8,8901.33,7330.18,6430.34,5489.45,4838.51,5689.2,6544.8,8957.59,10793.1,10049,9120.33,8066.78,7254.87,6643.92,5722.29,5296.09,4496.62,4417.26,4303.56,3676.98,3435.93,3207.84,3116.94,3034.41,3029.92,2910.45,2942.97,2942.03,2462.27,2103.96,2167.82,2653.48,2719.7,2204.93,1979.95,1771.31,1439.07,1386.7,1439.58,1353.13,1370.92,1496.8,1641.57,1799.14,1889.68,1972.41,2048.66,2181.55,2350.01,2442.61,2724.71,3018.25,3445.46,4081.12,4797.79,5286.64,6659.21
22188,21314.1,20725.1,18886.7,17370.2,16503.1,15390.2,15034.8,14920.2,14505.9,15014.3,15637,11761,8367.84,7649.09,8311.12,8755.95,8460.26,8429.2,8295.48,7554.02,7156.35,6337.43,5351.44,5913.46,6589.49,8588.73,10449.3,9850.07,8585,7196.31,5926.99,5256.36,5131.52,5189.16,5140.16,5665.69,5485.3,4636.11,4243.42,3702.32,3449.76,3352.72,3157.73,2885.85,2716.13,2342.1,1951.88,2065.78,2397.08,3126.3,3380.38,2395.03,1895.15,1683.75,1341.54,1213.09,1189.11,1041.49,1054.51,1116.59,1205.77,1337.5,1360.82,1476.61,1584.81,1694.14,1812.75,1828.95,1983.91,2158.58,2541.77,3045.57,3454.85,3796.4,4438.97
20415.2,19653.4,19232,17465.2,16066,15411.1,14329.7,14382.9,14328.8,13808.3,13649.6,12989.3,9880.28,7153.12,6178.02,6608.91,7031.46,6930.85,7052.58,6506.68,5731.9,5783.8,5754.01,5569.92,5632.29,6685.53,7495.15,7435.72,6926.13,5761.11,5346.11,5458.04,5770.42,5618.26,5335.1,4942.1,5309.44,5808.09,5477.37,5110.95,4640.57,4252.93,4183.69,4318.41,3994.53,3609.16,3090.08,2509.97,2455.74,2743.94,3355.1,3420.82,2534.43,1973.8,1815.29,1641.4,1556.29,1557.81,1381.62,1485.91,1470.15,1326.54,1409.04,1453.86,1627.13,1872.01,1968.69,1986.19,2082.37,2547.56,2958.08,4161.64,5583.71,6043.4,6319.27,6716.71
24186.9,22968.6,22635.6,21184.2,19692,18544.3,16905.1,16183.3,15307.5,15034.9,15895.8,15873.8,12320.9,9229.06,8386.94,8213.04,7857.77,7476.46,7420.95,6743.35,5952.34,6184.57,6620.05,6635.7,7194.3,8248.31,8252.95,7224.6,6376.46,5403.19,5062.15,5114.65,5725.81,6078.53,6493.35,6954.05,7550.14,8052.6,7664.03,7013.23,6585.37,6336.96,5904.91,5664.12,5328.34,4964.24,4399.3,4308.02,4541.82,4749.43,5249.78,5356.16,4767.22,4043.72,3409.96,3016.26,2759.4,2498.36,2139.9,1928.4,1765.41,1653.92,1753.79,1824.59,2011.15,2232.88,2309.74,2338.71,2364.67,2642.39,2913.72,3763.1,4807.37,5248.83,5606.92,5825.31
16701.9,15512,15146.6,13902,12700.3,11782.6,10804.8,10673.6,10575.9,11236.4,12029.3,11586.4,9168.55,6579.67,5418.94,4884.65,4482.86,4529.41,4939.16,4740.52,4252.78,5510.47,6940.43,7055.78,7289.62,8351.69,9029.26,8266.04,7260.46,6131.98,5314.18,5018.38,5080.93,5055.12,5045.06,4930.14,4861.49,5196.72,5540.03,5385.28,5313.85,5306.85,4683.72,4243.18,4149.99,4008.25,3616.08,3488.06,3819.18,4334.48,5167.27,5566.33,5053.53,4337.34,3639.11,2873.99,2337.81,2147.85,1835.53,1835.35,1790.94,1621.26,1696.14,1798.28,1982.21,2109.47,2173.99,2216.42,2227.13,2476.21,2803.62,3290.59,4024.11,4634.69,5169.15,5830.11
17166.9,16166.4,15658.4,14755.4,13953.9,12604.4,11144,10462.8,9753.99,9721.73,9539.45,8756.59,6507.01,4973.92,4652.18,4451.49,4230.45,4073.32,4159.67,4225.86,4312.32,4914.09,5066.53,5099.43,4631.46,4789.36,5746.73,5425.14,4766.65,4425.74,4119.34,3753.71,3899.29,3520.95,3406.27,3784.78,4291.12,4601.17,4608.49,4240.26,3979.29,3986.37,3577.77,3382.71,3369.8,3293,2913.06,2637.63,2897.02,3375.12,3823.08,3769.73,3113.94,2488.64,2040.91,1501.65,1192.84,1145.39,966.432,974.253,992.099,871.61,898.379,1016.98,1171.15,1378.89,1589.58,1692.49,1740.88,1937.28,2159.03,2488.61,2946.43,3373.3,3741.63,4221.78
13336.5,12292.4,11678.5,10613.6,9774.76,8420.12,6870.68,5930.47,5196.41,5275.91,5550.27,5487.39,4715.82,4812.32,4757.75,4689.37,4748.52,4788.37,4898.55,3810.88,3371.79,4537.87,4621.65,4854.95,4662.98,4522.12,5077.47,4743.89,4105.76,3601.08,3674.46,3788.38,4533.33,4399.27,4581.44,5084.64,4850.7,4274.99,3688.4,3170.6,2819.06,2647.59,2280.28,2245.56,2077.23,1771.04,1414.94,1240.36,1459.57,1903.07,2284.89,2288.91,1894.81,1520.47,1302.02,965.665,782.721,815.098,837.041,1084,1129.19,865.353,820.784,949.98,1111.81,1333.11,1601.85,1770.16,1892.97,2132.69,2361.61,2668.8,3037.36,3318.78,3613.5,4039.17
17666.7,16497,15935.1,14972,14014.1,12637.8,10854.3,9325.51,8222.56,7986.09,7765.21,7504.52,7152.44,7041.62,6410.98,5829.83,5561.18,4784.41,4677.48,3823.39,3541.36,3873.83,3578.1,3413.61,3636.98,4222.53,4473.92,4291.87,4625.99,5282.29,7816.37,9912.82,9452.61,8179.06,7187.48,6311.2,5509.19,4748.37,3677.45,2897.37,2501.82,2491.86,2580.5,3032.43,2935.09,2270.5,1895.3,1872.63,1936.01,2246.09,2384.29,2037.28,1540.16,1190.36,1069.12,910.985,838.054,899.145,909.827,1154.51,1256.5,975.154,906.703,1093.98,1354.7,1773.76,2287.93,2596.24,2793,3179.53,3515.49,4296.58,5178.47,5449.65,5788.14,6277.13
15276.5,13875.1,13362.8,12770.5,12281.6,11411.4,10528,9652.47,9502.83,10379.6,10383.7,10008.5,9633.31,9976.07,9904.96,8978.52,8002.86,6537.82,5807.58,5200.63,4755.65,5082.06,5261.64,5536.95,5769.5,5765.53,5500.58,4913.75,4350.05,4242.55,5161.69,5478.48,4098.32,3258.31,3490.8,3739.91,3625.18,3665.07,3343.49,2484.14,2040.56,1743.15,1552.94,1787.43,1626.98,1249.11,1008.77,910.956,1059.61,1318.13,1375.99,1603,1295.64,944.817,883.27,766.678,654.558,573.834,541.456,584.807,562.865,522.94,553.888,694.564,886.191,1155.95,1496.18,1745.08,1906.32,2094.15,2247.82,2583.04,2950.01,3179.69,3513.68,3813.96
23699.7,22048.3,21586.6,20957.4,20269.4,19029.3,17156.6,15136.3,13813.8,14049,14161.2,13732,12972.1,13423.9,11782.6,8773.96,7286.62,6088.98,6081.56,5425.31,6350.63,7633.36,7086.22,6836.65,6816.15,7022.35,7089.15,6182.67,4948.4,4455.08,4230.28,3784.18,3077.42,2365.68,2343.91,2790.53,2887.72,3635.75,4051.31,3266.17,2771.14,2127.27,1698.51,1840.74,1640.85,1369.88,1417.45,1576.89,1928.32,2277.77,1935.44,1912.26,1375.63,912.482,918.909,864.364,882.192,786.24,674.99,711.195,723.419,680.105,737.167,897.917,1073.83,1378.52,1723.37,1941.15,2114.35,2342.49,2499.77,2919.37,3435.16,3659.18,3954.47,4207.27
18634,16935.3,16011,15358.7,14736.6,13639.3,12073.6,10714,9413.26,9003.48,8514.6,8128.15,7715.39,7917.04,7295.22,5992.31,6554.58,7451.93,7697.51,6308.7,5754.43,6067.54,5055.77,4333.42,4615.34,4962.05,4531.53,4237.82,3680.3,4537.34,5672.27,5075.66,4588.98,3967.98,3706.26,3966.97,3812.95,4083.24,3696.9,2562.73,2211.94,2377.21,2386.89,2764.26,2559.56,2155.86,2161.82,2186.5,2345.23,2459.52,2092.01,1857.67,1533.85,1295.37,1369.57,1297.63,1133.96,1032.4,1010.38,1084.13,1152.39,1144.42,1181.43,1284.1,1516.37,1833.54,2136.97,2417.96,2578.8,2753.88,2881.45,3032.19,3226.47,3352.97,3577.3,3939.8
15720,14032.9,12966.9,12224.4,11281.4,10201.4,8870.73,7760.98,7001.19,7295.28,7419.55,7831.63,9074.21,9828.11,9335.36,8384.6,8068.04,7945.89,7626.1,6562.31,6211.32,6587.15,6007.76,5064.86,3860.75,3089.43,3046.51,3044.62,2653.35,3580.41,4594.99,3246.92,2793.95,2631.45,2964.86,3586.33,3363.23,2819.48,2071.45,1818.14,1997.08,2110.85,2039.44,2065.03,1871.33,1682.44,1745.88,1783.27,1872.23,1901.74,1804.68,1567.9,1174.04,1011.53,1022.17,1067.8,1063.52,1028.68,1024.63,1040.67,1066.68,1061.24,1097.79,1294.1,1566.39,1974.58,2549.91,3089.41,3389.34,3619.7,3842.42,3850.87,3923.25,4112.81,4539.3,5353.18
15077.1,12920.9,11527.1,10935.4,10284.7,9597.42,8579.31,7589.92,7073.47,7547.97,7721.37,9240.14,11403.8,11480.1,10821.1,9848.18,9177.41,9438.39,9703.62,9008.54,8865.61,9013.79,8042.58,6296.52,4139.96,3121.65,2740.65,2635.76,2625.79,3170.53,3982.01,3186.05,2546.43,2358.9,2137.33,2334.91,2432.78,2231.08,1694.59,1599.34,1842.43,1948.21,1950.06,2249.55,2066.68,1758.62,1923.26,2063.2,2158.43,2189.24,2258.55,1797.56,1077.91,876.436,942.969,1001.82,972.541,972.644,979.769,929.054,1011.32,1094.28,1175.33,1378.12,1607.4,1887.13,2123.42,2538.51,2940.9,3144.27,3424.13,3554.69,3744.37,3980.04,4478.36,5201.4
22977.9,21563.5,20489.3,19556.5,18687.1,17520.2,16042.8,14640.4,13847.3,14424.4,14548.7,16676.7,19022.9,18311.1,16739.5,14929.4,13187.8,11848,10848.6,9769.22,9173.01,8799.57,8178.39,6880.29,4982.46,4198.33,4280.79,4194.13,4675.71,4805.47,4300.88,3148.1,2496.98,2264.43,2263.07,2385.69,2289.04,2132.77,1859.66,2312.06,2842.89,2708.44,2492.93,2338.48,1763.23,1416.19,1552.16,1975.03,2137.46,2167.3,1954.11,1342.14,1012.99,888.963,944.675,1003.95,903.205,758.082,669.027,603.983,617.281,658.324,683.104,778.773,940.426,1122.28,1289.88,1661.99,2039.05,2232.19,2511.21,2678.08,2874.08,3129.73,3317.7,3581.92
21497.4,19971.4,18913.3,18159.2,17478.9,17059.7,16469.3,15450.7,15534.7,16970.1,16824.2,19081.4,21910.4,21001.8,19342.9,17182.6,15357.8,13851.3,12789.7,11765.5,10855.6,10349.3,8797.18,6829.91,5163.25,4393.15,4210.69,4110.19,4166.02,3761.44,3423.82,2643.81,2905.99,3340.56,3060.41,2945.93,2605.62,2169.08,1862.23,2239.74,2665.07,2563.86,2199.01,1991.99,1577.74,1243.09,1301.96,1445.26,1392.56,1374.1,1255.81,1012.05,942.052,842.837,922.098,1002.18,821.95,627.973,617.905,650.682,665.479,700.46,723.144,769.883,881.514,1003.62,1120.08,1357.3,1562.06,1799.65,2147.7,2320.68,2512.26,2734.89,2895.89,3220.14
17896.6,16593.9,15575.6,15021.4,14855.6,14701,15862.2,16801.5,17443.6,19338.8,19139.7,18974.8,18392.4,16647.4,14980.8,12912.9,11575.9,11073.3,10550.4,9538.33,8582.8,8005.91,7285.83,6199.45,4997.54,4265.25,4151.13,4306.48,4779.61,4236.21,3440.94,2156.63,2103.82,2551.41,3023.34,3113.79,2097.1,1571.1,1440.88,1772.23,2212.98,2126.09,1945.04,2053.44,1972,1666.1,1746.49,2029.08,1769.52,1721.02,1850.86,1575.44,1292.21,1044.26,1034.4,1045.19,888.815,774.073,830.183,841.462,810.361,870.565,904.183,1017.11,1223.05,1355.24,1518.62,1759.42,1892.96,2037.73,2327.73,2496.19,2620.62,2876.59,3103.63,3522.88
20517.8,18795.9,17649.8,17003.1,16598.3,16379.2,16739.4,16717.9,17597.6,19135.4,17770.4,17127.1,16740,16018.9,15451.5,14354.7,13305.8,12360.7,11589.7,10757.9,9750.99,9153.95,8593.44,7941.4,7733.46,6451.43,4994.65,4666.07,4785.47,3975.24,3362.86,2211.72,2048.8,2499.8,2656.81,2445.48,1975.66,1709.26,1620.98,1940.41,2427.79,2261.68,1932.92,2065.07,2178.74,1937.26,1864.45,1992.47,1552.8,1461.76,1760.41,1573.23,1285.8,1173.18,1047.11,957.507,896.488,937.798,1069.83,1071.3,976.678,934.93,912.106,1013.08,1206.19,1320.88,1527.51,1819.48,1965.33,2195.89,2530.82,2669.91,2805.82,3111.95,3400.04,4333.59
18096.7,16790.1,15990.8,15321.2,14710.1,14580.3,15512.1,16088.1,19197.1,22928,22909.4,22447.4,21204.3,20213.7,18699.8,16047,13527.2,11570.6,10753.9,10200.4,8757.68,7856.67,7894.64,8156.94,8276.45,6992.29,5381.04,4941.58,5407.12,5052.27,4157.08,3044.61,2460.82,2489.25,2608.79,2546.16,2288.53,1894.42,1678.19,2407.03,3356.9,2946.95,2601.71,2573.25,2494.06,2368.87,2154.66,2174.95,1798.68,1765.55,2139.55,1968.93,1583.72,1440.03,1297.19,1247.19,1267.57,1287.31,1363.49,1289.07,1158.47,1080.93,1055.94,1189.41,1453.04,1722.33,2053.5,2440.08,2703.07,2958.73,3333,3597.72,3991.27,4486.93,4988.85,6007.98
22790.9,21410.4,20527.3,19843.2,19217.3,18492.7,18380.7,18421,20269,22464.9,21709,20468.9,18748.2,17288.3,16153.2,13464.6,11247.7,10425.9,9769.41,8931.72,8041.21,7501.33,6933.21,6820.03,6859.07,5583.83,4431.59,4264.16,4516.54,4389.78,3703.26,2320.2,2059.96,2325.66,2473.55,2692.86,2142.88,1693.59,1453.3,1884.17,2523.22,2255.89,1969.1,1851.24,1773.36,1727.47,1741.44,1951.42,1984.24,1900.14,1969.32,1739.21,1437.16,1270.12,1160.81,1182.36,1224.71,1210.29,1320.2,1385.44,1308.94,1209.71,1159.17,1225.41,1366.98,1573.12,1880.52,2195.96,2381.19,2625.24,3016.07,3312.56,3926.9,4811.01,5747.16,7709.44
22601.8,21221.8,20292.7,19515.8,18922.4,18343.5,18308.2,18460.4,20413.6,22619.9,21848.3,20720.2,19196.2,18326.8,17765.2,16160.2,14166.7,12773.9,12070.3,10625.3,8907.37,7964.07,6774.35,6672.11,6831.74,5601.73,4595.53,4058.22,3722.28,3606.82,3117.58,2204.73,1968.06,2154.3,2610.26,3101.82,2917.85,2646.43,1962.83,2066.54,2630.48,2538.02,2223.03,2138.22,1942.95,2133.11,2466.47,2398.55,2422.78,2179.51,1944.75,1809.88,1491.81,1331.61,1230.58,1346.14,1414.73,1320.73,1290.7,1216.14,969.175,797.615,789.918,930.278,1103.88,1391.55,1737.76,1976.33,2139.2,2367.76,2758.94,3106.34,3495.38,3910.49,4358.97,5236.58
23630.4,22587,21551.5,20591.5,19660.6,18339.6,16915.9,15780.2,14635.1,13481.9,12716.4,12392.6,11338.8,11404.8,12030.1,11078.9,9770.16,9380.93,9157.07,7829.72,6629.7,5541.34,4723.78,4255.66,4423.74,4333.73,4561.11,4671.66,4893.92,5504.35,4934.92,4143.8,3541.63,3132.79,3005.33,2785.27,2655.86,2629.5,2037.36,1972.06,2270.67,2107.93,1897.58,1947.76,1764.95,1808.97,1948.7,1914.98,1900.72,1852.44,1862.66,1880.64,1660,1509.26,1528.86,1535.34,1506.78,1457.48,1386.49,1257.02,1251.11,1312.08,1376.93,1565.14,1785.41,1957.91,2117.92,2292.18,2358.3,2499.72,2850.76,3185.08,3893.97,4918.08,5532.72,6327.89
14954,13782.7,12954.6,12324.4,11489.1,10583,9827.67,8907.68,7813.32,7447.16,7553.26,7577.13,7447.74,7564.61,8371.36,8645.94,7287.58,6221.24,6223.24,5993.06,4981.99,3910.64,3680.2,3570.91,3699.16,4349.53,5252.87,6005.07,6287.57,6765.21,6825.31,6081.95,5349.52,4658.61,4278.45,3684.79,3321.2,2666.77,2017.91,2243.58,2546.32,2366.61,2175.81,2390.63,2413.74,2400.13,2388.53,2116.99,1937.65,1938.88,2089.32,2215.86,1952.2,1758.85,1799.68,1672.34,1603.59,1552.2,1506.15,1376.14,1266.73,1319.72,1388.54,1494.48,1638.94,1729.39,1836.77,2060.78,2208.24,2659.4,3308.16,3704.3,4325.12,5173.51,5673.69,6745.22
