ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
168574,0.562492,0.199888,0.199888,49808,1.18166e+006,0.26,0.735, 19717.2, 7934.28, 1057.99, 0.20932,0.0705972,7.44394e-005,2883.79,347.099
130049,0.688495,0.199888,0.199888,55841.4,688013,0.26,0.735, 15211.1, 5524.11, 952.662, 0.289419,0.063621,7.11668e-005,2877.56,344.427
131326,0.645884,0.199888,0.199888,47691.3,1.45529,0.26,0.735, 15360.5, 5771.86, 918.113, 0.260844,0.104181,0.000122964,1512.66,338.965
146913,0.591077,0.199888,0.199888,50885.3,172282,0.26,0.735, 17183.6, 6751.39, 959.552, 0.22643,0.072277,8.3036e-005,2413.01,346.493
97763,0.705456,0.199888,0.199888,49096.3,531597,0.26,0.735, 11434.8, 4096.87, 728.696, 0.301328,0.088346,9.04245e-005,2480.84,346.448
110350,0.545291,0.199888,0.199888,49478.2,624328,0.26,0.735, 12907, 5270.71, 674.957, 0.199254,0.0645899,7.75087e-005,2967.29,357.343
138308,0.610148,0.199888,0.199888,51481.4,99.1487,0.26,0.735, 16177.2, 6257.17, 926.053, 0.238144,0.074454,8.02639e-005,3031.47,347.635
127093,0.535514,0.199888,0.199888,57155,41.2971,0.26,0.735, 14865.3, 6122.11, 765.57, 0.193602,0.0541475,5.84094e-005,4950.89,345.736
183388,0.561909,0.199888,0.199888,63338.9,10223.6,0.26,0.735, 21449.9, 8635.78, 1149.98, 0.208976,0.0482637,4.40792e-005,6442.33,349.333
192812,0.536935,0.199888,0.199888,66312.3,2.66674e+006,0.26,0.735, 22552.2, 9276.36, 1164.07, 0.19442,0.0523896,4.07255e-005,6626.34,361.916
221803,0.584039,0.199888,0.199888,68785.8,1.39198,0.26,0.735, 25943.1, 10252.6, 1434.99, 0.222169,0.04659,3.79537e-005,7369.71,356.87
216147,0.498508,0.199888,0.199888,71161.1,9798.88,0.26,0.735, 25281.5, 10762.4, 1222.76, 0.172607,0.0455327,3.77997e-005,6744.62,352.294
188273,0.577546,0.199888,0.199888,77934.3,1.90152e+006,0.26,0.735, 22021.2, 8749.93, 1207.21, 0.218267,0.0477157,3.26645e-005,8113.72,356.281
176746,0.658839,0.199888,0.199888,77766.5,76501.3,0.26,0.735, 20673, 7687.75, 1253.96, 0.269343,0.0404799,2.85034e-005,9430.97,349.759
169196,0.584618,0.199888,0.199888,78456.4,4376.59,0.26,0.735, 19789.9, 7817.15, 1095.5, 0.222519,0.0393639,3.14747e-005,8493.92,353.679
170145,0.55459,0.199888,0.199888,70463.4,126430,0.26,0.735, 19900.9, 8062.18, 1055.47, 0.204676,0.0560533,5.13211e-005,4644.14,342.21
161827,0.479006,0.199888,0.199888,60710.5,8553.01,0.26,0.735, 18928, 8206.04, 882.466, 0.161762,0.0477856,5.94122e-005,3605.78,355.452
128978,0.548223,0.199888,0.199888,58674.8,2376.53,0.26,0.735, 15085.9, 6144.96, 792.452, 0.200958,0.0693104,7.12592e-005,3270.51,357.67
124480,0.461814,0.199888,0.199888,54668,7.14884,0.26,0.735, 14559.7, 6418.29, 655.579, 0.152304,0.0763953,6.27207e-005,4045.91,355.782
135314,0.449364,0.199888,0.199888,56266.4,1.04608e+006,0.26,0.735, 15826.9, 7064.43, 693.77, 0.145506,0.0834266,6.74507e-005,3604.59,355.193
107505,0.587574,0.199888,0.199888,52438,105054,0.26,0.735, 12574.2, 4954.74, 698.864, 0.224305,0.0712275,6.04108e-005,4677.45,355.168
149610,0.53431,0.199888,0.199888,59222.3,10.0092,0.26,0.735, 17499, 7214.34, 899.479, 0.192909,0.0497231,3.82131e-005,6903.5,344.584
131831,0.689387,0.199888,0.199888,55641.4,3596.4,0.26,0.735, 15419.6, 5595.85, 966.619, 0.290037,0.0966599,5.06004e-005,5563.03,354.673
108228,0.780674,0.199888,0.199888,53099.9,451.881,0.26,0.735, 12658.8, 4268.57, 865.278, 0.358793,0.0931621,6.84307e-005,3723.61,354.376
89923.7,0.871086,0.199888,0.199888,48501.2,1.41114,0.26,0.735, 10517.9, 3284.28, 773.317, 0.442049,0.117488,8.26295e-005,3138.67,341.711
114267,0.83847,0.199888,0.199888,48089.8,1.13846e+006,0.26,0.735, 13365.2, 4294.05, 958.262, 0.409734,0.100857,8.0767e-005,2758.66,345.77
107465,0.846805,0.199888,0.199888,49497.4,47285.7,0.26,0.735, 12569.6, 4009.52, 907.127, 0.417713,0.121733,8.748e-005,3099.68,348.386
129671,0.799098,0.199888,0.199888,49147.7,24.6904,0.26,0.735, 15166.9, 5037.25, 1053.14, 0.374276,0.134448,8.05897e-005,3356.55,358.513
129204,0.735411,0.199888,0.199888,49361.5,221.562,0.26,0.735, 15112.3, 5286.2, 991.554, 0.323229,0.133763,7.76642e-005,3427.56,360.831
133954,0.667528,0.199888,0.199888,44950,2.78211e+006,0.26,0.735, 15667.8, 5786.09, 959.538, 0.275133,0.187469,0.000126139,1883.51,365.74
113551,0.834982,0.199888,0.199888,51350,3.33608,0.26,0.735, 13281.5, 4279.91, 949.635, 0.406448,0.146664,8.25181e-005,2816.59,367.053
92067.2,0.847649,0.199888,0.199888,55916.2,1.48797e+006,0.26,0.735, 10768.6, 3432.52, 777.665, 0.418531,0.0913804,8.20463e-005,3160.14,359.142
106736,0.762889,0.199888,0.199888,62647.9,1.39142,0.26,0.735, 12484.3, 4271.17, 840.078, 0.344427,0.0752856,4.96039e-005,5652.73,358.781
123492,0.672033,0.199888,0.199888,63566.3,33137.5,0.26,0.735, 14444.2, 5315.03, 888.948, 0.278164,0.077116,4.03347e-005,7140.08,355.42
117014,0.748923,0.199888,0.199888,64133.7,70.6663,0.26,0.735, 13686.4, 4735.65, 909.375, 0.33351,0.0635987,4.02277e-005,6776.21,349.432
99628.9,0.641755,0.199888,0.199888,61111.1,68.5139,0.26,0.735, 11653, 4393.32, 693.188, 0.258167,0.0598325,4.10694e-005,6395.85,357.552
122348,0.604861,0.199888,0.199888,63790.7,1457.93,0.26,0.735, 14310.3, 5559.09, 813.678, 0.234871,0.0605015,4.19699e-005,5863.33,357.136
116951,0.579752,0.199888,0.199888,60773.2,6.76158,0.26,0.735, 13679.1, 5425.25, 752.188, 0.21959,0.0665295,5.00168e-005,4750.35,341.926
108443,0.653343,0.199888,0.199888,57077,1.06666,0.26,0.735, 12683.9, 4737.66, 764.626, 0.265719,0.0830047,6.16961e-005,3763.1,342.288
118260,0.676591,0.199888,0.199888,51067.2,461.229,0.26,0.735, 13832.2, 5071.33, 855.474, 0.281252,0.0954173,6.59504e-005,3725.47,339.487
132090,0.683054,0.199888,0.199888,46261.7,382496,0.26,0.735, 15449.9, 5635.25, 962.11, 0.285667,0.109853,8.40801e-005,3216.12,341.098
153509,0.722554,0.199888,0.199888,46662.2,5251.43,0.26,0.735, 17955.1, 6345.65, 1163.68, 0.313686,0.111999,7.45035e-005,3880.44,339.393
128703,0.913118,0.199888,0.199888,44853.1,8262.47,0.26,0.735, 15053.7, 4522.41, 1141.47, 0.48873,0.148562,8.63622e-005,2979.7,339.835
139511,0.967879,0.199888,0.199888,52634.8,470427,0.26,0.735, 16317.8, 4639.75, 1285.33, 0.561293,0.121791,6.85079e-005,3901.02,347.574
192459,0.779081,0.199888,0.199888,57226.8,3.3709,0.26,0.735, 22510.9, 7600.61, 1536.58, 0.357484,0.0795034,4.41329e-005,6657.2,356.791
204327,0.644204,0.199888,0.199888,60468.2,282.857,0.26,0.735, 23899, 8992.43, 1425.7, 0.259753,0.068469,3.4792e-005,8467.04,358.37
161433,0.629468,0.199888,0.199888,58462.3,2.35109,0.26,0.735, 18881.9, 7189.6, 1106.98, 0.250287,0.0666599,3.89044e-005,6443.15,350.013
114906,0.764671,0.199888,0.199888,55652.5,9.4962,0.26,0.735, 13439.9, 4591.49, 905.828, 0.345842,0.0875651,6.20475e-005,4140.43,345.016
101785,0.7832,0.199888,0.199888,52869.3,12.7083,0.26,0.735, 11905.3, 4006.18, 815.551, 0.360878,0.0815098,6.21145e-005,3677.7,354.248
93707.2,0.772262,0.199888,0.199888,52273.1,966.353,0.26,0.735, 10960.4, 3721.36, 743.7, 0.351931,0.0832379,6.0834e-005,3863.21,364.629
117149,0.632488,0.199888,0.199888,57029.5,912.432,0.26,0.735, 13702.3, 5204.64, 806.225, 0.252212,0.0774398,5.85476e-005,4610.94,361.043
95660.8,0.742437,0.199888,0.199888,56476.9,21.0727,0.26,0.735, 11188.9, 3891.77, 738.983, 0.328542,0.106355,6.12432e-005,4525.49,359.989
115664,0.806502,0.199888,0.199888,56977.8,76.9723,0.26,0.735, 13528.5, 4465.56, 945.208, 0.380685,0.128412,4.88108e-005,7374.47,360.216
121799,0.790498,0.199888,0.199888,52771.1,7388,0.26,0.735, 14246.1, 4765.2, 982.036, 0.366969,0.122432,6.97277e-005,3902.98,358.726
149721,0.711437,0.199888,0.199888,55757.8,632854,0.26,0.735, 17512.1, 6244.33, 1122.66, 0.30561,0.110723,5.94182e-005,4739.96,357.099
161015,0.765341,0.199888,0.199888,49447.3,16505.4,0.26,0.735, 18833.1, 6430.44, 1270.07, 0.346376,0.0999444,7.0347e-005,4452.05,352.016
128260,0.907615,0.199888,0.199888,47014.6,534.234,0.26,0.735, 15001.9, 4530.38, 1133.06, 0.48224,0.162301,9.87377e-005,3289.7,355.642
148019,0.808024,0.199888,0.199888,57004,321301,0.26,0.735, 17312.9, 5707.48, 1211.14, 0.382016,0.0996958,6.67246e-005,4250.92,353.532
154157,0.865038,0.199888,0.199888,57120.4,30921.5,0.26,0.735, 18030.9, 5660.6, 1319.65, 0.435826,0.0882212,6.67324e-005,4436.82,346.066
182698,0.730101,0.199888,0.199888,66551.8,192428,0.26,0.735, 21369.2, 7506.71, 1395.03, 0.319261,0.054721,3.98568e-005,8371.78,350.125
235153,0.529055,0.199888,0.199888,77774.6,410.017,0.26,0.735, 27504.6, 11391.7, 1401.87, 0.189894,0.0369923,2.86763e-005,12159.2,355.232
221985,0.542087,0.199888,0.199888,74091.3,821694,0.26,0.735, 25964.3, 10632.2, 1351.06, 0.197396,0.0534478,3.18995e-005,10641.3,351.342
231886,0.584414,0.199888,0.199888,67079.2,2539.56,0.26,0.735, 27122.4, 10715.4, 1500.99, 0.222395,0.0570782,4.62257e-005,7316.04,371.001
187307,0.555495,0.199888,0.199888,63257.1,14157,0.26,0.735, 21908.2, 8868.54, 1163.5, 0.205205,0.071569,5.42307e-005,5286.64,370.73
196794,0.413836,0.199888,0.199888,53708.9,754763,0.26,0.735, 23017.9, 10671.1, 926.367, 0.126299,0.0752121,7.04486e-005,3796.4,369.57
180592,0.412887,0.199888,0.199888,57876,20.3679,0.26,0.735, 21122.8, 9802.97, 847.984, 0.125788,0.0611361,5.307e-005,6319.27,361.039
215906,0.358004,0.199888,0.199888,61655.4,617.921,0.26,0.735, 25253.3, 12559.5, 857.136, 0.0964351,0.0388137,5.33374e-005,5606.92,366.845
151725,0.584948,0.199888,0.199888,62484.8,6.55269,0.26,0.735, 17746.4, 7008.04, 982.825, 0.222718,0.0438473,5.37135e-005,5169.15,360.564
154244,0.778591,0.199888,0.199888,57868.1,94935.3,0.26,0.735, 18041.1, 6093.86, 1230.95, 0.357082,0.0668947,7.39311e-005,3741.63,344.956
121363,0.887994,0.199888,0.199888,57741.2,109.569,0.26,0.735, 14195.2, 4365.46, 1056.92, 0.460065,0.10405,7.17658e-005,3613.5,351.469
160059,0.83119,0.199888,0.199888,59505.6,28.3229,0.26,0.735, 18721.2, 6052.41, 1334.55, 0.402909,0.0962975,5.41921e-005,5788.14,337.004
141672,0.776166,0.199888,0.199888,53115.7,2425.31,0.26,0.735, 16570.6, 5608.29, 1128.23, 0.3551,0.15242,8.47274e-005,3513.68,342.464
215957,0.691591,0.199888,0.199888,53855.2,1.63663,0.26,0.735, 25259.3, 9150.63, 1587.08, 0.291568,0.119706,7.48101e-005,3954.47,351.079
167899,0.631712,0.199888,0.199888,55721,24925.5,0.26,0.735, 19638.2, 7464.02, 1154.42, 0.251717,0.0907016,6.71181e-005,3577.3,333.713
141239,0.801825,0.199888,0.199888,60352.2,2318.8,0.26,0.735, 16520, 5474.25, 1149.72, 0.376624,0.108921,5.67897e-005,4539.3,321.728
136776,0.790991,0.199888,0.199888,62217.7,891.12,0.26,0.735, 15998, 5349.02, 1103.26, 0.367384,0.109355,6.04545e-005,4478.36,327.692
201634,0.612057,0.199888,0.199888,53446.9,766.491,0.26,0.735, 23584, 9107.87, 1353.31, 0.239331,0.117399,8.26937e-005,3317.7,321.221
190141,0.608743,0.199888,0.199888,52197.2,668476,0.26,0.735, 22239.7, 8611.99, 1270.83, 0.237272,0.134863,8.96609e-005,2895.89,326.084
157845,0.746339,0.199888,0.199888,55686.6,19.3228,0.26,0.735, 18462.3, 6401.48, 1223.78, 0.331523,0.114879,7.8345e-005,3103.63,337.276
181750,0.769982,0.199888,0.199888,57344.9,5808.32,0.26,0.735, 21258.3, 7231.19, 1439.55, 0.350092,0.108622,7.29575e-005,3400.04,340.649
160738,0.770927,0.199888,0.199888,67043.8,216.18,0.26,0.735, 18800.7, 6390.29, 1274.19, 0.350853,0.0868131,5.71374e-005,4988.85,334.392
200677,0.759552,0.199888,0.199888,66962.8,323246,0.26,0.735, 23472.1, 8052.13, 1574.73, 0.341791,0.0974528,5.59043e-005,5747.16,331.371
200471,0.714867,0.199888,0.199888,65334.5,99582,0.26,0.735, 23448, 8338.05, 1508.31, 0.308085,0.0920628,6.45257e-005,4358.97,332.815
206696,0.607469,0.199888,0.199888,62562.8,3.61516,0.26,0.735, 24176.1, 9371.59, 1379.24, 0.236483,0.0930613,5.58807e-005,5532.72,326.919
133614,0.775992,0.199888,0.199888,64832.7,10504.4,0.26,0.735, 15628.1, 5290.03, 1063.89, 0.354959,0.0824706,5.49029e-005,5673.69,334.652
114665,0.877314,0.199888,0.199888,68313.1,282278,0.26,0.735, 13411.8, 4164.64, 990.707, 0.448575,0.058239,4.37882e-005,7937.15,345.169
124378,0.895182,0.199888,0.199888,63766.9,10062.9,0.26,0.735, 14547.8, 4444.47, 1088.9, 0.468021,0.0697418,5.35879e-005,6048.02,353.066
125155,0.809256,0.199888,0.199888,61593.7,95.7368,0.26,0.735, 14638.6, 4820.9, 1025.1, 0.383098,0.061135,4.95895e-005,6552.19,358.984
106885,0.79993,0.199888,0.199888,63036.9,7.8212,0.26,0.735, 12501.7, 4149.24, 868.69, 0.374991,0.0598485,5.65007e-005,5715.22,364.987
104456,0.780525,0.199888,0.199888,57130.8,2.13773,0.26,0.735, 12217.6, 4120.31, 835.015, 0.35867,0.0527455,4.98845e-005,5942.93,361.709
162234,0.704597,0.199888,0.199888,61425.6,3.27944,0.26,0.735, 18975.6, 6803.26, 1208.2, 0.300717,0.0505257,4.87479e-005,6489.68,357.88
125243,0.797813,0.199888,0.199888,48161.8,2.37559,0.26,0.735, 14649, 4870.45, 1016.09, 0.373175,0.0860672,8.24643e-005,3645.22,357.975
149462,0.818979,0.199888,0.199888,51447.7,1.67667e+006,0.26,0.735, 17481.8, 5710.46, 1233.99, 0.391746,0.0920119,7.52323e-005,3634.71,364.257
107755,0.950092,0.199888,0.199888,50770.6,567481,0.26,0.735, 12603.5, 3650.87, 980.781, 0.535939,0.161263,9.15054e-005,3315.7,359.844
136846,0.668253,0.199888,0.199888,50575.3,32.8427,0.26,0.735, 16006.2, 5907.6, 981.034, 0.275619,0.111333,9.03672e-005,2777.71,349.35
144642,0.695821,0.199888,0.199888,54435.6,6170.43,0.26,0.735, 16917.9, 6108.17, 1067.62, 0.294522,0.0989386,6.72619e-005,4337.17,337.008
149449,0.660965,0.199888,0.199888,68118.8,2.99929e+006,0.26,0.735, 17480.2, 6489.39, 1062.81, 0.270753,0.0570764,4.20458e-005,8205.38,336.954
263631,0.356239,0.199888,0.199888,82027.8,89.3085,0.26,0.735, 30835.5, 15374.8, 1039.98, 0.0954927,0.0286214,2.88828e-005,10124.2,344.528
240956,0.491166,0.199888,0.199888,67694.1,7.39873,0.26,0.735, 28183.3, 12079.4, 1344.83, 0.168508,0.0435517,4.33432e-005,7479.63,333.696
242864,0.454828,0.199888,0.199888,64840.8,237034,0.26,0.735, 28406.5, 12609.6, 1260.17, 0.148484,0.0445206,5.21951e-005,5102.38,342.771
263371,0.514479,0.199888,0.199888,72456.3,1.47438,0.26,0.735, 30805.1, 12924.9, 1532.4, 0.181596,0.0407908,4.1535e-005,6936.44,342.491
232756,0.608063,0.199888,0.199888,68719.1,323203,0.26,0.735, 27224.2, 10548, 1554.31, 0.236851,0.0478884,5.21649e-005,5141.01,334.84
237347,0.551388,0.199888,0.199888,65340.6,6947.41,0.26,0.735, 27761.2, 11277.4, 1465.29, 0.202803,0.0514651,5.35037e-005,5080.07,343.509
219080,0.39099,0.199888,0.199888,65661.4,2.15668e+006,0.26,0.735, 25624.6, 12201.7, 967.924, 0.114052,0.0413359,4.88516e-005,5417.35,350.099
144185,0.577061,0.199888,0.199888,67665.2,915.232,0.26,0.735, 16864.6, 6703.7, 923.897, 0.217977,0.0415589,4.02944e-005,7167.91,337.3
131624,0.633277,0.199888,0.199888,70095.3,1338.62,0.26,0.735, 15395.4, 5844.03, 906.699, 0.252716,0.0355019,4.18257e-005,5680.43,329.914
144844,0.544931,0.199888,0.199888,73624.1,1.49364e+006,0.26,0.735, 16941.6, 6920.42, 885.45, 0.199045,0.0380932,4.00958e-005,6641.79,322.557
119440,0.623865,0.199888,0.199888,73423.6,125710,0.26,0.735, 13970.2, 5343.58, 813.479, 0.246735,0.0412098,3.71112e-005,6970.37,324.917
139759,0.654414,0.199888,0.199888,65477.1,469.591,0.26,0.735, 16346.9, 6100.57, 986.632, 0.266423,0.065851,4.47116e-005,6227.18,325.664
137011,0.779345,0.199888,0.199888,61294.4,1.41932e+006,0.26,0.735, 16025.5, 5409.7, 1094.14, 0.3577,0.0948786,5.96369e-005,4139.8,329.327
115042,0.835006,0.199888,0.199888,61511,1502.74,0.26,0.735, 13455.9, 4336.02, 962.122, 0.406471,0.109777,6.50282e-005,3414.66,330.101
126523,0.769017,0.199888,0.199888,63713.9,3375.85,0.26,0.735, 14798.7, 5037.85, 1001.27, 0.349316,0.0931046,5.55046e-005,4388.06,335.287
126936,0.797731,0.199888,0.199888,67885,958.028,0.26,0.735, 14847, 4936.63, 1029.75, 0.373105,0.0945593,5.29847e-005,4866.98,331.039
135445,0.724929,0.199888,0.199888,61096.8,179771,0.26,0.735, 15842.3, 5588.29, 1029.1, 0.315432,0.0796853,6.67334e-005,4224.7,334.125
153515,0.774018,0.199888,0.199888,73742.4,772.439,0.26,0.735, 17955.8, 6087.76, 1220.24, 0.353353,0.0565002,4.70311e-005,5600.32,330.791
173758,0.701509,0.199888,0.199888,73094.3,92.7641,0.26,0.735, 20323.5, 7304.52, 1289.99, 0.298527,0.0532207,4.58177e-005,5908.28,330.546
176228,0.729668,0.199888,0.199888,64510.4,22250,0.26,0.735, 20612.4, 7243.37, 1345.07, 0.318939,0.0652561,6.8479e-005,3764.92,338.681
157411,0.632824,0.199888,0.199888,69126.1,2.86972e+006,0.26,0.735, 18411.5, 6991.47, 1083.74, 0.252427,0.0592334,6.38766e-005,3930.58,346.532
165070,0.616999,0.199888,0.199888,72149,2869.63,0.26,0.735, 19307.3, 7426.28, 1114.78, 0.242417,0.0409643,5.53085e-005,3727.55,342.333
117354,0.78491,0.199888,0.199888,57959.3,12.4559,0.26,0.735, 13726.3, 4612.48, 941.684, 0.362296,0.0690665,9.19729e-005,2170.34,339.23
149813,0.751704,0.199888,0.199888,55085.6,31.5652,0.26,0.735, 17522.8, 6049.48, 1167.25, 0.33566,0.100877,0.000107058,1995.05,340.264
168912,0.775853,0.199888,0.199888,59060.7,782.226,0.26,0.735, 19756.7, 6688.3, 1344.79, 0.354845,0.105844,8.20872e-005,2956.39,333.388
192133,0.784021,0.199888,0.199888,57735.5,4416.73,0.26,0.735, 22472.7, 7557.08, 1540.55, 0.361559,0.124377,9.14314e-005,2787.95,328.866
170762,0.833056,0.199888,0.199888,59115.3,15652.3,0.26,0.735, 19973.1, 6446.86, 1425.9, 0.404646,0.117022,8.0945e-005,3466.06,339.744
211041,0.7756,0.199888,0.199888,60411.7,10700.3,0.26,0.735, 24684.3, 8358.2, 1679.83, 0.354639,0.117342,9.59182e-005,2876.39,334.91
166389,0.846715,0.199888,0.199888,64397.2,2563.53,0.26,0.735, 19461.6, 6208.47, 1404.42, 0.417627,0.0908185,7.09212e-005,4018.74,340.281
136588,0.98795,0.199888,0.199888,59911.8,10004.4,0.26,0.735, 15975.9, 4443.64, 1275.49, 0.592468,0.107579,7.78909e-005,3195.69,346.454
120946,0.872928,0.199888,0.199888,57911.4,1.70714e+006,0.26,0.735, 14146.4, 4410.05, 1041.54, 0.443966,0.0799106,8.54969e-005,3154.84,353.196
148796,0.827065,0.199888,0.199888,60088.4,16.6864,0.26,0.735, 17403.9, 5646.29, 1236.55, 0.399099,0.0671013,7.12253e-005,3814.25,342.354
128644,0.928718,0.199888,0.199888,56758.2,196497,0.26,0.735, 15046.8, 4452.84, 1153.64, 0.507839,0.098328,9.02656e-005,2850.19,338.212
122963,0.960129,0.199888,0.199888,58634.9,106.385,0.26,0.735, 14382.3, 4123.09, 1126.93, 0.550006,0.10906,7.55683e-005,3890.37,348.451
130160,0.966856,0.199888,0.199888,57989.2,6.20429,0.26,0.735, 15224.1, 4333.5, 1198.36, 0.559781,0.118885,7.89096e-005,3702.22,344.453
110344,0.878454,0.199888,0.199888,56683.1,1507.4,0.26,0.735, 12906.3, 4003.56, 954.18, 0.449784,0.100186,6.77387e-005,3959.23,355.85
109989,0.880882,0.199888,0.199888,54436.9,1.63511e+006,0.26,0.735, 12864.8, 3981.95, 952.832, 0.452371,0.110957,7.66414e-005,3308.16,354.143
102218,0.920337,0.199888,0.199888,50649.8,26.9718,0.26,0.735, 11955.9, 3567.06, 911.25, 0.497437,0.0805024,9.33494e-005,2458.58,354.308
111549,0.738306,0.199888,0.199888,47260.2,20098.1,0.26,0.735, 13047.2, 4553.23, 858.394, 0.32541,0.0831213,8.42721e-005,3043.97,356.655
126855,0.754797,0.199888,0.199888,56887.9,15813,0.26,0.735, 14837.6, 5109.67, 991.17, 0.338064,0.0761251,6.47402e-005,3648.96,351.688
126911,0.914393,0.199888,0.199888,55606.7,327.729,0.26,0.735, 14844.1, 4454.05, 1126.6, 0.490251,0.100535,6.58317e-005,3902.98,346.631
