sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012
14369.4,13464.7,12283.4,10525.6,9108.6,8299.11,7432.1,6763.05,6284.91,5974.93,6003.17,6065.48,4445.09,3599.87,4419.22,4090.53,5783.15,7008.39,7377.76,8364.36,8727.77,9754.49,10006.8,8340,7348.11,7466.11,7077.29,6915.05,7103.64,6420.3,5396.62,4809.88,4430.59,3755.16,3534.1,3180.76,3381.16,4166.5,3995.63,3511.08,3116.02,2817.84,2535.03,2432.01,2401.71,2364.87,2366.66,2017.3,1883.07,1763.31,1627.02,1885.43,1693.96,1480.59,1500.95,1444.59,1218.11,985.194,907.062,1000.88,1083.29,1303.79,1703.03,2057.09,2368.17,2754.46,3019.16,3100.38,3257.42,3483.89,3848.71,4133.07,4390.81,4693.31,5155.03,5752.16,6079.11,6441.37,6730.79,7202.19,7896.91,8320.96,8721.11,9097,9663.7
15569.4,14698.2,13508.1,10968.2,9143.15,8282.53,7352.94,6716.51,6556.63,6595,6494.43,6341.42,5228.91,4097.18,4641.09,4650.9,7075.48,9241.97,9811.28,10429.8,9968.82,9631.74,9005.61,7806.89,7186.94,7695.36,8190.81,8503.03,8705.59,8146.21,6712.62,5886.31,5359.07,4584.91,4485.87,3656.79,3535.01,3788.61,3252.99,3030.5,2963.41,2727.25,2361.68,2090.11,1971.09,1866.13,1868.91,1664.27,1422.21,1457.24,1503.4,1870.84,1863.34,1894.81,1853.52,1533.18,1160.56,894.189,788.282,795.908,831.191,876.008,1025.24,1254.26,1535.8,1898.15,2157.34,2249.8,2365.63,2477.91,2789.21,3154.64,3572.61,4034.38,4702.32,5350.4,5645.2,6114.71,6442.58,7548.55,8942.23,9684.45,10657.6,11199.1,12231
18316.2,17664.7,15482.5,12617.8,11162.6,10437.8,9647.55,9087.84,9126.01,9401.02,9262.98,9173.82,8191.3,6713.19,6748.27,6668.43,7837.35,8968.37,9903.35,11296.5,10995.6,10620.8,10301.9,10206.2,9806.96,9907.24,10107.5,9474.58,8939.11,7969.46,6628.59,5663.44,4643.97,3685.39,3015.41,2067.07,2456.76,2763.87,2456.89,2738.14,3007.96,3009.02,2931.09,2848.46,2349.37,1828.71,1683.08,1558.8,1571.29,1908.96,1979.22,1958.72,1399.82,1311.52,1490.29,1503.38,1256.87,1115.49,1056.18,1020.92,1061.67,1198.27,1428.56,1792.43,2118.17,2426.9,2708.01,2756.94,2961.07,3205.9,3492.04,3922.19,4344.42,4950.34,5936.25,6744.95,7187.69,7457.15,8184.11,9343.65,10028.7,10878.2,12123,12815.4,14371.9
18180.8,17585.1,15770.5,13669.1,12629.2,11698.7,10249.3,8794.55,8228.94,8490.54,9198.05,10347.9,10441,9493.03,9326.69,8666.2,8330.96,8561.06,8800.88,9302.83,8613.94,8267.33,8293.26,8186.64,8686.64,9125,8866.86,8615.49,8844.05,7955.93,6586.61,6098.95,4897.13,3730.5,3390.62,2615.07,2265.44,2412.83,2368.04,2519.56,2731.49,2653.28,2889.57,3013.35,2411.06,2007.09,1940.43,1410.14,1196.11,1389.02,1491.66,1527.64,1199.66,1159.41,1290.77,1284.34,1040.49,937.062,889.082,884.811,1011.62,1085.84,1241.49,1502.7,1680.58,1887.71,2052.02,2026.61,2116.81,2294.28,2453.34,2731.12,3134.48,3524.39,3807.77,4005.35,4322.99,4612.02,5320.52,6245.3,6827.11,7287.73,8193.75,9035.2,9576.41
15917.1,15088.1,13910.6,12384.9,11265.4,10392.2,9265.7,8104.42,7796.44,8266.02,9390.66,11164.9,12324.5,12699.4,13142,13064.5,12391.3,11522.3,10977.1,11117.1,10513.4,11625.4,12560.8,11656.5,11429.9,11149.1,10225,9850.41,9368.34,8744.31,7978.75,7288.28,6229.88,5213.13,4739.41,4033.78,3741.78,3417.75,3150.27,3240.13,3200.5,2798.17,2589.68,2826.35,2400.25,1915.48,1753.79,1417.01,1263.86,1413.72,1469.29,1498.09,1344.33,1130.16,1066.53,1045.8,980.715,982.441,935.33,932.845,1025.11,1091.59,1199.64,1446.9,1711.14,1870.17,1915.25,1879.34,1901.37,1985.39,2168.02,2411.28,2789.39,3240.14,3723.77,4253.91,4723.49,5101.54,6139.22,7311.23,8057.53,8860.15,9842.09,10531.4,10765.7
12884.1,12021.7,10816.4,9227.34,8235.49,7344.93,6712.61,6424.2,6437.76,7302.18,8709.17,10687.1,12751.8,14553.8,16306.4,17251.1,17035.7,15920.3,14803.1,13643.8,11921.3,11476.7,10779.8,9858.51,9722.6,9523.54,8479.04,7682.58,7693.42,7331.12,6449.93,5914.39,5496.17,5168.08,4480.94,3437.27,2588.5,1990.07,2094.52,2584.11,2827.58,2689.26,2563.2,2536.22,2425.77,2178.2,1972.64,1739.16,1421.79,1388.39,1462.76,1607.04,1506.91,1433.41,1414.39,1201.66,1036.59,961.44,857.138,875.459,972.237,992.109,983.671,1136.04,1317.85,1494.23,1617.17,1614.38,1644.73,1788.51,2000.56,2163.01,2434.69,2672.06,3052.68,3548.56,3846.41,4055.39,4649.69,5396.7,6014.99,6568.87,7774.36,8934.07,9502.68
12755.1,11535,10268.3,8678.77,8005.66,7479.87,7107.87,7309.66,7743.33,8528.96,10280.1,12226.3,14752.1,19072.8,21833.3,21780.5,20589,18921,16837,14547.8,12509.2,11234.4,10280.5,9286.59,9822.14,10597.3,9643.81,8873.36,9463.46,9482.78,8656.14,8233.08,7711.2,6263.06,5658.29,5525.44,4782.74,3714.46,3031.08,2857.75,2541.99,2538.81,2587.36,2676.24,2598.01,2190.62,1854.03,1599.07,1509.24,1547.86,1451.5,1370.9,1214.22,1115.36,1095.61,951.234,906.673,978.158,945.81,925.042,930.712,841.488,803.467,928.473,1049.33,1126.77,1147.46,1129.06,1177.91,1308.85,1473.16,1588.8,1795.13,2050.6,2325.75,2816.35,3244.89,3474.28,3895.94,4426.82,4853.78,5151.97,5915.18,6654.45,6792.68
19233,18197.9,16436.7,14295.5,13532.6,12786.9,11913,11767.3,11834.2,11913.6,12316.2,12631.1,14820.2,18473,20426.3,20015.2,18830.2,17507,15291.6,12709.2,11189.2,10269.5,9883.5,9488.01,10342.6,11694.6,9552.43,7769.11,7899.92,6958.78,5927.39,5879.9,5971.3,6190.39,6281.58,5932.98,4844.86,3634.82,2996.14,3060.42,2915.86,2958.34,3100.46,2996.18,2739.1,2310.52,2051.75,1744.61,1637.92,1731.43,1617.88,1431.37,1366.12,1576.04,1672.73,1368.12,1193.29,1049.92,876.957,810.415,793.24,734.619,719.621,848.966,966.905,1034.78,1025.28,997.892,1038.13,1151.55,1334.86,1490.09,1684.83,1912.12,2159.22,2670.92,3160.7,3433.61,3712.92,4184.21,4837.05,5172.96,6369.19,7606.42,7887.3
20225.1,18992.5,17800.2,16235,15744.8,14665.2,14419,14813.2,14117.1,13932.8,13918,13485.8,14314.5,15913.4,16585,15614.8,14119.6,12935.5,10750.1,7264.71,5321.21,5193.64,5631.72,5253.34,4950.34,5194.44,4560.59,3959.86,4420.7,4856.43,5020.39,4984.02,4697.87,4434.96,4295.97,4118.38,3145.79,2194.17,1922.65,2081.58,2037.96,2002.22,2273.6,2192.02,1877.1,1849.4,1857.9,1685.33,1619.87,1667.11,1544.69,1284.22,1003.8,1097.36,1022.06,814.916,789.445,739.237,633.97,574.683,566.878,496.537,509.632,606.407,660.976,710.379,684.042,677.021,724.18,815.657,945.672,1077.92,1271.71,1532.3,1806.85,2262.64,2699.56,2954.98,3284.38,3564.73,3771.89,3961.87,4554.42,5078.26,5489.39
23894.1,22455.2,21158.7,19516.2,19143.9,17988.6,16958.3,16640.4,15569.3,15103.2,14754.1,14837.5,15036.9,15204.3,14477.6,12763.3,11385.2,10099.4,8925.09,6945.86,5002.06,5456.45,6396.55,5596.12,4793.46,4666.45,4507.66,4241.02,5890.49,7279.01,6638.4,5747.73,4267.71,3890.22,4550.75,4252.23,3490.04,3093.34,2447.93,2846.13,3414.6,3296.19,3181.96,2823.35,2329.51,2323.11,2416.26,2144.5,2023.37,1926.14,1714.11,1460.73,1015.36,1008.3,897.247,896.282,992.916,938.959,826.518,733.755,700.114,603.014,620.4,742.027,815.474,895.755,984.64,1105.93,1209.31,1339.84,1504.99,1716.85,1933.99,2130.01,2508.14,3085.52,3543.39,3888.96,4304.32,4733.46,5259.01,5598.25,7011.52,8533.33,8919.24
