ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
80976.3,0.85132,0.199888,0.199888,54288.9,74.7879,0.26,0.735, 9471.35, 3009.42, 685.936, 0.422112,0.0591386,6.23529e-005,7830.19,389.557
85166,0.865991,0.199888,0.199888,58277.4,3.80792,0.26,0.735, 9961.4, 3124.63, 729.585, 0.436799,0.0574719,5.84077e-005,10241.6,381.966
103770,0.744903,0.199888,0.199888,55559.9,10343,0.26,0.735, 12137.4, 4213.32, 803.468, 0.330423,0.0671817,5.84963e-005,11174.2,378.573
130618,0.639239,0.199888,0.199888,56151.9,2.5499,0.26,0.735, 15277.7, 5771.53, 906.132, 0.256543,0.0640572,5.99491e-005,10427.9,391.381
100859,0.792145,0.199888,0.199888,55409.1,3.76171,0.26,0.735, 11796.9, 3940.6, 814.342, 0.368357,0.0708669,6.49472e-005,8989.73,384.428
92977,0.914438,0.199888,0.199888,48431.1,2.01455e+006,0.26,0.735, 10875, 3262.96, 825.394, 0.490305,0.152531,8.92283e-005,6275.91,384.87
97382.1,0.885698,0.199888,0.199888,45185.6,495159,0.26,0.735, 11390.3, 3510.19, 846.639, 0.457562,0.130131,9.51865e-005,5530.13,382.101
68822.2,0.83027,0.199888,0.199888,49193.7,492751,0.26,0.735, 8049.75, 2604.46, 573.407, 0.402056,0.123461,6.40752e-005,7524.65,394.408
84114.9,0.691754,0.199888,0.199888,53801,2.93204e+006,0.26,0.735, 9838.46, 3563.69, 618.268, 0.291682,0.0767625,5.87547e-005,7598.4,385.01
111921,0.693737,0.199888,0.199888,55657.2,172758,0.26,0.735, 13090.8, 4734.26, 824.338, 0.293065,0.0618802,5.21907e-005,7660.55,399.327
115589,0.763192,0.199888,0.199888,54752.8,2.38552e+006,0.26,0.735, 13519.8, 4624.32, 910.009, 0.344668,0.0730014,5.70026e-005,7909,401.513
121853,0.716706,0.199888,0.199888,55123.7,4651.02,0.26,0.735, 14252.5, 5060.69, 918.456, 0.309418,0.0843478,6.45972e-005,7230.12,395.147
119839,0.787576,0.199888,0.199888,57806,1.49245,0.26,0.735, 14017, 4699.84, 963.83, 0.364518,0.0939462,6.6802e-005,7306.57,398.378
151353,0.681985,0.199888,0.199888,64151.1,164853,0.26,0.735, 17702.9, 6462.57, 1101.17, 0.284934,0.0847833,5.44279e-005,8931.38,403.804
92421.4,0.807734,0.199888,0.199888,59455.2,46.7094,0.26,0.735, 10810, 3564.56, 756.043, 0.381762,0.113762,6.51534e-005,7304.55,387.385
102809,0.784509,0.199888,0.199888,64854.2,19.693,0.26,0.735, 12025, 4042.12, 824.684, 0.361963,0.0943391,6.39582e-005,7955.24,384.719
112866,0.890147,0.199888,0.199888,65474.9,82763.1,0.26,0.735, 13201.3, 4051.82, 984.477, 0.462429,0.113205,5.35506e-005,9549.38,387.672
137132,0.713836,0.199888,0.199888,59456.5,146846,0.26,0.735, 16039.6, 5708.35, 1030.71, 0.307339,0.0964729,6.78914e-005,6903.42,379.629
181315,0.659277,0.199888,0.199888,58633.8,2832.68,0.26,0.735, 21207.4, 7883.73, 1287, 0.269634,0.0799773,5.7301e-005,7951.01,387.413
136361,0.732595,0.199888,0.199888,54623.8,3.04024,0.26,0.735, 15949.4, 5591.63, 1043.69, 0.32112,0.0990635,6.73968e-005,7139.27,401.398
128689,0.70927,0.199888,0.199888,50497.1,89067.4,0.26,0.735, 15052, 5376.45, 962.875, 0.304053,0.120609,7.74981e-005,5562.81,401.514
103579,0.826665,0.199888,0.199888,53757.9,1.40478e+006,0.26,0.735, 12115.1, 3931.78, 860.502, 0.398732,0.128961,6.76258e-005,6940.27,405.181
91465.3,0.95359,0.199888,0.199888,59089.6,1.29372e+006,0.26,0.735, 10698.2, 3087.85, 834.518, 0.540773,0.120808,5.14729e-005,10342.8,401.186
108657,0.857748,0.199888,0.199888,59533,5081.65,0.26,0.735, 12709, 4015.53, 924.984, 0.428471,0.0923614,5.39578e-005,9789.96,391.092
127792,0.734296,0.199888,0.199888,56508.8,30098.3,0.26,0.735, 14947.1, 5233.1, 979.683, 0.322392,0.0966132,5.11269e-005,9982.37,404.97
131665,0.725717,0.199888,0.199888,58639.7,1729.2,0.26,0.735, 15400.2, 5428.92, 1001.14, 0.316013,0.0701995,4.04422e-005,14388,405.546
106898,0.761056,0.199888,0.199888,55480.6,793369,0.26,0.735, 12503.2, 4284.03, 839.972, 0.342977,0.0811092,4.32566e-005,14617.3,399.666
84752,0.808764,0.199888,0.199888,53979.6,57.9146,0.26,0.735, 9912.97, 3265.95, 693.896, 0.382665,0.0825123,4.34773e-005,14484.2,401.562
93779.4,0.781707,0.199888,0.199888,52311.8,1.2535,0.26,0.735, 10968.9, 3695.59, 750.435, 0.359644,0.0765039,4.71952e-005,11940.1,401.193
97232,0.831402,0.199888,0.199888,50670.7,32.9765,0.26,0.735, 11372.7, 3676.03, 810.842, 0.403106,0.0786571,4.92289e-005,10506.2,398.243
119174,0.673506,0.199888,0.199888,49297.8,917.222,0.26,0.735, 13939.1, 5123.12, 859.227, 0.279159,0.0821417,6.43845e-005,10160,397.22
106661,0.630799,0.199888,0.199888,47581.9,349164,0.26,0.735, 12475.5, 4745.14, 732.562, 0.251135,0.0733062,6.88708e-005,8672.31,391.631
103224,0.725024,0.199888,0.199888,44275.9,1.89029,0.26,0.735, 12073.5, 4258.56, 784.36, 0.315502,0.101258,8.19045e-005,8192.09,393.323
124099,0.653471,0.199888,0.199888,40873,24.9796,0.26,0.735, 14515.2, 5421.09, 875.144, 0.265803,0.127502,8.60658e-005,6465.88,389.663
96704.3,0.723454,0.199888,0.199888,42292.8,747.699,0.26,0.735, 11311, 3994.61, 733.707, 0.314346,0.091605,7.16577e-005,7173.1,387.997
125340,0.66317,0.199888,0.199888,39183.7,1.6223e+006,0.26,0.735, 14660.4, 5432.94, 893.542, 0.27222,0.0908716,7.75708e-005,7411.92,392.529
139990,0.582584,0.199888,0.199888,36038.7,3326.51,0.26,0.735, 16373.8, 6478.71, 903.883, 0.221292,0.0846446,8.95839e-005,6614.43,397.077
94513.5,0.755854,0.199888,0.199888,36345.4,207024,0.26,0.735, 11054.7, 3803.71, 739.18, 0.33889,0.113885,8.48714e-005,7336.07,395.646
93929.5,0.816265,0.199888,0.199888,41062.3,3.02833e+006,0.26,0.735, 10986.4, 3596.94, 773.79, 0.389311,0.106331,6.26404e-005,12627,402.472
101423,0.766545,0.199888,0.199888,38565.7,10244.3,0.26,0.735, 11862.8, 4046.54, 800.871, 0.347337,0.125608,8.25006e-005,7430.01,394.327
94111.9,0.731452,0.199888,0.199888,40582.4,369.125,0.26,0.735, 11007.7, 3862.69, 719.538, 0.320266,0.0956148,8.84623e-005,7372.71,397.856
89263.9,0.866997,0.199888,0.199888,42815,72203,0.26,0.735, 10440.7, 3272.05, 765.274, 0.437829,0.128395,8.62026e-005,7921.94,400.364
74347.3,0.926748,0.199888,0.199888,44565.4,3257.38,0.26,0.735, 8695.99, 2578.39, 665.799, 0.505365,0.158584,7.61702e-005,8509.04,410.023
88433.8,0.777457,0.199888,0.199888,44605,304.663,0.26,0.735, 10343.6, 3497.07, 705.05, 0.356154,0.161102,7.73074e-005,7093.73,404.156
99305.3,0.786455,0.199888,0.199888,46289.7,1.50456e+006,0.26,0.735, 11615.2, 3898.13, 797.913, 0.363582,0.112951,7.4385e-005,7065.99,402.799
99353.1,0.872318,0.199888,0.199888,43596.1,166182,0.26,0.735, 11620.8, 3624.68, 855.199, 0.44333,0.150159,9.03498e-005,6096.71,402.826
89045.1,0.892325,0.199888,0.199888,42207.3,19773,0.26,0.735, 10415.1, 3190.29, 777.943, 0.464836,0.199965,0.000108288,5394.69,396.715
91446.1,0.819148,0.199888,0.199888,44985.3,6422.7,0.26,0.735, 10695.9, 3493.35, 755.104, 0.391899,0.17132,9.01952e-005,6503.47,399.502
83760.2,0.884143,0.199888,0.199888,49963.1,3152.65,0.26,0.735, 9796.97, 3023.45, 727.372, 0.455877,0.171637,8.00409e-005,6976.35,402.94
114686,0.938089,0.199888,0.199888,55047.2,283.632,0.26,0.735, 13414.2, 3933.12, 1035.23, 0.519867,0.152477,7.29226e-005,9305.21,397.453
105594,0.978044,0.199888,0.199888,45953.7,75.2307,0.26,0.735, 12350.7, 3473.35, 979.545, 0.576711,0.193033,0.00011683,5315.07,399.489
103894,0.932118,0.199888,0.199888,49835.8,22955.9,0.26,0.735, 12151.9, 3584.15, 933.91, 0.512153,0.164701,8.28205e-005,7156.73,402.35
112391,0.94324,0.199888,0.199888,50687.6,2378.14,0.26,0.735, 13145.8, 3834.56, 1018.15, 0.526669,0.139647,7.29733e-005,7446.16,388.679
108562,0.880738,0.199888,0.199888,50878.8,29419.8,0.26,0.735, 12697.9, 3930.8, 940.368, 0.452217,0.143975,7.15551e-005,6426.15,394.011
88142.9,0.973327,0.199888,0.199888,54131.6,84.1315,0.26,0.735, 10309.6, 2914.27, 815.071, 0.569466,0.135568,5.61702e-005,8457.27,381.159
99537.7,0.985661,0.199888,0.199888,50044.8,244370,0.26,0.735, 11642.4, 3246.62, 928.089, 0.588759,0.143782,5.91327e-005,8382.07,387.898
96228.3,0.910991,0.199888,0.199888,49848.5,785.292,0.26,0.735, 11255.3, 3388.14, 852.152, 0.486207,0.108598,6.50371e-005,7878.87,389.541
83978.3,0.823462,0.199888,0.199888,43454.6,42621.1,0.26,0.735, 9822.48, 3196.42, 695.868, 0.395805,0.143711,8.45231e-005,7227.99,391.401
99098.7,0.820303,0.199888,0.199888,46531,1.87261,0.26,0.735, 11591, 3782.01, 819.063, 0.39294,0.108898,7.60288e-005,6361.41,395.383
92206.5,0.917158,0.199888,0.199888,46205.7,4.20746,0.26,0.735, 10784.9, 3227.52, 820.143, 0.493575,0.128978,8.834e-005,5878.19,383.648
117687,0.847109,0.199888,0.199888,42955.7,11.3332,0.26,0.735, 13765.2, 4389.74, 993.649, 0.418008,0.105524,0.000107052,5755.85,385.979
103087,0.856972,0.199888,0.199888,43265.2,18238.6,0.26,0.735, 12057.6, 3812.3, 877.051, 0.427697,0.139325,0.000116482,5406.7,383.678
104392,0.927465,0.199888,0.199888,48468.9,829.195,0.26,0.735, 12210.1, 3617.81, 935.326, 0.506263,0.182623,0.00010041,8314.01,372.437
129334,0.877399,0.199888,0.199888,52107,349666,0.26,0.735, 15127.5, 4697.03, 1117.51, 0.448666,0.161463,9.21764e-005,9114.73,376.004
138163,0.943143,0.199888,0.199888,59112.6,1049.75,0.26,0.735, 16160.2, 4714.31, 1251.54, 0.52654,0.102697,6.76399e-005,9256.33,384.637
119016,0.9426,0.199888,0.199888,54154.2,7123.03,0.26,0.735, 13920.7, 4063.21, 1077.69, 0.525816,0.122955,7.80979e-005,7940.79,381.634
111061,0.93141,0.199888,0.199888,52317.8,268111,0.26,0.735, 12990.2, 3834.09, 997.843, 0.51125,0.12393,8.18331e-005,7554.72,398.683
117374,0.898323,0.199888,0.199888,50986.7,77389.8,0.26,0.735, 13728.6, 4182.04, 1029.94, 0.471557,0.12165,8.37675e-005,8037.97,405.839
110751,0.826496,0.199888,0.199888,49705.6,2.30188e+006,0.26,0.735, 12953.9, 4204.62, 919.956, 0.398577,0.109941,8.86895e-005,6412.06,390.051
95226.3,0.863732,0.199888,0.199888,53074.9,4344.95,0.26,0.735, 11138.1, 3500.71, 814.368, 0.434497,0.11751,6.76617e-005,10088.9,387.225
82145,0.794119,0.199888,0.199888,53571.6,27744.2,0.26,0.735, 9608.05, 3204.22, 664.359, 0.370028,0.100749,5.93248e-005,11608.5,392.743
82114,0.974047,0.199888,0.199888,46361.2,858769,0.26,0.735, 9604.41, 2712.82, 759.689, 0.570562,0.117565,8.72561e-005,6445.79,385.528
113652,0.83372,0.199888,0.199888,51519.7,196200,0.26,0.735, 13293.3, 4288.35, 949.527, 0.405266,0.10541,6.86614e-005,9787.3,379.331
89126.3,0.858886,0.199888,0.199888,54133.8,697.106,0.26,0.735, 10424.6, 3290.47, 759.387, 0.429609,0.1132,6.18625e-005,9528.25,377.883
106778,0.815887,0.199888,0.199888,55603.3,233217,0.26,0.735, 12489.2, 4090.26, 879.365, 0.388973,0.0917556,5.79924e-005,10295.5,378.538
136712,0.783104,0.199888,0.199888,48461.9,110.817,0.26,0.735, 15990.4, 5381.27, 1095.31, 0.360799,0.109509,6.72174e-005,8114.36,382.84
121111,0.749984,0.199888,0.199888,47995.7,8.71765,0.26,0.735, 14165.7, 4897.3, 942.139, 0.334329,0.0822309,6.67106e-005,7875.37,383.047
115733,0.73983,0.199888,0.199888,50651.4,24018.3,0.26,0.735, 13536.7, 4718.27, 891.871, 0.326562,0.0918393,6.85834e-005,8703.96,382.798
135693,0.725559,0.199888,0.199888,55525.5,455427,0.26,0.735, 15871.3, 5595.69, 1031.61, 0.315896,0.090168,5.60783e-005,10429.7,392.762
122887,0.666404,0.199888,0.199888,55697.8,140.019,0.26,0.735, 14373.4, 5312.82, 879.177, 0.27438,0.0653831,5.05714e-005,9057.23,383.68
111809,0.619208,0.199888,0.199888,59291.2,1112.37,0.26,0.735, 13077.7, 5021.14, 757.164, 0.243802,0.0637354,5.23426e-005,9764.93,387.652
102807,0.681095,0.199888,0.199888,52201.7,272.52,0.26,0.735, 12024.8, 4392.84, 747.27, 0.284324,0.0815069,5.2746e-005,10972.5,410.4
120478,0.75869,0.199888,0.199888,53423.7,1.35174,0.26,0.735, 14091.6, 4837.53, 944.667, 0.341113,0.101926,4.79566e-005,12324.2,406.798
129550,0.835234,0.199888,0.199888,49884.9,48.5932,0.26,0.735, 15152.7, 4881.87, 1083.65, 0.406684,0.14494,7.25403e-005,7217.8,392.699
138481,0.711121,0.199888,0.199888,47849.1,1.38238e+006,0.26,0.735, 16197.3, 5776.99, 1038.05, 0.305382,0.150725,8.6483e-005,5918.18,394.802
113932,0.809582,0.199888,0.199888,52445.6,1412.7,0.26,0.735, 13326.1, 4387.44, 933.438, 0.383384,0.127376,7.31132e-005,6970.17,402.555
146863,0.713464,0.199888,0.199888,54277.4,1.29127e+006,0.26,0.735, 17177.7, 6115.2, 1103.44, 0.30707,0.150266,6.77785e-005,9543.1,396.965
176925,0.663707,0.199888,0.199888,55103.1,555003,0.26,0.735, 20693.9, 7665.61, 1262.03, 0.272578,0.119523,6.53873e-005,7657.11,403.478
159687,0.659677,0.199888,0.199888,57064.8,1.54558,0.26,0.735, 18677.7, 6941.09, 1133.99, 0.269899,0.124097,7.76803e-005,6743.95,389.004
135053,0.745191,0.199888,0.199888,54274.1,128.305,0.26,0.735, 15796.4, 5482.2, 1045.96, 0.330644,0.132931,8.82962e-005,5976.28,395.777
94767.2,0.793649,0.199888,0.199888,52765.3,1867.07,0.26,0.735, 11084.4, 3698.01, 766.137, 0.369629,0.117705,8.04091e-005,5768.25,392.745
95020.7,0.824291,0.199888,0.199888,54009.8,520764,0.26,0.735, 11114, 3614.19, 787.895, 0.396559,0.121327,7.99143e-005,6871.49,378.138
126071,0.878693,0.199888,0.199888,57159.8,7.54938,0.26,0.735, 14745.9, 4573.22, 1090.38, 0.450038,0.133549,7.56973e-005,6332.87,376.713
111260,0.944757,0.199888,0.199888,51897.2,2450.38,0.26,0.735, 13013.5, 3790.17, 1008.97, 0.528698,0.130022,9.10958e-005,5281,375.089
113470,0.813796,0.199888,0.199888,60837.8,7.01069,0.26,0.735, 13271.9, 4354.22, 932.874, 0.38711,0.0603345,5.34514e-005,11231.7,365.584
90643.9,0.898544,0.199888,0.199888,45603.5,12869.9,0.26,0.735, 10602.1, 3228.97, 795.516, 0.471808,0.107744,9.80659e-005,4711.93,375.194
93500.4,0.860166,0.199888,0.199888,57798.9,8.19759,0.26,0.735, 10936.2, 3448.08, 797.436, 0.430894,0.0747046,6.17739e-005,6572.39,390.225
136177,0.627477,0.199888,0.199888,68726.6,109.245,0.26,0.735, 15927.9, 6074.57, 931.552, 0.249022,0.0441044,4.01455e-005,12724.4,389.079
172418,0.673664,0.199888,0.199888,68738.5,8110.21,0.26,0.735, 20166.8, 7411.09, 1243.32, 0.279266,0.0642703,4.64123e-005,11304,394.219
127366,0.88416,0.199888,0.199888,62798.2,6.96625,0.26,0.735, 14897.3, 4597.38, 1106.06, 0.455896,0.0829001,4.76476e-005,10675.4,396.936
146282,0.742501,0.199888,0.199888,70523.7,25839.9,0.26,0.735, 17109.8, 5950.89, 1130.1, 0.32859,0.0871022,4.38943e-005,13120.3,386.552
107280,0.884825,0.199888,0.199888,62351.4,42.2873,0.26,0.735, 12547.9, 3870.03, 932.088, 0.456616,0.107985,6.75358e-005,7921.12,385.711
138882,0.782663,0.199888,0.199888,58546.2,837.178,0.26,0.735, 16244.3, 5468.68, 1112.27, 0.360434,0.119261,6.62485e-005,7588.35,393.524
134695,0.848005,0.199888,0.199888,52883.1,4661.63,0.26,0.735, 15754.5, 5020.25, 1138.04, 0.418877,0.124273,7.58581e-005,6813.01,395.122
160728,0.743981,0.199888,0.199888,50571.5,498685,0.26,0.735, 18799.4, 6530.75, 1243.41, 0.329719,0.132724,8.18558e-005,6282.55,381.737
130334,0.789,0.199888,0.199888,43623.5,511.912,0.26,0.735, 15244.5, 5105.45, 1049.52, 0.36571,0.180164,0.000109073,4506.74,385.254
120059,0.919331,0.199888,0.199888,50498.5,719.373,0.26,0.735, 14042.6, 4193.69, 1069.53, 0.49621,0.194378,9.43521e-005,5813.63,385.074
102201,0.82194,0.199888,0.199888,51941.2,17707,0.26,0.735, 11953.8, 3895.01, 845.822, 0.394421,0.151303,8.72826e-005,5295.96,391.441
94149.7,0.797079,0.199888,0.199888,55839.7,1062.37,0.26,0.735, 11012.2, 3663.51, 763.356, 0.372548,0.122841,6.80626e-005,8422.49,406.138
92897,0.798715,0.199888,0.199888,57260.3,1792.83,0.26,0.735, 10865.7, 3609.87, 754.237, 0.373947,0.103497,6.78969e-005,7771.27,388.587
95935.3,0.83526,0.199888,0.199888,57243.5,524.522,0.26,0.735, 11221, 3615.08, 802.487, 0.406709,0.0965898,7.22386e-005,7258.63,396.304
103285,0.90174,0.199888,0.199888,55019.7,34.8862,0.26,0.735, 12080.7, 3668.36, 908.565, 0.475447,0.126918,7.59416e-005,7318.85,388.416
92614.9,0.8907,0.199888,0.199888,53337.5,2.64926e+006,0.26,0.735, 10832.7, 3323.14, 808.166, 0.463039,0.126251,7.27101e-005,7462.35,384.862
109779,0.856723,0.199888,0.199888,45842.9,20.249,0.26,0.735, 12840.2, 4060.65, 933.804, 0.42745,0.137474,0.000101048,4688.9,392.571
98327.5,0.876251,0.199888,0.199888,42119.2,122.435,0.26,0.735, 11500.8, 3574.66, 848.873, 0.447453,0.156276,0.000135803,3962.24,398.41
90587.5,0.854583,0.199888,0.199888,42438.1,9020.5,0.26,0.735, 10595.5, 3357.05, 769.288, 0.425326,0.147798,0.000109856,4287.87,410.513
105139,0.840401,0.199888,0.199888,49010.1,122.018,0.26,0.735, 12297.6, 3944.49, 883.058, 0.411567,0.0917117,9.38566e-005,5011.82,399.292
101935,0.902296,0.199888,0.199888,49656.2,5637.27,0.26,0.735, 11922.7, 3618.53, 897.047, 0.476084,0.0916823,9.24192e-005,5664.12,391.444
93317,0.885,0.199888,0.199888,49092.7,2.07782,0.26,0.735, 10914.8, 3365.8, 810.878, 0.456805,0.100361,8.23347e-005,6901.89,390.88
104381,0.717517,0.199888,0.199888,54576.7,26870.3,0.26,0.735, 12208.9, 4332.24, 787.387, 0.310006,0.0839632,6.54994e-005,7955.66,388.474
121690,0.635483,0.199888,0.199888,60379.9,210902,0.26,0.735, 14233.4, 5393.32, 840.464, 0.254129,0.0625001,4.84267e-005,11576.5,385.716
141177,0.638541,0.199888,0.199888,73746,14183.9,0.26,0.735, 16512.7, 6241.6, 978.581, 0.256093,0.0459294,3.67549e-005,15446.1,389.645
136286,0.708494,0.199888,0.199888,74731.5,26858.4,0.26,0.735, 15940.6, 5697.39, 1018.93, 0.303497,0.0505934,3.21113e-005,16915.2,389.593
154959,0.726622,0.199888,0.199888,80361.1,99.0003,0.26,0.735, 18124.8, 6384.77, 1179.29, 0.316681,0.051163,3.09263e-005,17369.8,390.211
175636,0.649826,0.199888,0.199888,74383.2,103.1,0.26,0.735, 20543.2, 7694.9, 1233.46, 0.263414,0.0535699,3.01213e-005,15796.4,391.745
124265,0.860092,0.199888,0.199888,55395.7,2.707,0.26,0.735, 14534.6, 4582.91, 1059.76, 0.43082,0.121416,6.41628e-005,7871.66,402.663
143479,0.757534,0.199888,0.199888,67331.8,3910.17,0.26,0.735, 16781.9, 5766.48, 1123.84, 0.340205,0.0802296,3.94504e-005,12825.1,401.059
99882.6,0.839233,0.199888,0.199888,62905.7,1221.43,0.26,0.735, 11682.7, 3751.03, 838.135, 0.410457,0.0992389,4.88213e-005,11166.7,392.729
112243,0.779465,0.199888,0.199888,61366.5,1.91352e+006,0.26,0.735, 13128.4, 4431.31, 896.438, 0.357799,0.0866686,5.95658e-005,9604.69,397.851
115551,0.886509,0.199888,0.199888,64627.6,114.725,0.26,0.735, 13515.3, 4162.02, 1005.2, 0.458444,0.0716263,4.71636e-005,13109.5,400.148
122206,0.890105,0.199888,0.199888,58455.2,4575.43,0.26,0.735, 14293.8, 4387.31, 1065.92, 0.462383,0.112381,5.73803e-005,9718.5,385.443
97835.9,0.910612,0.199888,0.199888,55423.3,21.1818,0.26,0.735, 11443.3, 3445.98, 866.153, 0.485759,0.172129,6.4923e-005,9043.63,384.971
103450,0.894671,0.199888,0.199888,55687.1,2497.42,0.26,0.735, 12100, 3698.39, 905.346, 0.46745,0.124935,5.85593e-005,9271.91,377.254
132463,0.75915,0.199888,0.199888,55231.6,1.06849,0.26,0.735, 15493.5, 5316.79, 1039.07, 0.341474,0.110604,5.9639e-005,9244.45,372.614
103275,0.772027,0.199888,0.199888,54171,2.32441,0.26,0.735, 12079.5, 4102.1, 819.464, 0.351741,0.136528,6.06898e-005,8440.64,371.304
100713,0.805156,0.199888,0.199888,58100.3,3675.58,0.26,0.735, 11779.8, 3892.71, 822.111, 0.379511,0.0964466,5.19645e-005,9197.66,379.621
83684.9,0.963456,0.199888,0.199888,54858.9,2.02731,0.26,0.735, 9788.16, 2796.24, 768.692, 0.554803,0.14006,5.46809e-005,9975.79,389.863
98447.2,0.748315,0.199888,0.199888,55396.4,4.42998,0.26,0.735, 11514.8, 3986.21, 764.658, 0.333042,0.0992167,4.49548e-005,12008.7,400.341
85633.5,0.813293,0.199888,0.199888,51551.6,8.30922,0.26,0.735, 10016.1, 3287.44, 703.733, 0.386664,0.105056,5.93753e-005,8366.87,399.319
96868.8,0.844096,0.199888,0.199888,46932,9742.88,0.26,0.735, 11330.2, 3622.65, 815.957, 0.4151,0.133044,7.82304e-005,5224.97,400.386
96879.2,0.82914,0.199888,0.199888,46143.3,423.123,0.26,0.735, 11331.4, 3669.75, 806.441, 0.401011,0.139978,9.23077e-005,5676.09,398.071
79977.7,0.800874,0.199888,0.199888,46864.7,1901.37,0.26,0.735, 9354.54, 3102.28, 650.521, 0.375803,0.136175,9.3202e-005,5576.53,386.783
75425.7,0.952987,0.199888,0.199888,49212.8,78796.5,0.26,0.735, 8822.12, 2547.94, 687.89, 0.539935,0.209856,8.2871e-005,7027.31,385.318
85291.7,0.968266,0.199888,0.199888,56289.7,25.4298,0.26,0.735, 9976.09, 2835.4, 786.012, 0.561866,0.126125,6.52467e-005,9544.66,382.596
127656,0.798639,0.199888,0.199888,54939.5,1.96943,0.26,0.735, 14931.2, 4960.88, 1036.38, 0.373882,0.096957,7.08573e-005,7828.53,386.017
91437,0.777593,0.199888,0.199888,53548.4,169221,0.26,0.735, 10694.9, 3615.43, 729.08, 0.356265,0.0819288,6.99146e-005,7628.04,388.9
103213,0.818087,0.199888,0.199888,48600.1,1.07555,0.26,0.735, 12072.3, 3946.4, 851.535, 0.390944,0.109653,9.81398e-005,5493.18,384.779
93582.4,0.908498,0.199888,0.199888,53736.1,1042.02,0.26,0.735, 10945.8, 3302.75, 827.239, 0.483273,0.0978606,6.54243e-005,7712.81,380.694
114395,0.82281,0.199888,0.199888,59735.9,131048,0.26,0.735, 13380.1, 4356.54, 947.407, 0.395211,0.0826127,6.1361e-005,9446.04,389.774
81205.2,0.85615,0.199888,0.199888,54517.5,9703.57,0.26,0.735, 9498.13, 3005.23, 690.444, 0.426879,0.0710404,5.70509e-005,11177.8,385.958
83965.2,0.984233,0.199888,0.199888,56846.9,11690.2,0.26,0.735, 9820.95, 2743.07, 782.145, 0.586466,0.0823521,5.30409e-005,13253.7,393.3
97793.6,0.832678,0.199888,0.199888,60426.2,114421,0.26,0.735, 11438.4, 3693.24, 816.356, 0.404294,0.0769334,4.76313e-005,12349.7,391.364
109032,0.80335,0.199888,0.199888,60258.9,69.0598,0.26,0.735, 12752.9, 4220.59, 888.681, 0.377943,0.0668184,4.20629e-005,11628.2,393.361
94296.3,0.826304,0.199888,0.199888,52315,986340,0.26,0.735, 11029.3, 3580.52, 783.157, 0.398401,0.067247,4.94746e-005,9291.69,401.132
93612.4,0.766119,0.199888,0.199888,50120.5,2764.64,0.26,0.735, 10949.3, 3736.22, 738.918, 0.346996,0.073258,5.2265e-005,8962.79,401.825
81559.4,0.839251,0.199888,0.199888,48630.4,95132.2,0.26,0.735, 9539.55, 3062.87, 684.391, 0.410474,0.108342,5.41732e-005,9257.11,401.595
102445,0.737569,0.199888,0.199888,59866.9,1.65955,0.26,0.735, 11982.4, 4184.11, 787.793, 0.324853,0.0715795,4.36616e-005,12244.9,391.538
98776.4,0.825043,0.199888,0.199888,56113.9,6492.4,0.26,0.735, 11553.3, 3754.65, 819.534, 0.397246,0.0729236,5.11168e-005,8416.36,389.111
105605,0.861836,0.199888,0.199888,59680.9,2.71399,0.26,0.735, 12352, 3888.75, 901.823, 0.432577,0.0609652,5.62739e-005,8866.73,390.474
90780.4,0.83691,0.199888,0.199888,64894.3,1228.78,0.26,0.735, 10618.1, 3416, 760.36, 0.408261,0.0602317,4.14299e-005,11412.4,393.176
115386,0.700406,0.199888,0.199888,60499.6,13.1178,0.26,0.735, 13496.1, 4854.93, 855.68, 0.297747,0.0613537,5.24886e-005,9240.11,397.141
112833,0.846862,0.199888,0.199888,58236.6,2197.37,0.26,0.735, 13197.4, 4209.58, 952.482, 0.417769,0.0906601,6.13673e-005,8761.04,391.605
103326,0.874313,0.199888,0.199888,54291.8,294.624,0.26,0.735, 12085.4, 3762.89, 890.728, 0.445415,0.0906728,6.24835e-005,9098.82,381.624
93104.6,0.873409,0.199888,0.199888,52911,26761.3,0.26,0.735, 10889.9, 3393.41, 802.071, 0.444469,0.0852875,6.34177e-005,8514.71,382.123
100284,0.876671,0.199888,0.199888,46561,40959.6,0.26,0.735, 11729.6, 3644.4, 866.033, 0.447896,0.0869027,8.56141e-005,5993.73,383.62
87244.2,0.860609,0.199888,0.199888,51250,147.99,0.26,0.735, 10204.5, 3216.11, 744.331, 0.431339,0.0857141,6.88931e-005,7351.73,381.712
97697.6,0.964904,0.199888,0.199888,54484.3,70.0226,0.26,0.735, 11427.1, 3259.46, 898.29, 0.556913,0.11534,6.31575e-005,7842.14,378.595
94015.3,0.86323,0.199888,0.199888,54631.5,6.69496,0.26,0.735, 10996.5, 3457.73, 803.706, 0.433988,0.112865,6.7176e-005,7965.02,374.361
108532,0.788879,0.199888,0.199888,54394.7,4014.45,0.26,0.735, 12694.4, 4251.82, 873.861, 0.365609,0.0892367,5.78191e-005,9141.72,372.61
161319,0.839667,0.199888,0.199888,58026.7,5.63528,0.26,0.735, 18868.6, 6056, 1354.13, 0.41087,0.0864154,5.47989e-005,10912.8,376.128
