rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
305070,38744.2,40239.3,152310,395599,65956.5,138967,54729.6,26328.2,85688,308111,18697.8,141656,228246,107613,505389,223628,329100,291502,36050.6,161376,146347,194031,111514,147965,294805,27100.1,88514,51143.9,176440,84183.7,162980,210863,93017.6,56603.6,82623,105578,77387,138310,50078.7,250196,50885.8,25710.8,30399.7,93929.7,40697.5,69996,22866.4,116662,177068,53835.3,22472.1,13683,10114.2,75493,30892.2,9973.12,36731.6,83284,46321.7,33129.3,61785.1,30325,11971.6,66809,35398.6,26867.6,76757.2,80446.2,122810,85868.4,63007.3,88487.6,74812,66177.7,22568.8,45404.5,130622,47214,148862,608042,1.03494e+006,183439
198656,83278.9,56310.9,215816,136825,89775.2,105340,63468.6,32193.1,164030,111743,30965,410939,250196,39831,297437,122265,162631,188430,60657.4,151553,103758,302961,437139,87538.3,210271,48701.7,57900.4,88246.9,81624.6,65480.8,93413.6,72124.9,122145,44904.8,80296.9,153278,91317.8,47608.8,79046.9,214490,66496.6,80818.8,9776.46,55217.8,44739.4,94423.7,15201.6,57489.6,203329,185242,20458.5,6399.99,17712,67481.7,23898.8,11090.7,23475.8,77720.9,36615.2,38315.2,52563,25242.6,22353.3,23504.2,40069.9,23198.8,52543,54313.9,119876,70801.7,117166,53936.4,82933.1,54649.5,19878.4,20166.8,142968,11934.4,99296.6,325632,436623,349224
152881,20791.8,25046,164466,65754.9,179806,66497.6,87301.3,24259.8,166602,39069.5,116492,198369,405467,57176.6,366871,67058.5,180079,213899,38005.9,147982,228584,131260,385677,190860,83898.8,65461.9,77517,213609,54666.2,89152.7,317621,17094.5,60302.6,89308.2,86784.4,139850,130140,21093.2,139517,52593.4,107350,49105.3,28457.7,114497,52613.9,68576.3,13864.7,38242.3,213876,72921.3,17634.3,21649.2,14955.3,113193,15525.4,12472.2,14364.5,27194.9,80728.7,93351.4,44010.8,55096.5,34455,19208.8,62623.3,25217.9,56810.1,30674.9,96055.4,140852,233548,68786.4,123138,51093.4,22096.1,16619,104140,9565.79,107736,137598,344331,123720
118383,5698.29,43711.8,122675,105593,85609.1,61750.5,140657,16724.2,99422.8,45654.7,162485,75794.5,181173,244218,444594,26740.9,132807,287157,63480,54388.8,130070,161766,377317,167021,48979.6,66792.8,152225,248665,36503.7,70300.9,133759,16259.9,72768.7,74263.4,87659.9,40732.1,98874.2,21749.8,127947,72524.4,51749.3,114918,25835.1,127008,63614.7,26174.7,21671.3,52623.9,85943.4,135190,26665.1,25678.7,6925.76,89709.7,21428.2,19530.2,8735.06,25409,92131.3,92069.9,23088.6,40431.7,60384.6,15531.6,108310,57783.7,30370.2,51352.6,201250,176027,74820.6,88643.8,98563.6,84380.1,27066,25476.2,82032.8,16403.8,64368.2,218242,177272,111958
194255,7292.48,91097.2,98915.2,119305,275352,213924,51863.8,35378.9,45818.2,56651.2,87291.8,36224.3,371084,207936,446475,31251.8,101336,222942,121000,129126,324146,149875,328948,699412,14408.7,71495.7,145057,164657,88064.8,127534,39083.9,17265.5,57134.4,95679.4,111524,66398.9,79176,89965.7,54279.6,46505.4,30491.5,175063,23313.6,165240,30785.8,47801.3,19389.1,95275.9,28237.5,110426,73985.4,23286.7,5515.66,68576,31261.6,13827.7,16122.5,21299,66993.4,26835.8,29828.5,25758.4,52987,24847,95043.5,55545.7,10399.6,31332,56492.2,285320,68344.2,86696.7,51605.5,72703.3,13649.7,14417.6,127034,23329.3,88007.6,169912,255209,193081
127873,15718.4,123695,51963.5,89486.2,309492,143608,28698.5,32082.4,47499.8,57266.2,102916,63358.5,89959.4,220072,370419,104790,98384.1,94035,98379.6,164650,729932,184876,111288,178737,33305.1,128491,152427,47332.8,96259.8,183031,82954.4,41849.7,35484.8,50318.6,35055.7,111270,38397,73773.8,44864.7,150385,33079.6,99254.8,26470.2,73819.6,12900.5,102298,32654.2,165275,40629.9,113040,44858,49256,6569.94,25516.9,11210.8,33371.4,23284.4,30765.8,80074.6,19647.4,27532.6,20972,35728,72712,40469.8,78574.2,16714.3,47430.8,94579.1,94266,166565,70756.1,94314,43855.1,20488.9,14453.9,205200,23265,453502,140332,352828,212673
134029,43150.7,44858.4,88262.1,131904,127327,209478,60920.5,82829.5,99243.6,68188.2,82489.7,31715.7,306222,137054,272806,117777,48730.9,83885.2,106969,223140,439216,118098,50918.5,192438,68003.8,200193,302204,65194.6,165206,292929,107732,62466.2,20422.5,45891.6,35539.4,131231,60002.8,29911.5,52265.8,109674,27458.1,146930,24152,77115.2,9990.16,141515,41496,174046,20345,38776.7,59349.4,87638.5,12223.1,32611.3,9358.28,27421.3,25855.4,55529.6,36534.6,12802.5,33517.5,16493.1,52375.9,89454.3,36727.7,36194.7,21754.1,28586.2,78599,102120,100544,73063.8,61484.9,59395.4,36934.1,16390,166137,21967.2,123407,344931,323956,195654
127996,80824.9,31366.4,69144.5,99013.3,215408,194570,28378.6,182565,180652,167726,126949,95737.8,264198,111455,240807,95890.9,32712.4,251634,41876.7,211085,125650,107399,72983.2,425480,83333.9,49617.3,336643,69995.6,272517,151924,106500,27315.1,14831.4,129352,97284.5,45247.5,113458,70409.8,35543.6,61335.4,47003.1,59549.8,28640.2,130111,31465.6,75474.7,31920.8,140775,8832.68,45115,88818.8,47264.2,29040.7,48252.8,17749.8,36597.4,89475.3,44084.7,80386.3,19373,24063.1,77519.8,94542.9,38442.6,121873,61066.9,34310.3,64467.4,184228,119242,182910,71661.9,127403,32070.5,31075.4,51200.3,185999,57404.5,103033,389905,373239,62741.2
61846.9,194905,50834.3,97773.4,163935,247846,79144.4,28483.8,897222,299385,109690,90387,146659,150740,134916,190223,193195,38953.6,121565,42945.8,248556,122971,179159,46914.7,199432,153699,30717.6,178209,102785,185351,94253.1,91570.2,32691.6,27516.5,140259,50222.1,32950.7,92078.5,153439,36413.9,63536.5,29943.6,48889.3,40126.3,92682.3,41810,75618.3,41965.7,63844.1,12283.9,41737.1,89293.2,52191.8,10575.7,37395.3,18898.4,68191.1,44628.6,28022.7,83013.8,12989.3,13267.5,34097.1,31639.7,35202.4,90319.5,27633.9,50963.2,47947.9,77499.9,112766,223982,57342.4,39559.2,11328.9,22092.9,31385.6,193128,96840,45676.6,161206,275044,30066.5
26344.5,241667,88920.3,87068.9,105205,341104,126509,35002.2,582588,105545,87663.7,59236,119849,170491,133827,229238,89050.2,54010.1,103975,47932.3,308213,73820,262691,32648.7,140955,196095,43006.1,575291,95580.1,97305.4,32991.2,65165.4,42611.6,34055.2,83752.9,110502,90774,88492.9,35810.7,96147.1,63085.7,36723.6,102202,37640.2,33869.7,68851,86918.3,66162.3,106867,18583.8,37332.8,116434,39290.7,14714,30995.7,16246.9,41340,63413.2,63595.4,59324.9,24234.2,14753.8,33036.8,49629.4,15670.1,81135.2,42414.9,46398,45862,124748,109424,251405,105553,56890.2,13426.9,42531.3,19322,481716,75004.2,26952.5,212592,297987,17601.1
13553,253893,77448.8,289388,55492.1,649376,119214,15096.3,494302,110394,78891.5,68917.3,46721.8,251491,264661,158904,111349,53849,108730,70181.5,469142,105083,108274,80184.9,19620.1,113463,26130.7,592700,221787,181447,38226,47762.8,36309.6,70855.4,95368.4,116482,303984,50239.2,42753.1,53476.7,45640.1,129684,138060,30220.8,78119.4,10950.1,149829,50281,38527.7,17403.7,78988.6,135486,24408.7,43961.6,16874.3,25357.3,45043.6,75216.6,68843.3,44540.7,41358.8,24444.2,36384.3,90733.8,44062.2,68434.2,48108.2,53327.7,29078.8,191104,202121,220845,73922.5,51962.8,11806.9,24487.7,77970.9,479919,139155,21189.6,164841,140937,17459.1
47344.8,268490,56015.3,72404.5,143933,282316,153222,31731.3,278958,167863,40888.5,195936,107868,96920.2,126498,114872,25553.5,258489,59915.4,64464.3,321871,123114,129765,42915.1,62773.1,94477.3,43027.2,531376,209546,75372.5,28522.7,117851,67054.5,53906.1,63523.1,71593.8,136372,57902.1,41891.1,70904.5,40593.2,99048.4,19482.9,18304.3,144837,44340.7,63427,49684.4,58590.1,8103,52583.7,81163.3,50841,32642.6,10161.7,39436.8,31876.9,41556.5,52705.6,72322,65417.7,13412.5,26506.5,82380.6,29091.7,46488,37902,73132.4,18175.6,50991.5,200172,100258,52320.4,41299.8,19794,58452.5,95784.5,129530,286544,17987.1,186926,146605,31663.4
150414,221975,47583.1,66758,134412,398028,93454.4,11513.9,372092,175025,63605.3,86979.3,27058.2,54993.7,117983,124186,39441.9,135994,88855.5,107787,170581,121851,75284.9,93245,27075.9,112171,25302.7,556016,64511.9,120390,117696,159481,69076.7,85605.2,44678.2,41433.1,65972.2,92180.4,53425,121856,34611.2,102606,26853.5,34831,97563.7,28627.2,55350.8,70114.6,38403.3,9788.92,95958.6,31738.2,85558.1,32984.5,11491.7,44520.8,33488.9,26283.6,45206.4,34566,77660.3,9385.02,35242.9,63470.9,28459.1,24956.2,28075.5,54606.9,5500.4,31489.1,117687,81766.6,121980,23943.7,10894.7,41025.6,111900,68905.6,191581,18196.4,168255,124033,37299.7
177801,89046,63704.9,84568.8,81913.5,145580,103362,9880.42,519180,136883,169536,97772.7,90397.7,30250.8,172044,70801.1,48518.9,36387.6,105177,137493,609240,105429,110270,52691.2,58750.8,68842.3,28780.6,552952,26685.6,147621,74950.3,121492,72103.2,133283,43114.7,52699.1,65149.7,80664.7,37844.4,136222,52184.2,81779.1,17368,29585.3,29347.4,51264.8,64685.1,98781.9,48236.8,16904.3,73037.6,23231.8,84092.4,20358.8,14923.1,57106.7,47206.6,23142.6,51101.6,23046.7,48821.8,6311.37,44446.8,32513.5,50363.5,25929.1,50569.6,36697.3,16306.1,27602.2,136083,75707.2,142406,36098.6,19824.1,94470.7,162132,37738,128598,22011,155740,137279,35790.3
540508,74592.2,60289,66266.3,189833,146962,60685.5,7157.68,880980,53764.4,255871,135857,64445.7,41327.3,148929,136206,126665,33199.2,64044.6,62429.8,143321,151840,40844.6,238765,89045.9,29735,38809.2,1.0166e+006,58879,197815,59597.5,94704.4,106269,43033,48781.7,61297.9,72912.7,87132.8,72223.4,196567,20915.7,79985.3,17494.4,50533.6,57057.3,33195.8,80028.6,50682.3,126212,33724.7,39402.6,19832.9,62156.7,19301.1,28954.8,35539.8,32301.9,23853.3,51189.1,36350.9,35845.7,13588.7,15842.8,32041.1,62738.8,66696,37826,52281.9,35342.1,34013.2,92441.2,78904.3,159645,33024.7,42856.8,67659.1,80705.8,30358,146305,45453.4,108280,60964.4,68127.9
202213,34854.3,63742.2,26947.9,151213,116364,102660,15309.8,842225,109528,260638,106920,38571.2,104687,217505,196960,190541,54717.9,27957.5,133374,242907,191912,33789,48004,81769,30737.9,73629.8,475175,93095.8,82042.9,48391.8,64236.2,130509,214670,41449.9,34802,77218.5,72202.2,40431.2,203532,21757,51252,11194.3,102336,35894.1,26975.9,103439,25322.5,107209,33561.8,73296.6,26050.5,60927.1,23313,15377.5,50111.6,33632.8,27211.1,19101.5,46987.1,30978.6,14855.4,28333.3,19772.9,63832.2,45852.4,21597.5,163007,31563.2,34964.5,111926,40320.2,200931,24158.7,27961.8,69449.2,78745.7,48565.4,57887.9,94164.5,144719,84708.5,77021.7
52623.4,93080.2,39139.7,21196.5,270903,146442,19544.1,14110.3,1.00663e+006,63444.1,320051,267415,155810,73525.3,70313.3,173936,252988,158263,14735.7,76008.8,280235,304376,61831.3,35790.5,111730,35467.9,339190,113828,537977,57874.5,50121.8,23058.9,84575.7,144065,45997.9,46434.8,56379.7,52674.9,72585.2,258273,10082.6,61228.2,19571.5,118206,23233.4,28172.1,100704,16680.5,78103.1,69769.6,33476.3,19871.8,46248.7,29132.4,24805.1,65715.7,20596.1,12690.4,20596.4,54861.3,19366.2,12695.6,33963.1,19449.8,79371.4,51147.6,13370.5,196811,65953.4,22421.1,148084,33381.2,108804,21024.3,13223.8,56210.7,57118.5,80983.3,112808,57507.6,188943,40122,90549.2
26388.3,54371.2,83356.8,15394.9,440342,145211,20260,27517.5,1.0644e+006,69825.1,140786,141234,154618,33274.8,66278.4,101013,269791,55367.5,15427.2,24730.8,405727,189226,104477,43183.8,80203.9,38902.1,196937,158508,257461,59022.2,34108.1,99704.3,218028,95669.3,53652.9,107096,54360.7,99041,23755.2,210203,17817.4,73712.8,53550.5,129933,38300.7,16825.3,57766.9,29109.3,104784,54057.6,55707.8,12826.8,58140.1,47778,19404.3,98910.3,14231.7,26608.8,19848.2,61320.6,40973.8,11418.9,28099.8,50981.2,114139,57103.9,16520.7,97255,124093,38296.3,243081,89613.2,143628,20694.5,9514.61,86522.3,91703.1,109706,225954,45307.5,275140,35548.4,192771
23936.7,45880.1,106171,33490,254363,172339,22253.4,18291.3,865513,51353.4,127722,249219,247314,103555,58977,60136.5,233465,35671.2,45192.2,31041,224395,154121,79362.5,63097.6,50309.3,38095.7,140609,158566,941338,66978.6,18037.5,51267.8,228873,93324.1,47498.2,115276,28439.2,80769.8,38494.1,235801,11181.7,53183.4,54842.1,60150.5,43932.5,24972.9,54052.6,19849,101671,87276.8,44633.8,11627.1,48627.5,31984.8,23288.8,70785,25901.3,12424.7,16641.2,63998.5,42056.1,9456.22,13064,57565.1,55197.6,42386.5,14349.6,15190.3,72119.5,21095.6,186280,134030,172732,12658.9,4953.32,76849,27070.3,115265,240382,76784.9,140558,26335.2,195485
44270.5,8081.8,195978,41405.6,349862,162319,34072.9,61264.8,688806,49042.7,194060,154154,118658,149056,46318,67603.6,269674,146561,160532,43883.8,130049,132775,451457,26633.1,62217.1,107611,180945,58888.8,847148,19248.8,17292.9,128343,183564,105516,53760.6,84190.9,66931.7,33725,105484,207025,7670.66,108906,94361.2,28693.9,60048.7,22551.7,45328.4,30568.6,26884.6,87955,68728.8,8699.9,89994.8,67696.6,34880.9,34065.2,21823.2,29636.9,33422.8,25947.3,75900.8,31420.9,18362.8,79087.5,65022.8,70903.8,12189.1,22061.2,46002.1,33322.6,220452,65987.2,110917,24833.2,33222.1,90947.1,41395.6,83637.8,183032,140959,38066.2,39522.1,140645
36603.1,12392.1,364495,69303.1,521214,77811.2,33332.3,20996.1,216036,118740,108964,182554,39926.4,254523,45095.2,61613,537930,99035.9,53925.4,34766.2,96913,156637,155312,28077,39621.4,100988,97733.6,111851,553576,96412.6,20546.7,96893.7,88391.3,124326,70216,61050.8,273413,21218.6,54163.2,207301,13158.8,66664.7,126667,58300.2,56960,29900,19075.9,60402.3,33523.7,49659.2,35267.5,45646.4,48952.5,80028.3,16800.9,28094.6,39867,24076.5,35863.8,21650,100646,69814.2,23708.2,25290.5,43465.5,47335,7083.84,25793.2,19499.5,41032.5,232914,73909.6,135282,14124.9,46140.7,74745.1,81368.8,28099,164011,238053,34819.2,42349.2,127800
24025,16753.1,356940,27414.9,523687,128872,20668.2,25079.8,212085,276205,72826.8,173766,58722.8,116377,22991.1,168202,475252,84380.7,22803.8,143209,54457.8,398465,56047.2,40573.1,58163,42705.7,135713,256120,700481,54011.3,13305.3,84002.3,167219,51935.5,143459,40570.2,152846,57148.3,80856.3,156940,11397,63769.1,86613.9,42983.3,141023,16338.4,37359.2,112087,42804.7,47941.9,24613.4,75868.9,75762.6,72915.1,15682.7,27304.3,70211.4,41796.9,25746.1,60870,34402.7,77941.9,35916.8,49715,42071,88540.9,22787.6,69597.3,12223.2,50172.4,276702,64924.1,176088,17169.1,38843.1,76925.8,137674,15324.8,154981,248914,61939.6,204902,156821
27083.6,10719.1,367249,84122.9,705182,315201,15562.1,22883,160338,186920,98204.6,248980,56471.2,88121.6,30468.5,167064,375931,60599.1,39449.7,92508.3,57224.6,458973,82189,37603.7,49852.5,64119.7,132183,46995.8,668249,30301.7,37110.7,18898.6,90311.5,70468.7,164710,28145.2,204639,49953.5,41381.1,114480,6601.98,42058.6,91341.6,50597.5,162356,21560.4,50336.4,70389.9,46365.9,34196.8,20485.8,97980.4,70335.9,50594,7396.63,47568.8,44026.4,46096.8,18971.7,30459.4,12519.8,91405.2,27144.2,36965.3,29627.2,69824.3,46000.4,47260,14076.6,33108.2,237886,171719,97111.1,9984.81,79082.4,149815,122839,12705.8,176745,124872,62742.5,148510,200578
18873.3,29529.4,198131,87076.9,613175,263711,10675.5,17438.5,336301,152127,76206.7,434435,58868.4,41260,75485.9,126629,378295,50755.9,53117,61303,150776,229499,156469,39401,36968.4,31192.4,33494.8,133628,918174,34192.3,17743.2,25554.1,81011.9,105118,113749,16966.5,181446,54296.7,15484.7,178462,9924.49,60242.5,85037.8,38691.1,51068.1,31642.8,61751,42822.4,29303.3,26551.9,37969.3,85274,36627,48560,8397.38,66485.5,51168.7,29609.2,15404,36558,17202,76404.6,20004.5,112414,14041.1,43640.4,34335.2,34410.9,11184.3,82280.4,120075,84038.9,208908,5444.93,113241,159347,78766.2,8636.55,53429.4,51205.2,55609.4,116629,236850
11186.8,70407.4,255178,240103,213669,414184,23605.8,17697.9,364484,147113,128653,288542,160220,24909.1,51918.9,89250.4,204230,34783.1,93909.9,25308.1,196357,157231,115792,133210,23687.1,17964.1,91838.6,190093,550350,63786.3,22248.7,63822.2,26084.7,85883.9,108673,26350.4,256480,82767.2,12957.5,206405,14176,39918.5,118342,66678,81705.3,56779,41024.3,47482,36439.7,32317.6,80760.2,69962.5,28944.5,25099.1,8418.28,46701.3,46819,25116.3,11554.7,60662.3,24234.7,34270.4,14539.1,108638,21834.8,58107.8,33632,63058.5,15482.7,166640,103356,56842.9,223246,4465.33,188015,147599,79475.9,23575.3,47057.9,163488,37776.2,109481,225274
8465.1,69394,318729,85043.2,149378,266019,11754.6,11786.1,215595,256706,111429,222721,131220,19567.7,33457,69465.1,451365,70587.9,148976,24396.5,184265,160413,245046,80969.2,34366.2,17902.7,43929,130185,805541,104675,35620.1,89714.5,33764.9,42087.4,109792,16576.9,367285,49036.9,14446,186331,23537.1,25206.5,100465,40612.3,115645,51083.4,37007,39609.9,43454.4,43373.6,96578.3,51349.8,44671.6,8720.97,12028.7,38199.7,69284.3,23687.7,12240.1,56066.3,27741.1,65409.8,13081.3,178314,36758.2,49782.4,41658.5,36558.5,50362.9,145471,149715,37392.8,368313,8453.83,128152,102623,103149,9057,88819.1,250581,18571.2,171910,165460
16649.3,52484.3,121866,184955,101624,153729,14068,14711.6,89133.5,92717.5,88465.3,216621,135606,18298.9,54752.3,74027.1,1.01362e+006,278403,196798,11528.5,132905,61911.9,206895,136249,54394.3,33442.9,24553.2,29314.6,499425,142497,60248,76068.8,64537.7,46773.6,123289,24638,108209,60168.6,10467,240269,16085.3,37517.5,75004.5,58303.5,71858.2,66192.3,27297,66648.7,25859.3,21583.4,122681,36112.1,51611.9,25578.8,6106.67,27422.8,48845.8,23195.5,21079.9,37957.1,38929.8,34334.4,22388.2,126551,33897.4,85246.4,17572.5,14267.4,48319.4,97200.4,144844,43470,317904,2645.21,65568.7,112930,170819,8153.4,122580,297441,19907.7,99933.1,120273
63597.7,17387.4,127513,154210,64027.4,151891,16662.7,31595.2,129558,66823.9,180206,48310,368532,72640,24788.1,49259.3,499364,205208,95929.9,12148.9,231862,22949.9,274831,195698,59057.5,44482.4,122111,16321.1,834383,31603.5,76899.1,51713.5,60318.3,25709.3,83257.1,30866.7,120668,48640.9,10760.3,167096,26698.9,59616.2,82151.4,77703.9,14743.1,35286.1,53582.2,136887,23429.2,19997.9,77654.9,23598.8,33162.9,45668.4,6855.6,29353.7,26205.9,36296.1,20227,38171,11826.8,82867,23884.5,55197.9,42491.6,46463.9,13231.1,22915.9,48255.7,207779,43213.1,24862.3,128589,5218.54,61160.4,74047.4,85636.9,5900.87,72516.2,164379,12947.4,96780.9,58144.8
46333.7,9238.53,111427,68343.4,49124,129925,33216,68905.7,72338.7,24836.5,161822,44626.5,248749,154326,7321.59,27832.7,434500,533852,13776.5,19717.5,191159,61866,439657,173592,96125.6,14771.4,48793,26911.3,792897,34204.3,106624,244267,70239.2,75301.8,74765.6,24829.5,27145.1,143918,18016.7,191962,36924.8,96114.5,62047.5,89956.1,46891,19375,36372.9,165315,19177.2,28132.1,79957.8,18860,26785.9,47864.1,24424.7,26863.2,42737.8,19046.3,19218.5,76901.4,26812.7,43159.2,48029.5,68965,52468,87001.7,22602.3,19291.3,85839.8,88581.4,69519.4,50381,182411,15403.9,75085.4,99769.9,73825.5,9890.6,18039.7,418629,12960,46800.4,17609.2
17916.3,7184.65,105088,85928.6,202230,94226.8,19514.6,84574.2,64290.6,97950.4,269385,42675.2,36135.8,131563,16593.9,15200.4,943314,229747,8524.33,41762.8,96183.2,51406,352723,163144,55446.1,14238.6,53979.4,54819.2,988399,20153.3,141892,107579,164524,104390,36967.4,38438.2,18809.3,88203.7,21018.3,218105,36389.7,127316,56553.5,102649,58800.3,27406.3,17708.5,117325,33380.4,51191.6,34499.5,13105,20995.4,88895.9,22618.2,14850.5,54951.6,31173,21522.7,84403.9,13542.3,41382.6,84374.3,57761.3,67725.1,103540,50442.8,15300.9,198087,81889.9,28362.9,41857.2,107985,19673.9,118828,61665.2,43329.1,38314.1,18222.5,263805,16885.3,29139.4,45863.3
23771.6,25683.8,130428,26331,107905,179574,24811.3,74312.5,24998,54888.7,440521,57950.6,14319,28508,34626.5,25567.6,1.06641e+006,180199,13684.3,47789.4,159299,60245.2,99080.2,249549,136154,85859.9,23743.6,25291.3,525557,43613.8,436221,58448.2,98437.2,45976.1,30636.9,38843.4,40783.2,238456,21887.8,185581,36459.8,32352.9,61621.8,145102,89636.1,21914.7,11585.8,81818,23943.1,162700,17628.2,28459.8,25182.2,38572.2,45235.5,11179.1,60941.3,25538.7,11315.9,74886,12058.7,19607.5,18995.9,56696.4,19295.3,25948.4,53832.9,26473.1,125779,90113,15768.3,18927.5,195897,14561.3,64597.9,89967.9,75150.3,25375.6,22603.7,32519.1,36351.9,76728.7,66406.8
33890,30639.4,132648,18487.2,69650.5,86899.2,30374.1,112922,48057.6,21652,233149,66106.8,24969.9,28085,43415.2,21246.2,1.4492e+006,194381,38236.8,25002.7,207650,78202.3,59466.8,276713,75259.4,55369.5,75362.3,20793.6,607934,31591.9,317161,27058.9,142501,52886.8,20821.7,66381,32527.1,147835,22879.7,81789.4,61901.9,47422.4,56728.2,86224.3,62238.9,54453.2,12125.6,45610.9,18351.1,62848.8,11452.2,44056.7,53758.7,17053.4,40097.2,6455.53,44972.2,33282,6825.1,46041.8,7811.21,17451.1,19693.2,22350,8714.75,43954.3,102731,35902.7,48320.2,51900.5,14676.3,18019.2,109825,6323.82,200697,72299.2,70414.5,23160.5,27431.6,41142.3,42298.7,89385.3,46232.5
43115.9,14622.9,106947,15906.3,45283.4,67359.2,18735.4,69757.4,57343.8,28647.1,341520,72980.9,12859.7,50904.1,30657.1,16588.3,1.04785e+006,127066,29832,59818.2,267422,110681,24403.8,344201,35905.2,45771.9,51864.5,24847.3,632344,77808.4,313103,15958.6,124507,15746.2,19866.8,91072.8,19344.1,141445,49367.7,27133.3,122728,55343.8,102886,62894,66341.7,23772.5,21014,56724.4,10817.1,49033.6,13962.4,55990.8,32405.1,29840.9,48801.7,3277.4,31535.4,22969.3,8008.4,47575.9,10715,9983.89,13445.9,15884.9,26937,70158.4,74222,30568.3,33044.1,80503.2,7646.55,15445.1,40063.3,9626.32,89731.7,63200.2,32600.7,71434.1,18058.7,145505,58708.4,50283,117625
60076.4,30306.1,116684,11850.1,25688.5,57259.8,8297.15,192657,45886.3,23494.1,544740,50173.1,8700.42,37904.4,21894,24051.3,1.30061e+006,74056.2,110531,37077.6,135728,152030,15022.4,336580,25121.8,42022.2,10614.5,91738.6,566867,91927,70161.4,55550.2,238245,9545.84,18294,49789.6,67859.5,203776,23060.3,43159.8,228380,87578.3,76219.8,30082.9,51775.6,19872.5,19737,49244.8,30988.9,62865,26850.6,52494.2,21652.4,40821.2,25541.6,5288.5,28586.1,9442.99,15563.1,89783.1,11435.9,15541.7,21036.4,39312.2,11700.7,90047.9,53766.3,47893.3,75183.1,69187.9,7991.59,40404.9,41989.7,12820.3,108206,112589,39119.7,109725,11427.7,95666.9,49805.4,26900.5,91532.5
50526.3,44763.6,170116,17202.1,18570.7,18275,13530.2,272518,91039.3,17152,509802,102935,6707.64,44718.7,23111.4,7719.21,1.0234e+006,38172,77996.9,40716.1,104337,153990,29117.5,103324,98714.5,18634.9,14254.3,75323.7,293423,28170,110268,128854,409853,14407.3,19387.3,34678.2,82174.2,124999,44980.3,27468.4,191146,66948.3,135772,20652,45591.1,24157.5,14655.1,119867,25391.5,36248.5,26913.1,34052.1,49429.2,18324,29873.7,8620.71,69315.4,7028.17,21167.5,48892,22194.2,21001.3,18253.7,68930.2,16777.2,126652,27983,69822.1,65385.7,174127,17420.1,26974.9,33454.1,10244.9,142124,192833,42163.9,227054,23925.7,90122.3,35137.5,34913.3,58959.1
42159.5,72518,257310,14261,21715,12201.9,4938.54,391357,57128.1,42065.8,685861,159367,2738.32,33037.3,9761.97,28045.6,663342,9206.67,50981.9,38286.1,93693,231442,29534.9,112169,301847,22549.2,8310.87,76362.8,538858,27271.7,64599.9,93165.3,380502,29805.3,19455.8,20502.4,77054.3,113363,38256.7,46159.2,127086,69231,124421,23291.1,45776.7,30464.3,25218.3,50307.9,22453.5,61067.3,20152.5,32147.5,36811.8,57620.9,14979,4830.1,57411.9,11169.1,14606.9,46888.5,14322.2,26070.6,14307.3,43634.2,18544.8,35870.4,30957.6,89088.9,15998.4,223766,17330.1,15444.1,28115.1,2787.06,154544,174062,31992.9,86099.7,31834.6,38549.2,53725.1,56105.9,89877.3
101363,86332.1,289728,33287.7,28148.4,25539.4,7251.66,110738,146441,13488.1,421860,49914.3,4652.62,125991,33810.6,68544.8,1.21493e+006,6942.8,28390.1,44020.9,110315,152340,41758.1,71917.9,94332.2,50114.8,9210.45,37714.3,774788,39884.3,98230.3,38621.3,267690,25253.2,84385.9,13198.6,130854,48770.2,29704.8,25987.1,303260,163684,68794.6,22306.1,49287.5,14659.2,30225.5,63739.1,19474.4,14209.9,41769.1,43086.7,24205.8,55844,49980.1,7180.92,97211.6,13145,9398.1,49734.9,25431.5,21267.2,33488.1,43584.7,25260.3,29448.6,33835.7,89905.8,13592.4,176825,21593.4,8935.18,29703.2,9156.26,72080.4,266976,31507.7,77830.7,57040.3,54004.5,71966.5,86940.1,75687.8
