sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012
42274.4,37295.4,35715.9,34290.3,32957.8,31533.4,28631.5,22155.4,15609.4,12646.7,10065.5,11909.5,15070.9,15602.2,16211,15753.1,9927.17,7102.1,7265.24,7199.14,7834.31,8036.21,8331.3,8871.07,8316.36,8241.88,8942.4,8041.04,6820.68,5911.66,4791.07,4714.4,4471.98,4117.78,4179.95,3779.78,3668.94,3829.36,3902.13,4229.21,4249.78,4421.35,4412.82,4054.69,3966.06,3819.08,4793.83,5811.29,5333.64,4759.11,4192.95,3395.25,2954.61,2765.08,2833.33,2939.96,2775.81,2455.58,2220.69,2340.05,2478.02,2430.65,2423.34,2504.96,2684.97,2834.14,3029.24,3320.29,3581.61,3729.13,3970.56,4215.42,4435.1,4784.52,5129.07,5868.49,7144.71,8010.7,8314.2,8625.62,9040.09,9356.71,9579.74,9632.04,9956.86
33830.2,29363.7,27779.4,26225.4,24260.9,22524.7,20315.5,16315.5,11937.7,11154.8,10372.2,15279,21056.4,21428.5,21016.1,18890.2,10512,5558.62,4542.84,5079.65,7199.99,7283.27,6367.55,6404.46,5981.3,5293.24,5670.16,5813.6,6009.95,5212.75,3844.74,3783.03,3494.77,3479.4,3565.22,2975.26,2545.61,2393.04,2335.83,2791.61,3184.33,3258.29,3040.22,2753.75,2543.74,2418.21,2972.68,3520.41,3172.63,2853.58,2644.56,1947.95,1679.41,1748.76,1669.82,1691.23,1702.82,1646.77,1627.89,1856.75,2075.98,2111.96,2195.69,2290.62,2511.41,2708.77,2824.2,3014.37,3306.83,3517.9,3893.95,4376.17,4704.71,5011.79,5368.55,6074.67,6872.56,7365.67,7577.53,8061.21,8726.66,9223.89,9722.08,9953.65,10450.3
33823.8,30496.7,28715.5,27256.4,25495.2,23689.8,20922.7,17613.6,13779.5,11852.8,11406.2,17640.2,23936.1,23512.8,22759.2,19952.3,8563.57,4120.02,3778.5,4260.38,6579.64,7306.31,6909.99,7366.98,7216.53,7215.46,7612.74,7853.01,8138.75,8008.57,6536.73,5536.51,5166.26,4925.71,4515.89,3985.05,3364.6,2970.87,2889.09,3218.11,3584.97,3616.32,3148.81,2732.89,2235.57,1903.82,2323.18,2877.58,2735.27,2680.04,2725.34,2349.51,2094.08,2163.66,1554.51,1163.1,1199.48,1190.39,1145.26,1314.12,1484.58,1445.11,1446.46,1503.33,1666.04,1810.61,1960.49,2128.1,2237.11,2359.73,2496.38,2684.81,2866.41,3086.97,3455.28,4314.82,5259.21,5874.19,6158.62,6424.96,6889.9,7168.67,7768.68,8235.07,8701.35
32931.2,30052.9,27941.3,25901.4,24088.9,22786.4,20068.8,17228.5,14126.4,10892.3,9000.71,11935.7,14808.5,14331.7,14588.4,13228.4,6459.48,3922.26,3342.89,3425.22,4659.59,5492.84,6072.67,6432.67,6864.45,7785.25,9344.78,10443.4,10367.9,8993.17,7569.74,6982.87,6205.9,5352.66,4666.05,4032.88,3594.7,3503.6,3411.02,3402.64,3585.03,3659.17,2882.52,2313.33,2076.89,1986.67,2538.72,3054.53,2878.41,2482.32,2160.18,2000.45,1963.68,1968.84,1524.43,1217.91,1224.18,1163.86,1098.6,1188.69,1286.9,1341.21,1515.97,1707.28,2047.22,2330.45,2526.78,2744,2849.81,3137.96,3374.48,3548.36,3781.66,4015.7,4387.5,4891.65,5735.74,6481.2,6668.72,6874.78,7435.76,7897.92,8838.26,9676.17,10824.5
29751.8,26295.9,23820.2,22396.9,20872.4,19354,16034.7,12040.5,9892.8,10581.4,11087,20173,29144,28337.8,27961.6,25796.6,13820.9,7586.72,5062.27,4479.59,5232.41,6209.9,6639.89,6646.78,7141.75,7932.43,9573.68,10827,10552.3,8998.21,7173.54,5756.48,4211.96,3432.67,3945.55,4369.97,4140.62,4049.8,3785.82,3588.32,3482.12,3359.27,2647.29,2083.45,1671.78,1702.99,2091.54,2419.87,2267.78,1820.57,1621.72,1527.62,1426.13,1387.4,1136.16,985.239,1035.23,1108.76,1141.51,1217.46,1312.31,1388.58,1520.41,1783.6,2154.61,2350.3,2559.22,2812.36,2973.3,3212.49,3355.86,3476.61,3639.47,3877.47,4334.97,5051.51,5977.33,6777.83,7264.42,7474.84,8169.25,9009.27,9463.12,9758.29,10271.5
25770.2,22649.6,20399.5,18865.5,17650.1,16994,14355.8,10481.3,8562.18,8248.43,6630.66,10195.8,14579.2,15466.6,17421.4,17521.2,10688.6,6355.14,3874.59,3965.97,4724.57,5826.17,6930.53,7214.52,7295.06,7175.59,6721.83,6561.46,6116.7,5389.36,4915.76,3978.9,2809.34,2324.95,2693.63,3109.05,3368.56,3443.15,3197.91,3297.38,3743.7,3850.64,3380.9,3054.03,2758.66,2618.69,2743.69,2697.79,2507.19,2239,2245.08,2164.32,1997.78,1849.72,1399.59,1131.45,1113.64,1137.64,1147.82,1301.97,1469.58,1569.52,1777.98,1958.68,2185.18,2403.12,2518.97,2688.95,2924.41,3203.42,3343.85,3630.29,4092.28,4535.12,5622.99,6859.49,7979.44,8933.22,9355.59,9658.98,10046.3,10997.4,11997.1,12781.6,13759.4
25939.2,21811.4,18849.8,17294.3,16201.7,15808.2,14476.1,10810,8465.95,7673.48,5714.97,7653.32,10962.9,12494.1,15799.2,17611.2,12127.8,9237.44,6862.25,5821.51,5814.54,5780.82,5961.6,5348.22,4435.02,4028.92,4360.88,4818.6,4620.63,4159.95,4021.08,3504.71,2591,2143.58,2100.23,2256.28,2399.8,2361.46,2216.61,2584.15,2748.81,2590.67,2220.6,1981.39,1841.45,1934.86,2111.54,2033.97,1935.18,1700.06,1685.5,1604.84,1424.74,1133.91,861.683,856.131,994.371,1034.89,951.54,971.058,969.074,972.878,1147.33,1266.22,1488.39,1743.44,1857.88,1935.08,2076.23,2268.33,2340.87,2572.64,2930.97,3440.84,4211.86,5132.59,6350.05,7570.25,8347.46,8630.54,8971.49,9675.84,10203.1,10899.7,11675.4
23282.3,20183.3,17944.3,15165.3,12785.4,11632.7,11207.5,8992.89,6843.19,6896.49,6075.16,10302.6,15188.2,17132.4,19713.7,20191.9,14986.3,10809.7,8062.09,6265.61,4857.43,4389.67,4984.37,4996.8,4561.24,4763.24,4792.95,4382.49,3271.83,2429.32,2555.36,2468.1,2306.35,2059.94,1880.05,1974.02,2009.05,1844.63,1722.26,1918.16,1603.64,1648.65,1491.48,1319.32,1225.89,1424.72,1563.49,1495.69,1399.54,1151.76,1208.51,1276.57,1195.29,888.515,762.491,876.688,1097.99,1128.08,988.05,961.095,1013.39,1164.98,1428.49,1679.83,2031.91,2322.72,2457.36,2558.77,2807.39,3111.17,3187.49,3581.01,4083.23,4538.81,5321.11,6152.33,7355.12,8657.38,9506.25,9869.08,10156.7,10478.4,10620.8,11399.3,12992.9
23703.1,20951.1,17914.2,14329.2,11774.7,9871.24,9142.56,7753.29,7929.32,9125.56,8540.9,13440.9,19046.6,19113.3,20035.2,19288.2,14444.3,10535.9,7500.02,5806.77,4439.25,3920.39,4721.61,5027.87,4930.89,5426.24,5762.76,5091.91,3851.58,2646.01,2536.66,1874.17,2352.37,2735.06,2584.36,2353.54,2058.26,1861.28,1774.24,2227.45,2423.48,2646.25,1921.38,1271.18,1392.16,1661.85,1778.6,2181.2,2346.3,2086.32,1773.71,1598.69,1485.38,1150.76,912.027,1023.08,1251.69,1209.11,1065.34,1050.97,1120.46,1244.81,1504.15,1819.84,2166.41,2451.62,2731.46,3013.02,3592,4226.38,4351.17,4729.17,5243.85,5684.51,6518.63,7498.08,8735.79,9866.69,10400.9,10650.6,10868.9,11319.7,11672.4,12040.6,12441.2
23614.2,21451.4,19602.4,16397.6,13343.3,11110.1,9886.89,8776.89,7735.15,7456.18,6824.85,10191.8,14788.7,16004.4,18289.2,19266.6,17999.5,15427.6,11014.3,8205.13,5928.24,4702.45,5628.02,5997.03,5688.48,6053.29,5999.06,4653.46,3284.32,2553.88,2470.55,1777.74,2446.67,2703.36,2132.15,1836.28,1595.82,1500.78,1586.13,1860.51,2038.76,2135.15,1812.34,1447.76,1486.98,1329.49,1300.64,1472.32,1400.6,1348.47,1316.82,1299.75,1301.54,1135.28,842.34,843.146,1068.92,1082.68,969.693,931.372,1025.78,1167.22,1416.28,1818.67,2158.49,2379.62,2594.83,2810.29,3223.41,3670.13,3800.55,4202.23,4709.82,5295.71,6063.46,6877.89,8069.23,9009.27,9616.99,10228.3,10842.4,11930.9,12800.1,13991.4,15209.6
19643.4,17703.7,15580.2,12690.2,10237.6,9997.46,10300.9,9238.5,8526.02,8421.89,7526.68,10065.6,13492.4,13999.8,14962.6,15087,13954.4,11495.8,9060.01,8011.65,6121.63,4936.77,5129.51,5359.69,5117.67,5689.82,5642.36,4209.45,2617.91,1502.89,1406.5,1143.8,1689.66,1787.17,1092.48,1333.49,1582.22,1751.77,2164.8,2571.73,2755.8,2722.08,2434.87,2030.9,1967.29,1730.92,2320.63,2783.06,2354.98,1997.02,1742.19,1539.72,1545.69,1364.95,936.903,888.639,1030.58,1087.12,1064.86,1011.82,1070.87,1154.44,1302.59,1588.48,1817.2,2049.38,2279.1,2498.53,2867.27,3226.86,3338.66,3584.05,3934.38,4204.63,4767.34,5513.78,6805.51,8193.83,8844.49,9233.13,9612.43,10218.4,10781.1,11078.9,11277.9
16613.8,14801.4,12607.5,10651.5,9130.92,8930.85,9319.5,8229.4,8697.54,10192.6,8919.59,13079,18742.1,18695.2,19104.5,19046.2,17528.1,15061.9,12105.5,9535.91,6490.66,5053.97,5327.1,6079.97,6705.53,8025.07,8269.7,7216.43,5127.41,2789.16,2255.82,1362.51,1713.44,1994.16,1264.87,1427.15,1391.26,1491.94,2213.64,2718.68,2877.59,2896.17,2338.18,1837,1737.82,1405.01,1584.35,1833.52,1548.02,1422.68,1320.67,1279.15,1505.07,1343.49,1001.63,1000.64,1219.53,1431.57,1511.9,1549.14,1632.54,1656.44,1699.51,1834.77,2027.41,2252.97,2401.15,2661.52,3061.76,3474.69,3820.9,4301.43,5188.5,6096.32,6733.12,7631.65,8674.74,9564.34,10215.4,10471.3,10895.7,11300.2,11428.9,11974.5,12549.3
19100.2,16673.7,14744.3,13363.7,11453.7,11309.7,12507.8,11214.8,10433.3,12484.4,12354.6,19769.1,28653.6,28901,27904.5,26392.2,21822.3,15016.3,10840.6,7034.36,4472.03,4042.13,4116.67,4389.07,4970.09,5941.99,6280.48,5964.6,4476.02,2256.5,2161.17,1529.85,2236.72,2668.65,1429.28,1434.51,1440.18,1715.53,2305.72,2675.93,2453.58,2113.8,1686.76,1417.57,1598.93,1284.16,1518.12,1838.05,1581.05,1620.45,1667.9,1596.59,1627.99,1206.79,846.206,871.262,1111.99,1223.55,1175.33,1194.03,1294.63,1396.6,1532.38,1778.03,2067.76,2290.1,2400.28,2548.96,2845.38,3273.89,3786.77,4271.67,5196.77,6155.4,6693.15,7428.69,8490.74,9843.47,10837.7,11343.1,11521.9,11493.9,11637.4,12129.1,12458.9
18721.8,15588.5,13296.2,12199.3,10292.5,8860.15,8661.56,7624.29,6344.33,8069.05,9248.76,16778.2,24745.9,25388,25027.5,24097.9,20049.4,15022.9,11488.3,8543.21,6262.54,6322.05,6542.46,5886.4,6693.14,7847.18,7570.7,6637.36,2905.71,1310.28,1444,1077.31,1479.74,1750.47,1251.64,1294.26,1337.26,1756.04,2577.29,3204.9,2935.16,2289.42,1756.44,1529.17,1700.04,1390.67,1698.77,2176.44,1947.53,1978.82,2012.43,1953.76,1960.28,1470.78,1064.74,1204.86,1534.84,1523.53,1391.49,1389.59,1459.72,1515.45,1619.1,1807.29,2042.61,2227.82,2302.85,2439.01,2625.58,2956.5,3527.55,3994.54,5223.02,6619.73,7177.59,8114.38,9225.69,10318.6,11378.5,11852.3,11931.2,11815.5,12092.5,12919,13415.7
18068.2,15281.7,13243.5,12063,10290.6,10429,11953.2,10486.4,7491.43,7401.46,7556.6,12215.2,17121.5,17691.3,17798.7,18170.6,16206.5,13831.7,12154.7,8899.22,6767.08,7234.4,7013.74,5923.56,6625.76,7863.09,8598.76,9266.34,5251.78,2233.58,2290.73,1591.19,2225.5,2823.19,2273.42,2132.41,2111.15,2236.4,3047.97,3735.88,3250.62,2393,1632.64,1434.17,1794.05,1673.78,2043.87,2453.13,2137.28,2170.7,2169.63,2104.08,2092.75,1641.79,1382.79,1472.25,1738.2,1788.67,1719.33,1757.08,1870.58,1920.57,1955.33,2094.34,2279.48,2559.24,2752.17,3088.64,3540.78,3874.14,4281.21,4665.54,5472.25,6422.46,6960.09,7931.82,8893.07,10103.6,11336.6,11638.8,11672.5,11583.5,12031.2,13173.2,13739.4
17855.1,15214.5,12263.3,10492.9,9239.8,8437.25,7051.51,4758.71,3418.45,5656.94,7654.89,14742.1,21271.7,21842.1,22849.8,23631.5,20067.1,16882.9,14686.7,10493.6,8231.99,7842.09,6798.09,5710.79,5100.52,6259.9,7798.69,8652.52,6229.3,3679.17,2306.6,1826.63,2375.75,2544.38,2144.26,2224.59,2215.1,2586.52,3265.1,3783.34,4258.31,4070.21,2433.34,1790.26,2022.5,1817.66,2320.96,3035.19,2956.04,3397.81,3592.01,3076.66,2749.95,2330.33,1999.73,2045.52,2144.42,2060.54,2156.53,2298,2502.84,2744.57,2890.95,3183.76,3606.85,4225.65,4654.36,4919.4,5298.7,5652.09,6020.25,6486.95,7235.22,8293.81,9438.7,11446.1,13390.6,14310.3,14983.3,15098.9,15243.1,15779.1,16627.8,17549.2,17760
20470.2,17907.4,14815.2,12360.4,11051.2,10039.9,9070,7130.37,5658.63,6863.66,7807.22,13528.6,19412,20431.4,21117.4,21394.7,18565.1,16091.2,15557.2,13411.2,11148,9387.74,7491.57,6521.4,6158.94,6517.71,7404.59,7879.44,5472.23,3718.07,3107.13,2577.95,3573.1,4208.3,3892.28,3651.56,3293.14,3810.74,4710.38,5222.95,4810.33,3937.93,3481.5,3263.36,3001.25,2140.84,2088.19,2524.06,2453.54,2904.91,3093.93,2620.08,2452,2152.44,2025.42,2353.16,2555.96,2528.84,2634.92,2690.03,2785.95,2939.36,3046.68,3290.26,3657.52,4169.84,4580.86,4707.95,4986.48,5363.16,5618.03,5977.64,6379.91,6974.99,7662.57,9166.88,10966.6,12133.6,13250,13702.1,13880.2,14161.3,14644.1,15259.6,15432.6
23423.5,20248.7,17670,15407.8,14374.3,13032.1,10282.9,7315.63,5991.54,8934.18,11278.8,21649.6,33226.7,35070,34831.7,33431.5,28504.8,24212.7,22062.5,18250.8,13729.8,9325.55,7673.59,7609.68,7860.42,8969,10200.2,10855.6,7441.65,5036.52,4311.27,2749.66,3098.89,3638.75,3487.43,3343.73,3557.75,4219.54,4672.32,5090.45,4797.92,3923.21,3342.17,3271.01,3243.37,2559.33,2978.6,3682.11,3392.87,3724.96,3530.06,2735.42,2612.24,2226.53,2087.94,2369.21,2437.15,2483.35,2549.95,2551.45,2586.98,2570.04,2637.11,2986.21,3420.2,3967.04,4476.71,4600.57,5028.57,5605.15,5875.89,6376.2,6884,7407.02,7875.22,8964.13,10460.7,11279.7,12060.1,12478.1,12951,13571.3,13905.8,14375.8,14781.4
18463.5,14776.2,12045.6,10215.7,10257.9,9533.55,8116.79,7011.39,6924.43,9142.96,10187.6,18742.3,28940.4,30291.4,30017.1,28680.7,23992.1,19415.2,17316.8,15211.4,12634.6,8921.67,8158.71,7823.16,7398.42,8686.81,9747.21,9451.24,4837.81,3252.29,2765.45,2091.51,2713.19,2993.76,2763.71,2871.83,3237.54,4025.47,4679.36,5041.76,4277.65,3348.98,2898.54,2634.06,2797.76,2579.15,2695.29,3048.27,2956.89,3394.07,3645.17,3220.21,2978.78,2687.83,2314.48,2166.06,2175.87,2091.18,2218.59,2470.55,2514.37,2472.61,2527.66,2808.45,3114.33,3687.07,4399.45,4700.96,5004.85,5339.96,5563.55,5822.39,6113.16,6709.76,7275.8,8313.24,9563.48,10158.3,10623.1,10778.2,10698.1,10982.3,11475.5,12224.1,13323.8
19680.3,16856.6,14188.9,12026.4,11011.9,9631.88,7624.19,4993.79,4258.4,7573.03,10118.3,20226.9,31481.8,32704.3,32638.9,31151.4,24970.5,18974.7,15306.2,12571.5,10541,6091.33,5162.58,4672.87,4403,5205.91,6183.51,5816.99,2045.33,1752.01,2833.9,2301.37,3207.36,3519.95,2533.95,2189.56,2521.79,3161.92,3578.29,4073.78,3933.87,3255.39,2747.04,2532.53,2829.18,2693.39,2958.88,3569.18,3623.14,4331.93,4814.39,4321.05,4132.98,3453.85,2734.79,2477.52,2331.62,2301.76,2382.62,2501.97,2619.36,2731.86,2828.29,2961.04,3170.25,3550.55,4022.01,4313.45,4770.13,5279.24,5631.02,6066.14,6548.74,7257.76,7741.68,9202.54,10817.9,11096.1,11196.4,11169.4,10888.5,11295.2,11908,12237.9,12868.5
19695.3,16447.6,14555.6,12826.1,10571.3,8396.72,6582.13,4984.03,4522.52,6236.29,6914.01,12301.6,19131.8,20143.4,20082.9,19130.2,15444.2,12411.9,10398.2,8631.01,7878.96,5023,3773.46,3022.86,2714.53,2939.64,3540.71,2412.6,837.395,1050.48,1947.7,1210.86,1470.24,1464.42,1397.83,1567.71,2129.64,2565.11,2581.83,3024.09,2609.42,2156.22,1833.64,1640.15,2108.77,2217.94,2514.05,2885.02,2800.72,3190.88,2968.04,2341.53,2296.17,2107.5,1884.62,1796.27,1778.26,1788.79,1744.83,1610.56,1592,1721.49,1870.84,2070.5,2233.21,2445.64,2739.42,2943.28,3259.36,3594.71,3775.5,4000.98,4315.33,4906.94,5418.7,6980.94,8796.47,9236.58,9309.95,9384.71,9472.66,10089.4,10802.5,11561.8,12978.3
19499.9,17123.1,14933.3,12980.3,10457.7,8140.25,6076.14,3909.74,3876.69,6650.3,7603.96,14038.5,21729.4,22901,22884.6,21672.7,16863.9,12909,9996.01,8293.42,8076.24,5388.66,4961.67,6030.41,5896.41,4417.95,3928.23,3181.52,1072.26,1269.29,1925.36,1324.83,1751.43,2178.81,2098.46,2200.21,3194.92,3972.31,3894.79,3687.34,2571.1,1802.6,1515.2,1392.25,1759.83,1767.26,1646.07,1917.4,2045.67,2618.95,2775.2,2309.13,2349.26,1926.03,1526.3,1490.73,1419.23,1341.25,1295.9,1208.54,1211.46,1383.77,1555.48,1754.98,1954.35,2114.61,2329.05,2452.85,2703.47,3030.35,3169.64,3365.72,3596.85,3860.49,4194.73,4932.92,5711.8,6171.55,6454.09,6720.49,7038.86,7329.85,7509.02,7669.22,8337.36
27043.6,24658.8,22167.6,19296.9,17221.3,14552.7,11891.7,9332.92,8567.75,11416,14268.5,28079,43508.3,45427.2,44958.2,42038.4,32716.4,24221,16832.2,11750.8,10129.4,6124.43,4975.77,6074.48,5766.17,5036.22,4954.96,3746.12,1487.51,1246.02,2140.4,2031.4,3202.47,4321.76,3821.21,3265.33,3909.69,4249.13,3527.84,2999.29,2060.62,1580.13,1388.46,1284.02,1767.44,1871.07,1607.06,1675.1,1749.88,2365.92,2659.62,2113.48,2023.19,1709.23,1409.77,1440.02,1482.85,1466.13,1403.57,1276.91,1209.33,1309.91,1436.97,1575.9,1708.09,1865.86,2045.24,2080.98,2266.4,2546.71,2710.55,2986.13,3376.37,3813.33,4340.36,5243.31,6022.31,6631.13,7105.21,7522.45,7936.7,8085.88,8173.76,8146.57,8731.29
28797.4,26398.9,24920.8,20935,16874.2,14489.6,11119.6,7340.83,5704.44,6198.3,8398.17,17470.3,27216.4,28395.5,28364.6,26981.6,21678.5,16204.4,9827.77,6806.08,7390.44,4793.87,5748.61,8045.78,7711.67,6369.13,4927.98,3257.35,1576.76,1281.14,2172.93,1892.4,2266.37,2746.86,2072.6,1729.7,2167.13,2140.72,1718.81,1484.51,1132.13,1153.5,1057.79,935.724,1297.62,1259.32,1148.37,1352.35,1611.94,2184.11,2273.26,1803.23,1645.29,1374.36,1052.73,1000.65,923.224,839.161,767.078,681.814,675.968,846.268,1086.93,1248.36,1423.5,1596.33,1742.22,1839.98,1996.66,2182.43,2292.84,2450.84,2684.66,2988.18,3531.64,4380.59,4941.39,5256.84,5491.8,5683.95,5900.92,6101.68,6197.75,6199.46,6715.8
22315.4,19690.6,18094.7,13092.2,9222.97,7048.89,4196.54,2323.76,3072.86,6316.12,9530.46,18853.3,27775.7,28340.6,26911.8,23661.3,18127.9,12885.3,5948.02,3640.38,4313.2,4202.32,5721.08,7777.93,7170.39,5911.08,4643.49,3527.47,1673.35,1171.43,1557.42,1119.95,1066.04,1156.05,1127.59,1277.5,1943.43,1962.24,1566.5,1691.54,1283.89,1147.59,1054.73,819.849,1127.45,1133.27,1045.16,1244.76,1576.17,2097.05,2083,1509.17,1278.06,961.332,775.648,928.147,886.632,755.823,721.857,638.848,653.758,876.019,1120.05,1343.79,1571.31,1727.11,1862.22,1918.71,2088.15,2285.63,2430.19,2617.61,2826.52,3135.4,3789.21,4706.53,5263,5857.67,6440.4,6828.01,7322.31,7953.3,8310.54,8296.06,8546.68
23037.6,21091.5,19494.9,14792.3,10995.7,9659.08,5110.19,2245,2035.75,3556.8,5256.14,10187.1,14852.2,15316.8,14224.3,13224.8,10413.7,7211.98,5152.12,3322.4,3324.88,3204.88,4684.06,5972.79,4736.94,3828.85,3172.32,2457.56,1077.57,875.759,1286.88,1184.24,1324.91,1538.48,1100.32,1240.16,1839.98,2142.44,1647.22,1152.41,838.808,965.351,889.4,922.122,1175.81,1060.81,1039.28,1044.32,1388.35,1796.92,1506.37,1137.04,1046.29,927.538,694.814,759.698,673.344,462.094,356.158,314.097,376.795,555.459,764.661,951.087,1129.79,1238.49,1361.7,1487.16,1611.49,1761.23,1929.88,2194.62,2594.72,3012.43,4035.13,5192.75,5536.55,5747.31,5835.67,5890.09,6079.42,6236.56,6244.18,6161.07,6212.21
25437.8,23157.4,21216.8,17895.2,14419.2,12559,8038.85,4817.42,4086.57,4545.54,6663.54,13031.1,19075,19123.9,16961.9,14446.5,10237.2,6326.23,4621.42,3316.82,3102.39,3178.92,4451.28,5249.5,4077.65,3518.84,3149.35,2542.11,1526,1361.93,1714.54,1880.92,3048.66,3643.86,1906.11,1671.33,2408.34,2511.83,1975.67,1599.83,1189.26,1060.47,952.012,1062.43,1249.83,1134.52,1258.94,1414.37,1728,2154,1990.24,1618.1,1433.35,1221.76,894.401,893.61,868.634,721.366,646.504,580.922,590.154,744.217,898.897,1055.09,1253.81,1402.77,1595.45,1816.69,1994.51,2165.94,2370.62,2605.02,2819.41,3090.05,3630.26,4229.31,4608.65,5076.54,5454.83,6024.91,6883.96,7393.91,7496.66,7329.12,7374.46
26548.2,25063.3,23290.5,17927.2,12786.5,10121.4,5870.64,3046.34,2816.78,4450.76,6461.88,12445.2,18010.8,17848.7,15548.3,13184.2,9448.47,6642.41,4829.91,3582.65,3112.9,3258.92,4299.01,4916.64,4141.13,3620.6,1772.72,1921.52,1218.39,1123.96,1523.57,1821.59,2821.25,3352.2,1610.25,1384.72,1909.93,2214.76,1831.59,1626.04,1483.24,1235.94,821.513,965.912,1102.27,952.252,1139.75,1255.26,1360.49,1561.3,1377.56,1078.03,930.467,802.482,661.958,770.665,822.519,728.719,611.093,503.669,510.492,647.609,807.718,978.969,1173.12,1319.92,1475.41,1688.63,1868.22,2070.04,2276.31,2537.85,2821.92,2981.04,3363.08,3823.61,4122,4630.26,5044.86,5897.64,7020.63,7618.91,7994.97,8026.97,8186.26
27252.8,25478.6,23896.9,19624.4,14840.2,11812.5,5949.91,2324.4,2042.89,3314.28,4623.74,8806.62,12859.1,12969,11634.6,10364.8,8497.32,6491.73,4826.69,3979.6,2870.76,3011.37,3777.7,3985.52,3574.83,3436.81,2347.28,2461.63,2078.83,1929.79,2202.59,1961.31,2007.38,1985.62,1370.36,1988.45,2744.61,3036.01,2493.91,1839.81,1380.32,1249.28,944.433,1143.51,1228.19,1024.11,1094.9,1220.02,1461.11,1730.21,1516.51,1126.68,945.616,722.671,626.227,673.639,648.567,637.263,592.309,515.604,508.093,597.341,719.411,811.398,926.136,1057.83,1236.92,1412.27,1527.29,1714.12,1875.16,2074.95,2342.01,2534.6,3016.08,3553.64,3813.18,4350.08,4905.43,5551.26,6407.95,7306.7,7995.08,8156.46,8279.52
31561,29833.4,28599,24933.3,20440.3,17337.1,10244.2,4350.16,2688.4,3610.76,5446.06,10718,15360.1,15502.9,13142.5,11695.5,9063.84,6592.19,4494.02,4176.25,4402.21,7027.6,9361.6,8734.49,7857.32,7556.65,5622.87,4257.89,2610.35,2610.03,3051.33,2332.72,2180.9,1735.7,1264.27,1890.81,2581.93,2787.68,2447.99,2086.7,1906.9,1713.76,1068.48,970.088,1024.95,930.359,984.42,1258.93,1454.46,1525.41,1421.77,1185.92,1099.41,1025.82,888.747,834.994,750.89,665.981,603.841,514.331,475.601,533.16,627.294,694.047,792.458,904.87,1014.71,1131.43,1232.9,1410.22,1545.28,1724.37,1958.81,2051.18,2326.86,2770.55,3064.54,3621.74,4149.31,4585.5,5045.78,5493.85,5930,6101.63,6449.1
27954.6,25607.1,23897,21146.2,16489.1,13251.9,9844.93,4868.13,2605,2878.61,4208.71,8062.21,10933.5,10624.8,8865.22,8054.69,6928.63,5650.06,4080.32,3184.22,2745.56,3563.86,4762.21,5362.19,5676.38,7069.76,7835.21,7212.44,4028.94,2689.55,2332.33,1611.37,1812.85,1399.67,1218.72,1908.49,2243.85,2331.07,2081.96,1775.95,1716.29,1878.76,1638.16,1972.15,1951.7,1499.37,1316.33,1413.75,1564.21,1619.27,1394.15,1103.06,1030.01,833.069,670.24,650.588,637.926,593.228,544.02,497.338,442.74,477.824,554.088,616.869,689.459,730.885,768.499,841.004,900.449,1074.36,1258.02,1417.94,1638.24,1676.96,1871.12,2203.68,2349.16,2587.99,2784.34,3006.88,3354.38,3610.19,3997.14,4447.61,4924.29
