rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
336417,40494.9,77330.3,109343,84131.5,80436.2,1.10744e+006,114314,302296,121649,85574.8,106476,528735,514813,133931,298195,139596,312076,189353,60585.7,346727,247713,89491,254815,123008,105111,184457,33895.4,135516,44598.3,38106.9,271629,51822.9,104011,95598.8,81748.6,211306,39827.8,19602.5,44298.1,46308.2,368277,34344.9,10591.7,66387.8,36819.8,34078.2,27628.8,37537.2,193956,44579.4,45976.7,56527.2,22235.5,108636,13783.1,17648.7,22219,45869.8,31141.2,28270.3,56205.3,54476.2,32366,27135.5,75769.6,37215.7,63864.4,18250.5,36391.2,197846,206953,32168.2,60038.2,87048.7,124352,85617.6,104245,22914.7,119583,79067.4,221728,582836
235389,12109.1,105268,215343,79672.6,33413.5,2.03782e+006,140987,237501,89835.4,25673.3,119369,212599,281127,451806,640906,64094.6,120697,253540,57104.9,86887.5,287409,105731,388249,72000,111398,161083,51150.7,217224,37401.5,58048.4,112517,26684.2,50252.2,159144,87990.9,117953,31815.7,22864.7,49505.4,55707.4,187792,38798.6,8266.26,84439.7,37698.7,24679.7,71544.7,40395.9,95371.4,56305.9,96168.7,67517.3,8533.61,120136,17751.9,28942.6,9467,39965.6,51916.1,24236.4,30646.4,45622.3,37163.3,22326.6,114849,53282.9,46172,23383.9,81564.6,168354,99356.4,40634.1,35716.7,162595,101733,132207,82833.4,33978.4,165799,163449,181656,303224
308734,7613.19,221643,301443,74676.3,82264.5,2.23284e+006,75556.3,190518,111909,34720,169805,59133.8,302881,344392,796821,88492.2,177118,252186,126236,140837,161822,264909,288830,215547,42918.3,183351,119965,73895,79281.7,68353.2,73050.3,36616,35628.7,170204,135099,70885.3,30063.3,33382.5,19182.6,40878.7,150838,71777.1,4446.32,132143,25010.1,43494.4,41150.2,95791.6,29275.9,53213.5,90671.1,44179.9,7755.48,108085,15631.7,9940.62,18005,17463.3,43225.1,12716.6,48227.2,12418.7,26364,20008,46083.4,40980.5,16932.1,8367.53,67532.6,184304,84936.4,71953.5,10068.3,104077,61615.2,68184.7,162351,18586.6,183394,75700.3,84830.3,222081
210166,15062.3,400536,134054,27597.8,98401,1.27186e+006,60898.7,217941,103510,23824.3,178463,95974.4,213935,292278,630195,172378,178604,278303,180450,166855,433344,215397,157641,47940.8,109249,121132,113690,42295.7,93843.3,46156,130237,53917.2,18329.4,101008,115875,86660,18679.9,23960.5,29644.7,69508,210242,75425.6,5070.78,44717.5,18608.8,97386.4,38177,80927.6,40871.4,41437.7,92565.9,39160,13295.1,50301.5,12336.8,29104.8,28557.1,28769.3,77277.1,9486.81,53067.1,9332.09,32924.1,69769.2,15375.7,64891.6,32765,35620.2,44931.2,109398,177743,43017.3,12978.2,90640.8,107340,52259.6,211534,25407.9,377804,73715.2,97895.1,156268
206784,41151.7,156939,174880,57339.3,21732,3.19256e+006,168326,243187,180063,47933.2,128171,98484.5,508141,444274,393199,350477,73421.3,181106,171480,129297,531922,321256,67657,54500.4,86109,195210,101856,58297,290396,95310.8,92202.1,46338.7,11917.9,88390.9,67412.3,73316.9,20211.8,22986.1,37243.1,114257,74321.6,131704,3604.22,32233,26718.3,67324.3,40345.5,66363.7,35832,32233.4,88624.1,67410.1,20003.4,58707.6,17887.2,18854.1,25328.2,70409.4,44604.2,12031.9,57043.8,19798.5,41120.8,51919.2,17320.2,51468,17982.9,43619.1,61633.8,141445,149552,83955.7,16143.2,45780.3,230998,87438.7,93764.2,30674.3,160366,132480,257792,119818
186156,85688.9,110015,165539,57407,30605.4,1.46775e+006,106254,448166,370578,41727.2,341188,291999,268582,449147,158010,507750,244968,136218,119516,40111.6,180801,245452,66001.6,146885,126425,37735,226841,34740.2,233025,95126.1,115739,19957.5,11216.2,121374,126391,41987.1,116945,49442.8,32008.5,83230.6,70407.3,98670,3566.61,28927.9,109905,78130.8,55871.9,47672.2,28250.6,45381.7,79213.5,36183.3,28790.8,69215.9,20825.8,41404.1,39658.6,31098.3,56727.8,16308.4,21631,41460.1,49276.6,43049.6,12727.7,80826.7,11715.7,66772,202868,111202,212770,72608.2,46790.1,44196,143922,256142,76564.9,86368.1,166535,463689,323340,44257
159290,227515,178455,212935,61847.2,39886.6,819738,68295,518160,595583,35746.7,568480,465444,307442,338087,86065.4,461525,233847,68465.6,80366.6,116323,264516,198836,104131,132747,122642,30170.4,125977,37716.6,126020,125864,88544.2,23531.6,21213.3,175548,63408.2,70749.2,92188.7,45984,41510.7,113883,46735.4,71194.9,5093.73,59327.4,82370.6,71705.2,37659.4,34435.7,37302,34308.9,107621,32135.4,17941,34070.8,10069.1,49123.3,31707.8,18022.5,70693.7,10697.7,17125.1,20284.2,47645.1,13752.1,7368.69,62786.3,28413,78589.9,62527.7,128584,199619,143573,46950.3,24200.4,142032,148077,53206.5,141758,99112,385976,191647,18703.8
50511,316211,90837.5,268298,66316.4,78644.3,1.70457e+006,92219.4,552828,325759,60379.2,328366,368448,186650,177783,118110,353483,270386,42998.3,147712,223005,135666,173802,75871.8,105573,106958,65194.7,263525,38978.7,76307.7,88782.2,51346.1,29161.2,22231.3,102784,81361.6,196662,65129.6,39392.5,76760.8,123665,29136.7,87859.2,5714.88,20382,109436,90912.1,42665.7,67611.2,46079.2,52477.1,117637,40076.8,20861.5,25502.7,14108.8,47387,39005.6,47547.8,73438.2,8748,17890.5,27294.6,75732.8,6306.44,15097.7,117569,22252.8,83760.7,76994.1,99690.8,235670,138100,97499.1,42763.7,148596,69901.6,61949,86268.5,118077,477748,960680,19283.6
47428.5,229208,67763.2,615317,37941.6,140670,1.9916e+006,54397,317763,407833,43803.2,473827,185932,301805,234540,121448,203911,275406,46500,173968,249005,146346,60551.9,206327,48442.9,128222,42744.1,491253,69487.6,77374,51408.7,45965.6,24549.5,35653.7,159516,111538,208165,54307.1,54883.2,79204.5,49001.6,91635.8,179762,4478.28,41739.4,29127.3,135610,19782.6,29816.7,48662.1,95615.2,112545,31535,31563.8,25068.5,22394.5,33387.6,62987.2,53490.1,53508.3,15565.6,31280.6,41578.9,149659,15092.8,11016.4,122162,20699.1,79120.7,119494,139237,239965,110932,67020.4,60052.5,117010,161564,76897.5,116950,77431.6,284445,239825,24469.2
86256.1,255207,65193.5,226314,62019.3,83971.1,1.34078e+006,129141,168759,638091,39252.4,446369,235629,171302,109274,86254.6,110600,390098,30917,291984,182675,147020,76753.9,165442,127662,88508.4,42126.9,578337,39163.9,79890.8,62329.8,41088.5,73190.8,68910.4,87498.1,45005.8,97813.6,121988,20148.5,75788.1,50939.9,108979,21409.7,2767.93,119128,71587.5,59200.7,27173.6,40585.3,31463.9,63729.1,105704,38986.3,35643,12804.5,37200.6,22523.3,79648.7,69155.7,31105.7,20941.4,26857.2,40498,102406,16686.2,12882.3,113714,30373.2,112068,59133.1,163016,194414,73293.7,94092.1,86873.9,157409,246213,38214.2,219346,59512.2,676652,296700,34416.7
428013,56061.6,121551,333924,66835,132227,1.16726e+006,58798.4,185969,325749,56771.8,303332,121366,98052.8,87321.4,79481.5,170787,219904,62394.3,127907,277161,104179,70026.2,151468,66890.3,91159.6,23439.5,451500,30438.1,42561.2,172486,76074.5,90500.4,116829,102464,97353.5,74527.9,143237,29194.9,36601.2,38801.7,355516,37918.1,6575.12,59744.4,24953.6,49835.6,66587.5,38459.5,50949.1,37825.8,63370.6,65292.4,35381.4,8897.7,43433.4,27265.7,56458.1,46191.9,20645.3,40028.9,13639.1,52371.8,69975.9,27587,7215.51,96061.2,22159.2,36097.6,63163.5,107212,278649,115599,41140.8,66129.8,107115,195716,76178.2,56481.3,72533,295846,171216,41884.4
479514,21605.4,157166,742272,39747.7,64168.2,1.89391e+006,45170,54985.7,479078,107781,262454,168683,39805.1,69776,31015.7,146420,295409,139995,186986,371307,184876,67612.2,111456,39985.3,173604,42136.5,350609,7379.9,28485.6,208290,73936.7,99295.2,173044,47217.6,119692,98067.5,120941,41572.9,59080.4,57773.6,178228,11661.9,7192.04,49579.9,18698.2,56793.4,88240.6,38305.2,25666.3,23455.3,97721.6,48442.7,31352.8,26462,47603.6,14983.4,32005.9,36631.1,42777,23534,11293.8,73812.7,54894.5,42278.8,9841.76,115326,138792,73398.1,58221.6,188739,126332,157200,51136.9,93805.7,165538,89672.9,56365.4,125807,76987,487253,210967,23346.7
641999,137518,111998,455816,60243.5,36419,3.03762e+006,13759.8,56016.9,123305,229061,176581,242740,51618.3,81105.8,113655,267246,109613,142806,176498,265685,183169,29045.3,377866,86784.2,200434,59446.1,592076,11470.4,24382.4,154097,100478,168807,88609.3,82031.2,80309.2,77720.7,120688,60040.8,114720,37171.3,205330,6556.62,16030.4,116846,12928.7,45806.8,48198.4,113431,33178.3,29758.8,90261,31494.3,35039.2,40732.9,47092,15569.2,36104.7,54254.3,49423,22171.2,4853.49,41196.4,58930.8,50976.7,34387.9,75849.3,210553,49098.2,42479,107206,189093,224320,98075.7,116523,47008.7,109527,74513.1,82164.7,69388.1,595324,103632,101731
215136,173482,98316.7,206438,36517.3,27000.8,2.87984e+006,16811.6,46942.8,167096,284858,95446.1,155552,50241.1,72908.8,135930,581037,74742.6,83580.5,510577,228538,180594,45678.9,81852.4,167804,146623,94814.9,414259,17544.9,15614.1,74608.7,46253.7,184459,180339,92813.3,49125.9,72000.7,113509,73040.3,96505.6,26712,231793,2565.21,17237.3,139177,10669.2,73494.1,20165.6,91183,63288.3,107156,62418.6,28705.5,47220.3,38680,55401.6,20070.5,42252.7,40484.9,47748.5,17263.5,11280.3,39801.2,33727.3,51077,23333.1,53036.9,312557,43475.5,42497,169476,117244,228840,146288,71961.7,61691.7,74285.9,154533,59407,96761.2,693519,148829,103512
606895,372229,63212.6,162274,30370.4,23436.8,2.03457e+006,50034.3,40011.6,150125,234663,104347,369574,46524.3,27948.3,151880,486986,141123,150340,430016,226065,354034,175490,46309.2,124227,107154,351991,594453,23665.7,20753.8,73133.5,15877.8,121650,269582,67104,85478.2,89149.4,97944.4,54592.4,148390,48484.4,232706,4154.76,22108.5,121166,6572.4,72246.2,9433.18,78136.8,127993,80610.1,78711.7,32036,45377.5,34806,73948.9,17395.2,35228.1,28253.5,40940.2,39530,12976.4,100675,43704.3,41689,32302.6,63291.5,193244,64120.2,49244.9,169889,75971.1,332611,83331.5,63190.9,53885.7,100193,153856,40425,75282.7,994397,69051.3,81159.1
343767,231504,51085.5,55941.7,61039.5,23926.6,2.64463e+006,44190.5,110545,342969,50916.7,73624.8,654787,52526.5,39292.6,136360,592694,110660,85912.5,151794,518863,246684,321838,46602.2,84509.8,140730,301045,508921,7110.89,34888.2,64113.4,32108.7,243756,104690,80025.4,248377,45340.1,108647,50609.2,90714.4,59990.8,251285,8789.34,31447.5,251646,4046.22,28333.7,22310.6,79096.9,93929.4,73771.7,33790,47593.9,71812.5,26210.2,121593,20282.4,34219.5,52878.2,82654,113317,12441.1,80827,58803.3,64908.2,60488.4,97380.6,100476,107631,155923,425897,130040,182156,94923.6,28253.5,168747,215557,237259,101099,88725.6,579130,64501.2,213839
252048,415738,30848.8,96961.4,69449.9,65817.3,2.20732e+006,46537.9,188734,130993,80341,121753,510935,264464,47519.1,101437,357649,62778.1,219024,155633,175394,269940,254188,103783,150955,100918,184623,718165,14778.8,25625.5,30287.2,54559.2,321862,119447,65908.2,128383,30123.6,274170,73826.8,58337.2,41968.9,137238,13648.9,18431.1,243290,5214.68,25350.1,14864.5,101584,104296,101209,37818.9,57788.2,56162.5,29270.3,127870,31985.5,23677.1,51601.5,77807.2,104573,23713.1,27366.1,94500.8,47913.7,64714.2,91906,48036.4,82690.9,72193,350695,137972,213091,158247,30821.1,147630,127846,191022,72326.5,137002,468796,36708.3,100859
201856,209510,40190.7,95504.3,78168.1,85159.8,3.63888e+006,111556,111740,98431.8,56364.1,39929.8,425467,131758,43359.7,101146,420198,245716,473327,132350,204214,267616,286224,50923.4,98749.1,220650,228806,630942,18530.2,10645.1,52164,133838,200480,71875.1,145253,89054.8,16873.5,149789,106290,41779,32540.2,292802,13003.4,14278.1,277303,11122.8,17160.9,30842.4,44567.5,144790,81219.2,33541.8,84214.7,76930.1,46574.7,86610.7,14945.6,34896.4,80212.7,65593.6,115586,17898.3,15561,142753,30121.3,66083.6,132966,47171.1,79960.8,37444.4,319067,137111,123050,140437,50526.2,230498,100089,124290,122079,164765,327939,46150.8,169846
115968,328650,92234.4,190703,120097,55953.6,2.98409e+006,63648.1,57167.5,146158,65498.2,70790.3,135128,309873,32140.7,54600.4,387552,390986,134081,246653,300752,182813,199202,54972.1,66737.9,232320,170874,684289,22163.6,35641.6,54803.8,135785,280885,78647.7,117050,53129.2,68949.6,117727,44595,148309,34724.4,134766,13550.6,51310.4,246283,12052.6,13607.6,35719,60219.4,45446.5,63552.9,50503.5,34751.2,136507,29650.4,72361.5,39998.2,34102.7,42720.3,36878.2,151256,54785.9,23894.4,87583.5,44318.8,59151,55127.6,62150.4,108842,51453.5,282986,99732.5,121838,108413,37159.3,56333.5,127804,99949.2,259306,224049,88337.9,58425.1,101981
54491.3,279132,33048.2,63324.5,131108,171337,3.66303e+006,80053.2,49067.3,412309,51407.7,46376.7,87932.9,232267,65364.2,95292.7,496693,371249,76520.8,228305,144886,321136,49749.6,60819.9,82259,195400,156631,957208,29077,36693.9,31161.1,175679,217004,55914.7,164050,34552,86846,103501,62178.5,93632.9,24985.3,191989,12373.7,56487,308655,3454.78,23508,123793,57745,51560.6,49187.2,92841.5,60774.9,85452.1,27875.3,61773.9,60112.9,39972.5,24571.1,51719.4,81244.4,53352.8,32090.3,119553,34445.6,84713.4,81417.1,73786.9,60546.1,50654.6,450772,53515.4,82474.7,60669.7,31316,34246.6,272402,41166.6,182688,124612,174774,128002,268494
98879.5,162370,95236.3,204006,269901,265359,2.12596e+006,76299.2,14536,238116,86406.4,111499,117767,185429,39841.3,113447,212355,170630,95980.4,127614,207882,268037,108614,50309.5,83429.2,216824,59660.1,466085,70058.7,83262.7,47157.8,160738,84602.9,31501.8,156507,20226,147222,84286.2,41681.6,147953,15311.4,192291,10982.1,25150.8,204461,4976.03,24708.9,85175.3,76286.6,66190.2,35738.5,85179.4,62641.8,52428.1,12583.7,61659.7,45624.5,56187.8,30480.7,23232.3,47497.3,35820.4,27900,82993.7,24367,46848,54827.5,35017.9,34207,44913.6,452920,75231.9,38852.8,24274.2,59661.1,62376.1,219269,68447.7,237632,106252,128158,320955,1.02812e+006
65591.8,68549.3,67689.9,160416,232832,157083,2.9131e+006,49603.7,24544.3,269301,112547,137902,62538.1,102883,190926,33788.6,214088,436875,347298,69385.4,124907,145665,131582,68608.7,264009,117632,35899,461697,92846.6,32826.9,71298,272878,108402,37512.3,115918,12482.4,88398.4,106461,25454.5,129558,7291.51,112706,16937.7,26269.9,285070,4458.34,20046.5,131924,46909.4,68198.9,48114.7,81812.4,42977.3,34973.5,15825.6,52291.3,62736.4,36647.7,50209.1,17685,33660.9,27457.6,14242.3,81419.7,23791.5,29796.2,53729.2,22387.8,38295.3,55963.8,179097,57911.3,78122.6,19094.4,101540,66081.4,117645,27936.3,58881,40034,144026,467801,453582
30011.6,274583,82583.9,505130,62838.5,290310,4.62366e+006,36913.5,27111.7,266316,133162,110949,110545,63515.3,146902,67692.5,128491,403923,188312,23938.3,205647,137485,138458,166014,156907,106011,69278.5,695123,32164.8,95251.5,76791.8,287023,26963.6,30034.9,249738,21362.2,117796,101538,24306.9,180725,9028.43,66061.5,19915.5,45232.8,237556,8536.57,15791.9,104702,44719,85385.1,75424.5,75221.4,29356.9,45614.5,14525.7,28095.3,59643.3,28260.9,35681.6,14806,44354.9,9528.93,10146.9,66659.1,19033.2,28527.6,57986.1,39264.7,49497.5,85591.1,167778,38557,123505,23647.8,151829,47820.8,94771.1,27069,54844.2,106498,98653.6,218200,873997
30704.9,94974.2,85542.3,225897,50079.3,138973,3.0094e+006,31837.7,25720.3,292233,154441,157572,62838.5,91110.3,272147,127175,80446,854957,235649,40293.8,222923,81375.3,84419.9,160015,73401.8,252503,65120.9,478458,81355.2,19861.8,114887,167146,22623.3,37955.7,149297,16847.5,191069,59687.5,28589.6,126005,4670.22,119505,23370.5,67598.1,268010,6265.8,15656.3,67792.1,31594.7,52257.7,83028,57716.4,23627.6,37567.3,23486.3,20205.5,72394.3,28654,19198.3,33187.8,18017.1,20779.9,12871.3,48928,17402.3,29031.7,25794.4,19656,36019.6,121564,126486,23854.3,68270.9,20985.5,83440.9,54227.8,81815.6,9282.35,62411.8,104769,26384.9,245271,247628
57663.1,138884,41335.9,375303,71507.4,123316,3.63687e+006,48496,6375.16,204176,181086,114884,56214.6,90558.7,217299,80206,401225,839803,196804,16769.1,163217,74842.9,151061,246551,111842,128431,32119.2,231531,52082.7,30948.3,113249,269719,57163.3,27909.2,215447,12595.3,128650,46249.5,25235.9,136929,7709.81,111170,21670.3,103029,205617,6449.18,11900.5,36906.2,25158.3,57773.3,110607,44047.7,28577.7,62083.6,12036.6,27425.7,68751.6,21530.6,45499.3,21331.7,24631.1,13490.1,10354,55308.2,17311.2,43828.8,13881.1,16629.1,51086.7,141371,96882.7,35450.8,135453,21202.4,91773.8,103699,155532,17202,77894.9,74840,26070.4,164961,238192
108466,73178,56548.3,115376,84512.2,98585.1,1.98191e+006,33628.7,12195.6,135053,341814,61042.9,106565,331904,93005.7,166833,120216,757076,66001.3,59851,138489,71392.8,101242,377665,110260,228908,28743.5,198851,30889.1,13656.4,118486,259443,77182.3,12926.3,164785,22505,137941,39212.4,90972,85860.1,9509.83,58537.4,18585.7,176974,100222,5051.9,14633.4,45498.4,30251.2,21367.5,106853,29477.9,23410.9,40998,9256.41,24417.3,51505.9,36696.5,29884.1,18530.4,8257.43,29431.9,10144.4,28026.4,20657.9,38755.6,20339,14889.7,50386.7,256963,57715.1,18015.3,56839.8,8603.8,80020.4,66422.6,72435.5,25727.7,60289.3,44656.8,20647.4,117577,71037.6
158398,60765.3,94036.8,70530,80965,53296.4,2.64552e+006,38802.8,12694.7,28767.1,185282,70458.7,137976,294724,95561.7,224091,136816,617650,45022.5,45239.5,137968,162731,109942,256474,193423,65516.3,38294.9,474203,31929.1,5234.49,81715.3,342359,68235.2,63201.4,120784,12512,97030.3,36325.3,119526,50080.6,13658.5,57056.4,40854,157005,85355.1,2725.87,15479.2,59530.9,34087.8,11558,93608.1,45187.9,35441.4,46263.4,15525.4,18162.1,44470.6,16596.2,35332.6,15946.6,19990.2,36470.5,25716.9,21956.1,32285.8,39884.8,28778.5,12228.2,57529.9,110404,63811.8,41927.8,66424.1,13600.1,179932,124240,75889.1,14126.2,37324.9,81213.7,13560.7,146763,60180.6
35609,37559.4,89323.6,41777.3,273833,146473,2.47515e+006,37290.9,22425.2,103355,197019,77500.9,133877,173493,150586,141798,403750,453268,27575.4,87512.9,51889.5,54007.6,172821,257027,246007,85255.2,60868.3,436012,50487.9,4990.08,97948.8,162106,159499,47017.3,118770,23081,26922.5,16323.1,181419,79408.9,18341.6,89114.5,29197.8,113730,79059.6,3925.05,12504.8,42085.7,33307.4,25565.4,76965.6,53980.1,36165.1,34813.7,8529.17,14874.4,36729.2,21894.8,38376.5,15243.7,17813.7,25445.1,34979.1,10904.4,42541.9,22250.5,62230.8,6103.23,36397.2,96325.1,47127.8,34326.5,65160.7,11092.5,252573,86798.4,100041,40700.8,58634.9,114740,9636.39,63216.1,83441.1
38025.8,45971.6,62065.8,41328.1,174199,263882,1.73834e+006,37230.4,13278.7,69570.1,227838,113179,131443,101406,358660,107838,435168,284243,35348.1,31659.5,92710.8,101105,110808,321542,383100,98237.4,24646.8,262135,40741,8645.64,347585,118068,128233,20994.5,59950.3,18694.9,35328.1,28104,224582,125677,11927.1,25585,59546.2,134295,98344.9,5805.71,12949.6,28338,34097,72326.8,38954.9,41735.8,57478,26399.7,14581.1,10881.5,40008.3,15282.9,16024.9,14558,23186,29749.8,16013,14915.3,39744.9,9863.15,48475.6,6714.57,44231.8,109473,25223.3,31517.7,108862,12136.1,138536,100745,188072,52947.9,64026.2,36071.1,20970.5,138010,198439
45791.8,18797.5,111506,56422,37611.3,153484,2.02318e+006,32012.5,23998,20265.8,401063,142446,342876,74330.3,268305,233572,1.1813e+006,242245,68476.4,10906.9,188102,92765.3,77958.7,133693,442909,38382.2,33871.9,180396,52115.2,13127.5,305179,66513.2,96142.9,28903.2,43612.7,38038.5,28997.6,46055.8,153584,87310.4,11680.7,28310.8,95272.9,65968.5,87829.8,4275.97,22713,28294.3,34060.4,103907,16077.4,31642.6,62446.4,22498.1,9432.37,11427.7,36949.2,14581.8,11574.8,21305.3,13101.6,19149.8,13245,17260.4,31636.8,6981.27,52538,5889.57,20891.5,69618.9,33861.3,30441.8,125003,7331.28,99772.4,34280.7,136388,43107.6,44002,32080.4,23966.1,328264,66684.9
93860.9,6126.89,43854.9,78896.8,27659.8,188648,1.62323e+006,26362.4,33105.9,19670.7,310418,236805,283095,100693,238397,98754.2,424135,273811,68722.9,51337.8,520342,76880.8,47167.9,121563,204045,32393.8,47446.2,198619,61581.6,27913.8,351746,33087.8,227381,20274.8,26802.4,45087.5,46982.4,19587.5,360911,21246.1,10822.2,26320.8,100185,66580.2,79707.8,3480.58,50629.1,22449,16408.7,80800.9,12326.5,40351.7,63516.7,26777,19920.3,4335.35,32644.2,10671.5,21773.1,10911.7,6572.52,10422,8816.4,7417.8,42549,7636.11,42248.5,8847.58,8091.15,74903.8,20040.8,18036.5,52321.4,6539.59,68608,30128.6,49498,88329.1,52023.4,46108.5,40960.6,196098,145221
92487.4,8712.54,47540.2,93709.9,40463.4,173602,1.14048e+006,46289.5,46115.9,22314.3,715472,71401.5,430299,164393,80745,86543.5,565086,151784,199835,44653.7,205493,126187,59990.8,121305,335147,34230.9,13798.7,422489,76683,93947.5,134303,48397.9,293262,20018.1,18257.5,37597.4,86739.5,36600.6,254837,31938.6,26492.7,29680.2,43080.1,91347.3,89888,3885.81,44387.3,12754.9,25839.4,139330,15012.9,31430.8,32404.4,30855.3,32663.2,6202.32,15685.5,5144.72,46300.1,18161.3,9166.19,11280,10075.4,10964.2,30882.2,13067.5,30625.2,13799.4,22559.2,45410.3,13877.3,27931.4,51869.5,13146,43063,66952.8,70630,121620,25973.2,40675,25270.1,83634.1,164007
97562.1,20757.8,35878.8,52799,51409.6,70373.2,1.43833e+006,159694,46294.6,13720.5,302130,225771,438917,262124,74230.8,45848.4,303273,106457,318180,53011.6,89538.7,197642,139633,69821.8,317742,12715.8,23917.4,180467,86377.4,30312.3,112272,122198,488158,21843.4,26204.5,18454.1,66688.1,25366.8,180538,33236.1,41795.1,22174.2,58036.4,93928.4,150948,5935.15,27218.2,16522.2,46506.8,32905.7,22232.6,63995,30746,42776.1,31510.9,9091.6,20343.6,4974.07,66167.9,26038.1,17020.3,18344,10938.7,19014.4,32215.9,26738.9,33172,16517.9,22443.1,106877,14064.7,22624.3,30448,21990,82951.2,101417,58066.7,218242,18627.6,42144.7,22160.5,51508.3,249631
54835,32619.8,52202.1,37332,27997.7,87794.1,1.21737e+006,309252,34173.9,39480.7,682927,220765,121355,264605,24628.1,70225.5,269727,51913.5,92025.7,71008.8,46161.5,317387,56543.9,93280.9,563663,66867.6,12538.1,135249,114643,21078.6,53550.2,111612,521037,34047.8,22061.1,20649,69460.9,15527.5,144258,41515.4,25899.4,44988,53952.7,127160,73516.6,5455.24,23264,11774.2,42266.6,55552.1,12732.9,36879.9,32704.4,59349.1,30182.7,12846.4,19173.3,7076.42,33363.4,18171.4,21309.1,30605.4,15402.8,17704.1,15896.8,10039.2,62520.7,26077.2,19907,157497,12901.4,17726.4,53294.6,13806.2,130414,106600,41690.6,182805,16430.3,18634.5,43474.5,88594,294202
49369.8,21438.3,46453.3,59870.7,104804,195286,1.57904e+006,106619,73481.8,19436.7,931201,84997.8,92531.8,476571,43915.1,59724.1,411727,33240.3,217526,59093.1,84298.6,246422,40096.1,78467.7,451721,165613,11394.8,28881.8,192745,39843,154225,31145.3,409263,31856,28253,51837,71902.4,10798.3,99041.5,32838.8,36457,93106.4,25015.8,197316,53381.5,4403.95,29539.7,12995.9,44025.9,16729.7,22170.6,70786.2,24227.7,39797.3,83394.5,11552.4,68055.2,11252.3,19356.1,20260.9,15758.3,39062.1,26289.6,18795.1,31870.2,11777.8,50800.7,30949.1,21059.8,87818.6,20967,38463.3,120419,24154.3,64463.4,124498,60862.2,229470,35789.1,15532.9,60738.9,126217,492147
35298.3,15630.3,181731,122901,85846.8,266176,1.33595e+006,173489,90749.3,17729.4,513897,80930.7,97623.4,846456,32404.7,42450.5,454219,83323,230445,39374.1,110368,119393,103348,100585,258468,300907,17749,32139.6,203981,16492.5,155746,36454.4,458436,27508.1,24043.7,39266,54018.8,14668.9,78246.6,35541.6,9770.66,51745.4,14265.1,80521.1,101005,4160.72,67890.4,7450.51,63923.2,20857.1,8281.29,122170,14149,40705.9,62486.2,19261.6,44793.3,7835.1,16996,15405,8383.25,59305.3,31999.4,18128.4,16264.4,10491.6,49386.4,13369.5,40172.1,62496.6,16604.8,41685.4,107028,11384.2,33933.9,84189.9,38482.1,193652,27534.5,15730.3,48211.6,53917,147372
52479.7,28399.6,121827,159719,150314,179591,1.9098e+006,121931,61386.7,12251.2,350878,80577.7,194186,1.00339e+006,33302.4,42057.1,501474,59945.2,122013,68526.7,98071.5,138442,208722,55204.8,250619,259551,32478.1,49445.1,328710,13877,92176.8,32069.7,390613,41966.5,14734.3,63504.5,50932.2,13444.5,112698,18203.4,11392.5,39854.3,9464.36,83150.3,166159,4212.42,63376.1,5253.14,44572.6,24859.8,8208.42,130974,32959.4,34459.7,56909.8,20589.1,46568.5,11035,32117.9,15376.7,11483.1,40165.8,28736.4,41159.5,15748.8,8973.26,123015,17149.6,43590.2,84804,22647.3,70104.2,71471.2,21089.8,60834.7,65772.4,41822.4,141579,66940.3,41633.4,51381.1,43787.7,165339
129950,40682.1,205464,100420,110800,143273,1.46362e+006,47657.7,85347.9,22756.6,81828.2,112855,300307,438578,62789.1,41408.5,816983,82949.6,117797,118271,103485,98454.1,208686,65521,236831,335860,54215.6,83530.3,270732,12577.7,74638.7,31017.3,376593,46842.7,8776.07,86779.6,24544.5,27248.5,112098,18932.3,22700.8,64745.7,4997.75,262578,54253.3,9028.82,73079,3859.38,146868,27359.3,9160.06,86880.9,20573.2,95646.6,61303.5,19620.4,26417.7,12263.7,51419.5,8264.02,11507.7,26905.5,29410.8,30584.4,38417.6,11752.7,113307,13207.1,25100.5,174151,23521.7,70007.4,53167.5,33037.4,76550.3,29920.1,36707.5,210831,83805.9,13828.4,79263.1,54608.4,85691
