ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
468837,0.500176,0.199888,0.199888,69976.5,2.25147e+006,0.26,0.735, 54837.2, 23308.5, 2660.25, 0.173542,0.0458228,3.14508e-005,18378.4,404.333
474779,0.448626,0.199888,0.199888,63905,32.206,0.26,0.735, 55532.3, 24805.7, 2430.26, 0.145104,0.0654111,4.62931e-005,11143.5,403.698
437677,0.487353,0.199888,0.199888,60410.9,6489.94,0.26,0.735, 51192.7, 22019.7, 2425.34, 0.166387,0.071584,6.0209e-005,8477.95,401.283
465580,0.495679,0.199888,0.199888,64768.5,568485,0.26,0.735, 54456.3, 23242.6, 2620.27, 0.171025,0.0873367,6.13945e-005,9082.99,403.117
378577,0.691023,0.199888,0.199888,65570.8,8738.11,0.26,0.735, 44280, 16048.5, 2780.54, 0.291173,0.112082,6.28205e-005,9151.08,397.515
327004,0.77243,0.199888,0.199888,60999.4,3.51959,0.26,0.735, 38247.9, 12984.4, 2595.63, 0.352066,0.112916,7.79543e-005,6597.77,401.567
356734,0.771906,0.199888,0.199888,63735.6,2727.51,0.26,0.735, 41725.2, 14171, 2830.31, 0.351643,0.118703,7.79558e-005,7962,399.685
379633,0.655716,0.199888,0.199888,71409.8,479182,0.26,0.735, 44403.5, 16553.9, 2683.96, 0.26728,0.0803206,5.63553e-005,9122.82,387.826
422333,0.592805,0.199888,0.199888,73475.3,627.808,0.26,0.735, 49397.9, 19380.7, 2764.81, 0.227481,0.0718452,5.5309e-005,10581.9,387.373
366799,0.720643,0.199888,0.199888,72730.6,26.3554,0.26,0.735, 42902.4, 15185.7, 2775.37, 0.312286,0.100254,5.28002e-005,10816.6,391.289
308143,0.720237,0.199888,0.199888,82213.2,17363.9,0.26,0.735, 36041.8, 12761.4, 2330.63, 0.311989,0.0888106,4.16485e-005,17069.7,399.086
333031,0.728465,0.199888,0.199888,82057.7,182608,0.26,0.735, 38952.8, 13701.6, 2538.96, 0.318045,0.0878738,4.22021e-005,15598.9,397.818
268802,0.779401,0.199888,0.199888,76620.5,552609,0.26,0.735, 31440.3, 10612.8, 2146.69, 0.357747,0.0912349,4.77034e-005,12912.1,391.104
232417,0.791572,0.199888,0.199888,71800.5,2.28805e+006,0.26,0.735, 27184.6, 9084.95, 1875.65, 0.367874,0.0925084,5.07706e-005,11136.8,392.874
250690,0.884488,0.199888,0.199888,62186.8,1526.83,0.26,0.735, 29321.8, 9046.2, 2177.54, 0.45625,0.148055,6.88274e-005,8524.58,385.843
247541,0.836295,0.199888,0.199888,65543.6,750.76,0.26,0.735, 28953.5, 9319.69, 2072.35, 0.407682,0.115916,5.54738e-005,10098.5,398.769
306167,0.768164,0.199888,0.199888,62653.4,28.4986,0.26,0.735, 35810.7, 12199.3, 2421.09, 0.348632,0.164776,6.67817e-005,7169.3,393.162
374953,0.718447,0.199888,0.199888,61330,107.264,0.26,0.735, 43856.2, 15550.6, 2831, 0.310683,0.128836,7.44666e-005,6391.82,397.122
379911,0.770727,0.199888,0.199888,60434,4345.83,0.26,0.735, 44436.1, 15106.1, 3011.06, 0.350691,0.160226,8.26737e-005,5266.39,398.303
316814,0.800869,0.199888,0.199888,59736.9,27.5952,0.26,0.735, 37056, 12289.1, 2576.89, 0.375799,0.133682,8.44541e-005,5586.58,396.548
354758,0.624597,0.199888,0.199888,66690,76182.2,0.26,0.735, 41494.1, 15862, 2418.34, 0.247198,0.0986859,6.49998e-005,7590.01,393.236
308660,0.685465,0.199888,0.199888,63381.7,173.595,0.26,0.735, 36102.3, 13142.8, 2253.92, 0.287326,0.136983,7.42181e-005,6733.99,391.578
282631,0.680385,0.199888,0.199888,56074.2,865.725,0.26,0.735, 33057.8, 12083.4, 2052.8, 0.283838,0.156156,8.55446e-005,5905.37,396.685
340609,0.652886,0.199888,0.199888,59252.3,1.57303e+006,0.26,0.735, 39839.2, 14886, 2400.38, 0.265418,0.106219,6.54788e-005,6856.19,398.341
302606,0.714329,0.199888,0.199888,70982.6,1669.84,0.26,0.735, 35394.2, 12591.5, 2275.54, 0.307696,0.0766798,4.30217e-005,11903.8,407.968
399638,0.604245,0.199888,0.199888,69865.7,12631.9,0.26,0.735, 46743.4, 18167.4, 2655.7, 0.234491,0.0685662,3.9881e-005,14878.8,418.299
402480,0.499395,0.199888,0.199888,75481.6,22.1144,0.26,0.735, 47075.8, 20023.9, 2280.52, 0.173104,0.046255,3.52949e-005,16154.4,411.891
280368,0.567473,0.199888,0.199888,81514.3,36.644,0.26,0.735, 32793.1, 13140.6, 1772.33, 0.212265,0.0474677,2.6914e-005,17965.3,412.28
282568,0.638578,0.199888,0.199888,73266.7,3.54258,0.26,0.735, 33050.4, 12492.3, 1958.72, 0.256117,0.0676066,3.64228e-005,15279,406.076
200964,0.846346,0.199888,0.199888,88184.9,280.993,0.26,0.735, 23505.6, 7500.95, 1695.76, 0.417269,0.0596186,3.28208e-005,19525.2,400.68
216795,0.832689,0.199888,0.199888,81939.2,1690.36,0.26,0.735, 25357.3, 8187.34, 1809.77, 0.404305,0.0870566,3.79386e-005,13990.3,402.953
243951,0.690198,0.199888,0.199888,79007.4,78562.5,0.26,0.735, 28533.6, 10348.3, 1790.22, 0.2906,0.0706955,3.58543e-005,13814.1,416.701
292239,0.598876,0.199888,0.199888,91731.3,49678.2,0.26,0.735, 34181.6, 13343.8, 1928.53, 0.231189,0.0586611,2.57976e-005,19585.7,417.927
284985,0.678385,0.199888,0.199888,85212.4,441444,0.26,0.735, 33333.2, 12203.5, 2065.5, 0.282473,0.0712236,3.13296e-005,16145,394.72
368145,0.558818,0.199888,0.199888,83335.6,37.6837,0.26,0.735, 43059.9, 17381.6, 2298.11, 0.207156,0.0616228,3.80903e-005,12859.1,401.787
318815,0.593399,0.199888,0.199888,80064.1,29677.1,0.26,0.735, 37290, 14623.1, 2088.77, 0.227842,0.0742718,3.81804e-005,11277.8,391.767
335148,0.58101,0.199888,0.199888,81552.7,583.676,0.26,0.735, 39200.4, 15531, 2159.3, 0.220345,0.0604965,3.75584e-005,12987.7,379.362
340079,0.526327,0.199888,0.199888,77262.6,1918.72,0.26,0.735, 39777.1, 16514.3, 2018.37, 0.188333,0.0459373,3.77773e-005,10707.1,376.958
371658,0.622416,0.199888,0.199888,79037.1,187416,0.26,0.735, 43470.8, 16647, 2526.8, 0.245821,0.0643978,3.75087e-005,12211.2,378.477
314985,0.69279,0.199888,0.199888,77931.3,58.4607,0.26,0.735, 36842, 13333.9, 2317.71, 0.292403,0.0856297,4.70533e-005,9614.04,374.225
256894,0.882837,0.199888,0.199888,68983.4,15.4699,0.26,0.735, 30047.5, 9283.98, 2228.71, 0.454469,0.12807,6.51409e-005,8312.35,383.387
322489,0.779582,0.199888,0.199888,80311.5,41.3875,0.26,0.735, 37719.8, 12730.5, 2575.85, 0.357896,0.0918457,4.90492e-005,9212.68,375.609
317120,0.746963,0.199888,0.199888,71251.3,12337.5,0.26,0.735, 37091.7, 12854.4, 2460.06, 0.332002,0.0967681,5.9791e-005,6764.88,379.636
322190,0.758095,0.199888,0.199888,63762.8,1.97493e+006,0.26,0.735, 37684.8, 12943.1, 2524.93, 0.340645,0.102449,7.34263e-005,4624.87,393.428
335351,0.665337,0.199888,0.199888,61451.8,4147.19,0.26,0.735, 39224.2, 14510.8, 2396.42, 0.273666,0.0815723,7.98664e-005,4409.1,394.749
392463,0.543605,0.199888,0.199888,57656.5,169.409,0.26,0.735, 45904.2, 18772.8, 2394.28, 0.198276,0.0712087,7.89496e-005,4765.99,389.697
497759,0.471483,0.199888,0.199888,63224.8,415774,0.26,0.735, 58220.1, 25423.6, 2674.11, 0.157612,0.0650761,6.47705e-005,6684.09,382.879
528627,0.405994,0.199888,0.199888,60417.8,1.82729,0.26,0.735, 61830.5, 28921.8, 2436.88, 0.122088,0.0598938,7.38012e-005,5241.86,388.43
495837,0.507443,0.199888,0.199888,60503.8,53395,0.26,0.735, 57995.3, 24488, 2850.04, 0.177624,0.0756205,9.19002e-005,4712.64,394.434
513089,0.496525,0.199888,0.199888,66362.5,270154,0.26,0.735, 60013.1, 25594.3, 2892.12, 0.171498,0.0625511,7.65044e-005,5865.64,392.345
403217,0.518131,0.199888,0.199888,63137.5,2.33773,0.26,0.735, 47162, 19723.2, 2360.68, 0.183666,0.0631836,6.99802e-005,7975.8,389.214
440839,0.646434,0.199888,0.199888,63966.5,203.554,0.26,0.735, 51562.5, 19366.5, 3083.9, 0.261202,0.0921174,8.37149e-005,5320.17,379.375
461640,0.725989,0.199888,0.199888,65524.2,179.505,0.26,0.735, 53995.5, 19030.5, 3511.09, 0.316214,0.0892357,7.95184e-005,5879.23,388.15
412399,0.693657,0.199888,0.199888,60162.9,22207.8,0.26,0.735, 48236, 17445.6, 3037.21, 0.293009,0.0962847,8.92999e-005,4825.52,400.926
392545,0.647335,0.199888,0.199888,64799.1,1020.76,0.26,0.735, 45913.8, 17232.5, 2748.91, 0.261788,0.0984713,6.42633e-005,8722.2,386.766
412562,0.650408,0.199888,0.199888,65437.1,2.06102,0.26,0.735, 48255.1, 18066.6, 2899.27, 0.263794,0.0998951,5.85843e-005,9849.34,389.26
346431,0.776679,0.199888,0.199888,65733.3,480.696,0.26,0.735, 40520.1, 13708.2, 2760.09, 0.355518,0.112522,5.48734e-005,12702.9,400.945
310904,0.810498,0.199888,0.199888,57254.3,1.35761e+006,0.26,0.735, 36364.7, 11963.4, 2549.13, 0.384191,0.168784,7.97181e-005,8661.47,389.453
447287,0.676469,0.199888,0.199888,57251.4,525435,0.26,0.735, 52316.7, 19182.8, 3235.18, 0.281169,0.092133,8.71207e-005,5850.29,377.166
