rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002
62397.8,406148,61772,161956,160886,443686,87682.7,180768,268696,71848.5,706132,278943,150894,440667,143599,246533,120708,122030,101119,108454,242349,269363,51250.2,42949.5,71389.1,10704,44828.3,298832,447399,69238.9,29010.5,37644.3,28582.4,156750,15068.9,140704,76870.7,13515.2,217959,37053.7,97734.8,47642,30175.1,60924.5,30886.4,165969,33496.7,19129.2,13487.1,82736.4,43045.9,60069.7,11534.3,79299.8,6120.47,13607.2,15408.7,44530.1,7542.81,18742.4,37127.7,25658.5,13309.6,5689.15,38778.8,8001.11,58478.8,38743.9,40505.7,37870.4,37628.9,63442.8,17945.6,55047.9
100344,651448,75039.7,80026.5,54606.5,227195,122580,145709,702506,80620,488129,72799.7,71432.3,217880,443259,330382,99414.2,99905.5,98732,119252,412768,99726.9,73272.4,48008.9,104829,13419.1,26417.4,202377,311044,116120,46432.3,35344.5,33816.1,87523.3,14341.6,134876,199203,24362.7,115184,66343.5,74081.6,47313.6,34430,41886.6,35333.9,223360,51975,10218.4,13740.5,49439.8,38856.8,42928.6,21146.4,101108,11020.1,20465.5,18599.2,39954.8,18719.4,27992,35609.1,24671.6,39353.4,12766,76001.2,13314.1,51990,49996,76508,81814.3,35421.6,110933,43887.1,50171.1
246351,84586.6,102401,114696,89530.8,192864,241596,317747,1.81541e+006,102155,281371,140924,71520.2,195680,183506,142531,231059,63201.2,155644,203983,54643.6,61987.8,65388.7,83157.2,86172.9,11797,34486.5,141132,522938,203705,85114.5,16943.2,20524.9,76874.5,47836.9,121989,142333,60782.1,37064.8,73344,57724.9,37812.2,46297.7,68725.2,18600,86330.5,153860,37958.1,7950.4,49380,67580.1,40030,10961.7,28623.6,23252.2,59513.2,10836.4,29339.1,22739,13881,124232,50893.2,13291.6,15017.5,30851.3,54923.4,33189.8,23650.2,145891,85300.4,48310.4,132107,58419.1,9817.17
221508,141119,292396,105322,67471.3,176081,324181,184591,290693,209328,214838,163005,270461,53140,57098.9,705306,519723,114756,30149.9,154172,40223.6,123644,105660,19412.8,148818,10804.3,108001,143217,437780,163340,20228.7,104488,37547.4,48239.8,126029,132385,19950.1,34358.9,25470,139143,27413.2,36139.7,60832.2,34710.5,60562.8,66555.1,96056.1,22385.1,4391.41,84375.9,37684.3,56192.3,22167.6,73599.9,15815.9,10425,9682.22,31526.7,30205.9,36261.1,52312.3,79589.4,15536.7,13257.2,30680.7,26772.7,36646,31330.8,102870,55409,63924.7,114084,164290,7789.92
288967,109989,252024,273836,180443,83608.3,544669,217250,640069,133431,126609,150207,185300,93176,184225,436752,616457,237593,46657.4,85092.8,59489.2,119285,211553,21526.4,160409,22224.6,86522,267166,623912,33295.7,38064.6,167691,33415.8,33964.6,134443,85046.9,35196.5,68881.7,29171.8,154597,28631.8,35450.6,158338,57651.6,48724.5,69487.3,27063.2,34153,5810.97,83159,84747.5,88984.1,25607.7,45745.2,5891.11,9510.09,7259.28,33732,60843.1,22926,26619.4,54498.9,17752.5,12804,13460.5,18032.9,14049.2,45296.7,31248.8,63162.3,56585.9,63945.6,55831.5,8943.65
130016,306847,153108,415745,285025,80471.2,262163,136134,246395,123619,711671,173815,162714,36681.9,125920,500706,399178,216654,77139.2,127601,92304.3,176413,173193,35862.7,32966.5,63169.1,304091,118942,170061,87419.3,42065.3,272632,30517.9,28954.6,51424.8,56278.2,56117.4,32485.6,58693.4,198906,16453.1,27371.5,95678.1,51070.3,87647.6,34986.1,53761.1,18343.8,12238.1,162346,44401.4,75805.8,11910.3,44687.7,4951.14,14322.5,7464.19,23157.1,64173.5,22211,17460,47592,17593.6,43714.8,39030.1,11537.3,12872.2,62077.5,58806.4,121094,50513.7,16621.4,89540,16050.9
145660,311480,98118,320517,520098,186568,315790,101173,364508,144440,394415,49077.2,81361.6,28188.9,322048,915144,226904,104504,188449,37117.5,142597,143225,235145,135674,102975,69067.6,158765,87371.6,203583,148421,43960.4,100875,24713.5,21480.7,118813,104172,35289.7,29686,133533,215534,17872.7,29172.2,34342.8,57287,83236.5,55568.7,31567.1,15948.2,38247.2,54044.1,99346.5,62467.1,7642.75,59622.6,3272.35,20525.9,4855.12,24183.4,48703.8,14555.9,17389.8,40098.5,15233.4,23992.2,13564.8,19369.5,6166.38,64388.6,22445.9,69676.2,5103.49,31591.3,298999,239956
98147.5,289531,251218,152831,256887,399792,226601,57546,447923,201955,330560,38343.9,49723.3,134603,160394,905092,400108,57482.8,112939,34026.1,171589,46319,686534,91412.9,246515,66770.6,83122.9,233728,198209,185494,18901.3,93172.8,23646.8,61543.8,87993.5,42676.6,20937.5,30829.5,136225,99718.4,42010.1,37615.9,41331.9,93386.6,62989.2,38315.5,61153,31979.7,19157.3,96466.3,76244.1,33178.7,8698.47,70824.2,1620.01,27757.4,11118.9,53007.6,50977.3,15281.9,28940.4,30643.4,22738.3,72592.3,37278.4,17278.6,10822.2,63079.5,41068.6,124358,2675.52,92933.8,193727,95437.4
271371,268301,347237,118942,163749,496382,427863,46289.6,431360,190624,726546,19890.4,90864.6,120517,373564,396833,313651,51377.9,196630,26712.6,177243,108473,240416,75678.9,298895,213609,114315,201634,129367,94263.6,16492.7,125214,30073.4,113972,69795.5,13639.5,59463.6,19900.8,300153,66673,25314,43293.6,53357.2,74885.9,104816,35854.7,56647.4,36760.6,9250.75,64957.5,160458,34382.6,5288.56,76134.5,4096.25,34032.1,15900.1,46677.6,116526,27104.4,46138.5,14392.2,7683.09,137578,90195.7,82566.8,59913.3,26217.3,50248.6,82789.9,14952.3,65758.5,150996,227633
360316,269718,348523,183016,163419,322868,211874,144449,395645,122342,148923,23354.5,39188.7,322229,624417,473434,120954,35724.2,49322.2,82596.1,365809,44396.8,194121,88212,343553,399615,44293,117961,85327.6,150916,19339.7,41946.9,36166.7,266469,39697.6,17305.2,88872.7,10746,237826,27796.6,16255.3,80882.3,82566.9,66139,34996.1,13055.8,84013.8,24842.1,17250.3,101308,76568.3,29038.4,5209.85,151904,3736.96,17137.8,38310.3,25064.4,27235.3,58613.7,58584.5,18174.8,3777.25,75372.3,71432.9,31199.7,40724.8,12930.6,69876,81609.9,24268.2,32877.9,36631.9,179470
373540,325006,447148,175062,159850,226992,210465,202207,870557,156473,117310,17646.7,50107.3,223404,876816,613217,81373,38490.9,31780.4,21628.2,164629,54647.5,897337,55856,176977,144942,59520.9,196444,119714,270535,15711.2,35536.3,33819.6,313561,114336,21818,42298.7,7721.67,154286,47532.6,23132.6,114615,101276,79317.2,14182.9,19315.6,73157.5,9320.26,15482.4,86754.8,109700,47715.1,15657.6,53962.8,3869.35,17245.9,41866,21680.2,32694.5,86206.4,68673.8,14525.6,4514.7,84229.3,76526.7,23571.1,52103.4,13561,185245,73484.2,19181.8,31060,82238.1,131593
175355,289670,779620,99341.6,224891,139193,347644,233826,356078,151981,197552,17900.7,67622.6,153085,303264,1.27299e+006,71252.8,53593.3,43002,24363.6,58100.4,130310,859867,113622,35067.3,256258,129164,166303,83637.3,104246,61267.5,26792.2,28343.8,227270,25545.4,33702.2,130585,19615.2,76885.5,37192.7,33882.7,64897.1,179856,112463,13664.6,30253.8,57629.8,18874.5,11613.9,116521,173766,30709.9,8694,84740.3,5263.94,16804.5,44782.1,15299.2,55273.8,58166.1,24754.1,24944.4,24207.9,45962.8,88247,17653,51660.9,23132.7,92171.1,91007.1,28901.5,55195.8,32287.9,75492.7
201294,211583,471998,117962,173710,124701,361783,354295,49658.2,101806,314986,36994.5,81727.2,147340,83290.6,1.12331e+006,31584.4,73739.1,83716.1,17027.9,108919,77072.9,276687,170652,55896.3,238368,43648.6,198826,289298,51129.3,33528,15561.1,74429.1,260653,56527.2,56398.5,135387,16458.1,116125,49729.1,21653.1,40808.5,123871,151287,13993.4,40171.2,44988.4,22087,9399.67,95540.1,180254,27454.3,10352,56970.3,13302.2,20030.6,23253.4,27370.7,85693.4,52694.2,46535.6,28767.7,42476.5,61742.5,28919,16160.4,56388.4,33215.6,73907.9,62742,40985.6,91407.8,37387.7,88873
237104,181443,119381,43590.6,177896,164260,227793,595858,35607.6,86043.1,438035,27476.2,96607.1,106883,31623.7,768385,116531,65062.8,72521.2,10041,39428.8,65970.6,778784,114631,75917.8,67965.9,24354.4,96132.7,229735,64883.5,29283.1,34010.4,67560.4,383907,19394.6,140218,72019.1,31606.9,127098,43287.7,47795.9,26924.9,91962.6,88080.1,26766.4,50906.6,53740.3,31170,15123.5,68659.6,154071,51644.7,6555.39,39720.6,9614.48,27866.3,64814.9,22785.5,49847.6,74243.6,62312.7,38127.8,36508.8,60065.5,32393.4,18294.2,76477.2,37908,110194,73759.2,34520.2,95503.6,85732.4,137494
258047,133672,206791,22530.4,100029,78064.7,278163,311392,37115.1,216332,925231,41704.5,72432.9,97827.7,95494.7,752693,89927.7,27389.5,84709.2,13005.9,48568.6,110505,321493,594132,45582.8,136240,31528.7,49127.9,277395,33373.8,60390.2,26179.5,45169.5,283105,29328.9,221021,76304.3,12829.5,168373,31225.8,36292.3,9709.37,76394,201568,37956.5,54832.3,50373.8,13591.7,25891.3,111587,89132.4,83564.2,11708.4,30428.1,8475.03,30622.2,52464.3,51131.2,41758.4,31480.6,45054.7,54514.3,28600.7,67517.9,42830.9,15420.4,76108.2,51433.1,157358,82123.5,22970.3,165160,64872.9,160028
544375,254960,73454.9,73191.6,98359.4,119141,233013,196549,21825.7,213908,484456,20755,59866.7,99440.9,145458,923535,155467,11881.7,28552,5576.63,289756,72112.2,173153,485446,140051,43765.4,32614.9,36045.1,473226,61287,40945.9,51004.1,44198.8,374595,34621.6,179530,78868.3,7510.68,104472,24163.8,142422,8765.94,151861,100777,39287.1,22843.1,28091.8,16029.4,39863.6,187965,113960,48248.6,39618.7,14549.5,8534.92,61962.7,36666.6,30957.2,55710.4,83376.5,51223.4,92084.5,33499.3,25174.3,136438,16577,177192,36019.6,107386,134491,43823.8,294900,102311,66591.9
563214,207400,78713.7,224656,69302.7,114070,372184,126548,22230,66965.2,1.07864e+006,29559.1,32999.1,89160.3,99623.7,1.64023e+006,174713,13835.2,37906.8,10227.2,173190,85397,165842,471148,107400,67975.5,56391,25157.6,462207,72902.4,117598,66847.7,33619.6,406158,69966.2,59162.8,52179.3,21572.6,138496,36019.9,109326,7932.96,139234,90963.5,53219.7,14021.7,33728.7,20357.1,53901.2,128990,159821,61873.5,34969.3,9272.41,17455.7,61280.4,53825.4,44166.8,93755.3,63483.7,71824.8,178575,26976.5,54611.4,111871,18199.4,265042,37524.8,141705,288825,85172,313053,93390.2,172735
194275,266582,102064,558313,152478,48076.9,253701,308866,57076.7,49973,1.00393e+006,26826.1,55109.5,73714.6,191342,838773,80246.5,22148.8,42403.6,24021.3,194138,265588,36621.5,211258,171606,39808,63835.3,16894.3,307302,56526.3,47533.9,41515.6,30525.9,314632,34964.9,182498,68649.8,12437.4,157691,19953.3,56509.2,16588.2,227872,99852.5,87958.6,33573.2,17887.8,13120.4,25072.6,136691,105377,108330,29431.6,6856.55,15813.3,55767.2,61595.2,12047.6,52953.8,25758.8,52763.1,98775,33756.5,43478.6,68158.6,16515.5,37347.4,16574.8,76751,214730,49634.5,68681.4,38839.1,108920
162246,116571,220586,583625,318786,36424,248225,120217,166498,61523.3,501567,31464.2,43295.5,126322,117214,798585,108823,52997.4,25951.1,18486.6,392202,164404,87550.9,167852,162161,34503,35546.6,23973.3,182086,96160.7,87908.8,80422.2,36774.9,434696,40879.3,69910.2,23874.5,20347.4,231526,47769.6,70637.2,17503.8,189406,21837.2,140143,47491.3,30165.1,16300.1,17542.9,160360,71341.1,84674.8,23243.8,9011.27,13774.7,36328.8,121892,12611.7,23522.6,12797.2,25010.3,34635.8,46172.6,56716.5,38604.6,17577.9,20431.3,17192.4,38554.5,182481,44517.9,26207.9,18949.6,50947.4
150813,277439,160846,375365,666300,28302.2,175210,337623,84055.8,56622.6,415839,24211.9,77022.8,102744,260983,1.2816e+006,129699,39249.9,81496.5,23666.3,230201,194037,74855.9,87334.1,59492.6,58570.2,83587.9,23404.8,112458,255532,49582.7,32792.6,36467.4,188330,193927,80357.6,30811.4,20718,130830,64987.6,97794.9,43297.9,136658,25941.2,237681,23092.8,32607.9,27583.5,89741.6,79078.7,42038.8,57644.7,19359,20217.4,42939.6,78360.3,56581.4,36913.3,37761.2,16474.5,34708.5,95700.5,94919.8,81438.4,40621.7,48120.1,20311.2,19179.3,87108.4,202722,33912.2,116270,53640.3,31329.7
126939,442636,156626,197408,450959,29614.5,136144,484821,98554.6,108050,565558,36181.1,43005.5,306014,179219,1.08388e+006,36383.5,59218.4,375583,62219.7,244630,39366.3,97668.1,34441.9,73098.9,47185.6,118019,36398.7,199538,218901,122073,65871.1,15898.4,155950,262392,76577.2,87994,24377.8,29603.6,72052.5,74084.6,40684.5,115797,26236.7,172482,23408,38277.9,41133.1,137052,30700.9,46959.5,22830.9,18725,20133.8,31398,48612.4,41226,15185.9,24862.8,18147,17324.2,31334.9,49166.5,41090.6,39763.9,53094,15129.9,7230.08,48220.7,91865.7,28937.5,154824,48690.5,30133.8
355056,535206,116225,473857,223695,40997.1,68418.1,403665,34248.3,125935,535876,52382.5,130185,141334,47577.1,929590,43378.3,83103.4,105884,54542.1,674551,126258,66276.1,17323.9,130280,24171.9,78793.7,35770.9,108456,288899,162428,74272.9,11736.1,100732,50965.4,104429,88977.5,28994.2,15010.5,75086.1,54633.7,81549.8,148908,42383.1,46649.8,24825.2,87692.6,85607.9,112513,69305.5,36829.5,14555.9,16969.9,24238.8,15900.2,29224,81488.3,14732,36472.1,22632.8,18931,16812.2,25375.9,42998.5,43905.5,22481.4,22209,1700.85,67031.6,77208.6,30308.9,350358,56381.6,42888.1
229142,352248,121229,287915,391162,186919,104914,473785,17208.9,108118,346053,148739,190348,149507,31197.6,1.48598e+006,42573.7,88562.7,118748,171522,366268,101094,116708,22068.7,147347,33246.8,133888,147757,46149.3,455884,330499,151648,16729.9,131113,34522.2,109928,93885.2,55175.5,22432,109646,56645.5,65609.2,107378,104778,57030.1,44771.1,57100.2,126230,117160,46667.7,27212.2,28889.6,36126.8,36637.5,49670.5,33566.2,22438.8,39018.3,72821.1,26429.9,38949,13171.3,65279.5,66181.9,31212.6,35251.7,49311.3,2728.3,55492.3,62108.4,64103.7,554192,20589.1,138068
329712,1.28659e+006,204697,91189.6,238142,103335,125452,148483,46562.6,134161,441529,197752,263132,137869,59112,454836,23414.4,92673.9,64407,71807.2,647982,95784.7,101548,52964.4,83701.3,78431.4,110005,358256,51540.6,139627,214336,61125.1,59408.5,161597,27223,32753.7,103207,134408,21196.8,77421.3,52396.4,141397,105662,41108.4,35294.2,63779.8,49134.3,109012,94911.1,48977.1,21950.4,25086.9,29057.3,32526.9,39107.5,23456.8,17623.6,45191.8,20571.7,16701.1,22068.9,13475,26722.4,39515.5,16281.6,24784.5,29207.4,3240.18,22931.1,32388.8,43214.4,61580.9,14902.6,52913.9
285164,805904,411167,32477.5,111321,133169,81589.2,127113,65494.5,118646,324832,134449,390554,106955,34209.5,658092,18645.6,233237,142173,79634.7,536407,23832.1,71368.6,136621,99386.9,45410.6,62065.2,654913,55180.1,61929.4,84018.7,38542.9,80159,123193,48010.2,15502.6,206872,62173.1,34099.5,113895,50493,191178,90340.2,40220,51739.8,146259,100078,76252.9,117025,39852.2,23292.6,37530.8,35858.5,91177.6,25916.4,16881.8,34676.9,39358.3,24801.3,34027.2,36410,10418.9,36831.6,24103.2,43148.3,18334.8,56877.6,5536.62,36301.6,21333.4,73147.1,162070,6100.08,40507.4
156648,363218,455275,37488.5,82661.7,344059,123931,85498.5,178070,61234.5,386381,72472.8,167301,101527,12400.9,1.29866e+006,53602.1,196521,54974.7,121579,591880,70586.8,25978.7,119660,134152,18914.2,117059,317803,81697.3,52284.5,71192.1,41976.8,144075,136207,28788.8,33326,215159,65756,129513,45055.8,69517,71882.2,69789.5,78589.4,76860.9,71859.1,143833,36640.1,194201,21694.3,15358.1,30813.2,18907,60234,23751.6,18106.9,28529.4,34182.8,27667,21190.9,21591.5,12833.8,28705.4,12728.6,19450,18704.6,59291.2,5083.68,21220.5,7659.12,114218,201043,4495.07,63003.9
47321.4,183280,308960,57288.8,39506.9,223690,221878,166099,37438.9,76798.4,969681,141835,169366,67181.2,12178.4,400502,46474.3,170196,159292,233929,539978,112384,50619.4,132010,190182,34376.1,79278.1,178799,94980,39158.1,78805.2,76337.9,129186,77966.6,38869.5,78304.1,166918,55483.7,49754.9,28929.8,95665.3,64703.2,98042.1,58660.8,32411.4,147246,48895.3,36692.6,79856.5,30329,18503.2,15837.3,29150.7,101984,7251.8,15605.7,23293.5,50434.7,10583.7,13158.1,14845,16233.8,26468,16745.9,17498.9,24263.6,47609.7,4356.77,43232.2,6728.2,86243.3,62289.5,5650.8,188027
31479.3,353652,175434,70329.2,259202,274951,151109,104577,30137.1,147198,1.14202e+006,186820,187869,46015.7,44113.6,733809,120262,43583.6,559156,176985,92929.5,37642.4,20684.8,252622,60217.3,93325.2,94840.2,393400,119149,21987.6,47553.1,117050,139331,250579,46192.3,101839,140179,31586.1,35418.5,49191.3,94722.3,152491,67238.6,83788,24979.2,80621.5,39109.4,20132.7,120644,12321.7,54373.8,14126.5,33259,123614,12681.5,25614.9,25018.4,84801.9,13070.3,19222.4,35125.7,21576.7,19989.9,38047,8224.66,21161,57464.2,7227.78,108047,24698.9,78743.4,76977.3,70292.8,188650
27858,269642,216091,75029.8,943727,73525.3,139074,233539,37129,209876,786889,39121.6,74854.2,39788.1,253123,1.21205e+006,80891.7,34135,153325,95518.1,230902,134484,34618.6,265659,94357.5,62819.3,54671.6,264440,65452.2,41360.3,109857,65465.2,113892,66134,131360,102473,161322,42561.6,19436.6,64219,49083.8,106843,92183.6,139293,6365.55,106510,77010.2,14414.4,103463,14654.9,77309.4,19405.5,20628.6,81050.7,19662.3,20394.9,33916.4,17898.6,57850.7,10778.7,38046.5,6205.06,24653.4,48620.3,33015.1,49340.4,48672.1,20407.7,59594.3,17702.7,68117.1,109243,85427.3,197021
45469.3,111468,149867,81843.8,796638,110638,66293.2,697584,42607.8,231190,899826,93946.1,44952.4,49167.8,125129,626872,185471,29721.3,283362,164431,39739.6,92858.7,41236,576409,102902,80365.7,28299.9,209968,101135,40326.9,266144,32276.5,76735.5,100232,106855,154538,109016,87205.5,74144.8,44986.1,51806.2,41044.4,124307,168489,17271.7,106098,21788.2,21248.9,52085.3,16118.5,126858,25024.6,18120.7,74525.3,28773,29366.9,35176,47732.3,24647.6,10200.4,58967,20572.9,24532.2,37078,18306.7,153181,38483.9,26498.6,41892.8,36768.7,89256.4,93756.5,85997.6,504566
43061,276111,64484.4,164300,386239,196233,158483,299736,72871.1,762876,803311,59833.3,21465.3,56818.1,197027,289616,102614,135876,328672,227363,23385.1,105684,28861.8,366144,76244.5,151114,49030.8,419349,69814.4,129987,96455.9,30857.6,68821.2,82031.1,47483.2,261840,50271.8,58740.8,48939.7,28402.9,54492.5,36925.5,131980,38227.8,49845.5,56532.1,58381.7,10345.5,51008.5,25293,104194,54048.8,29336.5,19855.6,35479.7,41794.4,36854.6,67869.7,28440,24780.5,37424.7,12041.9,53330.1,47108.9,23370.5,212690,43496.7,86610.8,19667.1,38581.1,138280,44190.8,89715.3,400935
