sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003
40480.8,37410.8,34559,30308.3,27607.7,25894.1,23125.6,21200.8,18247.5,16934.3,15777.3,13415.2,10947.1,9745.55,9151.14,7801.82,6660.84,4187.21,2470.65,3325.88,3132.06,4306.92,4897.76,4708.59,4013.63,2926.44,2547.65,2444.15,3945.24,5319.72,4523.2,3589.16,2927.34,2464.18,2131.13,2504.88,1773.05,652.413,954.093,1631.83,2218.34,2409.62,1922.6,1581.25,1548.21,1663.78,1942.3,2523.64,2766.75,1971.79,1424.03,1221.99,1170.7,1195.96,1320.49,1355.99,987.626,765.856,642.541,564.766,612.613,671.892,710.468,823.235,951.386,1077.52,1279.07,1465.05,1584.92,1790.78,2000.92,2390.21,2869.76,3122.97,3444.6,3859.53
44564.4,41951.5,39390.4,35303.2,32228.2,30113.8,26854.2,24219.6,20852,19016.9,17729.7,15506.9,13500.4,12044.3,11325.2,8918.67,6284.85,4654.6,2188.32,2509.6,2431.72,3647.43,3781.1,3178.35,2501.39,2162.36,2404.88,2343.63,3990.86,4805.61,2991.53,1889.08,1916.18,2286.24,2536.83,2925.8,608.295,783.555,1193.73,1793.41,2572.32,2735.95,2031.12,1725.46,1519.77,1388.31,1661.55,1965.23,1897.69,1615.98,1392.6,1191.7,1090.09,1285.27,1415.66,1446.55,1122.37,827.238,687.858,666.549,666.87,681.587,746.581,812.825,895.219,1033.73,1211.18,1349.77,1459.8,1644.4,1884.71,2142.89,2465.08,2764.64,3048.51,3471.02
38994.7,36837.1,34927.6,31655.1,28694.9,26543.8,23106.2,20641.3,17368.2,15449.6,14799.9,12313.3,10835.8,10976.2,10480.1,9771.7,7371.98,4740.98,3459.32,2832.11,1602.33,2417.77,2745.73,2412.85,1995.55,1751.86,2505.86,2275.75,3582.9,4480.3,3953.86,2877.69,2415.94,2298.8,1876.95,1920.27,735.059,544.882,1011.95,1457.08,2313.18,2828.78,2283.64,2168.39,1879.21,1713.25,2079.86,2382.18,2320.95,1820.15,1677.28,1622.52,1623.82,1612.17,1345.36,1184.67,1007.03,890.983,764.755,757.698,770.049,718.295,754.246,841.576,942.924,1137.07,1401.38,1725.2,1946.04,2548.56,3279.1,3561.6,3810.89,4075.69,4540.1,5245.02
42361.5,39770.6,37618.8,34524.1,31819,29891.3,25760.3,21657.6,17276.7,14621.8,13175.6,9411.31,7243.55,8214.81,8176.53,7664.44,6142.81,4402.04,3707.67,3077.76,1887.16,2476.56,2755.65,2411.29,1806.89,1591.79,2267.56,1830.77,2325.52,2530.35,2398.86,2084.58,1826.37,1832.44,1802.27,1786.97,690.934,493.942,939.171,1273.29,1876.35,2224.37,1751.64,1880.4,1645.51,1560.45,2040.97,2391.6,2218.49,1613.67,1365.55,1301.74,1180.5,1031.11,872.017,831.641,626.456,540.576,478.909,469.255,427.3,321.019,322.594,403.874,514.327,709.799,939.809,1166.82,1319.95,1657.96,2127.43,2371.13,2700.24,3105.42,3582.3,4095.9
41547.2,39579.3,38299.5,35519.1,32347.2,29234.1,24062.3,19688.4,16439.8,14313.7,11970.9,8385.2,7043.92,7358.45,6915.06,6026.57,5342.06,4917.77,5195.73,4898.25,2649.89,4165.19,5578.53,5190.87,4537.21,4045.29,5048.7,3232.12,2806.21,3193.22,2755.29,1952.82,1264.63,1460.12,1711.73,1794.42,989.869,475.693,827.889,1209.94,1718.56,2126.55,2039.68,2468.14,2396.49,2287.75,2756.79,2918.24,2606.23,1924.19,1580.69,1470.83,1286.93,1205,1293.16,1193.77,884.754,863.277,876.573,873.672,900.957,792.772,767.4,882.819,1029.25,1218.83,1398.33,1625.84,1819.86,2071.19,2562.8,2908.41,3407.88,4050.02,4678.24,5411.32
36586.6,34554.3,33219.8,27499.3,22930.9,21059.1,16972.2,13582.8,11615,10666.3,10013.6,8560.36,7260.87,7076.61,6611.53,5788.8,5550.76,5132.93,5509.13,5390.64,3721.83,6304.6,8727.74,8042.2,6551.98,5187.45,5445.98,4693.47,4401.7,4690.06,4315.07,3340.47,2884.05,2960.67,3210.15,2904.03,1699.25,768.362,1248,1927.82,3028.64,3516.78,2852.08,2789.66,2758.98,2568.8,2809.16,3059.47,2872.73,2365.35,2217.6,2152.48,1792.14,1587.6,1590.71,1463.05,1273.91,1243.32,1192.29,1195.52,1259.7,1156.26,1132.08,1257.3,1388.44,1593.12,1845.54,2118.47,2282.19,2698.02,3316.21,3604.84,4062.99,4747.47,5393.49,6021.56
32361.5,28917.4,27984.7,26499.2,25257.4,24062.7,22033.3,19797,17773.5,16850.9,14970.4,12509,11417,11033.1,9875.67,7904.79,5570.65,4190.45,2201.46,2534.81,3059.1,5032.46,6358.69,6185.59,6100.69,5530.86,5299.61,4184.45,3107.13,3217.37,3562.34,3467.96,3756.02,3718.48,3525.91,2867.1,1087.05,980.458,1281.19,2108.4,2564.94,2485.05,1884.28,2128.22,2502.84,2289.31,2431.24,2733.17,2579.15,2381.63,2627.44,2691.44,2291.26,1908.41,1724.42,1541.57,1373.31,1415.57,1379.07,1314.39,1259.36,1020.5,938.596,993.15,1161.89,1390.02,1528.52,1792.18,2027.64,2414,2995.98,3386.71,4103.47,4913.82,5655.41,6434.12
33147.2,30946.3,28989.7,26264.5,25172.7,22789.8,20616.4,19352.6,17025,15346.1,15186.8,14220.8,11961.9,9872.15,8487.54,8075.76,8250.22,7032.42,5406.41,2859.44,3665.68,6735.18,8766.83,8149.62,7278.46,6210.66,5652.6,4688.24,3202.77,3331.4,3284.61,2732.54,2548.02,2228.6,1575.51,959.009,565.806,1151.18,1513.37,2392.5,2791.28,2535.15,2023.84,2123.86,2338.07,2368.11,2583.4,2865.77,2732.45,2491.64,2469.62,2197.82,1922.7,1800.18,1531.65,1292.79,1236.65,1483.07,1571.42,1503.33,1529.45,1453.63,1519.29,1637.01,1774.43,1991.51,2133.06,2382.04,2762.34,3141.02,3441.58,3677.57,3903.57,4285.33,4865.08,5353.27
32232.1,30548.9,26582.6,22528.4,21975.2,20907.1,19121,18403.2,16288.5,13825.1,11954.6,10430.2,9156.53,7980.91,7560.28,7611.91,7580.09,6838.02,6215.08,1910.44,2264.15,2798.66,3015.82,3049.33,3234.55,3674.73,4180.66,4062.87,2954.26,3457.63,4392.09,4054.47,3520.01,3359.84,2660.48,1740.92,486.402,673.198,938.044,1391.78,1675.55,1829.86,1450.86,1692.13,1855.5,1826.96,2081.25,2418.95,2517.04,2477.14,2578.14,2341.17,2136.51,1835.7,1280.3,1087.78,1177.2,1211.92,1084.46,1013.31,1021.36,1044.75,1108.04,1192.28,1405.67,1706.19,1986.28,2418.87,3091.21,3742.13,4112.66,4499.88,4834.46,5191.89,5547.86,5783.68
28526.8,26114.1,23068,19832.8,18844.9,18332.2,16569.4,15571.3,13651.9,11501.5,10738.5,9840.86,8905.68,7967.01,7588.52,8042.65,7221.37,5172.19,4097.56,2486.54,2777.51,2696.31,2695.92,2719.42,3049.17,3303.64,3056.63,2797.42,1829.63,2328.91,3228.6,2838.1,2314.51,2085.71,1753.91,1445.39,714.701,671.733,955.048,1563.63,1799.23,1754.84,1222.16,1391.41,1562.06,1628.4,1817.1,1907.97,1876.09,1787.04,1732.62,1358.36,1143.22,1044.57,704.732,837.67,967.568,988.707,979.748,905.182,923.348,993.205,1136.81,1314.12,1584.7,1872.92,2094.05,2522.43,3058.98,3508.66,3846.53,4298.22,4811.21,5235.23,5658.93,5913.84
29504.6,26910.6,25001.9,22546.6,21745.7,21325.6,19963.2,19784.6,19133.9,18035.1,16645.1,14148.6,12389.3,11104.1,9891.28,9844.64,9649.82,7782.24,5115.23,2203.1,2309.73,2535.45,2382.63,2095.06,2062.61,1863.55,1829.41,2049.95,2052.29,3250.11,4440.69,3695.64,2724.48,2151.12,1757.03,1266.24,568.022,677.887,930.732,1421.68,1549.34,1590.23,1200.12,1307.35,1440.74,1440.59,1592.88,1715,1810.22,1726.38,1676.34,1567.85,1332.07,1130.34,866.622,1050.79,1124.35,1114.61,1042.7,911.529,931.629,1014.58,1198.82,1457.12,1790,2118.17,2357.76,2797.35,3353.15,3885.2,4462.99,5185.39,5861.63,6505.18,7292.73,7668.75
31041.3,27440.7,25723.5,24478.2,24994.6,25019.5,25879.9,27368.7,26220.8,24616.7,21693,17174,13485.1,10468.7,8205.03,7965.27,7158.52,6517.63,4597.11,2183.93,2683.81,2694.73,2577.39,2509.97,2647.14,2350.07,1725,1692.16,1988.67,3253.41,3843.51,2829.86,2002.48,1806.38,1619.55,1122.51,639.707,802.253,945.829,1406.22,1757.73,1688.6,1295.34,1240.3,1261.28,1251.07,1469.33,1669.44,1820.79,1774.05,1631.92,1439.92,1122.04,1119.32,865.928,923.774,1117.19,1066.94,853.898,701.763,713.814,825.547,1013.05,1356.21,1866.05,2280.92,2489.32,2700.14,3093.88,3526.74,3780.36,4279.79,4919.4,5237.38,5755.59,6256
27230.2,24010.8,22138.9,20849.4,20293,18890.2,17052,16296,15364.1,14434.4,13936.6,11167.7,7666.56,5587.13,4719.74,5707.16,5402.91,5061.13,4320.45,2962.29,4041.38,3772.69,2817.38,1946.88,1753.83,1743.86,1894.43,1975.78,1990.03,3135.83,3915.51,3091.55,2058.57,1705.4,1236.46,871.059,583.128,934.846,1206.22,1889.23,2235.22,2041.61,1734.9,1751.53,1856.08,1803.83,1976.1,2272.4,2571.35,2548.57,2409.36,2011.57,1719.53,1630.06,1284.5,1450.09,1680.71,1399.18,1116.49,1016.27,1064.63,1169.99,1385.09,1842.05,2302.41,2747.94,3121.61,3738.85,4684.93,5342.64,5653.07,6393.54,7370.08,7803.79,8751.5,9848.68
24253.9,21412.4,18976.8,17402.8,16139.7,14446.6,12196.9,11720.5,11420.6,11612.5,12918.4,10147.7,6157.34,4578.15,4699.21,5800.15,6197.6,5750.48,5587.32,3507.54,3332.38,3145.77,2493.75,1909.29,1844.93,1934.74,2535.69,3080.83,2402.93,2789.36,3426.94,3447.75,2584.52,2300.1,1693.45,1189.5,475.594,784.603,1035.77,1744.61,1910.12,1760.3,1496.3,1435.49,1667.74,1884.95,2111.35,2383.26,2519.39,2249.98,2033.16,1954.19,1559.68,1334.44,1126.42,1230.67,1407.56,1180.92,895.195,810.544,807.348,894.806,1072.83,1450.57,1907.5,2197.53,2451.92,2692.78,3097.12,3658.47,3991.21,4877.86,5946.42,6461.15,7032.77,7775.91
33226.8,30742.8,28674.5,27415.9,26263.5,24087.5,21218,19946,19123.4,18405.9,18562.5,16849.2,11051.9,7737.37,7492.65,8335.51,8156.06,6230.52,5582.92,3635.49,3560.24,3541.05,3300.49,2942.54,2168.68,2020.22,2716.91,3499.5,2832.04,3101.57,3706.66,4277.49,3719.32,3175.6,2292.37,1550.48,757.44,1195.43,1613.39,2766.3,3506.92,3023.25,2288.86,2008.01,2065.92,2091.09,2293.22,2458.9,2674.12,2615.89,2414.26,2263.74,1770.5,1509.37,1409.96,1338.72,1358.86,1218.07,995.587,938.972,967.933,987.001,1079.44,1318.44,1615.33,1838.11,2005.53,2197.47,2439.64,2816.43,3175.74,3800.23,4524.87,5012.23,5593.95,6436.41
34600.7,31501,28936.1,27561.4,26193.5,23362.6,20279.6,19425.6,18349.4,19146,19515,16836.9,13893.3,11373.9,10269.7,10870.4,9974.81,7227.32,5978.8,4496.9,5703.7,7608.57,7869.62,7465.25,6453.51,5575.2,5713.78,6164.24,4481.99,3927.21,4524.97,4447.49,4036.02,3916.32,2195.81,1420.79,925.323,1216.81,1674.07,3302.5,4686.93,4451.06,3511.37,3192.14,3437.15,3447.85,3585.66,3548.9,3303.7,3063.61,2947.3,2809.6,2405.36,2136.25,2310.79,2453.18,2308.32,2048.43,1735.56,1606.62,1572.64,1440.76,1442.94,1634.34,1815.5,1951.61,2044.7,2163.42,2361.74,2776.19,3247.77,3974.91,4791.93,5312.86,5776.28,6147.32
35388.6,33089.9,30863.7,28695.3,26770.2,24214,20991.1,19970.2,18505.3,17847.1,17391.7,15768.1,14338.1,13377.1,12927.6,13607.6,13507.4,11721.4,9540.46,7733.43,7641.03,9354.29,10381.1,10098.1,8379.55,6941.77,7754.55,8690.91,5604.94,4915.96,5979.27,4850.68,2998.98,2267.16,1677.47,1016.31,893.011,1072.12,1441.77,2748.21,3948.69,3883.37,3585.07,3735.51,3811.89,3768.04,4051.04,4085.57,3809.33,3412.47,3138.38,2728.26,2476.87,2724.19,2645.82,2581.9,2583.87,2186.89,1755.5,1558.69,1503.14,1444.27,1441.31,1525.18,1705.02,1857.38,1943.83,2093.1,2355.04,2792.61,3370.21,4352.89,5315.65,6068.91,6725.84,7001.06
29109.5,27434.6,26371.9,25203,24119.3,23079.7,20855.8,18846.2,16041.5,13989.3,13045.5,10580.5,8147.58,7247.52,8282.02,9643.28,11763.7,10689.9,7614.49,6660.79,6057.13,6107.13,6172.77,5952.79,5169.42,4277.05,4367.91,4440.79,3813.52,4174.2,4774,4145.48,1394.51,1485.46,1493.57,1036.02,782.941,1384.69,1919.13,3758.24,5189.89,4556.24,3641.17,3090.56,2979.26,3118.31,3483.88,3730.7,3474.26,3101.87,2802.98,2077.97,1719.97,2023.31,2166.31,2094.76,2028.72,1831.67,1614.99,1539.21,1552.33,1525.07,1569.33,1758.64,2076.15,2341.1,2579.21,2955.9,3302.82,3500.57,3859.45,4386.58,4848.15,5465.23,5977.25,6135.62
32914.9,31607.5,30174.5,28445.1,26999.9,25496.3,22723.4,20468.1,17141.5,14392.4,13205.4,8849.83,5057.53,4243.71,6124.59,8169.4,8987.24,7780.95,6326.23,5585.98,4728.82,4739.82,5189.72,4935.08,3996.86,3331.47,3560.81,3846.49,3284.86,3204.13,3808.69,3340.73,1495.65,1862.74,1635.27,732.47,638.644,1025.9,1426.12,2691.57,3555.71,3022.31,2492.29,2110.2,1734.43,1703.05,2243.09,2748.51,2648.53,2415.39,2104.78,1287.19,1199.55,1301.02,1141.64,1077.36,1054.12,989.312,891.585,835.305,847.047,835.728,866.44,992.281,1142.53,1283.62,1463.95,1652.47,1819.28,2032.98,2337.09,2804.28,3349.58,3798.55,4116.84,4322.55
27279.1,25667.5,23820.3,21935.2,20591.7,19148,17380.1,15033.9,11039.8,8111.98,7298.84,4485.38,2531.84,2655.54,4280.4,6255.83,6285.23,4381.04,3372.75,4095.29,4574.32,4684.86,4584.73,3848.46,3038.68,2802.37,3379.38,3723.87,2639.73,2839.91,3866.53,3193.41,1293.63,999.441,949.949,797.494,630.674,883.853,1160.15,2184.25,3044.85,2625.98,2168.5,2249.44,2045.54,1946.37,1961.78,1750.37,1544.42,1472.79,1270.33,1117.37,1175.31,1196.66,881.548,763.689,834.625,828.191,655.449,641.254,678.288,700.153,763.943,948.053,1131.99,1285.03,1433.3,1621.85,1861.46,2133.8,2389.35,2908.46,3457.86,3718.1,4049.05,4306.22
27301,25932.4,24595.5,22785.9,21562.7,20055.4,18161.7,15927.2,12277.5,9310.78,7546.1,4678.94,3931.99,4094.72,6782.43,7935.24,6257.52,4827.85,4604.14,5450.07,5815.08,5881.03,5154.7,4573.62,3944.29,3600.64,3964.51,3776.3,3226.51,3398.88,4473.03,3672.48,1929.23,1708.03,1446.13,852.053,479.049,690.971,945.475,1798.67,2298.98,2136.34,2003.31,1909.74,1817.39,1912.37,1991.75,1803.22,1614.42,1550.89,1228.65,1070.45,1112.77,1089.74,798.841,817.181,955.429,962.327,871.582,898.029,927.779,903.989,960.509,1164.8,1371.65,1556.28,1717.74,1874.72,2074.31,2281.48,2582.24,3104.25,3514.97,3658.59,3745.24,3728.65
21801.8,19959.1,18160.3,16631.6,15959.5,14888.1,12323,10036.2,8513.19,7983.48,7535.99,5305.57,3787.79,3280.34,4466.53,5297.25,4407.64,3218.19,2917.4,2662.89,3391.01,3323.01,3840.19,3473.42,3387.88,4037.41,4448.82,3769.62,3012.28,3276.96,4580.96,3840.15,2538.81,2378.37,1826.39,780.641,328.807,593.955,831.937,1490.95,2025.96,1980.29,1972.48,2166.19,1948.24,1839.04,1948.75,1703.67,1482.83,1482.72,1432.2,1251.21,1016.22,951.657,764.75,719.155,656.301,630.445,613.043,619.544,594.913,540.653,556.091,656.161,764.855,886.566,1018.6,1150.09,1287.67,1479.2,1708.37,1878.77,2022.48,2154.3,2276.94,2400.21
25365,23562.8,20946.3,18543.5,17739,16847.9,13776.7,10835.6,10033.8,9232.71,8810.37,6438.28,4900.3,4369.87,5771.45,7488.17,6921.8,6797.18,6079.75,3378.01,3254.36,3876.47,4004.7,2816.52,2641.73,3585.47,4316.09,4791.81,4245.16,4440.11,5307.08,4135.04,3019.56,2616.31,1629.89,563.27,410.744,515.145,724.212,1386.09,1782,1649.6,1697.7,1604.15,1312.89,1248.64,1317.03,1399.41,1603.28,1605.06,1472.21,1171.65,975.762,881.783,663.732,603.255,575.893,580.959,658.808,735.01,706.929,628.936,613.737,674.119,777.912,877.126,929.318,1013.15,1120.33,1349.48,1626.5,1864.47,2060.54,2161.98,2271.65,2359.44
30852,28920.9,26597.8,24408,23457.9,22415,20500.9,17504.8,15684.6,15271.3,14946.5,12701.7,10759.1,8483,9144.68,11114,10510.2,9376.42,7884.92,4944.21,4047.91,4824.9,5110.9,4133.72,3425.71,3381.82,3119.48,3178.01,3068.65,3383.46,4407.91,3336.71,2296.15,2205.95,1615.53,366.424,357.15,674.006,991.178,1747.84,2179.37,2369.75,2491.52,2187.38,1886.1,1810.51,1547.12,1388.91,1702.32,1783.87,1822.62,1730.77,1465.16,1300.22,852.873,623.475,570.606,590.23,747.68,809.388,782.017,749.808,739.897,828.076,972.88,1086.85,1148.05,1223.16,1291.17,1514.44,1838.55,2151.02,2469.45,2630.24,2756.26,2902.51
32220.5,29185.3,26831.3,25451.1,24555.2,22877.4,20928,18727.6,17039.9,16700.3,16756.3,15639.6,14882.3,12050,11033.1,12958.3,12373.2,11643.2,10205.8,5862.66,3940.46,4955.75,5842.2,5180.53,4549.47,4128.78,3553.61,3514.03,3280.19,4042.65,5199.06,4566,3549.4,3010.02,1927.96,680.67,550.837,736.069,1028.39,1821.35,2399.62,2473.42,2549.97,2276.16,1964.25,1727.58,1371.26,1112.7,1131.59,1350.59,1395.86,1368.22,1315.58,1047.25,789.93,702.48,664.845,829.968,968.493,905.517,838.879,706.69,646.916,711.919,802.403,879.408,936.399,989.187,1055.71,1211.42,1457.44,1766.72,2074.71,2234.72,2494.81,2791.3
35443.2,31530.6,28783.3,27642.2,26622.9,25253,23297.6,20907.4,19599.1,19216.5,19175,18286.6,18217.9,15789.4,14318.9,16212.6,13016.5,9678.52,7308.03,5563.92,5073.07,6003.5,7158.78,7356.98,6705.92,5346.62,4159.02,3911.61,3873.86,4440.2,5883.85,5603.96,4412.49,3464.45,1548.93,655.792,781.443,923.694,1340.08,2586.75,3588.64,3490.68,3361.02,2926.84,2593.39,2463.53,2070.93,1976.65,1986.75,1999.74,1856.55,1799.55,1806.1,1483.98,1205.09,1024.15,884.636,998.946,1123.58,1071.21,1012.14,873.684,777.587,863.104,978.266,1085.06,1233.43,1326.82,1411.65,1607.64,1806.47,2217.39,2678.31,2826.51,3121.05,3490.42
44857.4,41866.7,39458.6,38207.4,37073.6,34835.2,32743.6,30787.3,27243.5,24554.6,23284.3,21542.5,21732.9,21615.7,20651.2,21396.3,13534,8163.83,6392.48,6378.91,6149.61,6132.78,6656.26,6104.28,4932.31,4302.74,3186.95,2770.73,2907.08,3262.74,4281.22,3773.32,2755.8,1878.31,1029.9,590.881,726.027,682.964,961.813,1712.66,2229.39,2228.04,2242.91,1892.3,1707.09,1731.1,1540.49,1391.82,1403.19,1457.27,1698.7,1893.85,1737.67,1236.19,876.706,786.255,705.151,835.047,941.023,771.643,659.47,582.092,539.11,647.002,795.341,932.127,1113.64,1231.97,1275.52,1375.04,1483.79,1778.91,2186.95,2422.58,2866.55,3287.46
35303.8,33211.3,31010.9,29253.2,27978.7,26256.3,24769.5,22051.3,17745,17046.4,18380.5,18113.2,18797.5,18653.4,17628,17703.3,6083.23,4209.68,4736.92,4984.35,4419.4,4169.27,4441.23,4570.18,3791.77,2809.56,2321.16,2928.09,3384.17,3668.8,4327.82,4088.33,3465.67,2612.52,1802.33,662.6,547.878,680.91,911.625,1577.84,2252.14,2401.68,2327.37,2125.52,1847.46,1630.47,1500.13,1307.48,1195.38,1176.51,1171.26,1134.21,997.766,859.216,747.16,693.773,649.586,784.88,848.209,748.451,708.868,714.108,809.852,1036.65,1270.1,1433.24,1602.28,1720.49,1803.02,1962.39,2136.03,2472.54,2814.51,3048.57,3366.06,3724.49
29177.1,26088.5,22673,20822.4,19987.8,18321.3,17146.5,15356.3,13540.9,13434.9,13353,12350.4,12426.4,12059.4,11156.1,11893.2,3224.3,3346.48,3557.66,3672.06,3128,3073.99,3521.66,3627.52,3377.53,2973,2528.21,3211.78,4120.06,3974.09,3803.01,3349.22,2970.46,2451.05,1325.69,622.468,478.303,683.403,932.214,1722.59,2583.98,2545.07,2335.66,2150.29,1813.93,1556.06,1431.75,1408.69,1408.56,1735.49,1796.14,1507.18,1243.79,1085.41,1038.14,883.602,793.195,891.436,915.447,792.713,714.102,804.682,961.833,1232.85,1602.76,1815.3,1953.88,2058.95,2108.73,2219.12,2369.35,2622.88,2857.62,3135.04,3561.34,3936.08
35271.1,31716.5,28185.9,25842.8,24144.6,20207.8,16868.6,14629.5,11126,12011.3,13617.5,12219.6,12062,11466.2,10811.8,11638.9,3982.13,4287.49,4497.53,5209.55,5155.37,4175.91,3534.71,2961.61,3142.9,3134.49,3169.19,3380.26,4437.66,5386.87,5330.23,3738.73,2645.56,1706.61,828.991,551.832,500.242,767.607,1074.87,2044.18,2937.27,2883.86,2705.53,2457.76,2226.09,1985.58,2021.41,1934.92,1775.64,2053.33,2047.39,1743.46,1525.01,1288.58,1131.04,1032.88,1003.81,1033.25,952.537,811.603,735.37,802.229,887.208,1043.88,1275.84,1392.83,1498.07,1602.86,1799.24,2008.12,2220.36,2545.99,2779.92,3258.9,3927.99,4333.99
50176.2,47535.3,45256.6,42828.3,41071.2,34864.7,28380.8,23474,18444.1,17848.2,17034.7,15046.2,14962.4,13758.9,13535.6,12339.1,1619.37,2794.87,4015.66,5430.21,4521.45,3153.28,2959.43,2396.78,1930.2,1658.78,1889.53,2106.36,3059.97,3929.16,3885.12,3168.81,2672.83,1985.73,904.214,768.266,872.869,762.87,967.229,1930.51,2853.64,2735.57,2739.04,3078.92,3057.17,2755.46,2795.2,2664.17,2585.2,2867.17,2839.61,2174.39,1691.07,1591.41,1551.37,1604.24,1658.99,1656.03,1561.32,1387.87,1326.72,1346.02,1384.18,1560.85,1847.23,2026.96,2174.89,2344.97,2618.43,2912.53,3378.19,4019.26,4519.45,5124.1,5836.98,6446.89
32701.1,29535.6,27397.7,25748.5,24527.1,20353.8,15521.6,11958.6,9214.39,8444.89,7486.84,7189.01,7499.43,6567.41,6224.33,4935.96,1956.27,2495.39,2595.89,2693.46,1526.63,1191.58,1325.3,932.595,1082.83,1141.36,1211.56,1419.94,1978.09,2260.6,2500.51,1778.78,1771.56,1569.91,753.738,488.403,566.292,680.152,924.915,1785,2493.82,2306.21,1986.58,1938.27,1914.44,1783.5,1761.23,1557.81,1381.27,1611.32,1722.71,1644.26,1587.86,1532.54,1471.82,1411.91,1277.91,1167.02,1142.43,998.323,926.222,956.717,1032.72,1224.78,1579.55,1869.9,2012.22,2144.08,2355.75,2619.21,3001.76,3657.37,4237.23,4668.79,5106.49,5644.51
29276.4,26608.6,24588.4,22902.1,22281.1,19666.6,16174.1,13214.8,10483,8695.57,7045.34,6352.24,6583.56,6107.51,5171.2,4911.28,2081.79,2694.55,3364.64,2702.02,1280.93,1180.6,1869.84,1939.77,2744.93,2568.01,2093.35,2118.08,2833.94,3038.02,2593.16,1707.05,1636.33,1622.09,1437.46,1008.33,843.638,938.095,1216.78,2317.55,3095.33,2971.84,2631.93,2270.86,2122.25,1952.36,1928.5,1861.68,1861.37,2162.71,2031.43,1689.65,1593.41,1715.09,1689.14,1529.18,1238.46,1069.33,1142.57,1143.9,1162.98,1197.78,1331.15,1522.18,1872.05,2273.17,2566.03,2865.78,3136.31,3350.96,3657.66,4083.09,4614.02,5330.56,5964.36,6951.3
35280.9,33208.6,31341.5,29351.3,28453.1,25358.4,22175.9,19215.6,14842.1,11288.1,8654.68,7516.3,7001.87,6195.14,5700,6421.81,2461.89,3002.68,3931.94,3741.28,2271.19,1938.09,2243.19,2137.64,2898.82,3500.19,3135.74,2358.16,2145.8,2176.68,2445.49,1912.64,2342.08,2421.99,1780.33,1242.02,980.906,1095.55,1392.77,2503.78,3253.75,3130.17,2852.19,2806.54,2744.88,2621.96,2626.18,2496.3,2415.2,2819.89,2740.21,2195.83,1946.76,1907.77,1882.24,1763.56,1433.94,1272.13,1435.31,1509.86,1626.08,1722.16,1895.11,2130.47,2310.74,2495.03,2681.88,2945.2,3281.99,3610.68,4064.74,4637.76,5080.59,5475.1,6041.16,7008.21
25802,24111.9,20855.6,18032.4,17421.2,16418.8,14338.9,11245.6,8317.86,6077.79,5314.85,5412.19,5740.8,4794.11,4340.04,4613.15,1918.55,2344.96,3570.5,4303.8,1925.55,1925.44,2141.6,1996.04,3001.92,3893.35,3436.49,2983.65,2736.69,2859.7,3269.83,3185.04,3550.3,3796.38,2832.79,2355.98,2067.04,1528.29,1354.93,2086.72,2620.32,2603.65,2579.4,2443,2350.38,2244.68,2385.69,2387.67,2313.43,2701.11,2959.55,2702.8,2416.42,2213.18,2075.74,1838.22,1464.59,1323.99,1371.69,1240.39,1130.18,1108.46,1283.33,1518.68,1714.46,1958.51,2201.53,2467.61,2916.58,3366.43,3774.26,4126.76,4322.18,4676.03,5159.04,6114.75
28384.8,26426.6,24156,21834.3,20738.9,19794.1,17831.2,14442.7,10999.1,7847.46,6820.06,7123.07,8955.65,8431.73,8100.02,8534.22,1426.14,1766.26,2955.46,3028.42,1085.87,1161.84,1434.45,1760.25,2930.89,4013.39,3761.42,3318.75,2967.59,2398.89,2537.76,2178.25,2851.22,3382.59,1894.37,1405.1,1436.47,1376.16,1513.79,2518.32,3271.62,3067.18,2812.74,2681.92,2396.22,2363.46,2413.55,2280.09,2244.55,2462.03,2610.27,2386.94,2165.86,1950.32,1879.05,1757.49,1356.91,1098.78,1035.17,894.247,850.212,932.487,1154.02,1452.77,1765.53,2042.76,2179.42,2347.12,2557.56,2752.58,2980.9,3195.88,3348.3,3697.04,4125.35,5110.42
