sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012
21327.6,18397,13868.8,10784.6,9924.41,10001.5,10366.4,10082.9,9948.32,10021.7,10051.7,9709.09,9125.56,9158.26,9098.75,8257.72,7425.14,5628.83,4329.54,3834.65,3331.24,3065.53,1889.03,1720.81,2139.92,2637.82,3163.67,3346.08,2986.02,2749.38,2738.02,2747.09,2813.42,2797.81,2171.33,1687.05,1675.43,1479.02,1655.99,1950.45,1916.4,1504.44,1358.71,1185.85,1143.58,1211.11,1367.96,1592.97,1634.21,1336.29,1169.8,1019.53,954.485,859.78,602.971,660.857,630.461,427.015,367.766,352.737,401.454,451.342,568.671,704.897,880.42,1084.62,1214.99,1374.05,1555.03,1754.75,1954.42,2229.3,2529.16,2884.77,3125.8,3218.59,3313.71,3377.59,3560.97,3982.91,4521.97,5210.87,6204.13,7190.98,8052.9
21900.3,19048.9,15827.2,14332.5,14367.1,14656.9,15186.6,14531.4,12989,11598.6,11361.6,11051,9558.18,8512.92,7566.93,6898.19,5784.62,4088.79,3265.17,2823.36,2248.34,2071.66,1310.37,1709.17,2230.55,2697.16,3229.22,2937.58,2629.8,2485.67,2557.16,2807.7,3217.8,3411.1,2887.62,2353.93,2306.24,2203.03,2243.08,2258.08,2206.25,1714.01,1410.49,1138.93,1027.92,1132.38,1587.26,2119.22,2054.48,1648.23,1356.97,1021.15,880.523,819.224,650.945,851.966,798.453,516.144,439.902,408.282,465.191,503.798,607.417,764.033,881.659,1015.48,1230.21,1487.83,1762.62,2058.59,2314.03,2627.41,2947.73,3371.77,3720.76,3929.06,4166.65,4336.39,4582.89,5169.47,6140.96,7242.75,9223.75,11266.2,12631.9
20778.5,17251.4,13802.1,12102.8,11638.2,12199,12244.4,11192.5,10336.9,9443.91,10135.9,11183,10923.3,10885.1,9835,8403.19,6876.63,4865.98,4070.8,3260.28,2481.41,2314.34,1370.71,1838.45,2719.7,3222.07,3995.18,4176.86,3916.72,3403.69,3071.33,3050.94,3189.34,3281.91,2563.26,2167.9,2514.03,2810.61,2999.62,2902.15,2649.08,1941.52,1567.54,1487.76,1447.41,1634.34,2003.75,2342.43,2214.07,1894.2,1660.63,1207.62,1074.98,904.723,849.751,1199.84,1077.38,789.744,766.266,733.591,828.394,958.856,1097.32,1238.15,1332.9,1455.3,1628,1888.13,2233.74,2672.42,3139.1,3635.48,4087.5,4500,4819.47,5027.85,5261.41,5438.15,5638.52,6120.35,6790.47,7601.82,8706.21,9805.01,11254.6
30030,24965.3,20952.6,19447.8,18771,18654.5,17656.6,16012.7,14661.2,13369.1,14218,15341.1,15104,14842.9,13503.2,11912.3,9869.42,6664.21,5316.16,4541.42,3616.81,3155.8,1385.17,1856.18,2541.71,2908.25,3025,3450.33,3581.73,3076.3,2135.75,2365.78,2799.26,2695.52,2363.82,2142.99,2423.54,2340.92,2186.86,2266.07,2278.1,2027.38,2084.57,2191.65,1803.82,1650.65,1749.8,2206.36,2512.63,2186.98,1955.8,1557.69,1525.1,1347.89,1295.16,1571.9,1379.12,1084.12,1016.8,982.774,1022.86,1157.86,1338.95,1471.12,1527.9,1606.03,1740.25,1993.15,2379.03,2889.55,3426.01,3898.25,4281.3,4584.59,4798.93,5097.72,5588.24,5934.62,6239.5,6716.83,7759.66,9008.06,10080.5,11072.1,12225.2
30700.1,25946.7,23171.5,21945.8,21192.6,20222.1,18695.6,16365.4,13713.2,12828.6,12017.6,10112.6,9499.4,9383.53,7741.71,6450.47,5759.11,5291.39,5598.41,5791.33,4796.86,3756.08,1314.77,1542.01,2275.52,3160.7,4047.95,4636.8,4564.54,3976.3,2738.2,2159.42,2060.32,2016.77,1784.95,1873.14,2263.8,2294.38,2181.26,2050.54,1763.88,1444.43,1173.03,1028.19,1076.88,1253.83,1435.79,1654.86,1749.71,1721.72,1672.75,1138.77,1188.01,926.492,1146.4,1533.75,1337.07,1078.36,956.4,911.745,944.451,991.439,1151.97,1302.67,1396.41,1544.58,1736.71,1962.57,2248.57,2672.26,3191.77,3588.27,3797.62,4082.37,4394.78,4583.99,4957.38,5449.7,5842.92,6889.66,8397.76,9679.83,11543.9,13426,14923.1
27630.1,22722.9,20051.7,18666.1,17631.9,16459.7,14799,11504.7,8860.36,8745.27,8710.78,7550.76,7281.39,7332.59,6157.97,5749.15,4767.12,4108.11,4848.76,4841.84,2863.34,1883.77,1229.24,2053.58,2164.15,2881.21,3740.91,4221.14,4175.29,3362.26,2856.66,2766.6,2230.46,1946.55,1687.89,1520.77,1873.67,1780.24,1504.41,1322.47,1320.6,1323.71,1228.92,1185.25,1190.56,1219.9,1420.41,1610.65,1625.12,1820.06,1972.15,1238.56,1092.17,848.717,983.103,1301.61,1142.02,858.576,789.548,931.606,1139.09,1275.78,1579.62,1877.74,1993.59,2152.89,2414.29,2702.3,2984.8,3299.01,3697.5,4127.57,4455.01,5002.05,5785.66,6296.27,7044.43,7974.11,8928.52,10507.3,12659.3,14354.4,15850.4,17065.9,17458
32434,28253.1,24725.5,23099.2,22560.2,21591.2,19933.6,16174.1,13659.7,12887.5,11601.9,10408.7,9623.55,8815.13,7910.85,7466.98,7641.61,7051.17,6492.81,5634.08,4006.73,2522.75,1664.81,2360.08,2504.61,3097.14,4163.29,4532.76,5241.1,4959.98,4303.78,3869.8,3449.69,3092.7,2576.68,2272.89,2411.46,2240.98,1963.25,1749.05,1702.31,1668.43,1738.72,1731.6,1677.72,1756.57,1973.19,2138.97,2001.52,2069.07,2011.68,1308.12,1102.11,943.808,891.703,1010.17,913.351,753.379,691.728,737.894,803.079,844.9,1042.74,1257.79,1417.39,1565.92,1847.23,2226.31,2481.31,2730.91,3148.81,3599.19,3822.96,4415.78,5205.55,5689.33,6478.58,7218.33,7937.79,9154.24,10196.7,10815.2,11266,11407.5,11518.4
31340.1,27871.6,25547.8,23861.3,22064.1,20250.9,18150.4,14377.2,12639.6,11866.7,9868.45,8692.77,8213.69,8561.27,8086.06,7718.51,8061.76,5868.78,4560.12,4355.22,4665.95,3429.75,2415.05,2798.76,3357.23,4016.09,4491.41,4684.86,4475.64,3792.76,3084.51,3242.79,3413.41,3096.88,2683.84,2746.81,2579.97,2084.35,1766.59,1502.48,1395.66,1310,1406.64,1431.66,1375.3,1450.43,1552.42,1648.07,1686.93,1863.3,1592,1091.48,986.115,867.918,924.524,931.07,740.797,643.934,573.802,562.62,618.51,609.508,691.308,836.697,929.03,1011.2,1121.19,1247.84,1347,1450.61,1620.87,1853.68,2023.77,2214.92,2444.45,2703.42,3009.62,3383.24,3969.83,4491.37,4930.94,5302.29,5516.36,5658.19,6066.6
35277.5,31910.3,30311.2,29012.5,27134.2,25661.3,24140.5,19940.2,16711.9,15651.5,14197.9,13420,12884.8,13243,13609.6,13172.2,12798,8634.61,4998.75,4841.18,4815.46,3407.75,2279.67,2119.72,1984.39,2092.71,2345.17,2523.66,2533.48,2603.45,2569.8,2766.39,2601,1732.29,1234.77,1513.25,1677.01,1379.24,1162.3,1194.72,1291.71,1132.01,1066.5,1069.53,1118.24,1127.1,1130.64,1235.83,1255.94,1477.07,1120.66,846.898,876.524,790.123,788.355,606.693,415.844,387.272,347.372,372.711,481.066,526.522,623.528,764.91,859.006,943.615,1065.56,1193.6,1281.12,1342.62,1468.6,1657.34,1809.54,2028.94,2267.09,2542.81,2848.6,3267.07,3811.24,4494.86,5392.86,6029.58,6322.64,6442.85,6915.09
30808.6,25738,24175.9,21686.7,19340.3,20095.4,18560.6,13126.8,10530.8,8918.39,7960.66,8508.32,7820.83,8108.92,9069.79,9026.46,9486.11,9501.84,6915.41,5848.57,6028.65,4962.92,3754.2,3592.08,4329.93,4694.24,4847.26,5070.71,5165.74,5168.36,4256.33,3631.71,2926.84,1653.94,1433.07,2023.5,2058.17,1566.6,1138.32,1138.55,1301.84,1169.97,1115.01,1158.02,1333.22,1543.76,1630.09,1491.72,1566.93,2063.78,2102.41,1752.07,1598.87,1326.96,1175.65,865.268,619.799,563.363,538.057,524.489,646.499,758.515,833.086,970.711,1141.29,1290.53,1449.21,1638.45,1774.31,1846.27,1994.62,2243.71,2444.25,2886.78,3462.28,4037.68,4636.76,5187.07,5744.26,6446.76,7400.2,8213.35,8857.52,9274.63,9831.51
