rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
210711,218796,225503,231422,236261,239768,241848,240945,234798,228138,223228,217190,214217,213282,212038,209505,194522,171713,154483,142161,134064,129269,127129,127508,126488,125201,122738,119319,114757,107048,99410.8,91669.3,84656.7,79934.9,76345.1,75950.5,75201.8,72078.7,68511,66100.6,62403.4,59256.6,54556,52084.2,52302.4,53443.3,53844.6,52098.7,51110.5,50489.7,48047,43077.7,40055.7,36731.9,32165.3,28783.4,27672.3,27403.5,27553.4,28233.5,29564.3,30485.3,31683.2,34658.4,38751.4,43757.8,49805.3,53258.6,56719.9,62930.9,70184.1,74379.9,78790.5,84352.5,91313.5,100582,111731,121127,129990,138759,150094,156292,163344
210711,218796,225503,231422,236261,239768,241848,240945,234798,228138,223228,217190,214217,213282,212038,209505,194522,171713,154483,142161,134064,129269,127129,127508,126488,125201,122738,119319,114757,107048,99410.8,91669.3,84656.7,79934.9,76345.1,75950.5,75201.8,72078.7,68511,66100.6,62403.4,59256.6,54556,52084.2,52302.4,53443.3,53844.6,52098.7,51110.5,50489.7,48047,43077.7,40055.7,36731.9,32165.3,28783.4,27672.3,27403.5,27553.4,28233.5,29564.3,30485.3,31683.2,34658.4,38751.4,43757.8,49805.3,53258.6,56719.9,62930.9,70184.1,74379.9,78790.5,84352.5,91313.5,100582,111731,121127,129990,138759,150094,156292,163344
210711,218796,225503,231422,236261,239768,241848,240945,234798,228138,223228,217190,214217,213282,212038,209505,194522,171713,154483,142161,134064,129269,127129,127508,126488,125201,122738,119319,114757,107048,99410.8,91669.3,84656.7,79934.9,76345.1,75950.5,75201.8,72078.7,68511,66100.6,62403.4,59256.6,54556,52084.2,52302.4,53443.3,53844.6,52098.7,51110.5,50489.7,48047,43077.7,40055.7,36731.9,32165.3,28783.4,27672.3,27403.5,27553.4,28233.5,29564.3,30485.3,31683.2,34658.4,38751.4,43757.8,49805.3,53258.6,56719.9,62930.9,70184.1,74379.9,78790.5,84352.5,91313.5,100582,111731,121127,129990,138759,150094,156292,163344
198144,213303,179483,179233,217398,156151,328916,254536,140612,169491,323090,214040,172399,169602,176274,235435,173170,124663,209012,181616,145763,223379,123788,71051,96765.2,162506,85984.9,115021,130545,80974.2,85881.3,143327,77202.8,73672.1,87770.5,48547.4,74478.6,40781,108542,58590.8,64716,55588.4,62358.2,35362.5,54739.7,59143.1,77141.1,94631.5,36511.8,41421.7,55015.4,49677.8,36518.4,40511.8,36283.2,20409.5,31797,25727.5,19587.6,19958.3,18569.5,27412.3,24323.3,32145.6,35288.2,40854,54275.7,39378.9,38080.3,70747.7,38409.3,123469,66914.8,94999.7,57110.5,154262,111975,137135,143535,140483,258564,95990.8,151242
385662,168054,274805,289919,109686,183091,214092,295694,122286,390677,153174,151632,168107,215128,319791,286766,120137,194799,117063,194146,101727,589878,96611.8,65624.1,74650.7,213794,125433,106269,139100,83629.7,106138,58307.9,102860,51276.4,87082.3,50536.5,64757.4,53266.7,86105.4,76420,139837,63743.6,34883.1,22263.9,130703,32645.3,89991.5,64750.2,42099.7,51060.9,51580.7,33922.7,116163,39453.3,43786.9,20064.1,46023.9,28026.3,34211.2,41264.9,29064,39894.1,29124.2,53208.1,71352.6,89430.8,66927.3,80248.1,42196.7,98004.8,64252.5,100909,57597.6,152550,115965,201382,185803,259522,219408,137577,250184,203316,261900
206714,95529.9,468338,585721,244133,180174,142502,359082,154693,219996,125246,197681,146461,201332,349983,184481,206019,127510,75379.4,101711,110207,326515,74251.9,51154.5,48723.2,122731,139559,100962,173024,49575.4,64216.5,64482.6,77318.3,113623,78126.5,41643.7,97647.5,63233.7,97663,108065,59910.6,53088.5,23419,26595.3,83185.4,32978.7,73814,64050.1,19842.3,40303.9,69390.2,26516.6,55123.4,46320.6,36925.7,19911.7,49650,25556,34238.6,25664,20504,37021.2,37105.3,32634.4,59129.6,75921.9,53535.5,31860.7,60881.7,57545,85069.1,60198.5,56753.8,94812,127280,100556,281137,154270,164364,101297,304309,112161,243209
135283,93075,433920,496460,335904,232098,216349,478889,144274,321703,109907,206204,260009,171498,290152,117141,342848,85488.2,166498,101830,44518.4,413682,66868.5,78721.2,51985,162929,138621,95073.9,131492,78101.1,61507.9,96946.3,99271.3,116930,102241,40191.6,80646.9,62982.7,66393.6,130360,43221.7,53862,21131.1,30357.1,100856,28650.6,52313.2,110913,23416.4,44197.6,64494.7,25967.6,45533.5,78755.3,37912.1,14702.6,19176.7,35931.3,25847.2,39803.5,16465,52243.6,44573.5,48072.7,55334.9,69671.1,40856.8,58824.4,141827,50440.5,208514,133411,52652.9,130385,110678,127259,273838,321136,206467,175649,350484,155088,216192
142393,86278.3,463861,309200,373680,243075,181392,207240,531791,338938,84825.3,192325,169206,217688,335354,66965.4,535142,150283,82966.7,237573,109684,504615,64697.5,78660.8,48719.8,110903,94268.9,191608,99261.1,43654.8,55146.3,69913.4,77600.9,94167.4,128244,75835.9,60532.1,31036.8,48145.5,137303,64674.6,52705.3,33886.8,44484.6,38565.8,30265.5,28341.9,105902,41485.1,35952,61252.6,18358.5,32905.6,58569.5,43920.9,8348.25,24003,17567.1,23087.9,50634.3,15905.6,31072.4,16892.5,29853.2,64997.9,92253.6,26107.5,33616.8,96428.2,44448.8,97208.8,93556.7,37032.4,110385,108181,118135,185791,261372,165405,182536,145149,198083,178127
189989,99294,332109,261330,317002,151925,174267,247625,754758,372833,76008.8,164546,111374,155393,314539,97810.2,479136,228103,90542,161544,63774.2,479362,82413.7,97989.3,39702.6,152957,107581,170413,132583,37403.9,54978.7,21021.3,114253,160772,61179.4,83028.9,50823.3,28824.6,112184,58857.7,130250,59335.2,62304.1,55315.3,31385.8,28231.9,40640.9,89673.7,22635.6,25046.1,60745,12839.2,38251.3,55754.5,63491.1,11651.4,35041.7,18379.5,7508.79,42047.4,15409.1,26460.3,20630.3,43021.5,43279.1,64800.5,32833.8,41941.8,55667.4,31318.2,71487.2,50020.9,29132.1,189795,98177.8,192978,271376,139105,137353,176204,131817,107934,143522
232738,177926,170792,183681,223858,120454,66379.6,308705,586909,319918,85331.9,109798,84654,133400,229541,165209,572528,117682,60831,76881,99541.9,412896,87522.4,94830.4,65847.7,177751,133218,245306,76008.8,63407.4,63763.9,51507.5,192324,215635,54740.7,44169.4,62085.9,38349.3,143966,78627.3,121465,102189,74886.1,31852.1,25532.1,50301.8,35795.1,96135.8,24946.1,32229.6,75676.5,26889.4,20641.7,64586.3,21256.2,33512.5,25797.6,53431.1,6638.44,39944.6,23693.6,64356,27617.1,75634.4,43818.6,29192.7,53609.9,37365.9,82207.5,42384.2,52450.2,33220.8,35198.2,49627.9,71817.4,91844.1,348743,191230,111732,95474.5,198474,251594,216125
183046,299659,184735,241211,122716,164420,235368,238575,560421,112831,75335.5,322967,142060,101515,257421,138993,164685,117383,137834,285455,133680,181305,104229,51701,100924,262498,83863.8,169394,65916.7,65108.8,77847.5,54806.7,99654.8,171442,74205,47848,37966.4,72874.2,107913,90090.7,53013,116803,56550.9,18306.4,26253,72474.6,35493.5,46052.1,25553.2,26882.5,108800,24090.9,13402.7,52991.5,15182.8,30319.5,18493.3,34491.9,2973.79,44870.9,9164.98,23973.6,21325.4,28648.4,23490.2,21822.6,42318.2,49031.5,76598.2,13305.2,36010,10452.2,25750.6,51131.4,70447,53440.7,124784,143503,95268.1,102264,154959,163082,155567
233920,500643,108536,163251,87536.7,315071,160692,281826,301489,87458.5,131174,154332,155116,195699,243476,98164.3,158428,114160,270388,219631,130524,225761,71521.2,21184.2,83879.2,281210,97135.4,223799,71834,94434.9,27797.7,59454.8,167750,102787,35521.3,85184.2,74159.3,100080,40328.9,45630.4,48473.3,173629,91745.4,28612.9,39259.8,36039,45003.7,46312,31542.8,31324.5,126904,26086.4,22474.1,59909.9,12401.9,29993.7,19835.2,50365.6,4337.64,14195.2,13643.7,40702,22838.8,45869.7,27019.4,30883,40911.6,48804.2,85999.2,24219.4,55429.3,34890.4,29969.2,55416.1,77264.7,84326.7,168369,405362,66702.3,87508,206354,526460,444899
245665,225220,175249,169355,87157.6,502486,249631,236384,308472,61537.7,143060,147437,128730,210786,190377,152043,99580.7,86254,295044,194639,82512.1,393937,97653,31777,50356.1,255245,81758.5,169661,72860.8,73100.4,56362.1,127680,146241,85449.2,46161.8,52983.5,52795.7,96833,28236.3,54199.8,90434,141291,78117.1,21389,51141.6,43521.8,81038.2,57214.7,34312.6,63035.5,126455,22371.7,42471.3,40207.1,11110.8,66726.4,33223.2,41804.4,5576.4,15541.9,19693.8,30099,33916.2,46038.5,57831.5,55950,70244.5,56365.7,74836.1,36867.7,60829.2,51269.8,35026.3,55422.1,93710.6,89366.8,171122,186083,60321.4,91460.2,146424,869782,242456
164499,332982,224171,150021,277536,673833,335327,310002,206835,107184,159262,87138,290734,221506,282037,153199,72578,75369.5,510247,137159,51752.6,160102,243543,26911.7,79868.5,133190,278183,240495,44699.3,89250.7,39458.4,151231,110388,64790.1,57322.1,28371.8,74744.5,158844,14602.5,36889.7,66971.1,70081.2,184722,25323.7,32907.2,68348.7,70901.3,87084.9,33570.8,113401,79465.3,14947.7,30131.4,38222.8,12010.7,38210.3,69419.6,48034.9,5505.58,12025.8,16372.6,23408.6,35554.5,52736.6,73281.3,67484.9,65728.1,49259.8,40865.4,29638.9,101212,96600.7,23850.6,42337.8,71946.7,233118,158179,199092,41308.9,59508.2,139187,852973,251704
118045,298744,59213.2,135521,470401,276904,134114,345490,171405,41518.6,184081,112743,280317,210361,300577,171101,108791,92692,220594,131948,177612,178959,165804,68950.6,98370.8,140472,134262,373360,194392,73040.4,74295.5,111184,169481,32806.8,53935.8,35510.7,66636.1,65454.2,18394.2,81952.2,75278.7,57774.9,86036.6,21896.1,47542.4,65692.5,57386.6,71767.5,55502.8,202512,96305.3,18026.9,27063.8,28459.5,22183.4,36425.5,51591.3,53665,2347.69,21106,28581.8,27365.3,16850.9,41462.5,77767.2,73001.7,29362.1,32095.1,72371.1,35972.3,50225.6,89550.3,24659.4,50994.6,217746,134105,191962,296823,51893.6,188132,547681,286831,641658
145885,193873,25778.6,163426,457882,202388,155114,293523,132200,99471.3,305291,77303.6,195878,243195,120018,259444,68064.1,82127.9,340514,117768,438342,170943,109132,131683,88524.1,103705,70418.5,238065,258451,95811.4,53708.2,166772,68570.8,23611,51126.6,83572.2,58027.9,111876,38884.1,41776,30013.1,72374.2,78552.5,42023,77045.9,46908.3,127919,83079.9,23644.5,120923,142456,24741,13286.5,42558.1,48366.6,20351.9,47338.3,105010,3655.64,10892.8,35965.7,51658.5,29030.4,42602,56676.2,70479.6,34534.3,41699.9,129305,92343.5,48504.5,160907,31061.7,149543,248951,316409,166981,326031,25198.8,79708.3,366348,211203,737836
153845,226597,26432,314219,257754,131075,133458,501964,189181,93614.8,265455,345926,95327.8,192773,187751,184134,62752,88597,196798,266501,336326,139773,99553.8,282108,66761.4,159693,226809,281010,161539,90308.9,53246.6,95589.2,94389.7,10230.4,68023,175217,50148,113260,25081.6,82935,87885.4,63029.3,77544.3,33391.7,102263,30801.7,105557,83038.2,26462.8,67580,85343.1,31226.7,12189.3,27784.3,29873.4,11408.4,34171.8,84082.3,8149.96,12499.8,18264.9,71908.6,26899.6,19121.3,52817.5,79501.6,18770,17962.8,161051,51374.1,77935.3,130480,23551.7,165084,204071,126967,133036,94170,24447.8,81888.6,256840,41578.9,760007
234356,84134.4,29747.3,303201,210576,173676,124046,381567,379140,84451.4,373496,347086,56675.3,82937.4,235780,401223,48496.2,142993,168974,313775,226176,119118,184604,118349,75235.5,60760.9,207616,207770,333097,70355.7,48613.5,34638.6,189412,14215.5,47336.6,200425,93479,83771.8,21515.5,59331.7,58640.6,31387.5,90120.1,65412.7,54464.9,32558.2,126373,51368.4,14843.1,102007,53580.6,26947.2,7393.57,10822.9,39155.9,34683.5,13692,52993.8,10120.9,10788.5,12613.6,28353.8,12039.6,11755.3,19341.1,37790.2,29799.5,17577.3,47038.5,28248.1,38348.5,28659.3,66492,93489,51637.9,98036.2,46931.4,39036.1,15182.2,86150.3,162981,40112.6,724601
354603,157270,33452.3,372897,215587,261503,256995,140644,443963,143630,312385,433898,86997.8,65478.7,480845,215457,141301,196933,131824,164973,179617,122021,176154,143508,125785,44024,172009,161119,113480,86547.3,134893,17553.6,213306,13812,53540.4,114046,88498,147101,28124,56097.4,45732.7,30247.2,70233.6,30789,86816.8,30491.2,112735,40636.9,27203,93878.7,23249.3,28743.1,11145.7,18414.4,39161,38014.2,13024.1,41012.1,9677.46,9875.47,11944.4,30145.1,11772.2,12517.6,10125.1,35173.4,17629.5,23180.1,47248.3,28129.2,46988.9,23813.1,56787.1,50413.8,130409,140126,57974.3,37018.4,14201,81190.3,148114,40465.3,1.08929e+006
645908,116812,17739.4,330106,293671,232342,228534,117390,329691,114646,293666,690759,225824,55501.5,460276,229256,114012,126702,115795,611874,189302,247205,254327,90590,145395,31223.9,111566,173744,224965,87997.6,184343,26777.7,274054,11788.9,66110.3,85506.2,34138.2,142643,26980.7,78595.6,55517.9,37202.5,69287.5,76120,123737,53572.2,58658,30205.6,17793.1,88345.7,33538.4,39781.9,8653.2,21598.7,20365.6,65085.3,10326.9,23758.8,21190.2,25695.6,9431.65,40843.1,21052.7,16181.9,11343,44711,15652.8,21661.4,95709.7,55675.6,94876,59212,62314.8,55527,130804,157671,116293,102981,13506.4,97335.8,240274,154033,880086
528575,210254,26098.4,113472,341402,96557.1,193546,277371,347209,249984,477593,474838,103692,98248.4,273628,136738,126967,118183,288536,353804,91342.9,249438,121777,38583.6,116429,82040.1,134164,83225.7,202349,117744,222225,32848,203786,32639.4,60972,127201,84112.7,82405.7,16612.3,62780.6,66926.8,49617.4,67311.7,109856,106146,27685.5,47199.5,30743.1,32213.9,61095.9,24368.8,106362,15057.5,23631.6,24531,51478.9,30199.9,10902.6,10153,20149.4,30237.1,39084,19590.3,10420.7,7818.56,26603.7,17655.6,11186.2,77985.2,47243.4,32028.6,42933.5,63707.6,78785,111259,99557.4,34437.6,133823,12184.5,68946.8,71180.6,63606.9,258737
413443,239921,78934.1,162745,388366,162107,361577,218203,378660,210807,912494,832468,99162.1,75333.6,116440,68869.7,597239,77422.4,265538,152254,101534,263685,120640,112566,320278,15173.3,127536,106892,138768,101619,354796,36555.2,61270.3,53508,160071,87992.4,283835,53187.6,20969.1,45180.2,77746.5,63972.5,160937,103584,56424.1,76185.4,30664.2,17839.5,135339,72932.2,36072.2,48418.6,21858.5,25541.7,15777.6,56491.2,45255.1,18347.8,29162.6,12995.4,22656.1,32105,35557.2,12130.1,9607.07,36932.8,19716.4,29293.7,72711.8,110485,36796.5,29039.9,71778.4,142008,106682,151832,30583.5,168704,33718.9,87699.9,110827,58645.9,311128
242116,265797,259969,190744,418948,104957,623494,463415,278610,196523,559362,763922,59459.9,124437,84779.9,74507.5,243317,169436,310086,187775,165144,374328,214457,93948.5,199538,25019,72387.8,120084,117544,62737.7,171612,41511.7,104931,78691.9,127906,37596.1,324911,34610.1,56870.8,33853.5,79869.5,68426.9,124924,91961.8,86876.6,107774,19378.9,34378.6,73363.7,102247,86951.8,50268.5,15218.7,33778.7,17538.8,54112.7,44337.4,42323.6,19864.3,12274.4,33374.4,39165.4,28686.4,11762,7242.3,22649.6,64704.1,30330.8,31358.3,70940.8,35170.1,12194.5,94672.3,167204,43315.5,116661,25191.3,67035.1,42813.1,135163,73194.4,61014.6,118833
439085,205951,291351,94331.5,209390,470118,681871,404930,224959,519487,242360,258987,303456,106275,134893,164602,320007,200102,159193,149472,175249,565510,221595,66979.7,332838,33894.7,185665,134071,114206,38052.6,132581,49564.1,94447.9,87285.4,166726,53279.7,206918,34867,31863.8,30021.8,187513,49757.7,94517.8,108604,64731.8,69170,26618.2,52052.6,96926.9,144325,35701.7,31861.4,41575.1,45754.5,23068,106866,54022.7,89157.2,45159,24143.3,33901.2,64301.6,86094.4,21218.2,10111.6,34205.2,250530,47223.6,126004,192046,68683.9,8152.74,140904,267424,120628,285408,87106,113830,101880,294453,195498,118745,563109
268055,106509,140036,173178,115706,481899,879116,637004,115996,395194,106000,469623,294212,183474,204905,137422,175356,306840,100074,145095,242282,450847,114161,49694.2,165286,22716,280073,151933,37147.7,24129.1,68480.6,47052.6,137846,133283,131814,54211.8,76558.4,60013.9,25410.4,115690,133460,25485.8,69902.2,58359.3,75850.5,68506.9,29572.5,53487.9,54062.4,184759,27820.6,29163,90918.7,49425.2,14407.1,68002.2,37955.8,54864.2,34911.1,18743.2,20098.7,28025.1,111596,34354.2,14189.4,30844.2,124637,46407.8,77286,45095.4,163262,14896.5,54524.4,255447,44740.1,116736,124453,59835.2,145447,112045,313371,110696,315200
309613,74991.2,110374,175235,123142,295284,547152,943559,66557.2,815646,123631,524555,454697,164528,263562,97182.1,116527,132216,191285,126591,239002,204105,193377,53481.8,278802,25232,86265.8,104833,107725,27640.5,149213,28057.9,58077,110715,171666,131287,143990,37040,24368.8,103224,63105.2,50894.7,39816.6,34068,65053.2,148512,23695.4,95778.4,58696.5,93631.7,24978.7,100012,37896.5,30708.4,32202.3,18397.3,31535.3,126872,21152.3,19743,18605.7,53333.3,73809.6,37901.3,11441.6,40062.2,178306,62175.6,65897.6,24947.4,106267,20393.7,61431.7,260428,26627.8,66451.1,187728,143347,237440,256857,140673,89484.5,249459
201690,88389.1,127211,169953,176374,176628,251695,745214,167442,1.01252e+006,83475.4,212623,322060,172886,216406,121627,200553,71601.9,236340,68527.7,305182,57362.2,71098.3,57049.5,808448,21589.4,63201.3,139042,79985.3,95580.2,38355.8,53096.7,109509,149025,46139.2,145957,92420.8,35795.8,60427.2,41967.3,45479.8,49558.1,59003.4,42599.6,59068.1,109742,20912.9,40475.2,103631,52919.1,21554.3,70743.7,32020.9,34811.7,25594.8,12438.9,26771.6,35567.3,38371.6,14799.4,17567.7,21025.2,49882.5,23278.9,4516.15,18381.1,85339.4,33958.1,81038.8,36301.6,95247.8,9758.33,64530.5,128654,21176.3,52713.2,80872.5,207961,143736,198033,140432,135610,584520
131924,82278.9,124388,133537,258366,83582.2,313278,675509,153765,545508,95734.2,276473,188799,174676,279985,226077,198186,187791,144231,32273.8,116846,123679,116987,55451.2,651207,29696.9,132560,51513.4,38544.1,166934,37446.6,126117,117249,77583.8,101633,101280,92357.7,36481.4,31574.3,57778.3,51643.6,53670,77999.6,48417.3,28292.7,55407.6,45169.1,56961,130445,37662.7,28002.6,49965.7,85216.6,37610.5,28417.5,20600.4,16603.5,59941.5,39796.8,18402.7,17496.2,17551.3,80361.9,17876.2,17781.8,46788.3,85528.8,107893,81463.1,57170,112441,39981,76988.1,216034,20127.9,52613.5,46002.9,350191,444413,97761.5,117790,152083,306676
80600.5,60463.5,104743,246294,73247.3,159860,215914,1.12504e+006,93351.1,348491,92673.1,299346,109211,242990,245113,453384,52550.1,329491,87792.7,40444.7,142122,85294.8,119046,103087,298566,47176.1,62272.5,61740.1,33577.6,150732,102197,153531,100991,70830.7,57474.5,224738,44022.6,50559.3,23441.1,37952.4,70627.1,92043.8,104817,39319.4,24129.4,50470.8,24088.3,60183.1,83274.2,39014.9,70194.5,43257.8,110993,42547.6,17846.8,19026.1,22258.2,45811.9,45876.7,7107.13,29275.2,16567.4,34613.2,9235.26,18934.2,43212.4,37967.1,64847.8,54898.7,59761.4,102051,56116.3,68101.9,92900.9,15367.4,28056.2,70322.1,286838,376430,102328,253533,72922.2,249879
79767.2,103805,287687,120073,54826.3,73165.3,236472,323078,131158,118591,94081.1,448258,150708,265741,293289,454551,116944,124734,59306.1,70627.1,82164.2,132878,56676.9,74394.4,911828,38326.7,20055.4,29617.9,24570.9,73247,194936,185708,66223.9,66539.9,60594.1,295764,51211.4,87151.9,11110.6,17555.4,78105.1,75185.4,187881,43698.8,18593.1,25015.9,46643.7,60684.5,75715.9,36660.9,58833.2,19283.2,103206,22496.8,23640.5,15997.8,23311.8,28384.3,63591.5,5896.06,59597.2,12690,31194.6,12846.2,19262.6,19477.5,60787.5,59308.3,45708.6,44666.8,73624.9,24469,52696.7,78181.9,16763.5,31260,24287.7,141637,138182,53014.2,333964,13637.8,126421
131592,49488.9,241432,48403.1,33510.6,79432.1,242985,187265,187714,122012,46189,740772,261507,175441,171176,892122,66936.6,91844.5,58602.3,84416.2,110645,136619,72638.4,55994.5,645610,48607.3,33165.9,44663.7,27282.7,52309.7,161880,240709,44964.3,80994.9,86168.7,403706,27122.3,121138,9237.16,48769.9,58691.3,69873.2,142802,75472.5,37181.3,28602,70946.7,62823.8,23552.3,35756.5,32449,33638.6,114988,25021.2,23739.5,14457.3,9958.82,19648.6,35979.7,3659.82,39772.9,13276.5,30650.8,5698.05,14104.7,11564.2,24822.9,80134.7,47017.9,80338.3,27294.4,29327,49705.7,53072.7,20955.5,31458.1,24149.5,114022,89542.5,35944.7,208648,17953.7,109672
62513,66616.9,424062,54175.8,33192.8,107608,110474,110821,219644,89699.4,76229.3,1.01213e+006,247440,147611,288657,344124,52712,76143.4,57242.9,173552,152794,135835,65508.3,34176.8,530542,132882,78336.6,58131.4,39599.1,36913.3,128146,189047,58687.3,96911.1,62615.3,247400,33245.5,34719.6,11511.9,49245.9,71703.7,141169,72691.8,65849.7,54152.9,23035.7,53704.9,83170.8,34269.4,42169,80920.4,28334.3,49086.6,27309.2,29511.9,25598.3,18115.1,23435.7,30619.6,3686.8,46860.2,21999,13748.4,4854.46,16058.6,16087,49208.8,27979.8,67923.6,50791.5,40970.7,33953.5,66315.1,76019.1,11344.2,20240.6,91065.3,39710,71932.1,52119.4,218578,40786.2,35432.6
53182.5,186048,643621,126837,45978.1,117803,97850.8,80631.3,321801,50543.9,67030.6,1.51215e+006,150936,146816,282584,368316,24382.4,160634,71173.4,75213.9,261398,227752,58548,23043.4,520846,131556,77435.2,27034.1,68246,72091.8,74576.3,144077,45511.1,86981.5,136291,453533,16126.7,70341.2,21178.5,50381.6,95334.3,142685,36083.9,57985,47074.3,23213.6,86117.9,77745.3,43173.6,73714.6,61189.4,39418.3,25938.4,45691.7,55530.6,44393.1,8533.86,19943.5,19614.8,4687.95,58993.4,30943.9,22443.5,7836.52,20209.9,38393.5,54248.7,21370.6,50320.8,64903.9,31521.4,32863.9,91278.4,42673.6,16157.3,27994.8,121743,46602.8,81446.5,38523.3,200667,24759.4,59568.2
25527.4,200644,1.31989e+006,92288.3,138938,86553.7,76595.2,33198.2,486164,106302,75583,1.79509e+006,169715,134255,172773,305811,30010.2,130935,85630.9,63381.1,329376,283158,43695.5,39279.6,759011,92638.3,47916.5,13183.4,138099,90656.7,235447,184103,62441.8,79990.9,143625,457990,19634.2,118474,16819,40207.2,102031,177202,68610.8,70704.1,14137.6,37519.5,71616.5,74584.5,75001.5,52090.3,71550.5,31041.9,42967.2,49891.3,48145.1,44140.8,23918.5,22036,19193.3,15882,71243.2,29203.1,22164.8,6449.4,55087.7,35352.3,96987.9,25938.2,147739,55786.8,69580,24965,80070.6,60507.6,30982.3,13571.6,155853,131973,113196,78269.9,556428,55267.7,75111.4
30397.1,157821,1.17839e+006,113229,63286.1,225843,109583,47264.8,220803,137272,65931.5,1.22319e+006,155226,110414,277603,147851,21907,150222,142017,48826.8,368059,192140,21620,70909.6,382404,250933,75206.8,15197.4,98437.2,53390.7,191037,105124,90959,88746.8,140519,303595,42465.2,63578.6,17352.3,44355.4,118447,114196,97327.1,71145.1,20036.1,51524.8,58346.7,83875.3,72977.3,45689.8,65220.6,48241.1,53871.4,100470,65271.7,28122.7,39171.4,20561.5,39540.8,20998.5,66010.9,45544.8,38380.7,7313.74,140216,56830.6,110361,25174.3,159921,109304,109844,43834.7,86186.5,92393.1,54764,18028.9,176953,213392,102655,106585,898825,27153,67636.4
54154.5,395286,950983,65118.4,105072,83397.3,75739.4,39054.9,342332,216809,79189.8,1.20676e+006,96577.4,93017.3,333099,68229.5,29002.3,112119,489689,64090.4,400026,73930.9,50230.9,60550.2,176398,352058,70603.6,101964,21755.6,26410.3,540434,115198,181200,90877.5,80120.6,176763,75130.8,60729.9,40096.8,37202.8,105868,159420,154029,57764.1,14058.4,115076,72808.4,88368.6,78461.7,61635,51191.6,81374.6,61251.7,157360,110846,43531.9,26855.6,36283.7,94063.9,28991.9,126387,89745.9,86686.6,5610.73,600251,86629.6,88918.2,17805,267200,133205,144710,180545,161819,96591.2,213778,13116.6,346848,395727,196685,89053.7,495167,68064.3,90313.3
30620.3,472709,1.4277e+006,111047,94097,105399,123154,83433.2,355924,520872,113971,913061,56642.2,82238.5,249638,36578.2,113771,187413,654907,94849,146800,44681.1,82451.3,36205.9,346014,225488,64125.5,105485,22874,23744,328410,206521,118976,53769.1,57829.4,161474,60530.2,210553,43689.3,47169.8,55817.2,147375,97588.8,67722.8,15719.2,127604,56392.8,60347.9,72357.5,40352.7,164810,133145,40369.1,41692.4,44107,49932.5,38070.9,24450.4,105144,30153.9,138692,91483.4,31736.8,8354.29,293104,50742.8,109338,20201.2,231662,198008,83826.6,144714,157793,70551.4,360654,14511.4,452477,354059,224479,103774,264696,68325.9,136404
26586.3,271355,1.02043e+006,99332.8,81606.1,74603,421707,77491.3,374502,251206,102638,1.15487e+006,19435.2,173420,71627.5,60985.4,193280,120675,546285,119629,116700,37423.9,72200.6,56803.5,226205,190155,235594,71586.9,34513.6,30535.9,301146,96435.1,119136,153902,54768.3,88229.4,93633.8,218926,56972.5,35919.2,53009.1,80218.6,117155,73525.3,21709,180463,32117.4,46699.9,75016.6,36890.5,158763,123812,64619,26134.7,46481.6,87138.5,22196.2,17469.3,65306,44295.2,67493.8,117526,30522.8,9826.83,287484,61481,172238,36939.7,144524,159761,46522.2,110946,135222,62381.9,154291,13747.8,278185,117596,393805,41698,387360,79875.3,111749
30986.5,301346,622843,82013.7,96836.8,51190.4,218996,75473.1,303760,153992,189214,1.47167e+006,35758.9,62721.2,39743.1,81410.1,225244,80183.3,272195,201486,98465.8,13533.3,121774,246913,174724,164870,177765,53350.3,74389.4,28596.5,386677,43432.6,87250.8,71588.6,42179,138232,29804.6,179480,55682.5,102557,55058,31491.1,69756.5,54590.5,9692.84,82509.8,117183,98039.3,34094,46877.5,96619.5,93913,51599.2,32335.7,40845,82258.4,15104,19974.7,32668.4,49209.8,72120.3,133719,12736.3,8445.96,136873,37925.3,199400,22421.8,154216,135324,71625.3,70150.9,100561,85912.1,90445.2,19568,399789,220012,316807,47386.5,499034,41689,189555
